url,year,course_title,language,college,lecturers_urls,lecturers,programmes,text
https://osiris-student.uu.nl/student/osiris/owc/cursussen/177443,2017,Teachers and Teaching,English,Faculty of Social Sciences,,"['B.L. Kennedy, PhD', 'prof. dr. J.W.F. van Tartwijk']",,"Course goals
<html>
<head>
<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" /><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
<body>The history of research on teaching and teachers has moved from the analysis of student outcomes in relation to teacher attitudes, via teaching behaviours and teaching styles to teacher cognition, and, recently to teaching and student outcomes again. In this course this evolution of research will be studied and critically examined. An overview will be discussed of theoretical approaches from very&nbsp;<em>naive</em>&nbsp;(e.g. teacher attitudes contribute directly and indirectly to student learning) to rather&nbsp;<em>complex</em>&nbsp;(e.g. student perceptions of teacher behaviour in classrooms in interaction with student characteristics, class and teacher characteristics, determine student learning). Through readings, discussion, and assignments students will gain a more complete understanding of the complexity of teaching and teacher functioning, and how educational researchers go about conducting research on teaching and teachers today. Students will learn about diverse theoretical approaches to teacher effectiveness and critically examine strengths and weaknesses of these approaches.<br />
<br />
Theories and research on teaching and teachers will be discussed from different perspectives and themes.<br />
Every theme will be discussed in terms of: (1) the&nbsp;<em>theory</em>&nbsp;of teaching itself; (2)&nbsp;<em>research</em>&nbsp;on teaching within that theoretical approach.<br />
&nbsp;<br />
In the course, special attention will be paid to observation as a strategy for data gathering because observation is an important means of data gathering in research in education, specifically research on teaching, and because observation is not dealt with in other EdSci courses.</body>
</html>

Content
<html xmlns:v=""urn:schemas-microsoft-com:vml"" 
xmlns:o=""urn:schemas-microsoft-com:office:office"" 
xmlns:w=""urn:schemas-microsoft-com:office:word"">
<head><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>



"
https://osiris-student.uu.nl/student/osiris/owc/cursussen/184885,2017,Teaching Assistant Training,Dutch,Faculty of Science,,['dr. R.P. Verhoeff'],,"Course goals
<html>
<head>
<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" /><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
<body>After the training the student is able to:
<ul>
	<li>analyse a seminar / practicum assignment regarding the desired learning process of the student</li>
	<li>verify in what aspects the student should be supported, taking into account differences between students</li>
	<li>assist the student in such a way that (s)he is aware of the learning approach (metacognition )</li>
	<li>explain a concept or procedure in several ways</li>
	<li>activate the student's thought process by actively asking questions</li>
	<li>give the student effective feedback on his / her performance</li>
	<li>contribute to a productive work climate / environment and appeal to students behavior if necessary</li>
	<li>assess which issues should be discussed with the coordinator</li>
	<li>reflect on the experiences, including feedback from students, assistants and co – coordinator</li>
</ul>
</body>
</html>

Content
<html>
<head>
<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" /><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
<body>This course covers five main tasks of the teaching assistant: preparing the learning process of the student, answering questions, asking activating questions, giving feedback and providing a productive work environment. It is strongly recommended to attend this course parallel to assisting a course. The course comprises 3 sessions of 2 hours: before the actual assistance starts (week 1), shortly after the start of the course in which the student gives assistance &nbsp;(week 3) and mid-block (Week 5). In every meeting we discuss case studies related to the above main tasks while we pay attention to different forms of education (practicum, seminar, face-to-face interaction.<br />
In the first meeting we will exchange experiences and discuss factors that hinder or promote learning. Preparing and evaluating the role of the teaching assisting is central and we will practice conversation methods and how to answer questions. Before the second meeting, the students will supply casuistry, which will be addressed in role plays. Subsequently we will focus on the formulation of learning objectives and providing effective feedback based on theories and videos of counseling practices.<br />
This course will be in English on demand of the course group.<br />
&nbsp;</body>
</html>

"
https://osiris-student.uu.nl/student/osiris/owc/cursussen/177930,2017,Teaching English in Europe: Attitudes and Practices,English,Faculty of Humanities,,"['dr. D.L. Cole', 'dr. W.Z. van den Doel']",,"Course goals
<html>
  <head><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>

  <body>
    <div>
      This       course       aims       to       provide       a       brief       overview       of       educational       and       intercultural       issues       involved       in       teaching       English       as       a       foreign       language       on       the       continent       of       Europe.       Participants       will       gain       increased       knowledge       and       awareness       of       the       issues       concerned,       and       how       to       deal       with       certain       potential       problem       areas.       They       will       learn       to       investigate       these       issues       critically       and       independently,       and       to       discuss       them       at       an       academic       level       and       in       an       appropriate       context       by       means       of       response       papers,       classroom       debate       and       presentations.       

    </div>

  </body>

</html>


Content
<html>
<head>
<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" /><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
<body>
<div>
<div>Topics include:&nbsp;status and prestige of different varieties of English in Europe;&nbsp;differing European attitudes to the use of English in local, intra-European and international communication;&nbsp;the question of specifically European varieties of English. As part of their coursework, students will be asked to investigate the impact of such issues on either (1) English teaching practices and priorities in Europe, or (2) communication and miscommunication between European users of English.</div>

<div><br />
The course is primarily intended for students of English who wish to enrol for the Master's programmes in Education and Communication, MTV (Meertaligheid en Taalverwerving), and Intercultural Communication. The course will also appeal to students of English from other European countries, provided they have sufficient proficiency in English and a working knowledge of basic language teaching terminology.</div>

<div><br />
Please note that this is not a practical course in which you learn how to teach English, or which covers all aspects of teaching methodology: we will be discussing English Language Teaching (ELT) within the framework of multilingual and intercultural communication. Consequently, we will be mostly concerned with social and sociolinguistic issues such as attitudes to language and language learning, language policy in a globalising world, and the principles of effective intercultural communication.<br />
<br />
<br />
This course is the fourth course in specialization Cultural Encounters.</div>
</div>
</body>
</html>

"
https://osiris-student.uu.nl/student/osiris/owc/cursussen/178961,2017,Teaching Internship in Philosophy,English,Faculty of Humanities,,['Docent(en) van de opleiding (GW)'],,"Course goals
<html>
	<head>
<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" /><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
	<body>
		The goals of a teaching internship are:<br />
		• to become familiar with possible teaching professions and to participate in the process of teaching, leading study groups, assessing student work, and preparing supporting educational materials;<br />
		• to gain experience applying the knowledge and/or skills learned during your studies in a practical context;<br />
		• to expand your mastery of methods and knowledge employed in the context of teaching the subject matter of the course.</body>
</html>

Content
<html>
	<head>
<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" /><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
	<body>
		In a teaching internship, you teach study groups (‘werkgroepen’) in a Utrecht University philosophy course. In addition, you are involved in the development of new study material, assist (under supervision) with the assessment of student work, evaluate the course in order to improve future editions, and/or take part in educational research.&nbsp; The specific tasks are specified, before the start of the course, in a workplan.<br />
		&nbsp;<br />
		Internships always involve two supervisors: the “internship supervisor” (in the case of teaching internships, the instructor for the course in which you are assisting) and the “supervising lecturer” (another lecturer in the RMA Philosophy programme), who is responsible for (1) ensuring that the internship activities meet the objectives of an academic internship and (2) determining the final grade, in consultation with the internship supervisor.&nbsp; In addition to observations of your teaching activities, the internship supervisor (course instructor) will meet with you regularly to discuss the material being discussed in the study groups, didactic strategies, and your progress on additional elements stated in your workplan.<br />
		&nbsp;<br />
		More information can be found in the RMA Philosophy Handbook and in the “Internship Regulations: Guidebook for Students” (see http://students.uu.nl/sites/default/files/hum_general_internship_regulations.pdf )</body>
</html>

"
https://osiris-student.uu.nl/student/osiris/owc/cursussen/179059,2017,Teaching Shakespeare: The History Plays,English,Faculty of Humanities,,['prof. dr. A.J. Hoenselaars'],,"Course goals
<html>
	<head>
<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" /><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
	<body>
		The successful participant will be familiar with the literary and cultural issues involving Shakespeare's Histories. He/she will have developed a good sense of historical perspective. He/she will be able to gauge their potential for EFL-LIT teaching. He/she will be able to formulate and conduct research to devise creative teaching formats on any play by Shakespeare, and involving broader issues of the history of literature and culture.</body>
</html>

Content
<html>
	<head>
<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" /><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
	<body>
		This course studies Shakespeare’s second tetralogy of history plays: Richard II, Henry IV (parts 1 and 2), and Henry V. It focuses on the way Shakespeare fashions medieval history for the early modern stage, but it also investigates the various ways in which modern stage and screen adaptations of the Histories have tended to transform this early modern material for our understanding today, and how these plays are part of our 21st century culture. Studying the past and the present in conjunction, this course looks at perennial themes like leadership, loyalty, nationhood, language, class, family, and gender. Recognizing a myriad of relations between the past and the present, the student develops a rich sense of history and is encouraged to consider how he or she might devise new teaching formats and strategies to share the richness of the historical and literary material with EFL students at different levels of their education.</body>
</html>

"
https://osiris-student.uu.nl/student/osiris/owc/cursussen/184768,2017,Team Challenge,English,Faculty of Medicine,,[],,"Course goals
<html>
<head>
<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" /><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
<body>After completing the course the student:
<ol>
	<li>Is able to participate in a multidisciplinary research environment</li>
	<li>Has laid the basis for a network within the Medical Imaging community</li>
	<li>Can conduct a literature research, using scientific secure literature databases (e.g. PubMed)</li>
	<li>Can address a research question and develop a strategy to solve the problem at hand</li>
	<li>Can present and defend a research question in front of peers</li>
</ol>
</body>
</html>

Content
<html>
<head>
<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" /><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
<body>
<div><strong>Period (from – till</strong>): 11 September 2017 - 21 April 2018<br />
&nbsp;</div>

<div><strong>Course coordinator</strong>: Dr. Hugo Kuijf<br />
&nbsp;</div>

<div><strong>Faculty</strong><br />
Dr. Hugo Kuijf, UMC Utrecht/Imaging Division, lecturer<br />
Renée Allebrandi, MA (course registration)<br />
<br />
<strong>Course description</strong><br />
This course, which runs over three periods of the academic year, will pose a challenging medical imaging problem that will be addressed by teams composed of students from Utrecht and Eindhoven. Over the course period, teams will first perform a literature study, and subsequently work on a strategy for solving the problem at hand, using their knowledge in image acquisition physics and image analysis. At the end of the course, all teams will present their work.<br />
&nbsp;</div>

<div><strong>Literature/study material used</strong></div>

<div>none<br />
<br />
<strong>Registration</strong><br />
At least 2 weeks before start of the course via the <a href=""http://studyguidelifesciences.nl/programmes/medical-imaging/team-challenge"">Study guide</a>.<br />
&nbsp;</div>

<div><strong>Mandatory&nbsp;</strong><br />
Yes, for MIMG students.<br />
<br />
<strong>Optional for students in other GSLS Master’s programme:</strong><br />
No.</div>
</body>
</html>

"
https://osiris-student.uu.nl/student/osiris/owc/cursussen/180218,2017,Hispanic Theatre and Movie,Spanish,Faculty of Humanities,,['dr. M.L. Garcia-Manso'],,"Course goals
<html>
<head>
<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" /><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
<body>La asignatura ofrece una introducción al teatro hispánico de los siglos XV, XVI-XVII y XIX (Renacimiento, Siglos de Oro, Romanticismo). Los estudiantes se familiarizan con el contexto histórico correspondiente a la creación de las obras. Además, el curso familiariza al estudiante con las principales técnicas y métodos del análisis de teatro y de cine. Por último, la asignatura se centra en la ampliación del léxico y la comprensión textual, así como en el&nbsp; desarrollo de la capacidad expresiva oral mediante ejercicios, discusiones y presentaciones.</body>
</html>

Content
<html>
<head>
<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" /><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
<body>El objetivo básico de la asignatura es el estudio y comprensión de un conjunto significativo de obras teatrales y cinematográficas del mundo hispánico. Se prestará una atención particular a algunos mitos representativos de la cultura hispánica tales como las figuras de la Celestina en el Renacimiento, Segismundo en los siglos de Oro y Don Juan en el Romanticismo. Se estudiarán las características expresivas de las obras, su contenido temático y el contexto histórico-cultural en el que se insertan. Al mismo tiempo, se iniciará a los estudiantes en una metodología básica del análisis de teatro y de cine. Los estudiantes aprenden, por ejemplo, a cotejar los textos dramatúrgicos con sus adaptaciones cinematográficas.</body>
</html>

"
https://osiris-student.uu.nl/student/osiris/owc/cursussen/179599,2017,Techniques of Futuring: imagining the city of the future,English,Faculty of Geosciences,,"['dr. P. Pelzer', 'drs. J.G. Hoffman', 'Gastdocent(en) / Guest lecturer(s)', 'prof. dr. M.A. Hajer']",,"Course goals
<html>
<head>
<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" /><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
<body>The aim of this course is to give participants a better understanding of the available techniques to deal with&nbsp;inherently uncertain futures by imagining what cities of the future may look like, and how they will be experienced by their future inhabitants.</body>
</html>

Content
<html>
<head>
<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" /><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
<body><em>The course can be completed for 5EC or 7,5EC. Please contact the course coordinator to make the proper arrangements.&nbsp;</em><br />
<br />
Starting November 2017 the <a href=""https://www.uu.nl/en/research/urban-futures-studio"" target=""_blank"">Urban Futures Studio</a> offers a ‘mixed classroom course’, an exciting new form of academic education for ambitious master students. In this course you will study techniques available for imagining and designing cities in view of the planetary crisis of the 21th century. You will do so together with policymakers, scientists and business representatives. The mixed classroom is both an elective Master course (5 ECTS/7.5 ECTS) for students and an interactive lecture series for policymakers.
<div>To get a sense of what to expect in this unique educational format,&nbsp;have a look&nbsp;at&nbsp;the <a href=""https://www.uu.nl/en/research/urban-futures-studio/projects/mixed-classroom/uninvited-futuring-exhibition"" target=""_blank"">""Uninvited Futuring"" exhibition</a>&nbsp;made by students of the first Mixed Classroom,&nbsp;and read <a href=""https://www.uu.nl/en/research/urban-futures-studio/projects/mixed-classroom/de-toekomst-verbeelden-met-techniques-of-futuring"" target=""_blank"">this&nbsp;interview</a> (Dutch) with the course's instructors&nbsp;<a href=""https://www.uu.nl/staff/JGHoffman/0"" target=""_blank"">Dr. Jesse Hoffman</a> (course coordinator) and Dr. Peter Pelzer.<br />
<br />
In this course students will develop a conceptual and practical understanding of the available techniques for imagining the future such as design thinking, scenario’s, creative writing, and the staging of public participation. During the course students and policymakers will work together toward an exhibition on the future of Dutch cities that will be held at the end of the course.</div>
The course will offer a mix of (guest) lectures, interviews, case exercises and discussions. Using the mixed classroom format, you will learn to apply the acquired theoretical knowledge in case studies on future cities. Participation in this course offers you the possibility to gain hands-on experience in connecting ideas to action in collaboration with policymakers, on topics that are both scientifically innovative and societally urgent. In addition, you will learn to use innovative forms for doing research and presenting research.<br />
<br />
<strong>Please note: for this course deviant enrolment rules apply</strong><br />
Students must be registered in a Master's programme at Utrecht University, students in one of the Master's programs within the Faculty of Geosciences have priority. Max. 20 students will follow the course together with Dutch practitioners in urban and spatial policy making (e.g. from the Ministry of Infrastructure and the Environment).&nbsp;For following this course you need approval of the course coordinator. You can contact Dr. Jesse Hoffman (<a href=""mailto:j.g.hoffman@uu.nl"">j.g.hoffman@uu.nl</a>)<br />
<br />
The registration period for his course will be open&nbsp;<strong>up to and including Tuesday 24th October</strong>.&nbsp;</body>
</html>

"
https://osiris-student.uu.nl/student/osiris/owc/cursussen/179492,2017,Technology review,Dutch,Faculty of Geosciences,,['dr. K. Beumer'],,"Course goals
<html>
<head>
<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" /><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
<body>Na afloop van de cursus kan de student:
<ul>
	<li>een techno-economische analyse van een nieuwe technologie uitvoeren;</li>
	<li>een innovatieanalyse van een nieuwe technologie uitvoeren;</li>
	<li>verschillende methoden voor technologiebeoordeling en –evaluatie reproduceren en toepassen bij het afwegen van de resultaten van de techno-economische en innovatieanalyse;</li>
	<li>rapporteren over de analyses en integrale beoordeling evenals over de daaruit voortvloeiende innovatieadviezen;</li>
	<li>(reflecteren over het) samenwerken in projectteams.</li>
</ul>
</body>
</html>

Content
<html>
<head>
<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" /><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
<body>Doel van de cursus “Technologiebeoordeling en -evaluatie” is het toepassen en integreren van de opgedane kennis in het eerste jaar van NW&amp;I. Daarbij wordt in groepsverband (projectwerk) een concreet innovatievraagstuk beoordeeld en geëvalueerd.<br />
De kennis uit de beta- en innovatievakken wordt gebruikt om een concrete casus uit het Life Sciences- of Energie &amp; Transport-domein te bestuderen. Specifiek analyseren de studenten in een reeks van tussenopdrachten de technologische, economische en innovatiedynamische aspecten van deze casus.<br />
Vervolgens worden deze verschillende aspecten samengebracht in een integrale beoordeling van de casus. Deze integrale beoordeling leidt tot een eindrapport waarin de studenten een innovatieadvies opnemen. Tijdens de cursus worden verschillende beoordelingsmethodieken geïntroduceerd, zoals multicriteria-analyse, kosten-batenanalyse, net present value-beoordeling entechnology assessment. Deze beoordelingsmethodieken worden ook getoetst in opdrachten en een tentamen.<br />
De casus wordt uitgevoerd in kleine groepjes en intensief begeleid. In deze cursus wordt expliciet aandacht besteed aan hoe productief samen te werken in teams, onder andere door te leren over de rol van motivatie, interpersoonlijke relaties, feedback geven binnen teams en rolverdelingen in teams. Studenten reflecteren ook op hun functioneren in het team.<br />
<br />
Deze cursus bevat een Honours component.<br />
&nbsp;<br />
Academische vaardigheden: <em>samenwerken, rapporteren en presenteren</em>.<br />
<br />
Deze cursus is ingangseis voor:
<ul>
	<li>Innovatieproject 2 (GEO3-2226)</li>
	<li>Bachelor’s thesis NW&amp;I (GEO3-2228)</li>
	<li>Module op Maat NW&amp;I (GEO3-2267)</li>
</ul>
</body>
</html>

"
https://osiris-student.uu.nl/student/osiris/owc/cursussen/183054,2017,Technologies for learning,English,Faculty of Science,,"['dr. S.A. Sosnovsky', 'prof. dr. J.T. Jeuring']",,"Course goals
<html>
	<head><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
	<body>
		After completing this course, you will be able to:
		<ul>
			<li>
				develop technology for:
				<ul>
					<li>
						comparing student behavior with desirable behavior</li>
					<li>
						modeling the knowledge of a student</li>
					<li>
						finding out what students do in a learning environment</li>
				</ul>
			</li>
			<li>
				use this technology in applications for supporting learning</li>
			<li>
				read, present, and use results from papers from the important conferences and journals in the field.</li>
		</ul>
		This course will prepare you to to contribute to research in this area.</body>
</html>

Content
<html>
	<head><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
	<body>
		<div>
			In this course you will study advanced software technologies for learning, such as serious games in which you have to develop a sustainable city, simulations such as a virtual company that you have to run, competing against several other virtual companies, intelligent tutoring systems for learning mathematics, physics, or logic, etc. In particular, you will study the underlying intelligence necessary to determine what a student has learned, what a student should do next, give feedback to a student, etc.</div>
		<div>
			In this course you will learn about the use of software technology to support student learning.<br />
			Student learning is supported by applications such as:</div>
		<ul>
			<li>
				Serious games</li>
			<li>
				Simulations</li>
			<li>
				Intelligent Tutoring Systems</li>
			<li>
				Exercise Environments</li>
			<li>
				Automatic Assessment Systems</li>
		</ul>
		<div>
			These applications use technologies such as:</div>
		<ul>
			<li>
				Model tracing: does a student follow a desirable path towards a solution?</li>
			<li>
				Static and (sometimes) dynamic analysis: what is the quality of a student solution?</li>
			<li>
				Learning analytics: what do students do in a learning application?</li>
			<li>
				User modeling: what does a student know?</li>
		</ul>
		<div>
			which build upon:</div>
		<ul>
			<li>
				Strategies, parsing and rewriting</li>
			<li>
				Bayesian networks</li>
			<li>
				Datamining</li>
			<li>
				Constraint solving</li>
			<li>
				Artificial Intelligence</li>
			<li>
				Domain-specific technologies, such as compiler technology for the domain of programming.</li>
		</ul>
	</body>
</html>

"
