url,year,course_title,language,college,lecturers_urls,lecturers,programmes,text
https://eur.osiris-student.nl/student/osiris/owc/cursussen/85573,2019,Designing Migration Policy Research,Engels,Erasmus School of Social and Behavioural Sciences,,['prof.dr. PWA Scholten'],,"Inhoud
<html>
<head>
<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" /><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
<body>The thesis trajectory consists of two parts: ‘designing migration policy research’ and ‘thesis research’. During this course [designing migration policy research] the students learn about the design, methods and methodology of research on the border of public administration and migration students. Furthermore the students will develop their own research proposal and will learn to reflect and assess the formulation of a problem definition and research question; operationalisation of concepts into reliable and valid indicators; the selection of the appropriate methods of data collection and analysis and the formulation of a research design.<br />
At the start of block 3, students will be matched with a supervisor, most likely one of the lecturers that taught the mandatory courses of the master program. This is coordinated by the GMD program directors and depends on the expertise and thesis-load of potential supervisors.<br />
Students are only allowed to start with their actual thesis-research when their thesis proposal has been considered satisfactory by their supervisor. Once their proposal has been approved, students are allowed to conduct the research as detailed in their proposal, and report the findings of this research in their master thesis.<br />
&nbsp;</body>
</html>

Leerdoelen
<html>
<head>
<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" /><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
<body>In the process of writing the thesis proposal the student learns:
<ul>
	<li>to independently provide an overview of the existent literature on the chosen research field;</li>
	<li>to independently apply public administration and migration theory to deduce hypotheses from, or to base qualitative expectations on, that will form the basis of the theoretical framework;</li>
	<li>to independently develop a clearly defined theoretical framework;</li>
	<li>to independently formulate and assess a theoretically and socially relevant problem definition and research question;</li>
	<li>to individually operationalize and assess concepts into reliable and valid indicators;</li>
	<li>to independently choose and assess the appropriate methods of data collection and analysis for the research design;</li>
	<li>to independently develop and assess a theoretically and methodologically profound and feasible research design for the research question formulated;</li>
	<li>to independently structure and reference a research proposal.</li>
</ul>
</body>
</html>

"
https://eur.osiris-student.nl/student/osiris/owc/cursussen/85575,2019,Designing Social Research,Engels,Erasmus School of Social and Behavioural Sciences,,"['dr. JFA Braster', 'dr. VMF Homburg']",,"Inhoud
<html>
	<head>
<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" /><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
	<body>
		In dit vak maken de studenten kennis met sociaalwetenschappelijk onderzoek zoals dat wordt verricht door bestuurskundigen en sociologen. Ze leren hoe bestuurskundigen en sociologen op een wetenschappelijk verantwoorde wijze onderzoek kunnen doen om een bijdrage te leveren aan verbetering van de inrichting en het functioneren van de Nederlandse samenleving en het Nederlandse openbaar bestuur. Studenten maken kennis met de belangrijkste sociaalwetenschappelijke methoden: survey, experimenten, observatie, diepte interviews, inhoudsanalyse en analyse van bestaande gegevens.</body>
</html>

Leerdoelen
<html>
	<head>
<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" /><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
	<body>
		Na afloop van het vak is de student in staat:<br />
		<ul>
			<li>
				verschillende wetenschapsfilosofische opvattingen noemen en verschillen en overeenkomsten noemen;</li>
			<li>
				de methodologische basisprincipes te beschrijven van de belangrijkste sociaalwetenschappelijke onderzoekstrategieën: survey, (quasi)experimenten en casestudies, inclusief de analyse van bestaande gegevens;</li>
			<li>
				gebaseerd op een eigen onderzoeksvraag een afweging maken tussen verschillende strategieën;</li>
			<li>
				een adequate probleemstelling (i.e. doelstelling en vraagstelling) formuleren;</li>
			<li>
				uitleggen wat een theorie is en welke rol theorie speelt in verschillende wetenschapsfilosofische opvattingen;</li>
			<li>
				uitleggen wat wordt verstaan onder ‘operationaliseren’ en voorstellen formuleren voor het operationaliseren van theoretische concepten;</li>
			<li>
				sociaalwetenschappelijk onderzoek beoordelen op kwaliteit met betrekking tot de opzet, wijze van uitvoering en terugkoppeling;</li>
			<li>
				de kennis van methodologische basisprincipes toe te passen door een probleemstelling uit te werken in een simpel en concreet onderzoeksontwerp, met de erbij behorende hypothesen, operationaliseringen en steekproefkaders.</li>
		</ul>
	</body>
</html>

"
https://eur.osiris-student.nl/student/osiris/owc/cursussen/86927,2019,Deugden en Markt: de economische en ethische Werkelijkheid,Nederlands,Erasmus School of Philosophy,,"['C van der Kooi', 'dr. JW Hengstmengel', 'prof.dr. PJJ van Geest']",,"Inhoud
<html>
<head>
	<title></title>
	<style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }
	</style>
</head>
<body>In deze laatste module wordt er ten slotte van uitgegaan dat in theorieën over de economie - te beginnen met de theorie van het vrije marktdenken van Adam Smith - niet alleen een visie op de wijze waarop mensen zich tot elkaar verhouden <em>(esse ad</em>) maar ook altijd een mensbeeld geïmpliceerd is. Hierin zijn ook altijd drijfveren, deugden, ondeugden verdisconteerd en verwachtingen en behoeften gewaardeerd. Getracht wordt dit impliciete mensbeeld te ontwaren dat aan de in eerdere modules behandelde werken ten grondslag ligt. Inherent aan een mensbeeld is een opvatting over de menselijke waardigheid. Ook deze wordt aan de reeds behandelde werken onttrokken. De reeds bestudeerde werken zullen ten slotte ook bevraagd worden op hun impliciete opvatting over de menselijke waardigheid en de wijze waarop hier de <em>bounded morality</em>, <em>bounded rationality</em> en <em>bounded willpower</em> verdisconteerd is.<br />
&nbsp;</body>
</html>

Leerdoelen
<html>
<head>
	<title></title>
	<style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }
	</style>
</head>
<body>Het verkrijgen van een antwoord op de vraag welk mensbeeld en welke opvatting over de menselijke waardigheid ten grondslag ligt aan de literatuur waarin de wisselwerking tussen deugden en markt, tussen de economische en ethische werkelijkheid tot thema is gemaakt.<br />
&nbsp;</body>
</html>

"
https://eur.osiris-student.nl/student/osiris/owc/cursussen/90377,2019,Developing Theory and Theoretical Contributions,Engels,"Rotterdam School of Management, Erasmus University",,"['dr. ON Solinger', 'prof.dr. JP Cornelissen']",,"Inhoud
<html>
<head>
<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" /><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
<body>Theory and theory development are seen as crucial to making meaningful academic contributions to bodies of knowledge in management and organizational research. Despite its prominence, the processes through which we theorize are often left implicit, and not typically discussed or taught in doctoral training programs. The course tries to address this very point; participants will through a series of exercises, practical assignments and readings be trained in ‘reading’ theory in journal articles, and will also develop skills in the development of theory as part of their own research.</body>
</html>

Leerdoelen
<html>
<head>
<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" /><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
<body>1. To have a basic understanding of management and organizational theory; what theory is, and what its core components are.<br />
2. To develop reflective skills in theory development; including basic argumentation and the formulation of propositions, construct clarity and persuasive writing.<br />
3. To develop creative skills in developing theory through specific forms of reasoning such as conceptual blending and counter-factual reasoning.</body>
</html>

"
https://eur.osiris-student.nl/student/osiris/owc/cursussen/90400,2019,Development,Engels,Faculteit der Geneeskunde en Gezondheidswetenschappen (Erasmus MC),,"['dr. D. Jaarsma', 'E. Buitenhuis - Linssen', 'L.M.R. Nijs - de Langen']",,
https://eur.osiris-student.nl/student/osiris/owc/cursussen/89176,2019,Development Economics,Engels,International Institute of Social Studies (ISS),,['prof.dr. L Pellegrini'],,
https://eur.osiris-student.nl/student/osiris/owc/cursussen/86634,2019,Development Economics,Engels,Erasmus School of Economics,,[],,
https://eur.osiris-student.nl/student/osiris/owc/cursussen/90474,2019,Development Economics and Public Policy,Engels,International Institute of Social Studies (ISS),,"['dr. MKA Kniou', 'prof.dr. AS Bedi', 'prof.dr. L Pellegrini']",,"Inhoud
<html>
	<head>
<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" /><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
	<body>
		<strong><em>Course&nbsp;description</em></strong><br />
		This is an advanced course in development economics for master-level students in development studies with a particular focus on public policy. This ten lecture course starts with a discussion of the nature of development economics and the place of development economics within the broader field of development studies. Session 2 presents the main elements of classic and heterodox theories of economic development. Session 3 introduces students to the most prominent contemporary models of development and underdevelopment, in particular, endogenous growth theories, the debate about the ‘big push’ and the nature and causes of poverty traps. Session 4 shifts the analysis to the particular problem of agriculture. After highlighting the debate about the role of agriculture within economic development, the course will move to the analysis of the agricultural land market and show how market imperfections can lead to inefficient production decisions and thus hinder agricultural development. Session 5 analyses rural-urban interactions and discusses the nature of urban formal and informal labour markets. The focus will be on constraints faced by informal entrepreneurs and the policies that can be used to ease such constraints. Session 6 will discuss the role of population growth and fertility and show that demographic change has to be considered as endogenous to economic development and that policies that do not take this into account are likely to be unsuccessful. Session 7 deals with health and development. Again, it will be shown that the causality between both – health and development – is bi-directional and macroeconomic empirical evidence is mixed. Then the focus will shift to microeconomic studies examining the health-productivity relationship. Sessions 8 and 9 will discuss the policy implications issuing from the different theories in the context of real country problems. Empirical evidence in favour and against the various theories presented will feed the discussion. Session 10 will conclude the course. It should be noted that the course will also be sensitive to problems rooted in the inequality between men and women, such as for instance the implications of unequal access to land, financial capital, labour market opportunities or health services and policy measures that may be taken to bridge such inequalities.&nbsp;<br />
		<br clear=""all"" />
		&nbsp;<br />
	</body>
</html>

Leerdoelen
<html>
	<head>
<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" /><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
	<body>
		<strong><em>Learning objectives</em><br />
		&nbsp;</strong>After completion of the course, students should:<br />
		<ul>
			<li>
				Have knowledge about the most important mainstream and heterodox economic approaches to analyse the economic transformation of those countries known as the ‘developing world’.</li>
			<li>
				Be able to identify the main hypotheses and processes explaining economic growth and development and how they relate to policy making.</li>
			<li>
				Learn to identify market failures and to determine whether appropriate policies grounded in an understanding of these conditions can address such failures.</li>
			<li>
				Critically assess the limitations and strengths of the theories presented and to understand the key points of discussion between alternative theories.</li>
			<li>
				Relate economic theory and concepts to real-life situations and specific public policy contexts.</li>
		</ul>
	</body>
</html>

"
https://eur.osiris-student.nl/student/osiris/owc/cursussen/96506,2019,Development Management and Reforms,Engels,International Institute of Social Studies (ISS),,"['dr. JW de Wit', 'dr. S Tankha']",,"Inhoud
<html>
<head>
<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" /><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
<body>This course is about the practice of development management as conducted by public sector institutions, development cooperation agencies and other related organizations. It also focuses on policy implementation and public sector reform, especially in the delivery of public services. It relates theories of policy making and implementation to the actual dynamics of implementation in often complex institutional contexts, characterized by weak or divided or indifferent institutions and governance systems, and where budgets, capacity and/or staff commitment are sometimes problematic.&nbsp; Theories and empirical studies of state failure and inefficiencies are discussed and students learn about different reform strategies and tools, including administrative reform and shrinking the state. Students learn how organizations develop, maintain and change their dominant cultures, how they develop and lose competencies and responsibilities, and how they develop and execute strategies. They also learn key issues of how to manage reform and change, taking into account budgets, human resources and institutions. Different models and their relevance to developing/transitional country contexts are discussed in the course and students learn to distinguish types of implementation and their policy relevance. The course will accordingly also cover management skills such as in negotiation and leadership.<br />
&nbsp;</body>
</html>

Leerdoelen
<html>
	<head><style type=""text/css"">body { font-size: 9pt; font-family: Arial } table { font-size: 9pt; font-family: Arial }</style></head>
	<body>
		<ol start=""1"" type=""1"">
			<li>
				Understand the organizational structures of public sector institutions in relation to their objectives, and the crucial role played by them in administration and governance. </li>
			<li>
				Understand the theories and practical dynamics of policy implementation through dynamic multi-stakeholder public processes that include public sector organizations interacting with many other societal actors. </li>
			<li>
				Understand theories, strategies and tools of public sector and policy reform. </li>
			<li>
				Acquire skills and tools for effective implementation in complex and often turbulent environments, relating to leadership, managing change, organizational analysis, negotiations, and public finance.</li>
		</ol>
	</body>
</html>

"
https://eur.osiris-student.nl/student/osiris/owc/cursussen/89220,2019,Development Management and Reforms,Engels,International Institute of Social Studies (ISS),,"['dr. JW de Wit', 'dr. S Tankha']",,
