title,author,supervisors,date,faculty,program,type,language,abstract,keywords
"From Potential Converts to Potential Laborers: American Congregationalist Missionaries' Changing Conceptualizations of Hawaiian Character, 1820-1850","Starzak, Dimitri",['Bart Verheijen'],2022,Faculty of Humanities,History (MA),Master thesis,en,,
A Capability Approach to Peace: A Philosophical Defense of Galtung’s Theory of Peace through Nussbaum’s Partial Theory of Justice,"Baars, Hannah",['Thomas Fossen'],2022,Faculty of Humanities,Filosofie (BA),Bachelor thesis,en,,
Fanon through Lacan: Decolonization via Psychoanalysis,"Dooms, Jonas","['Eze, M.O.']",2022,Faculty of Humanities,Philosophy (MA) (60 EC),Master thesis,en,,"['Lacan', 'Fanon', 'psychoanalysis', 'decolonization', 'decolonial theory', 'postcoloniality', 'postcolonial philosophy']"
Re-embodying Cognition in Colonial Discourses through Findings in Ethnography and Material Culture Studies,"Borm, Jip","['Eze, M.O.']",2022,Faculty of Humanities,Philosophy (MA) (60 EC),Master thesis,en,"With the grounding of Cartesian mind-body dualism in modern European philosophy the mind has been granted a pivotal place in the field of epistemology. As a result, knowledge production is predominantly considered a disembodied enterprise. Over the last century critiques have been formulated against placing knowledge within the perimeters of the mind. For one, the phenomenological tradition offered an influential critique against the separability of mind, body as well as the external world in which the cognisant being finds oneself. Despite providing a powerful argument against disembodied theories of knowledge it appears the applicability of such a phenomenological theory falls short when transcending knowledge on the level of individual experience. This research takes a different approach in critiquing a disembodied understanding of knowledge. Through findings in ethnography and material culture studies it becomes clear knowledge cannot be confined to the internal mental processes of individual subjects. These two research fields bring special attention to firstly, the distributive nature of knowledge amongst collectivities and secondly, the shared epistemological and ontological aspects of knowledge amongst groups of people/cultures required to produce knowledge. Knowledge is considered something that is constructed intersubjectively and in direct relation to the physical world and power discourse in which it is used. Through case studies in material culture currently housed at the Pitt Rivers Museum, an ethnographic and anthropology institute in Oxford, UK, it is argued that mind, body and external world properties play inseparable roles in the way knowledge is produced. In addition it becomes clear that a traditional Cartesian understanding of knowledge has consistently been used in interpreting the knowledge systems of other cultures. Such projection of a traditional Cartesian understanding of knowledge on the knowledge systems of other cultures has left an often distorted view of other modes of knowing, being and understanding, and attests to the colonial conditions under which the objects examined here were acquired. Study of material objects expose the fallacy in mind-body dualism and ought to be considered the missing links regarding knowledge systems obscured as result of the universalisation of the traditional Cartesian understanding of knowledge.","['Embodied knowledge', 'Cartesian mind-body dualism', 'material culture', 'cognitive ethnography', 'mechanisms of coloniality']"
Porphyry in the Present,"Pritsch, Nathalie","['Haas, F.A.J. de']",2022,Faculty of Humanities,Philosophy (MA) (60 EC),Master thesis,en,,"['Neo-platonism', 'Porphyry', 'animal ethics', 'Peter Singer']"
Material culture in early modern Amsterdam coffeehouses. The sociability and aesthetics of porcelain coffee ware,"Preußinger, Anna","['Gerritsen, A.T. + Berghuis, T.J.']",2022,Faculty of Humanities,Arts and Culture (MA),Master thesis,en,"This thesis explores the early modern coffeehouse and its bourgeois clientele in Europe in the form of a case study on Dutch coffeehouses in Amsterdam in the 17th and 18th centuries. The chosen inquiry seeks to elucidate how a new social category – the bourgeoisie – developed over altered drinking habits, materials and the corresponding aesthetical codes within the social institution of the coffeehouse. Rather newly, the coffeehouse as an institution of publicness and consumption in the Enlightenment is researched from the angle of visual and material history. On the whole, this thesis contributes to the cultural historical field of early modern consumption. One result is that the consumer goods coffee and porcelain created a balance between rational forms of conduct and individual attitudes within the public sphere of coffeehouses. A multifarious historical approach by the means of visual and textual sources towards the early modern consumption of both coffee and porcelain considers the correspondent material qualities and suggests that porcelain from China has been remarkably suitable for the coffee ritual which entered Europe from the Middle and Near East. The thereby evolved tastes were groundbreaking for the rise of the bourgeoisie. This is demonstrated by the analysis of the design and arrangement of the vessels required for the individual and collective display of the tastes around coffee-drinking, on the basis of inventories and images. From a postcolonial perspective, the present thesis outlines which associations around the historical concept of luxury accompanied the adoption of Asian coffee and porcelain coffee ware into European consumption habits, while the world of coffee has always been represented as an oriental theme in travelogues, recipe books, medicinal treatises and fashion plates. Furthermore, the thesis describes how these ideas and values associated with coffee-drinking enabled the consolidation of the social construct of a specific regional group of the urban middleclass bourgeoisie, while locating the coffeehouse in the unique historical environment of early modern Amsterdam.","['coffee', 'coffeehouse', 'porcelain', 'public sphere', 'bourgeoisie', 'Orient', 'chinoiserie', 'turquerie', 'consumption', 'aesthetics', 'taste', 'global exchange', 'early modern', 'Enlightenment', 'luxury debate', 'food studies', 'Amsterdam', 'Netherlands']"
VAN MINACHTING TOT MODELMINDERHEID: EEN ANALYSE VAN DE DISCRIMINATIE ERVARINGEN VAN CHINESE-NEDERLANDERS,"Maas, Barbara","['Schrover, M.L.J.C']",2022,Faculty of Humanities,History (MA),Master thesis,nl,,"['Nederlandse Chinezen, Chinese Nederlanders, discriminatie, racisme, Aziaten, vooroordelen']"
Historisch denken en praktisch handelen vanuit de populaire geschiedschrijving bij Jean Louis Bernhardi (1850-1875),"Gelder, Aarnout van","['Paul, H.J.']",2022,Faculty of Humanities,History (MA),Master thesis,nl,,"['Historisch denken', 'Réveil', 'populaire geschiedschrijving', 'maatschappelijk activisme', 'Jean Louis Bernhardi', 'antipapisme', 'Aprilbeweging']"
"Buitenlandse studenten in Nederland onder de hoede van ngo's, 1945-1968.","Kostons, Ivo",['Prof.dr. M.L.J.C. Schrover'],2022,Faculty of Humanities,History (MA),Master thesis,nl,,"[""Foreign students, ngo's, cold war, migration""]"
Van hoofdkantoor tot platform: Opzij binnen de derde feministische golf in de jaren 2001-2010,"Hoorn, Lynn van der","['Janse, Maartje']",2022,Faculty of Humanities,History (MA),Master thesis,nl,,"['Opzij', 'feminisme', 'derde feministische golf']"
