title,author,supervisors,date,faculty,program,type,language,abstract,keywords
"Ingroup bias: Functions, forms and sociostructural determinants","Tsakmaka, Aliki","['Scheepers, Daan']",2014,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Status en BIS/BAS: Hun invloed op gedrag tijdens een sociale onderhandelsituatie,"Goossens, Silvia","['Zanolie, Kiki']",2014,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Het effect van humor en angst in anti-alcohol campagnes,"Zandstra, Merel","['Hendriks, H.']",2014,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Een onderzoek naar de relatie van ontluikend schrijven en letterkennis met letterperceptie bij kleuters,"Groot, Anne-Maria de","['Jong, T.M. de']",2014,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,"Deze studie heeft als doel het mechanisme van letterperceptie bij kleuters in kaart te brengen. Het geeft antwoord op de vraag in hoeverre letterperceptie bij kleuters gerelateerd is aan de factoren (ontluikend) schrijven en letterkennis. In de studie namen 60 kleuters deel (M = 60.00, SD = 6.66), waarvan 26 meisjes, die geworven werden via verschillende basisscholen uit de Randstad (Nederland). Met de eye-tracker Tobii T120 werden oogbewegingen op letters in kaart gebracht. Er werden drie taakjes afgenomen waarbij de letterperceptie, de letterkennis en het schrijfniveau werden gemeten. Met T-toetsen, een Oneway-ANOVA en een multipele regressieanalyse werden vier hypotheses getoetst. Uit de studie is geconcludeerd dat het schrijfniveau van kinderen niet samenhangt met letterperceptie, maar dat er wel een verband is tussen letterkennis en letterperceptie. Schrijfniveau en letterkennis als voorspellers waren niet significant gerelateerd aan letterperceptie. Deze resultaten geven inzicht in de werking van letterperceptie bij kleuters. Voor een completer beeld van dit mechanisme letterperceptie zou in vervolgonderzoek studie moeten worden gedaan bij oudere kinderen.","['eye tracker', 'letterperceptie', 'ontluikend schrijven', 'letterkennis']"
Het interpersoonlijke effect van verrassing: Hoe de emotie verrassing invloed kan hebben op onderhandelingsprocessen,"Enhus, Jelmer","['Lelieveld, Gert-Jan']",2014,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Het verband tussen optimisme en neuroticisme en het effect van imaginatie van pijnreductie op geïnduceerde pijn,"Aaftink, Nienke","['Laarhoven, Antoinette van']",2014,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Predicting interest in novel products: How psychological distance can be used for advertising,"Caljouw, Ramon","['Noordewier, M.K.']",2014,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The interplay of self-esteem and social worth in honor culture conflict,"Notzem, Laura","['Shafa, Said']",2014,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Effect van stigmatisering van ouderen op werkgeheugen,"Erck, Claire van","['Laar, Colette van']",2014,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Social media een steun door dik en dun: Een onderzoek naar de invloed van het gebruik van Facebook op de relatie tussen online sociale steun en gezondheidsbevorderend gedrag bij 40-plussers,"Spaargaren, Lindsey","['Mouthaan, Joanne']",2014,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Bright light to reduce craving for alcohol: A pilot study conducted with detoxing alcoholics,"Eerenbeemt, Joep van den","['Haffmans, J.']",2014,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Mindfulness, anxiety and attentional control: Differences between men and women","Shahabi, Mahsa","['Giezen, Anne van']",2014,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The role of peer influence in the exclusion of peers during adolescence,"Havermans, Susan","['Will, Geert-Jan']",2014,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
A longitudinal exploration of Shame- and Guilt Proneness in deaf or hard of hearing (DHH) children compared to hearing children and the relation with friendship quality,"Moentadj, Rashida Aisa","['Mulder, I.', 'Rieffe, C.']",2014,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Zelfvertrouwen en vriendschap bij ASS kinderen: Hebben ASS kinderen met een hoger zelfvertrouwen en empathie betere kwalitatieve vriendschappen?,"Boshuizen, Janneke","['Aar, Laura van der']",2014,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Strategiegebruik bij deelsommen onder de loep genomen: Het effect van strategiegebruik en interventie op de accuratesse in een vrije keuze conditie en de invloed van de rekendidactiek op de strategiekeuze bij leerlingen van groep 8,"Dubbelman, Mariska","['Putten, Kees van']",2014,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Humor en angst in anti-alcohol campagnes: De (in)directe invloed van humor en angst in campagnes tegen alcoholgebruik,"Leegte, Myrthe van der","['Hendriks, H.']",2014,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Willingness to pay voor depressie, spina bifida en blindheid: een vergelijking","Leer, Daniëlle van der","['Edelaar-Peeters, Yvette']",2014,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Are deaf children more agressive than their hearing peers? An association between agression and coping strategies of deaf and normal hearing children,"Chioti, Stavrina","['Bos, Marieke']",2014,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"De overeenkomsten tussen negatieve, bewuste en onbewuste stemming bij wel en niet pilgebruiksters","Bruggen, Justlin van","['Hamstra, Daniëlle']",2014,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
De ontwikkeling van empathie en de invloed van ouderfunctioneren: Bij kinderen met een cohleair implantaat en horende kinderen,"Verloop, Johanna","['Ketelaar, Lizet']",2014,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Effects of caloric restriction and physical exercise on mood and cognition in healthy elderly people: Findings from the Growing Old Together study,"Genç, Meral","['Zedlitz, Aglaia']",2014,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The relationship between verbal explanations of 1st-graders on a dynamic series completion tast and their school performance,"Noord, Ayla van","['Touw, K.W.J.']",2014,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The price of telling lies: Do people still lie even at the expense of others?,"Kooperen, Simone van","['Steinel, W.']",2014,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Internaliserend en Externaliserend Probleemgedrag onder Invloed van de Thuisomgeving bij Kinderen van zes tot tien jaar,"Soutendijk, Daphne","['Geel, Mitch van']",2014,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,"Eerder onderzoek heeft aangetoond dat de thuisomgeving een belangrijk aspect is bij de ontwikkeling van gedragsproblemen. Echter weinig is bekend over de gezamenlijke invloed van omgevingsaspecten, zoals responsief ouderschap, emotioneel klimaat en stimulatie van zelfstandigheid op gedragsproblemen bij kinderen. In het huidig onderzoek wordt onderzocht hoe de relatie is tussen responsiviteit, emotioneel klimaat en stimulatie van zelfstandigheid en internaliserende en externaliserende gedragsproblemen bij kinderen tussen de zes en tien jaar. Bij 94 gezinnen en hun kinderen (M=8.01 jaar) zijn huisbezoeken afgelegd waarbij deze aspecten van de thuisomgeving en de mate van gedragsproblematiek zijn gemeten. Uit de regressieanalyses is gebleken dat er geen significante relatie bestaat tussen de variabelen responsiviteit, emotioneel klimaat en stimulatie van zelfstandigheid en internaliserende en externaliserende gedragsproblemen. Tevens bleken de variabelen geen verklarende factor te zijn voor internaliserende en externaliserende gedragsproblematiek. Ondanks dat er geen significante resultaten zijn gevonden, kan er niet geconcludeerd worden dat de onderzochte variabelen geen invloed hebben op de ontwikkeling van gedragsproblematiek. Daarom is het van belang om verder onderzoek te doen naar de invloed van de thuisomgeving op gedragsproblemen bij kinderen en het ontwikkelen van preventieve interventies om de thuisomgeving te verbeteren, zodat gedragsproblemen verminderen.","['Responsiviteit', 'Emotioneel klimaat', 'Stimulering van zelfstandigheid', 'Gedragsproblemen', 'MC-HOME', 'Nederland']"
Gedragsproblemen bij Kinderen in Armoede: Moederlijke Depressie als Verklaring?,"Kromhout, Janneke","['Geel, Mitch van']",2014,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,"['moederlijke depressie', 'SES', 'Gedragsproblemen', 'basisschool kinderen']"
"Foutje, moet kunnen!: De invloed van sociale context en zelffocus op het detecteren van fouten","Griffioen, K.","['Ruissen, Margit']",2014,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
De Rol van Cyberpesten op het Zelfbeeld,"Barth-Steenhoek, Klarinda","['Geel, Mitch van']",2014,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,"In dit onderzoek staat centraal of cyberpesten vaker voorkomt dan andere vormen van pesten en wat de samenhang is tussen verschillende vormen van pesten en verschillende aspecten van het zelfbeeld bij VMBO 2, 3 en 4 leerlingen in Nederland. Er deden 364 leerlingen mee, met een gemiddelde leeftijd van 14.65 jaar (SD = .85), waarvan 43.4% jongens en 55.8% meisjes. Gebruikte gegevens uit een zelf-rapportagelijst zijn gebaseerd op de Personal Experiences Checklist en de Self-Perception Profile for Children. De resultaten van de statistische analyses tonen aan dat relationeel-verbaal pesten het meest voorkomt. Cyberpesten heeft een negatieve correlatie met fysieke verschijning. Relationeel-verbaal pesten heeft een negatieve samenhang met het zelfbeeld van sociale acceptatie, fysieke verschijning en sportieve competentie. Fysiek pesten heeft een positieve samenhang met het zelfbeeld van sportieve competentie. Een mogelijke verklaring voor de negatieve samenhang van relationeel-verbaal pesten en zelfbeeld is het principe van operante conditionering waarbij veel beloning en weinig straf zorgt voor een toename van het pestgedrag. Een andere mogelijke verklaring voor resultaten in dit onderzoek is de prevalentie van pesten. Hierbij heeft intensiever pesten mogelijk meer negatieve invloeden op het zelfbeeld. Dit onderzoek benadrukt in het bijzonder de aanpak van relationeel-verbaal pesten. Het belang van interventies voor pesten op scholen wordt hiermee ondersteund.","['relationeel-verbaal pesten', 'fysiek pesten', 'cyberpesten', 'sociale acceptatie', 'sportieve competentie', 'fysieke verschijning', 'zelfbeeld']"
The fine line of Chinese recognition: A case study on Somaliland and South Sudan,"Coebergh, Lara","['Spirova, Maria']",2014,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,"[""China's foreign policy""]"
The influence of type of interpersonal communication and group size on the predictors of alcohol use,"Doensen, Cas","['Hendriks, H.']",2014,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Social and emotional development in children with autism spectrum disorder: the infuence of emotion knowledge on social competence,"Steege, Arua ter","['Brouwer, Berit']",2014,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Het verschil in effect van het communiceren van positieve en negatieve verrassing tijdens een onderhandeling,"Schrier, William","['Lelieveld, Gert-Jan']",2014,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Emotieherkenning bij kinderen met een autisme spectrum stoornis,"Bergmeijer, Carlien","['Ketelaar, Lizet']",2014,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Gender differences in inhibition and disruptive behavior, and the association between inhibition and disruptive behavior","Hoogveldt, Juliëtte","['Endendijk, J.J.']",2014,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Does responsibility play a role in the difference between the willingness to reward and punish in social dilemmas?,"Loe, Daní","['Molenmaker, W.E.']",2014,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
