title,author,supervisors,date,faculty,program,type,language,abstract,keywords
The Effect of Intensive Semantic Therapy on Picture Naming in Chronic Aphasic Patients,"Nieuwenhuize, Rosemary","['Cremers, C.L.J.M.', 'Schiller, N.O.']",2014,Faculty of Humanities,Linguistics (MA),Master thesis,en,,"['aphasia', 'chronic aphasia', 'Constraint-Induced Therapy', 'picture-naming', 'BNT', 'naming deficits']"
'Ik werk dus ik ben': Over de schrijver en de roman in de nieuwe wereld.,"Brockhus, Femke","['Ieven, Bram']",2014,Faculty of Humanities,Nederlandse taal en cultuur (BA),Bachelor thesis,nl,,"['Postmodernisme', ""Writer's block"", 'Grunberg', 'Zwagerman']"
"The Byzantine state and the Dynatoi, A struggle for supremacy 867 - 1071","Vrijaldenhoven, Joeri","['Hoppenbrouwers, P.C.M.']",2014,Faculty of Humanities,History (MA),Master thesis,en,,"['Byzantine state', 'Economic history', 'Eastern aristocracy']"
"A Comparative Study of Trade Union Responses to EU Eastern Enlargement in Germany, the UK and the Netherlands.","Kickuth, Daria","['Oude Nijhuis, D.M.']",2014,Faculty of Humanities,International Relations (MA),Master thesis,en,,"['European Union', 'trade unions', 'governmental market restrictions']"
De mogelijkheid van een moraliteit. Elckerlyc-opvoeringen in de twintigste eeuw.,"Tomberge, Nick","['Warnar, Geert']",2014,Faculty of Humanities,Neerlandistiek (MA),Master thesis,nl,,['Elckerlyc toneel theater']
The motives for Shell to invest in Corporate Social Responsibility. A case study.,"Ferman, Claudine","['Oude-Nijhuis, D.M.']",2014,Faculty of Humanities,International Relations (MA),Master thesis,en,,"['Corporate Social Responsibility', 'Shell', 'sustainability reports']"
"Zaynab, Zohra en Samara: inzet van gender als symbool voor de botsing tussen traditionele waarden en moderniteit","Kaj, Peters","['Alphen, Ernst van']",2014,Faculty of Humanities,Film- en literatuurwetenschap (BA),Bachelor thesis,nl,,"['Nagieb Mahfoez', 'Arabische cinema']"
De handtekeningen van Peter en Catharina de Grote en de kanttekeningen van Michail Sjtsjerbatov bij de ontwikkelingen van het onderwijs in Rusland,"Gong, Randy","['Kern, J.H.C.']",2014,Faculty of Humanities,Russische Studies (BA),Bachelor thesis,nl,,"['Catharina de Grote', 'Peter de Grote', 'Rusland', 'Michail Sjtsjerbatov', 'onderwijs']"
Annexatie en erkenning: Mogelijke verklaringen voor het verschil in handelswijze van de Russische Federatie ten opzichte van de Krimrepubliek en de afvallige republieken van Georgië,"Frijters, Olivier","['Bader, Max']",2014,Faculty of Humanities,Russische Studies (BA),Bachelor thesis,nl,,"['Russia', 'Crimea', 'Georgia']"
Boundaries of Being Japanese: An Analysis of the Documentary 'Hafu: The Mixed-Race Experience in Japan',"Rijkers, Demi Noëlle","['Ezawa, A.E.']",2014,Faculty of Humanities,Asian Studies (60 EC) (MA),Master thesis,en,,
