title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Connecting through rhythm: the link between motor and social skill in children with Autism Spectrum Disorder,"Burgt, Mara van der","['Schaefer, R.', 'Schuitema, I.']",2021,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Justice in Climate-induced migration and open borders,"Georgieva, Ekaterina","['Belic, J.', 'Theuns, T.']",2021,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
The effects of expectation and task-relevance on sensory processing in conscious perception,"Lagerman, Jet","['Gaal, S. de', 'Fahrenfort, J.']",2021,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,"Identical sensory input may be perceived differently, based on expectations and goals. For example, object recognition is facilitated for expected or task-relevant objects. At the same time, unexpected objects are found to elicit a stronger neural response. These effects can be explained by predictive coding accounts of visual processing, presenting perception as a process of minimizing the difference between predicted and observed sensory input. However, as expectation and task-relevance are often conflated, it is insufficiently clear how these factors influence sensory processing in conscious perception. The current study aimed to investigate the relative influence of expectation and task-relevance on behavioral and neural measures of perception. During two EEG sessions, participants performed a task in which they discriminated between masked face and house images while we independently manipulated expectation and task-relevance. We find that images were more often correctly recognized when they were expected or task-relevant. In addition, we used multivariate pattern analysis to show that a classifier trained on sensory representations of face and house stimuli is better able to distinguish between expected or task-relevant face and house images than between unexpected or task-irrelevant images. These results suggest that expectation and task-relevance have independent effects on sensory processing. Finally, our results show that cue-based manipulations may activate sensory templates even before stimulus onset. We therefore recommend that future studies manipulate expectation and task-relevance without the use of explicit cues.","['visual perception', 'expectation', 'task-relevance', 'electroencephalography', 'predictive coding', 'consciousness']"
The Influence of Gaming Experience in Music Serious Games,"Bakridi, Zaakira","['Schaefer, R.']",2021,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Rejection sensitivity and its relations to learning from negatives versus positive outcomes in a social context,"Barra Larrondo, Belén","['Topel, S.', 'Kortink, E.']",2021,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The Accuracy and Variance of Emotion Expression in Times of Covid-19,"Eustache, Sophie Drew","['Boekel, W.', 'Diana, F.']",2021,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Seeing stars in one’s eyes: Do we see as much in the eyes as we think we see?,"Kerstens, Michelle","['Diana, F.', 'Boekel, W.']",2021,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Working Memory and Musical Training as Predictors for Serious Videogaming,"Kapelle, Anulja","['Schaefer, R.']",2021,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The Effect of Musical Games on Working Memory Improvement: Testing Newly Developed Techniques,"Hassell, Allyah","['Schaefer, R.']",2021,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The Four-in-a-row task as a measure for complex planning in development.,"Looij, Bart van der","['Ma, I.']",2021,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,"The four-in-a-row task is a planning task that was recently developed with the aim to measure the psychological construct of complex planning. Planning becomes more complex with an increase in the number of futures to anticipate, which consequently makes it more difficult to measure. Previous measurements have been proven insufficient in measuring complex planning. The current study aims to establish the construct validity of the four-in-a-row task, by investigating if performance on the task can be predicted by age related improvements in planning abilities, as measured by the subscale ‘anticipation of future consequences’ (AFC) of the Future Orientation Scale (FOS) (Steinberg, 2009). In the current study 150 American participants took part in an online testing session, in which they played 35 four-in-a-row games against a computer opponent that adjusted the difficulty level to the playing strength of the participant using a staircasing algorithm, and filled out the FOS. The participants’ reaction times and the difficulty setting of the computer opponents during their final three games were used as a measure of performance on the task. It was found that both reaction times and the difficulty setting of the computer opponent increased with age. Furthermore, it was found that age in interaction with the AFC score was able to predict both reaction times and the difficulty setting of the computer opponent, indicating a difference in how different age groups with strong planning abilities perform on the four-in-a-row task. As the findings of the current study underline the promise and importance of the four-in-a-row task as a measuring method for complex planning, several recommendations for future research are offered.",
The effect of stressful life events on leptin blood concentrations,"Sinteur, Michelle","['Molendijk, M.', 'Elzinga, B.']",2021,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Political ideological differences in cooperation and inequality aversion,"Bito, Nazjirah","['Pliskin, R.']",2021,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
A context-free approach to political ideology and other-concern,"Arantila, Kerkko","['Pliskin, R.']",2021,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Looking at the relationship between Pyrrhonism and satisfaction with life moderated by a past-negative time perspective,"Catena Ortega, Nicole","['Berg, T.A. van den']",2021,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Set-shifting difficulties as a potential risk factor for adolescent Anorexia Nervosa,"Roovers, Aïda","['Klaassens, B.', 'Hiele, K. van der', 'Steegers, C.']",2021,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Is Mimicry impaired in Socially Anxious Individuals?,"Meerpohl, Emma","['Kret, M.', 'Fasya, E.']",2021,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Pestgedrag en psychotische symptomen,"Puij, Swen van der","['Schalbroeck, R.', 'Son, D. van']",2021,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Opleidingsniveau, locus of control en geluk in een mediatiemodel: Een empirische case study naar mediatie-analyses in een between-subjects-design en een within-subjects-design","Damen, Sofie","['Heus, P. de']",2021,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
A Context-Free Study on Ideological Differences in Cooperation as Influenced by Trust and External Incentives,"Kouwenhoven, Julia","['Pliskin, R.']",2021,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The effect of musical training games on selective attention,"Hoffman, Maureen","['Schaefer, R.']",2021,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"WHAT DO YOU EXPECT? The relationship between depression, social expectations and social anxiety, a mediation analysis","Drummen, Annelotte","['Kortink, E.', 'Topel, S.']",2021,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"The influence of fear of pain, pain catastrophizing and social stress on nocebo hyperalgesia","Kleitsa, Alkistis","['Veldhuijzen, D.S.']",2021,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,"Nocebo hyperalgesia is the phenomenon in which negative pain expectations lead to augmented pain experiences. Studies have shown that psychosocial factors might influence nocebo hyperalgesia and facilitate nocebo responses in clinical settings, thus worsening pain. This study aimed to identify whether social stress, fear of pain and pain catastrophizing influence the magnitude of nocebo hyperalgesia. Higher nocebo hyperalgesic responses were anticipated. Additionally, the potential mediating role of subjective stress was explored. Twenty-five healthy male and female participants were recruited and randomly assigned to the experimental (social stress) and control (no-stress) conditions, which underwent the Trier Social Stress Test (TSST) and a friendly version of it (friendly-TSST), correspondingly. Fear of pain and pain catastrophizing were measured with the Fear of Pain Questionnaire-III and the Pain Catastrophizing Scale. Subjective stress was measured on a 0-10 Numeric Rating Scale. A sham electrical stimulation device was applied to induce nocebo along with negative verbal suggestions of pain worsening. Thermal pain stimuli were paired with ON (nocebo trial) and OFF (control trial) visual signs during the acquisition and testing blocks of nocebo conditioning. The first nocebo and control trials of the testing block were compared to estimate the extent of nocebo hyperalgesia. One-way ANOVA, simple linear regression and mediation analysis with the method of bootstrapping were applied (P < 0.05). The one-way ANOVA was non-significant between the social stress and no-stress conditions (P = 0.74). Regression results were non-significant for fear of pain (B = - 0.38, P = 0.11) and pain catastrophizing (B = - 0.30, P = 0.22). Mediation analysis for subjective stress revealed a non significant indirect effect of - 0.009 (95% BCa CI [-1.10, 0.68]). Our study suggests that social stress does not appear to increase the magnitude of nocebo hyperalgesia and that fear of pain and pain catastrophizing might not predict higher nocebo hyperalgesic responses. In addition, subjective stress may not mediate the relationship between social stress and nocebo hyperalgesia. In conclusion, as social stress, fear of pain, pain catastrophizing and subjective stress can co-occur in clinical practices, future research could examine their potential cumulative effect on nocebo hyperalgesia.","['nocebo hyperalgesi', 'Trier Social Stress test', 'social stress', 'fear of pain', 'pain catastrophizing.']"
"Burnout in MBO, HBO and WO students","Velden, Layla van de","['Tona, K.']",2021,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Ideological Symmetry in Trust? The Effects of a Context-Neutral Experimental Environment,"Andaloro, Luca","['Pliskin, R.']",2021,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"Overtuigingen en gelukservaring: De relatie tussen denkbeelden en geluk, gemodereerd door het huidige hedonistische tijdsperspectief","Lachman, Dharini","['Berg, T.A. van den']",2021,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Climate-induced disasters and state stability: Examining the mediating role disaster politics has on the onset of armed conflict.,"Voskuil-Schlagwein, Robin","['Ragazzi, F.', 'Masullo, J.']",2021,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Reading Faces: See How People Are Generally Average at Recognizing Isolated Facial Emotion Expressions,"Arutjunov, Karen","['Boekel, W.', 'Diana, F.']",2021,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
