title,author,supervisors,date,faculty,program,type,language,abstract,keywords
A Rebel's Friend? A Case Study of Conflict Diamonds and Conflict Timber,"Muxfeldt, L.","['Chalmers, A.W.', 'Aalberts, T.E.']",2012,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,"['Diamonds', 'Timber', 'Rebels', 'case study']"
Preconceived Notions and Political Tolerance: How the Source Affects Tolerance and Opinion,"Parris, C.","['Tromble, R.K.']",2012,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,"['Political Tollerance', 'Preconceives Notions Bias', 'Source']"
Standing alone when it all comes down: the relationship between personalist regimes and negative post-tenure fates explored.,"Lammers, R.J.","['Stockmann, D.C.']",2012,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,"The purpose of this study was to shed light on the relationship between regimes with a strong personalist dimension and a negative post-tenure fate. This was a relevant exercise, because the personalist dimension was missing in existing frameworks addressing post-tenure fates of authoritarian leaders and elites. Based on available literature, this personalist dimension was hypothesized to be a strong indicator for a negative post-tenure fate. In this thesis this hypothesis is substantiated and found to be statistically significant through merging of the Archigos data-set on regime leaders and Geddes’ (1999) typology of authoritarian regimes. The relationship is then further explored through analysis of two similar cases, Libya and Tunisia. Based on this analysis it was possible to draw several plausible hypotheses regarding the relationship, which provide an interesting starting point for future research. All in all, it is clearly shown that the conditions that come with a strong personalist dimension can be expected to have a strong negative influence on the post-tenure fate of the regime leadership.","['post-tenure fate', 'personalist regime', 'sultanist regime', 'Qadhafi', 'Libya', 'Tunisia', 'Ben Ali', 'authoritarian regimes', 'Archigos', 'regime leadership']"
The Apple of Discord,"Westerlaken, A.W.","['Erk, J.G.', 'Ragazzi, F.P.S.M.']",2012,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,"['Ethnic war', 'Conflict', 'Macedonia']"
The Good Liberal Citizen: Why Citizens can be both Free and Virtuous,"Blanken, B.D.B.","['Nieuwenburg, P.']",2012,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,"['autonomy', 'citizen', 'civic virtue', 'communitarianism', 'community', 'liberalism', 'virtue', 'republicanism']"
The Ilusion of Power,"Fischer, B.","['Stockman, D.C.']",2012,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,"['China', 'Romania', 'Regime Change']"
Open But Not Naïve: Is Europe’s Public Procurement Instrument Susceptible to a Joint-Decision Trap?,"Overheul, S.J.","['Putten, F.P. van der', 'Willigen, N.J.G. van']",2012,Faculty of Social & Behavioural Sciences,Political Science (Advanced Master),Advanced master thesis,en,,"['European Union', 'Decision-making', 'Scharpf', 'Trade policy', 'China']"
Charges against self-ownership: why Nozick's self-ownership thesis is incoherent and immoral,"Meer, B.N. van der","['Nieuwenburg, P.', 'Claassen, R.J.G.']",2012,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,"['Nozick', 'self-ownership', 'private property']"
Geen mens is een eiland: regulering van de financiële markten,"Honders, S.","['Claassen, R.J.G.']",2012,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,"['filosofie', 'regulering', 'staat']"
Institutional Cosmopolitanism and the Duties that Human Rights Impose on Individuals,"Strygul, I.V.","['Claassen, R.J.G.', 'Geus, M.A. de']",2012,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,"['cosmopolitanism', 'Pogge', 'institutionalism', 'positive rights', 'negative rights', 'duties', 'human rights', 'utilitarians', 'libertarians', 'interactionalism', 'responsibility', 'the Least Harm Principle', 'the Harm-Avoidance Requirement', 'the Compensation Requirement']"
Dominant Parties in Liberal Democracies: A Contradictio in Terminis?,"Punt, W. (Willem)","['Cranenburgh, O.B.R.C.']",2012,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,"['Dominant Party', 'Botswana', 'Namibia', 'South Africa', 'Quality of democracy']"
Op weg naar de staat van Nozick,"Eck, P.J. van","['Claassen, R.J.G.']",2012,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,"['Libertarisme', 'Anarchokapitalisme', 'Nozick', 'Rothbard', 'Self-ownership', 'Chamberlain', 'Minimale staat', 'Inidividuele rechten']"
"Resistance is futile? The contribution of political knowledge, political beliefs and message intensity on changes in public opinion","Lemmens, N.E.","['Meffert, M.F.', 'Holsteijn, J.J.M.']",2012,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,"['public', 'opinion', 'RAS', 'resistance', 'acceptance', 'sampling', 'change']"
Building Cooperation with BRICS,"Harding, K.E.","['Chalmers, A.W.', 'Ragazzi, F.P.S.M.']",2012,Faculty of Social & Behavioural Sciences,Political Science (Advanced Master),Advanced master thesis,en,,"['BRICS', 'cooperation', 'political']"
Framing and Political Tolerance. The effects of Issue Framing on Adolescents's Levels of Political Tolerance towards Wilders,"Reuters, M.A.R.","['Tromble, R.K.']",2012,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,"['Framing', 'Issue Framing', 'Political Tolerance']"
Regionalistic Nationalism in the Basque Country and Galicia: A Voter and Class Based Explanation,"Heusden, S. van","['Erk, J.G.', 'Seymour, L.J.M.']",2012,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,"['Nationalism', 'Basque Country', 'Galicia', 'Voter', 'Class']"
Geen daden maar woorden,"Seitzinger, P.","['Louwerse, T.P.', 'Pellikaan, H.']",2012,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,"['parlement', 'speech', 'dimensie', 'economisch', 'cultureel']"
Between Cabinda and Oecussi: The role of territory in intrastate relations,"Szulenyiova, K.","['Erk, J.G.', 'Willigen, N.J.G. van']",2012,Faculty of Social & Behavioural Sciences,Political Science (Advanced Master),Advanced master thesis,en,"The main focus of this thesis lies in re-examining the impact of territoriality on the conduct of international relations in the context of separatism of exclaves. The enclaves were selected because of their specific territorial character, being separated from their mother state by a territory of another state entity. Our initial hypothesis stating that the demands of independence are formed by coexistence of both territorial and historical factor has been demonstrated on the cases of Cabinda and Oecussi. Using the qualitative comparative analysis, we have justified the selection of variables and conducted a cross-case study that confirmed our hypothesis. According to our findings, the historical background has a more important role in the creation of separatist tendencies than territory, while this has only a modifying effect on the initial preconditions. In the discussion we contrasted this result with the opportunity and willingness model and concluded that causal logic that applies to the interstate conflict does not adequately describe the situation of exclave’s separatism and therefore a further research into this area is needed.","['Enclaves', 'Separatism', 'Oecussi', 'Cabinda', 'Political geography', 'Independence']"
Taming the Media Beast: The Effects of Media Commercialization in Personalist and Military Regimes,"Caanen, M.B.","['Stockmann, D.C.', 'Tromble, R.K.']",2012,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,"['Media', 'Political Communication', 'Elections']"
Strategieën van INGO’s t.a.v. staten en multinationals m.b.t. het voorkomen van mensenrechtenschendingen door multinationals,"Laan Bouma, R. van der","['Aalberts, T.E.', 'Hosli, M.O.']",2012,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,"['NGO', 'Multinational', 'CSR', 'Logic of Consequences']"
De Legitimiteit van Interventies,"Stunt, M.","['Claassen, R.J.G.']",2012,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,"['interventions', 'sovereignty', 'legitimacy']"
(In)tolerant: M/F?,"Hoette, N. (Nina)","['Tromble, R.K.']",2012,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,"['Political Tolerance', 'Political Psychology', 'Socio-demographic variables']"
"Europe ""A La Carte"": Conditionality in the relationship between Russia and the European Union","Nikitinskaya, A.","['Chalmers, A.W.', 'Hosli, M.O.']",2012,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,"['European Union', 'Russia', 'conditionality', 'Four Common Spaces']"
"Oost-Europa, een scala aan regimes","Wieldraaijer, N.","['Spirova, M.S.']",2012,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,"['Oost-Europa', 'postcommunisme', 'regimes']"
"Hannah Arendt, Revolution & Democracy","Jongh, M. de","['Niewenburg, P.']",2012,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,"['Hannah Arendt', 'Political revolutions', 'deliberative democracy', 'agonostic democracy', 'Habermas']"
De Gazastrook: Een onveranderbare toekomst,"Postmaa, T.P.","['Aalberts, T.E.']",2012,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,"['Gazastrook', 'Palestina', 'Burgerman', 'mensenrechtenorganisaties', 'Cast Lead', 'Gaza oorlog', 'Blokkade', 'Isreal', 'Keck', 'Sikkink']"
Over de legitimiteit van NGO's ten opzicte van donateurs,"Jong, R.A. de","['Aalberts, T.E.', 'Hosli, M.O.']",2012,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,"['Legitimiteit', 'NGO', 'Amnesty International', 'Donateurs']"
Instorting van Autoritaire Regimes in Benin en Togo,"Weijers, D.R.","['Cranenburgh, O.B.R.C. van', 'Andeweg, R.B.']",2012,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,"['Autoritaire Regimes', 'Benin', 'Togo']"
Offline and Online Activity: Effects on Political Tolerance Attitudes,"Klaver, R. (Rosanne)","['Tromble, R.K.']",2012,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,"['Political tolerance', 'Political participation', 'Associational activity']"
"Protest with Chinese Characteristics: The Market, the Media, and the Evolution of Social Movements in China","Honywill, L.D.","['Erk, J.G.', 'Piccio, D.R.']",2012,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,"['labour', 'social movements', 'media', 'communication', 'networks', 'China', 'Tiananmen Square', 'reform']"
Het stemmen van een vals instrument: De praktijk en toekomst van het schriftelijke vragenrecht,"Schweers, M.L.","['Louwerse, T.P.', 'Vollaard, J.P.']",2012,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,"['schriftelijke vragen', 'Tweede Kamer', 'parlement', 'parlementaire controle', 'democratie', 'overheidsuitgaven', 'kamervragen', 'parlementair instrument']"
Ethnic Peace in Malaysia,"Rana, P.M.K.","['Spirova, M.S.']",2012,Faculty of Social & Behavioural Sciences,Political Science (Advanced Master),Advanced master thesis,en,,"['ethnic peace', 'ethnic violence', 'interethnic civic engagement', 'formal organizations', 'Varshney', 'Lijphart', 'ethnic relations', 'integrated society']"
Limits of the State and Property,"Looije, Y.","['Claassen, R.J.G.']",2012,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,"['Property', 'State', 'Usufructuary', 'Climate', 'Libertarian']"
Bovenaan de Piramide: Politiek Gedrag van het Autoritaire Regime in Egypte,"Bergema, R.J.M.","['Stockmann, D.C.', 'Zwart, F. de']",2012,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,"['Politiek gedrag', 'Autoritair regime', 'Egypte']"
European Integration Theories and African Integration Realities,"Michel, S.","['Chalmers, A.W.', 'Hosli, M.O.']",2012,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,"In this thesis, three European integration theories are applied to the case of African integration. The use of federalism, neofunctionalism and liberal intergovernmentalism for explaining African regional cooperation are tested. Academic writing combining these two topics can hardly be found, creating a gap in the literature that this thesis seeks to fill. In analysing the historical development of the three theories, a set of indicators for each is constructed, leading to the formulation of hypotheses that are tested in the African case. The main driving force behind African integration in the 1950s and 1960s was the Pan- African movement calling for independence of African states and the end of colonialism. This ideologically driven movement was supported by a transnational elite pushing for regional cooperation. The main actors in creating the Organization of African Unity, the African Economic Community and the African Union were national leaders, basing their efforts both on Pan-African reasoning and on the maximization of national gains. The neofunctionalists’ main claim of spillover effects occurring in the integration process leading to wider and deeper cooperation cannot be proved, neither seems the role of supranational institutions to be of importance. This leads to the conclusion that a combination of federalist assumptions and liberal intergovernmentalist claims provides the best explanation for African integration.","['African Union', 'OAU', 'European Union', 'AU', 'EU']"
Klaargestoomd voor het wereldtoneel: Burgerschapseducatie in een wereld zonder grenzen.,"Wijngaard, S.T.C. van den","['Claassen, R.J.G.']",2012,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,"['Citizenship education', 'Globalization', 'Cosmopolitanism', 'Comprehensive liberalism', 'political obligation']"
Governments and a war past: the politics of reconciliation,"Schoorl, A.","['Ragazzi, F.P.S.M.', 'Meijerink, F.G.J.']",2012,Faculty of Social & Behavioural Sciences,Political Science (Advanced Master),Advanced master thesis,en,"The concept of reconciliation has been researched often by scholars. Reconciliation is part of the post-conflict reconstruction strategy and the process is mostly seen by scholars as a relevant and wanted process. However, is that the case in reality? The question researched here is: why do governments engage in national post-conflict reconciliation strategies? This study reviews two post-conflict situations where a reconciliation process was initiated; Rwanda and Sierra Leone. We aim to determine on what factors governments base their choices regarding reconciliation. The cases are examined from a legalist and pragmatist approach. Legalists argue that states choose reconciliation and justice because they believe in the international norms it represents, because they believe in the preventive and deterrent effect of justice and the educational example it can be. Pragmatists however, argue that states choose reconciliation on the basis of self-interest and the distribution of political power. They also argue that states not always believe in the necessity of reconciliation and acknowledge the usefulness of amnesties. The cases of Rwanda and Sierra Leone demonstrate that the choice for reconciliation cannot be fully explained from the legalist approach but are better understood from the pragmatist point of view. Both situations show that the choice of a state for reconciliation is based on different factors that can be summarized as the concept ´the politics of reconciliation´. The government of Rwanda uses the fear of the population for a future genocide in order to keep tight control over the country. The reconciliation initiatives are used to keep track of anything that is going on in society that could be a potential threat and to teach the RPF ideology in order to keep a firm grip on political power. Sierra Leone is influenced by the international community that demands post-conflict reconciliation. It has been argued that one of the origins of the Sierra Leone conflict was poverty and the country has the desire to reconstruct its economy for which a high amount of external investment is needed. These reasons fit within the idea of pragmatists, that actors base their choices upon self-interests, in these cases ensuring political power and attracting external investment.","['Reconciliation', 'Africa']"
Lost in Translation? The importance of language for the Political Mobilisation of Ethnic Russian Minorities in Estonia and Latvia,"Bourne, T.M.","['Erk, J.G.']",2012,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,"This thesis examines the relationship between language and political participation in the study of minority representation in Estonia and Latvia. The differences between the levels of mobilisation of ethnic Russians in Estonia and Latvia present a puzzle that has yet to be explained. Language is a factor that has traditionally been ignored by scholars of political participation. However, this thesis argues that it is key to understanding different patterns of minority representation in Estonia and Latvia. This thesis argues that the higher level of titular language proficiency among Russian minorities in Latvia has given them a distinct advantage over Russian minorities in Estonia. This is because government legislation affords the titular languages an elevated status in both countries. No such concessions are made for minority languages such as Russian. Firstly, this thesis explains why the Russian minorities in the two countries have different levels of titular language proficiency. Secondly, it reveals why language proficiency is a necessity for those who wish to participate in parliamentary politics. It uses a wide range of government legislation including citizenship laws, constitutions and language laws to demonstrate that linguistic proficiency is not only required for citizenship, but also for participation in parliamentary politics. This thesis ultimately reveals that the introduction of just one official language in two countries with such large minority groups has served to automatically disadvantage a significant proportion of the population from participating in politics and that differences between the two counties are likely to remain for some time unless Russian is introduced as a second official language.","['Estonia', 'Latvia', 'Russian minorities']"
"Bosnia-Herzegovina, a Political Intolerant Country","Meer, P. (Pieter) de","['Tromble, R.K.']",2012,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,"['Bosnia', 'Srpska', 'Bosnia-Herzegovina', 'Macedonia', 'Political Tolerance', 'Political Intolerance', 'Civil War', 'Social Trust', 'Political Trust']"
The Ethiopian Quest for Democracy in a Dominant Party State: A Case Study on Democratization in Ethiopia Since the Implementation of Ethnic Federalism in 1995,"Dahla, C.E.M.","['Erk, J.G.', 'Zwart, F. de']",2012,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,"From 1991 and onwards, Ethiopia has gone through a political transition using ethnicity as the fundamental principle for organizing a federal government. The transition of this change ended in the newly elected government in August 1995. The country is divided into nine separate federal states based on ethnic identity. The change of the political structure of the country has been radical and pioneering. Radical, in the sense that Ethiopia used to be a centralized and unitary state. Pioneering, in the sense that it has gone further than any African state, and further than 'almost any other state worldwide' (Clapham 2002: 27) in using ethnicity as the principle for organizing the federal state system (Turton 2006: 1). This change was meant to mark a beginning for a more democratized society after decades of political suppression and authoritarianism. Thus, this radical and pioneering, yet fundamental change in the society was received with hopefulness of a better and more democratic tomorrow in Ethiopia. This thesis will look at how the Ethiopian quest for democratization has succeeded.","['Ethiopia', 'Democratization', 'Ethnic Federalism', 'Dominant party state', 'EPRDF']"
Armoede; een obstakel voor democratie?,"Dijk, M.A. van","['Cranenburgh, O.B.R.C. van', 'Spirova, M.S.']",2012,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,"['democratie', 'economie', 'Zuid-Afrika', 'Zambia', 'Namibië', 'Afrikaanse politiek']"
Should we be worried? A Longitudinal Study on negative campaigning in the Netherlands,"Koopman, K.","['Meffert, M.F.']",2012,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,"['Negative Campaigning', 'negativity', 'Netherlands']"
Kleine wapens & landmijnen:een vergelijking tussen de structuur van twee netwerken,"Uitentuis, F.C.","['Aalberts, T.E.', 'Willigen, N.J.G. van']",2012,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,"['Kleine wapens', 'Landmijnen', 'Structuur', 'Netwerken']"
