title,author,supervisors,date,faculty,program,type,language,abstract,keywords
A Violence that did not happen,"Valková, A.","['Jentzsch, C.', 'Kopecky, P.']",2015,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,"['Czechoslovakia', 'Peace', 'Separation', 'Dissolution']"
An assessment of the effect of partition on ethnic tension - The Case of Kosovo -,"Breitenstein, P.A.","['Spirova, M.S.', 'Zwart, F. de']",2015,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,"['Partition', 'Ethnic conflict', 'Kosovo']"
"Party System Fragmentation and Democratic Representation in Peru, 1980-2011","Oblitas Bejar, T.S.","['Spirova, M.S.', 'Erk, J.G.']",2015,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,"This thesis examines the relationship between party system change, particularly fragmentation, and the quality of democratic representation in Peru. Accordingly the main inquiry is “how does party system fragmentation influence the quality of democratic representation?” Additionally, it aims to establish whether party system fragmentation contributes to what Scott Mainwaring (2006) has called a ‘crisis of democratic representation’. The abrupt collapse of the party system in the late 1980s and the state of democratic representation in Peru from 1990 onwards provide an ideal case study. Party system fragmentation and the quality of democratic representation are operationalized based on three identified indicators each. In the case of the former, competition, rootedness and the number of parties allows us to determine the fragmentation of the Peruvian party system. In the case of the latter, the emergence of outsiders, clientelist linkages and trust in institutions establish the quality of democratic representation. These indicators are observed from 1980 to 2011 in order establish the significant temporal development of the examined phenomena in Peru. This thesis finds that party system fragmentation in Peru has serious consequences for democratic representation. Based on the examination of the indicators of Party system fragmentation, the party system in Peru is characterized by instability. The predominance of different mechanisms of representation, beset by instability, allows observing the deterioration of the formal representation linkages between the electorate and their representatives, thus significantly affecting the quality of democratic representation. The Peruvian case highlights the importance of analyzing the party system and democratic representation as two significant phenomena that are interconnected and that, if in crisis, presuppose one of the most important academic challenges in Latin America, which is to comprehend the current crisis of democratic representation in the region.","['Party System', 'Latin America', 'Peru', 'Democratic Representation', 'Outsiders', 'Linkages', 'Party System Fragmentation']"
Beyond the Power of Prayer: the Role of Religious Actors in Conflic Mediation,"Helm, E.W.P. van der","['Spirova, M.S.', 'Duijvesteijn, I.G.B.M.']",2015,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,"['Religious organization', 'Conflict Mediation', ""Sant'Egidio""]"
The role of media in the agenda setting process of a security issue: the influence of media salience on the state response regarding European foreign fighters,"Groot, A.M.","['Spirova, M.S.', 'Tromble, R.K.']",2015,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,"['Media salience', 'Security issue', 'Agenda setting']"
Settlement Strategies in the South China Sea,"Goethart, P.J.","['Jentzsch, C.', 'Ragazzi, F.P.S.M.']",2015,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,"['South China Sea', 'International Dispute Settlement', 'Maritime Disputes', 'International Dispute Settlement Methods', 'Economic Dependence', 'Violence', 'Diplomatic Relations']"
"Understanding the ambiguity of paternalism and paradox of hierarchical partnership: A study on small-scale miners and Benguet Mining Corporation in Itogon, Benguet, Philippines","Godio, Marie Joyce","['Saptari, Ratna']",2015,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,"['paternalism', 'partnership', 'power relations', 'mining']"
"Containing Power, Asserting Agency","Aryal, Rosi","['Pels, Peter']",2015,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
Convergerend gedachtegoed van de Nederlandse traditionele politieke partijen : stellen politieke partijen hun kiezers nog wel voor een keuze?,"Hoogerwerf, M.K.","['Piccio, D.R.', 'Biezen, I.C. van']",2015,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,"['Convergentiehypothese', 'Legitimiteitsprobleem', 'Traditionele politieke partijen']"
Dynamics of Interplay between Caste and the Sarangi- A study on the Gandharbas of Nepal,"Gurung, Bhokraj","['Saptari, Ratna']",2015,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,"['Nepal', 'Gandharba', 'Caste', 'Sarangi']"
