title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Zaatari Refugee camp: an urban settlement or temporary shelter?,"Schmock, Klara Elisabeth",['Dr. Alistair Kefford'],2023,Faculty of Humanities,Urban Studies (BA),Bachelor thesis,en,,"['Zaatari refugee camp, Temporary, Permanent, Urban Settlement, Indicator']"
The Changing Perception and Presentation of China: Viewed through Displays of Porcelain in Dutch Interiors and Museums,"Kokke, Michelle","['Lin, F.']",2023,Faculty of Humanities,Asian Studies (60 EC) (MA),Master thesis,en,"This thesis examines displays of Chinese porcelain in Dutch museums and how they construct an image of China. Chinese commodities, especially porcelain, ended up in the Netherlands due to increasing trade relations between Europe and China during the seventeenth century. Chinese porcelain was collected and put on display in Dutch interiors. This was mainly done to express the identity of the collector, thus reframing Chinese porcelain in a Dutch context. These porcelain collections eventually ended up in museum displays that framed Chinese porcelain within Western-centered and Orientalist frameworks. From the twenty-first century onwards, museum professionals have attempted to move beyond this Orientalist framework. This thesis aims to evaluate the narratives about Chinese porcelain and China that are being presented by twenty-first century displays of Chinese porcelain in Dutch museums. The analysis is performed through the observation of contemporary museum displays and focusses on the concept of framing. Attention is paid to aspects such as visual design, layout, and textual framing through object labels and wall panels. The analysis is used to evaluate the extent to which Dutch museums present Chinese porcelain as part of Western-centered and Orientalist narratives. The outcomes show that many museums still present a Western-centered narrative and use Orientalist modes of display which highlight the otherness of Chinese porcelain.","['Display, Representation, Porcelain, China, Dutch Museums']"
Politiek en media in Egypte: De reacties van de staats- en oppositiekranten op Sadats toenadering tot Israël,"Laan, Eva van der",['Dr Jelle Bruning'],2023,Faculty of Humanities,Midden-Oostenstudies (BA),Bachelor thesis,nl,,
‘Botanic Cosmopolitanism’: Singapore’s Gardens and their Underlying Political Ideologies,"Roskam, Catherine","['Arps, B.']",2023,Faculty of Humanities,Asian Studies (60 EC) (MA),Master thesis,en,,
"Foreign Direct Investment, Exports, and their Political Determinants Under Two Presidential Administrations: A Case Analysis of the Mexican Automobile Industry","Wallumroed, Hans Joergen",['Dr. Edmund Amann'],2023,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,,
Far Apart but Close at Heart? China´s Self-Interest Behind Tianxia-Narratives in its Engagement with Brazil and Mexico,"Gafke Mendoza, Daniel","['Links, S.']",2023,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,,
Queerly Confused: A Sociolinguistic Exploration of The Meaning and Context of the Word “Queer.”,"Blattler, Andrea",['Dr. Dick Smakman'],2023,Faculty of Humanities,Engelse taal en cultuur (BA),Bachelor thesis,en,,
"Ἄνδρες, νῦν ἐπὶ τὴν Ἑλλάδα νομίζετε ἁμιλλᾶσθαι: An Investigation and Evaluation of Xenophon’s Situated and Invented Ethos in his Anabasis","Dam, Thomas van",['Dr. Adriaan Rademaker'],2023,Faculty of Humanities,Classics and Ancient Civilizations (MA),Master thesis,en,,
“Āfӯsed on forðweġe”: How the Dreamer in The Dream of the Rood is Transformed and Becomes an Inspiration for the Reader,"Mout, Anna van der","['Porck, M.H.']",2023,Faculty of Humanities,Engelse taal en cultuur (BA),Bachelor thesis,en,"Gold, jewels and a cross that is able to speak: these elements are nowhere to be found in the Biblical story about the crucifixion of Christ, but they do appear in the Old English poem The Dream of the Rood. This poem is a retelling of the Biblical story of Christ’s crucifixion and resurrection and there are three characters in this poem: the Dreamer, the Cross and Christ. These characters are linked, because they all experience one or multiple physical or mental transformations. The poet intended for these transformations to be an inspiration for the reader of the poem. Especially the transformation of the Dreamer is supposed to be inspirational, because the Dreamer is the most relatable character for the reader through the focus on their human nature. The question that is discussed in this thesis is: what does the transformation of the Dreamer look like and why can it be inspirational for the reader? The suggested answer to this question is that the poet of The Dream of the Rood used the character of the Dreamer to illustrate the life-changing effect that knowledge of the Bible and following the example of Christ can have on a human being. The reader of the poem is encouraged to follow in the footsteps of the Dreamer, the first step being reading The Dream of the Rood.","['Old English', 'Philology', 'The Dream of the Rood', 'Transformation', 'Old and new self', 'Bible', 'Christ', 'Medieval', 'Ruthwell Cross', 'Brussels Cross', 'Human and divine nature of Christ', 'Vercelli Book']"
The use of Latin-Greek terminology and Popularization Strategies in English PILs and Their Dutch Translations,"Riley, Loïs","['Valdez, S.']",2023,Faculty of Humanities,Linguistics (MA),Master thesis,en,"The patient information leaflet contains a lot of Latin-Greek medical terminology which laypeople often do not understand. Many studies have been performed that focus on how Latin-Greek medical terminology is translated into different languages, looking at different language pairs. However, little research has been done on the translation of Latin-Greek terminology in English-Dutch patient information leaflets. In order to fill this gap, this thesis analyzes the use of Latin-Greek terminology in the English PILs and the popularization strategies that were used to translate the terms for Dutch laypeople. This study poses two questions. Firstly, whether more Latin-Greek terms are used in the English PILs, as many English lay terms are Latin or Greek-based terms. Secondly, whether there is a significant difference in the number of occurrences of popularization strategies containing Latin-Greek terminology, lay terminology and explication in the English and Dutch PIL sections. The results show that more Latin-Greek terms that are used in the English PILs are indeed Latin or Greek-based terms. The second question, however, could not be answered, as the results of the analysis showed similar number of occurrences of popularization strategies. Further and more extensive research has to be done on the use of Latin-Greek terms and popularization strategies in PILs in order for the second research question posed in this study to be answered.","['Medical translation', 'Latin-Greek terminology', 'patient information leaflets']"
