title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Trait Hedonic Capacity on Alleviating Negative Emotions through Luxury Consumption and the Effects of a Price Discount,"Yaman, Elif","['Vliek, M.L.W.', 'Van Dijk, W.']",2021,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,"This study aims to examine the effects of hedonic goal pursuit on psychological wellbeing operationalized through luxury consumption, as hedonic pleasure is the primary goal consumption (Khan, Dhar, and Wertenbroch, 2004). We will examine (1) the individual differences concerning THC to alleviate negative emotions after an imaginary luxury product purchase and (2) the effects of price discounts on the alleviation of post-purchase negative emotions concerning the high price of luxury products. Furthermore, the effects of THC on purchasing intentions regarding the chosen product and the rumination after the purchase will be studied. The participants (N = 106) were presented with five luxury products to choose one from, and were requested to complete the questionnaire adhering to that chosen product. A mixed-design repeated measures ANOVA with a counterbalanced within-subjects method was conducted to measure these effects. The results indicated that THC predicted postpurchase negative emotions as predicted. Furthermore, discount alleviated post-purchase negative emotions and post-purchase rumination, and increased purchasing intentions towards a chosen luxury product. However, THC’s effects on rumination and purchasing intentions with and without the presence of discount were not captured.","['hedonism', 'consumption', 'luxury goods', 'goal-pursuit', 'priced discount', 'rumination', 'purchasing intentions']"
Fear of Covid19 transmission in the family and cognitive emotion regulation strategies,"Lagkouvardo, Despoina","['Nimphy, C.', 'Wilde, E.J. de']",2021,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Predicting Eating Disorder Severity by Combining Intra-Individual Network Models and Machine Learning Models: A Proof-of-Concept Study,"Zwieten, Noa van","['Fried, E.', 'Wever, M.']",2021,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,"Eating disorders (EDs) are characterized by extreme symptom heterogeneity within diagnostic categories, which complicates treatment and inherently causes high relapse rates. The ability to predict ED course in individuals would support clinicians in identifying early warning signals of relapse and to intervene accordingly. Traditional approaches have considered EDs as the shared origin of all symptoms which are reflective of a disorder, hindering prediction as it does not allow to unravel mechanisms of symptom progression. Network analysis provides new insights on EDs as it allows to model symptoms as networks of mutually causal relationships. However, most network analysis studies are limited as they only allow for conclusions on group-level at one single time point. By using time series data and intraindividual networks we can incorporate both individual and temporal information yielding insight in within-person variations over time. In this proof-of-concept study, we predicted ED severity using time series and intra-individual network features derived from ecological momentary assessment data in a transdiagnostic ED sample (n = 63). We explored whether time series and network features added to model performance on top of demographic and clinical features using machine learning and what features were most predictive of ED severity. Our findings show no convincing evidence that time series and network features improve predictive accuracy. Nonetheless, some time series and network features were identified as important, highlighting their potential clinical value. We consider our proposed combination of intra-individual networks and machine learning as a starting point towards personalized prediction of psychological outcomes.",
The role of environmental group norms and knowledge on the intention to green gardens,"Senyurt, Öznur","['Weiden, A. van der', 'Doesum, N. van']",2021,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"The development of cut off points for multi dimensional constructs: Comparison of a model based clustering approach to percentile norms, standard scores and normative comparisons","Woestenburg, Dion","['Wilderjans, T.']",2021,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,"Cut-off scores can be useful guides for researchers, clinicians or respondents in interpretating responses on psychometric instruments. Statistical methods involved in the development of cut-off scores are predominantly based on univariate analysis and in the presence of an observable criterion variable or normative sample data. To date, little is known about statistical procedures in defining multiple cutting scores for several latent variables within a multidimensional construct (i.e., subscales of a questionnaire). This study aims to evaluate the discriminatory power of various univariate and multivariate methods in cutting score development, and to explore a model-based clustering approach in setting cut-off scores for (sub)scales of multidimensional questionnaires. The investigated approach aims to cluster the responses on multidimensional constructs by using model-based clustering to classify respondents into ordered groups. Subsequently, cut-off points were identified as the intersection points of kernel density curves between the clusters or as (sub)scale split-rules in predicting cluster membership by the use of classification trees. A simulation study was conducted to compare the methods under medium and large sample sizes, various psychometric circumstances (the magnitude of factor correlations and item loadings), and across simulated homogenous and heterogeneous populations. Results of a simulation study show this model-based cluster approach is often preferred over percentile norms and linear standard scores in terms of discriminatory power, especially in defining two cut-off points. Recommendations for model selection and strategies to obtain cut-off points are given. Future research should focus to integrate the presented methodology into a case study using existing questionnaires to examine substantive implications of the calculated cutting scores. This study gives an overview the commonly known statistical techniques involved in cut-off score attainment, provides a multivariate framework to evaluate the discriminatory power in setting cutting scores, and lays out a promising novel application of model-based clustering in developing cut-off points for multidimensional questionnaires.","['multi-dimensional constructs', 'cut-off points', 'model-based clustering']"
The impact of COVID-19 on alcohol consumption and alcohol drinking behavior. A systematic review and meta-analysis.,"Maina, Anna","['Molendijk, M.']",2021,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Association between parent and infant attention bias: the role of parental anxiety,"Belt, Stacey van den","['Nimphy, C.', 'Van den Berg, J.']",2021,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,"Background: Anxiety disorders run in families. Therefore it is important to have a better understanding of the underlying mechanisms contributing to this familial aggregation of fear. More anxious individuals show more attentional bias and for infants this attentional bias might be a risk factor for anxiety later in life. Therefore this study aimed to investigate whether parental anxiety mediates the association of parental attentional bias and infant attentional bias towards threatening faces. Methods: A cross-sectional research with 220 families invited by the municipality was done. Both parents of the infants filled in the Depression, Anxiety Stress Scales (DASS). One of the parents and the infant did an eye-tracking experiment in which they looked at dynamic faces with different emotional expressions. The statistical analysis was done with 187 infants between 5 and 19 months old and their parents. Results: After performing a mediation analysis with PROCESS, against expectations parental attentional bias was not positively related to infant attentional bias towards threatening faces. Also, parental attentional bias was not positively related to parental anxiety. Similarly, parental anxiety was not positively related to infant attentional bias. Discussion: Attentional bias might indicate a greater risk for anxiety in children later in life. Due to mixed findings, future studies should focus on other developmental pathways underlying an attentional bias in infants and its consequences. Also, other possible elements which might underlie an association of attentional bias between parents and infants should be investigated further.",
"Affective responses towards zoo animals enhance conservation intentions: The effect of affective responses on conservation intentions, predicted by proximity, interaction and active animal behavior.","Moerland, Fleurtje","['Doesum, N. van', 'Weiden, A. van der']",2021,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['zoo', 'conservation', 'affective responses']"
Effects of Interpretive Signage in Zoos on Visitors’ Conservation Intentions,"Knook, Esra","['Doesum, N. van', 'Weiden, A. van der']",2021,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,"Interpretive signage is the most commonly used channel by zoos to deliver conservation messages to visitors. These signs include aspects of animal biology, lifespan and taxonomy. Research to the effectiveness of interpretive signage in zoos in influencing visitors’ conservation intentions is inconclusive and the link with attention to these signs has not yet been sufficiently investigated. This study examined the relationship between visitors’ attention to signs and conservation intentions and whether this relationship is mediated by visitor’s conservation attitudes. In a correlational design, 200 participants were asked to recall their last zoo visit and answer questions in an online survey. In line with the expectations, the results showed a positive association between visitors’ attention towards interpretive signage and conservation intentions. Visitors’ attitudes towards conservation partially mediated this relationship. It was concluded that when visitors devote attention to on-site interpretive zoo signage, this type of conservation education can be effective in influencing visitors’ intentions towards nature conservation through its influence on attitudes. Possible explanations for the results are discussed and implications for theory and practice are made.","['interpretive signage', 'zoo signage', 'conservation education', 'conservation intention', 'conservation attitude']"
"Human Connection with Animals and Nature at the Zoo: Quantitative analysis of the role of proximity, similarity, and familiarity between the connection between human and animal and nature","Wingerden, Adrie van","['Doesum, N. van', 'Weiden, A. van der']",2021,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Crowd Surfing: An ethnographic exploration of the interplay between danger and power dynamics from a beginner surfer's perspective in the context of crowded surf spot Scheveningen Noord,"Daemen, Roos","['Holsgens, S.', 'Koning, A. de']",2021,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
The Distinct Categorization of Muslim Women and the Consequences this Categorization carries,"Tolboom, Amber","['Naafs, S.', 'Meerendonk, T. van de']",2021,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,en,,
"Group differences in adolescent stress levels and physical activity, and the effectiveness of a school-based intervention program","Dursun, Sümeyra","['Bos, E. van den', 'Vogelaar, S.']",2021,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Ouderschapsstress en gehechtheid in verband met agressiviteit: Een onderzoek naar kinderen uit gezinnen in gezinsklinieken,"Haverkamp, Kyra","['Baartmans, J.M.D.', 'Emmen, R.A.G.']",2021,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Dynamisch testen bij hoogbegaafde kinderen: Zijn faalangst en planvaardigheid voorspellers voor het leerpotentieel op het gebied van analogisch redeneren?,"Plas, Ariana Jacoba van der","['Veerbeek, J.', 'Espin, C.A.']",2021,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Does maximising increase decision avoidance to regulate regret? Induced maximising and the influence on decision avoidance,"Gaal, C.A.M.","['Dijk, E. van', 'Putten, M. van']",2021,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
