title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Towards a Better Ghana: Unveiling Talk Radio in the Media landscape of Ghana,"Wilke, Ileen","['Gewald, J.B.', 'Bruijn, M.']",2015,Faculty of Humanities,African Studies (MA),Master thesis,en,,"['Radio', 'Africa', 'Ghana', 'Talk radio', 'Framing']"
Closet Children: Growing Up in Confinement in Twenty-­First Century Memoirs and Fiction,"Chi, Xiao-Fang","['Newton, Michael']",2015,Faculty of Humanities,Literary Studies (MA),Master thesis,en,,
The Portrayal of Widowhood in John Webster's The Duchess of Malfi and Elizabeth Cary's The Tragedy of Mariam,"Stuivenberg, Jenny","['Akkerman, N.N.W.']",2015,Faculty of Humanities,Engelse taal en cultuur (BA),Bachelor thesis,en,,"['Widowhood', 'Early Modern England', 'Patriarchal society']"
"Vier keer een verhaal. Narratieve kritiek en de evangeliën: een verkennend onderzoek aan de hand van Marcus 1:1-11, Matteüs 3:1-17, Lucas 3:1-21 en Johannes 1:19-34","Okkerse, Manja","['Zangenberg, Jürgen', 'Jonge, Casper de']",2015,Faculty of Humanities,Griekse en Latijnse taal en cultuur (BA),Bachelor thesis,nl,,
"De ""buitenlandse agentenwet"" en civil society in Rusland","Mudde, Annelies","['Bader, Max']",2015,Faculty of Humanities,Russische Studies (BA),Bachelor thesis,nl,,"['Rusland', 'Buitenlandse agentenwet', 'Civil society']"
De rode en groene woordvolgorde in het Brieven als Buit-corpus,"Assendelft, Brenda","['Rutten, Gijsbert']",2015,Faculty of Humanities,Nederlandse taal en cultuur (BA),Bachelor thesis,nl,,"['rode volgorde', 'groene volgorde', 'zeventiende eeuw', 'achttiende eeuw', 'brieven']"
Het geweten van jonge politieke diertejs,"Terpstra, J.H.","['Velde, H. te']",2015,Faculty of Humanities,History (MA),Master thesis,en,,
Omdat schoonheid het waard is,"Bruine, Sophia de","['Breuker, Remco']",2015,Faculty of Humanities,Koreastudies (BA),Bachelor thesis,nl,,"['Plastische', 'Chirurgie', 'Zuid-Korea', 'Schoonheid']"
Slachtoffers van het verleden in de films van Jia Zhangke,"Zahari, Mariani Binte","['Keijser, A.S.']",2015,Faculty of Humanities,Chinastudies (BA),Bachelor thesis,nl,,
Urban transport and social action. The Movimiento Furiosos Ciclistas and the right to the city,"Theodorou, Zois","['Isla Monsalve, Pablo']",2015,Faculty of Humanities,Latin American Studies (MA),Master thesis,en,"As in many large cities, rapid urbanisation in Santiago (Chile) has been accompanied by problems of urban sprawl, inequality, and issues with transportation. Since the late nineties social an increasing amount of social movements have emerged that advocate the bicycle as a healthier, more efficient, and non-polluting transport alternative for that city. This thesis investigates the first of these new social movements, the Movimiento Furiosos Ciclistas (MFC), using the concept of the right to the city, introduced by the French sociologist and philosopher Henri Lefebvre, and which has undergone a revival over the last decade as a critical approach to the effects of urbanisation under neoliberalism on societies and their cities. The applicability of Lefebvre’s right to the city as a citizen’s demand for inclusion to their city and a greater control over its space is tested on the MFC in Santiago in the period spanning its emergence in 1994 up to the present year of 2015.The study analyses, firstly, the history, actions, and the organisation of the Movimiento Furiosos Ciclistas as a response to problems of Santiago’s urbanisation; secondly, the movement’s success in making such a demand and the obstacles that hinder; and finally, it tests the right to the city’s unifying potential in analyzing the relationship of the MFC to similar New Social Movements.","['right to the city', 'new social movements', 'social action', 'cultural politics', 'neoliberalism', 'urbanisation', 'transport', 'movimiento furiosos ciclistas', 'Santiago', 'critical mass']"
