title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Ambiguous Findings on the Impact of Alertness on Cognitive Control in a Spatially Modified Stroop Task,"Behle, Leon Sebastian","['Tromp, J.']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
How Brand Personality and Transgressions Affect Consumer Purchase Intention and Brand Attitude,"Reivala, Erika","['Wirtz, C.']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Effects of Dopamine on Learning about Self-Worth in Response to Social Feedback,"van Wingerden, Adrie","['Will, G.J.']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Unlimited? The phenomenon of third termism and the influence of the economy,"Slabber, Iwan","['Demarest, L.']",2020,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Brands Have Personalities Too,"Tomašič, Žana",['Effects of perceived brand personalities on purchase intentions after transgression'],2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Interest in Complex Novelty: Preserving Interest in Complex Innovations through Open-Mindedness to The Experience of Confusion,"Danastri, Monika","['Noordewier, M.', 'Doolaard, F.']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Meeting life in Plum Village: Engaging with precarity and progress in a mediation center,"Knibbe, Guido","['Littlejohn, A.', 'Maaker, E. de']",2020,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,"With increasingly pressing and widespread ecological, social and personal crises, the forward march of progress has come to a dead end, and this time is ripe for sensing precarity, as Tsing (2015) announces. A sense of precarity is prevalent among practitioners in the Plum Village meditation center. In a case study, I join practitioners to encounter opportunities for engaging with the challenges of precarity and new possibilities for progress. With these experiences I point out the relevance of the Plum Village tradition in our earthwide precarious predicament. My aim in this thesis is to speak to the possibility of changing with mindfulness practice the dualist worldview that is at the root of widespread unsustainable progress practices. The devastating consequences of the forward march toward limitless growth demand a change of direction. My commitment to sustainable, inclusive living leads me to assess to what extent wholesome directions emerge for people and our planet in the other-than-modern views and practices that are taught in the Plum Village tradition.",
The persevering nature of emotions in AN and ASD: An investigation of probiotics’ effects on shared cognitive mechanisms,"Dorrestein, Melissa","['Steenbergen, L.']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The Influential Role of Emotions and Brand Personality on Purchase Intentions,"Agbenyo, Jennifer","['Wirtz, C.']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De Baby in de Kinderopvang,"Korver, Sterre de","['Vermeer, H.', 'Nefs, H.']",2020,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"Increased emotions, increased aggression: The longitudinal association between empathy and aggression in (pre)adolescents with and without autism or hearing loss.","Cohen, Maayan","['Rieffe, C.', 'Broekhof, E.']",2020,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
Smartphones: The paradox of feeling connected,"Le, Christian","['Doesum, N. van']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
An investigation of gender difference in humans’ recognition of bonobos’ (Pan paniscus) emotional expressions,"Harkaly, Giulia","['Kim, Y.']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
In-house emergency responders: Which factors influence their response to a call?,"Blok, Isabelle","['Doef, M. van der', 'Verhoeven, C.']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The experience of financial shame and social coping behavior: Do you tend to avoid or approach others when being ashamed of your financial situation?,"Benner, Julia Felicia","['Stallen, M.']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Toeleiding naar voor- en vroegschoolse educatie in de gemeente Nieuwkoop,"Dellebeke, Daphne","['Endedijk, H.M.']",2020,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The use of Neuromelanin-Sensitive MRI to assess Neuromelanin Differences in the Substantia Nigra between Treatment Resistant and Respondent Patients with Schizophrenia,"Schipper, Manon R.","['Trutti, A.C.']",2020,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
Is spatial attention manipulated by alertness? Investigating the relationship of alertness on cognitive control,"Leto, Carlo","['Tromp, J.']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Inertie in financiële beslissingen: welke componenten bepalen inert gedrag?,"Eren, Mehmet E.","['Putten, M. van']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
De Zimbabwaanse Coup? Werd Mugabe afgezet doormiddel van een staatsgreep of trad hij vrijwillig af? Een analyse van de Zimbabwaanse staatsgreep en de gevolgen voor Zimbabwe.,"Fennema, Tessa S.","['Demarest, L.']",2020,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Supervisors’ subjectivity in Performance Rating: the influence of Employee Job Satisfaction: Does a satisfied employee receive a better performance evaluation than an unsatisfied employee?,"Postema, Lisa","['Molenmaker, W.E.', 'Doesum, N.J. van']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Can you tell what I am feeling? Cross-Species Emotional Recognition: Human Interpretation of Bonobos’ Emotional Displays,"Efremov, Emilie","['Kim, Y.']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Predictors of effectiveness in modular CBT for youth anxiety disorders,"Dijkstra, Sanne","['Miers, A.C.', 'Westenberg, P.M.', 'Steensel, F.J.A']",2020,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
"What is the influence of a payoff schedule on the relationship between improvisation, creativity and negotiation outcomes?","Jong, Claire de","['Harinck, F.']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Evaluating the Implicit Memory Method for Crime Investigation,"Vuyk, Bastiaan","['Poletiek, F.', 'Olfers, K.']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Relationship between rumination and heart rate variability,"Vitkauskas, Klaudijus","['Rover, M. de']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The role of self-concept on aggressive reactions following social feedback,"Leshchynska, Daria","['Dobbelaar, S.', 'Meulen, M. van der']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
