title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Dual Identities: The Paradoxical Ideals of al-Shabaab,"Hadi, Sahal","['Schulhofer-Wohl, J.', 'Louwerse, T.']",2020,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
The relationship between body vigilance and nocebo effects on pain,"van der Linden, Celine","['Meijer, S.', 'Middendorp, H. van', 'Buisonjé, D. de']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De relatie van optimisme en angst voor pijn met het noceboeffect op drukpijn,"Willemse, Naomi","['Meijer, S.', 'Middendorp, H. van', 'Buisonjé, D. de']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Efficacy of digital social norm interventions on alcohol consumption – A systematic review and meta-analysis of randomised controlled trials,"Lemmel, Frederike","['Wever, M.C.M.', 'Kleine, R.A. de']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De relatie tussen angstdispositie en de afname van het nocebo effect,"Hoeke, Niels","['Meijer, S.', 'Middendorp, H. van']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,"In dit onderzoek werd onderzocht welke relatie er bestaat tussen angstdispositie en de effectiviteit van verschillende methodes om het nocebo-effect af te laten nemen (i.e. counterconditionering en extinctie). Bij het nocebo-effect ontstaat er een negatief effect bij het nemen van een medicijn of een placebo, dat niet toe te schrijven is aan de werkende bestanddelen hiervan. Ook werd onderzocht of één van de twee methodes een sterkere samenhang vertoonde met angstdispositie dan de andere methode. Aan het onderzoek deden 108 vrouwelijke participanten mee. Voor aanvang van het experiment werd eerst de STAI-T afgenomen om de angstdispositie van de participanten vast te stellen. Vervolgens werd conditionering gebruikt om het nocebo-effect op te wekken bij de participanten. Hierna werd bij sommige participanten counterconditionering gebruikt om het nocebo-effect te verlagen en werd bij andere participanten extinctie gebruikt. Uit de resultaten is gebleken dat een hogere angstdispositie samenhangt met een sterkere afname van het nocebo-effect via counterconditionering, r(26) = 0.48, p = 0.012. Er is echter geen relatie tussen angstdispositie en de afname van het nocebo-effect via extinctie, r(28) = 0.10, p = 0.615. Er is tussen de twee methodes geen significant verschil gevonden in de kracht van de relatie tussen angstdispositie en de afname van het nocebo-effect, z = 1.48, p = 0.1389. Mensen met een hogere angstdispositie kunnen dus mogelijk meer profiteren van counterconditionering en dus moet in de toekomst meer rekening worden gehouden met angstdispositie wanneer wordt overwogen om counterconditionering te gebruiken bij het behandelen van het nocebo-effect.",
Assessing Knowledge of Social Norms in Patients with Behavioral Variant Frontotemporal Dementia and Alzheimer’s Disease,"van der Vlist, Anouk","['Ruitenberg, M.', 'Houdt, C. van']",2020,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Rommel voorkomen door een strategische locatie van prullenbakken: De invloed van plaatsing van prullenbakken op zwerfafval in en beleving van het Ankerpark,"van Oosten, Michelle","['Doesum, N. van', 'Arianne van der Wal']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Empathie bij normaal ontwikkelende Nederlandse kinderen: De invloed van leeftijd en gender op het beoordelen van sociale situaties,"Veenstra, Nienke","['Overgaauw, S.']",2020,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,"Empathisch vermogen wordt cruciaal tijdens de adolescentie, wanneer het centraal wordt om relaties met leeftijdsgenoten te onderhouden en emoties te kunnen begrijpen en delen (Masten, Eisenberger, Pfeifer & Dapretto, 2010). Dit onderzoek kijkt naar of empathisch vermogen verbetert met de leeftijd en of jongens en meisjes verschillende sociale situaties (daders van fysieke pijn en sociale exclusie) verschillend beoordelen. De deelnemers zijn 88 normaal ontwikkelende Nederlanse kinderen tussen de 7 en 14 jaar oud (44 meisjes en 44 jongens), die de Empathy Dictator Game uitvoeren, waarbij de deelnemers munten moeten verdelen tussen zichzelf en het target op een foto in een specifieke sociale situatie. De resultaten laten zien dat hoe ouder kinderen ze zijn, hoe empathischer ze reageren. Er blijkt geen verschil te zijn in hoe jongens en meisjes sociale situaties beoordelen, ook niet afhankelijk van het gender van het target. Dit kan verklaard worden doordat veel onderzoeken die dit verschil laten zien worden uitgevoerd door middel van vragenlijsten, waarbij sociale wenselijkheid meespeelt. Naar het verband tussen gender, empathisch vermogen en sociale wenselijkheid zou meer onderzoek gedaan moeten worden. Daarnaast blijkt dat daders van fysieke pijn strenger worden beoordeeld dan daders van sociale exclusie, wat suggereert dat kinderen het makkelijker vinden om zich in te leven in situaties van fysieke pijn dan sociale exclusie. Een mogelijke verklaring hiervoor is dat het herleven van sociale exclusie ingewikkeld en langdurend is (Chen, Williams, Fitness & Newton, 2008) en dat de sociale pijn van een ander altijd wordt onderschat (Nordgren, Banas, MacDonald, 2011).",
Conditional Climate Conflict: How WASH Resource Scarcity Translates into Social Unrest in Sub-Saharan Africa,"Vellage, Luca-Verona",['Dr. Babak RezaeeDaryakenari'],2020,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,"Numerous externalities of climate change are expected to alter the quantity and quality of drinking water, hygiene and sanitation (WASH) services that are vital to human livelihood. Building on the theory of individual deprivation as a motivator for conflict - and the political opportunity structure as its determinant – this study addresses how restrictions in the access of WASH resources affect the incidence of social unrest in first-level administrative regions of Sub-Saharan Africa. The results show, not the absolute percentage of water scarcity predicts protests and riots, but the rate by how much this value changes from one year to another. This is particularly the case in urban areas and countries under semi-authoritarian governance. In view of a changing climate, these findings imply that regions experiencing a rapid deterioration of water resources used for WASH services, coupled with ineffective governance structures, are likely to experience an intensification of protest and riot incidents in the future",
The Impact of Water Scarcity on Civilian Victimization by Rebel Groups,"Hachhouch, Layla",['Dr. Rezaeedaryakenari'],2020,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,"['Civilian victimization', 'rebel groups', 'capability', 'water scarcity']"
The Impact of Agricultural Intensification on Civil Conflict in Africa,"Münch, Marie",['Dr Babak RezaeeDaryakenari'],2020,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,"This research investigates the link between agricultural intensification and civil conflict. Agricultural intensification is a widely promoted solution for food insecurity. However, this research theorizes that agricultural intensification creates disadvantages for the smallholder sector and thus might trigger civil conflict. An OLS, negative binomial, and logistic regression analysis correlate fertilizer-use in 37 African countries to the incidence and count of civil conflicts between 2004 and 2016. The empirical results are mixed and only partly significant. Yet, they indicate agricultural intensification to have a conflictreducing effect. Surprisingly, the outcome of intensification, that is higher agricultural productivity, is significantly associated with an increased risk of conflict. Also, as a mediator agricultural productivity creates a significant and positive indirect link between intensification and civil conflict. Hence, the conflict-enhancing capacity of agricultural intensification might be contingent on whether intensification leads to an increase in agricultural productivity. This opens pathways for future research, where the impact of agricultural productivity on conflict as well as the relation between intensification and productivity should be scrutinized.","['agricultural intensification', 'horizontal inequality', 'grievances', 'civil conflict', 'green revolution']"
Channeling Inter State Hy dro Politics: Are Trade Agreeme nts an Effective Arbi trator or Merely a Kantian Hoax?,"Schmutzler, Helene",['sor: Dr. Babak Rezaee D aryakenari'],2020,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,"A mong re newable resources, water has been a constant f ocal point for concerns over scarcity and inter state competition . A comprehensive literature review suggests that academia is divided on t he link between water scarcity and international relations . T h is analysis asks : How do inter state economic ties a ffe ct the influence of water scarcity on hydro political inter state relations? Building on classic liberal economic argument s this paper hypothesize s that the more two states are connected th rough trad e agre ements, the less likely it is f or water scarcity to lead to co nflictual hydro political r elations. I conduct an O rdinary Least Squares r egression and a M ulti n o mi al L og i stic r egression with ‘precipitation ’ as an independent variable, ‘inter state rela t ions’ during water eve nts as a dependent variable and ‘trade agreements’ ( aggre gated and disaggregated in bilateral and multilat eral t reaties ) as a conditiona l va riable. E ven though the empirical results are not robust across all models , a general directi on o f the moderation effect is evident. Inter state economic ties in gener al, and multilateral trade agreements in particular can diminish the negative effect of water scarcity on hydro politics. Potential future research should further test the rob ustne s s of this relationship and introduce more nuance by differentiating be twe en trade agreement types and improving the operationalization of the water scarcity variable.","['Water scarcity', 'hydro politics', 'conflict', 'cooperation', 'international river basins', 'bilateral trade', 'multilateral trade']"
