title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Hobbes: On the Child and Moral Agency in the Leviathan,"Wayenburg, Tessa van","['Longo, M.B.']",2025,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,"['Thomas Hobbes, The Leviathan, Morality, Moral Agency, Children in Hobbes, Child, Political Science, Political Philosophy']"
"Sensitief Opvoeden in de Context: Over de Relatie tussen Somberheidsklachten, Self-Efficacy rond Opvoeden en Sensitiviteit bij Ouders van Jonge Kinderen","Verver, Pien","['Berkel, S.R. van']",2025,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,"Sensitive parenting is important for promoting the parent-child relationship and children’s emotional, cognitive, and social development. Parental factors related to sensitive parenting are depression and parental self-efficacy. The aim of this study was to explore the relationship between depression and sensitive parenting, and whether parental self-efficacy mediates this association. Participants were 17 Dutch mothers and 4 Dutch fathers of children aged 3-5 years. Parents played 5-10 minutes with their child during two measurement moments, while the researcher was present through a Microsoft Teams connection. A video of the playing was recorded. In between the two measurement moments, parents completed the Center for Epidemiologic Studies Depression-questionnaire (CES-D) and the Me as a Parent-questionnaire (MaaP). Afterwards, the video recordings were encoded according to the Ainsworth sensitivity scale. Only the relation between depression and sensitivity was significant, where depression was positively related to sensitivity. There was no indication found for a mediational role of parental self-efficacy in the relation between depression and sensitivity. Explanatory theories, limitations and practical implications were discussed. Future research will have to show which other factors can explain these unexpected findings.","['Parenting', 'sensitivity', 'depression', 'parental self-efficacy']"
"Patient-centered communication, healthcare satisfaction and psychosocial adjustment of parents in pediatric oncology: Part of the CONTACT study at the Prinses Máxima Center","Oorschot, Mieke","['Dr. S. Schepers', 'PhD. P. Buursma', 'Dr. L. van Vliet']",2025,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De attitude van de leerkracht richting prentenboeken en het gebruik van Bereslim in de klas,"Hakze, Esmee",['Dr. R. D. Plak'],2024,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,"Despite the known effectiveness of digital storybooks for young children's language development, their use in classrooms remains limited. Digital storybooks can lead to a child being read to more often since they don’t rely on an available adult to read aloud. This study investigated whether the teacher’s attitudes toward printed and digital storybooks correlated with their class's frequency of logging into Bereslim, an interactive digital storybook platform for children aged 3 to 7 years old. The study also examined whether the number of children in a class at risk of developing language problems correlates with the frequency of logins to Bereslim. Additionally, it investigated whether teacher’s attitude toward printed storybooks could predict the amount of Bereslim logins. Lastly, the study explored whether the teacher's age impacted their attitude toward reading digital storybooks and the frequency of logins. In this research 8 teachers from 6 schools and 1 daycare participated, completing an online questionnaire about their attitudes toward reading aloud with print and digital storybooks. Log data was also utilized, containing information about the frequency of logins into Bereslim in each class. No significant results were found regarding teachers' attitudes toward print and digital storybooks and the frequency of logging into Bereslim in their class. There was no significant correlation between the number of children in the class who are at-risk of developing a language problem and the teachers' attitude toward print storybooks. Neither teachers' age nor their attitudes toward digital storybooks significantly predicted login frequency. It's possible that the sample was too small to produce significant effects. To increase the usage of Bereslim in class, providing teachers with more information about the platform and opportunities to gain experience with digital storybooks could be beneficial. A lack of experience with digital storybooks prevents teachers from using them.","['Bereslim, digitale prentenboeken, attitude van de leerkracht']"
De wensen en behoeften van ouders bij het lezen van een verslag over assessment bij leerproblemen.,"Schoutsen, Mille","['Veerbeek, J']",2024,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Niet Gehoord Niet Gezien: Een scriptie over de positie van doven en slechthorenden in een samenleving waar horen de norm is.,"Schouffoer, Linde","['Naafs, S.']",2024,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,"Doven en slechthorenden worden door de maatschappij op een bepaalde manier geclassificeerd en dit heeft gevolgen voor de mogelijkheden die zij hebben in de maatschappij. Deze scriptie gaat in op de manier waarop doven en slechthorenden worden gezien. Hierbij zal vanuit verschillende perspectieven worden gekeken wat het inhoudt om doof te zijn. De perspectieven van de horende maatschappij zullen tegenover die van de doven en slechthorenden worden gezet. Het perspectief van de horende maatschappij is op dit moment dominant. Om te analyseren waarom dit het geval is zal worden gekeken hoe de horende maatschappij het zintuig horen waardeert. Vervolgens zal worden gekeken hoe doven en slechthorenden in het dagelijks leven functioneren zonder het zintuig horen. Zij bewijzen dat het zintuig horen niet nodig is om goed te kunnen functioneren in de maatschappij. Op dit moment leven doven en slechthorenden in een wereld die niet altijd toegankelijk is. Er worden wel veranderingen gedaan om de maatschappij toegankelijker te maken, maar zijn dit wel de veranderingen die doven en slechthorenden zelf graag zien? Er is sprake van een spanningsveld tussen doven en slechthorenden en de horende maatschappij en dit spanningsveld zal in deze scriptie worden geanalyseerd.",
De toevoeging van subcorticale volumes aan grijze stofdichtheid om de Alzheimerclassificatie te verbeteren: Alzheimerclassificatie door middel van structurele MRI-scans,"Hertog, Sara","['Vos, F. de', 'Verdam, M.G.E.']",2024,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,"Onderzoek naar de classificatieaccuratesse van Alzheimer is belangrijk om de ziekte in de toekomst beter te kunnen behandelen. In deze scriptie werden twee structurele MRI-maten geëvalueerd: grijze stofdichtheid (48 predictoren) en subcorticale volumes (14 predictoren). Deze scriptie onderzocht wat de toegevoegde waarde van subcorticale volumes bovenop grijze stofdichtheid is. Hierbij werd verwacht dat I) grijze stofdichtheid accurater was voor de classificatie van Alzheimer dan subcorticale volumes, maar dat II) subcorticale volumes nog wel iets zouden toevoegen aan grijze stofdichtheid. Om dit te onderzoeken, is data gebruikt van 249 participanten afkomstig uit twee verschillende studies. 76 participanten hadden de diagnose Alzheimer en de overige 173 participanten waren cognitief gezonde ouderen. Er zijn drie modellen gebruikt: een model van grijze stofdichtheid (48 predictoren), een model van subcorticale volumes (14 predictoren) en een combinatiemodel van grijze stofdichtheid en subcorticale volumes (62 predictoren). Voor alle modellen is een logistische regressieanalyse met geneste kruisvalidatie uitgevoerd. Het model van grijze stofdichtheid had een AUC-waarde van 0.897 en een MGA-waarde van 0.822. Het model van subcorticale volumes had een AUC-waarde van 0.807 en een MGA-waarde van 0.769. Het gecombineerde model had een AUCwaarde van 0.897 en een MGA-waarde van 0.841. De eerste hypothese werd bevestigd, aangezien grijze stofdichtheid belangrijker was voor de classificatieaccuratesse dan subcorticale volumes. De tweede hypothese kon niet worden bevestigd, aangezien subcorticale volumes weinig tot niets lijken toe te voegen aan grijze stofdichtheid voor de classificatieaccuratesse van Alzheimer. Deze kennis kan gebruikt worden om toekomstige classificatiemodellen van Alzheimer te verbeteren.","['brein en cognitie', 'Alzheimer', 'structurele MRI', 'grijze stofdichtheid', 'subcorticale volumes', 'logistische regressie', 'kruisvalidatie']"
Biopolitics and Periods: How Period Applications Enable Surveillance and Subsequent Datafication of Reproductive Health in a Post Roe v. Wade United States,"Weiffenbach, Félice","['Ochigame, R.K.']",2024,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,en,,
A Qualitative Research of Online Ceremonies Psychedelic Experiences,"Arslan, Berivan",['Luisa Prochazkova'],2024,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,"Due to the COVID-19 pandemic, many activities and platforms have shifted to the virtual realm, including rituals and ceremonies. When it comes to psychedelic rituals, there are several important factors to take into account, such as the setting, dosage, and type of substance consumed. This paper examines the effects of virtual ceremonies on psychedelic experiences. The study utilized an online self-report questionnaire that was sent 1-2 days after the ceremony conducted by retreat company Spinoza. The gathered data were analyzed using thematic qualitative analysis. The categorization and themes were agreed upon by two independent researchers. The themes presented relate to the improvement of mental health and physical comfort along with insightful personal journeys. Further evaluation of the research suggested that the findings provide a general idea about the effects of digital format on the psychedelic experience. It has been found that with digital platforms on psychedelic experiences, individuals can experience clarity of unsolved issues, improved self-regulation, as well as improved emotional and mental states.","['Psychedelic, online ceremony, virtual platform, qualitative analysis, experience']"
Financial Scarcity and Risk-Taking: A Study on the Influence of Long-Term versus Short-Term Orientation as a Moderator Between Financial Scarcity and Risk-Taking,"Stokman, Lauren","['Hilbert, L.']",2024,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
