title,author,supervisors,date,faculty,program,type,language,abstract,keywords
"Mirror, Mirror on the Wall, Who’s the Most Profitable of Them All? Museum Franchising and Nation Branding in the UAE.","Bonnet, Emma","['Thakur, V.', 'Strava, C.']",2022,Faculty of Humanities,International Relations (MA),Master thesis,en,,
Radicalization Before 9/11: Radically Different or Surprisingly Similar?,"Bartels, Samantha","['Schonmann, Noa']",2022,Faculty of Humanities,International Relations (MA),Master thesis,en,,
The Gulf Cooperation Council (GCC) & Iran: Securitisation in the Gulf in the 2010s,"Alnoaimi, Abdulla",['Kayhan Valadbaygi'],2022,Faculty of Humanities,International Relations (MA),Master thesis,en,,
The Political Economy of Marine Plastic Pollution,"Moerland, Stefanie","['Shidiq, R.']",2022,Faculty of Humanities,International Relations (MA),Master thesis,en,,"['Marine Plastic Pollution', 'Political Economy', 'Environmental Economics', 'Environmental Pollution']"
The Nature-Culture Divide: The Modern Realities of Sustainable Development,"Nowell, Louis Mr","['Valk, J.H']",2022,Faculty of Humanities,International Relations (MA),Master thesis,en,,
No Planet Big Enough for the Both of Us: the emotions of nationalist discourse in the era of climate change,"Mundt, Heloisa","['Smith, Karen']",2022,Faculty of Humanities,International Relations (MA),Master thesis,en,"The acknowledgement of climate change as a contemporary existential threat to humankind has been prompting scholarly debate on how it might influence the future of nation-states, nationalism, and their makings. This theoretical discussion has notably included the question of whether appealing to the emotions of nationalism could make national communities willing to make the effort and sacrifice needed to tackle climate change. It remains to be questioned, however, what are the implications of resorting to the affective blueprint provided by nationalism in the era of climate change in both scholarship and policymaking. By performing Qualitative Content Analysis and Emotional Discourse Analysis, this work aims to address this question by empirically mapping the narratives and emotions of the nationalist environmental rhetoric of President Jair Bolsonaro’s administration in Brazil, one that portrays climate change as a threat to the nation-state’s identity and sovereignty and yet explicitly advances climate denialism. The empirical results indicate three core problems with the emotions of nationalism in the era of climate change as they entail five distinct types of exclusions. It is hoped that this research can provide evidence of what the implications of resorting to nationalism may be as far-right nativist populism makes its way into global politics. Importantly, it also seeks to dialogue with attempts at creating typologies of national discourses engaging with climate change and with methodological efforts to systematically incorporate emotions as a promising level of analysis in International Relations research.","['nationalism', 'climate change', 'Jair Bolsonaro', 'Brazil', 'emotions']"
Does Mass Media Affect or Accommodate Public Opinion? A case study of three American outlets framing the issue of the Israeli settlements,"Nanou, Athanasia","['Schonmann, N.']",2022,Faculty of Humanities,International Relations (MA),Master thesis,en,"Mass Media and Public Opinion constitute crucial fields in most democratic societies. Yet, their relationship remains uncertain in terms of causality. Some researchers argue that mass media have a significant influence on public opinion, while others contend that public opinion is shaped primarily by real-world events and in turn influences their media coverage. The case study of this paper is the American media coverage of the Israeli settlements. The stimulus for this study was the change in American public opinion; in particular, a 2021 survey revealed a slight rise in the support for the Palestinian side and a gradual decrease in the support for the Israeli one, which is a rare phenomenon, given that the American public opinion has remained stable and pro-Israeli for a long time. Therefore, the question that has been generated based on the change in the American polls is whether this decrease in the support of the Israelis is aligning with the framing being used by the media and specifically with the coverage of the Israeli settlements.","['Public Opinion, Mass Media, American Media, Israeli Settlements']"
Clashing Peacebuilding Imperatives? A Discourse Analysis of UNMISS Promotion of Local Peacebuilding and Women’s Participation in Peacebuilding in South Sudan,"Hagan, Phoebe",['A.U. Warnecke'],2022,Faculty of Humanities,International Relations (MA),Master thesis,en,,
Norms and Interests in EU Foreign Policy: The Case of EU Energy Sanctions against Russia,"Genevey, Philippine Genevey",['Dr. Vera Šćepanović'],2022,Faculty of Humanities,International Relations (MA),Master thesis,en,,"['Norms and Interests in EU Foreign Policy, EU energy sanctions against Russia']"
Learning to Feel European: A curriculum study on European identity,"Kooge, Mats","['Gerrits, A.W.M.']",2022,Faculty of Humanities,International Relations (MA),Master thesis,en,"A socio-historical, comparative curriculum study in both time (1945-2010s) and space (France, Italy, Luxembourg and the Netherlands) concerning the representation of European identity in two types of secondary school curricula: the formal curricula of these four Western European countries and the so-called 'ideological curricula' consisting out of international recommendations from the Council of Europe and UNESCO. The starting point of the research is that a majority of citizens in the European Union consider themselves to feel 'European' in one way or another according to Eurobarometer surveys. The thesis further explores the relationship with curriculum reforms and international educational organisations since 1945. The idea of having complementary, international forms of identity and citizenship requires the increase of international understanding among citizens over time. Meanwhile, fostering international understanding has generally been the main purpose of UNESCO. Curriculum construction is a comprehensive, unfathomable process, but the four cases of formal curricula demonstrate the rise of a global scope in history education throughout the decades. The thesis suggests that education can be understood as a gearwheel accelerating the processes of European integration that were already in place.","['Curriculum', 'Europeanness', 'Identity', 'Education', 'Citizenship', 'Council of Europe', 'UNESCO']"
