title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Towards a Harmonious World? Chinese Foreign Policy Change in the Middle East,"Gaster, Joris","['Forough, M.']",2019,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,,"['Chinese Foreign Policy', 'Harmonious World', 'Middle East']"
Integrating embodied narratives in narrative therapies for PTSD,"Nagel, Giselle","['Sleutels, J.J.M.']",2019,Faculty of Humanities,Philosophy (MA) (120 EC),Master thesis,en,"Patients suffering from Posttraumatic Stress Disorder (PTSD) develop self-narratives that are ‘too rigid’ or ‘too coherent’. Narrative therapies are developed to make the self-narrative more flexible by re-telling it (Jongedijk, 2014). However, these therapies are not as effective as some other treatments for PTSD (American Psychiatric Association, 2017). This could be explained by using the hyperreflexivity model (Fuchs, 2011) which illustrates how patients suffering from anxiety, mood- and sleep disorders overly reflect on their life. Therefore, retelling the self-narrative during narrative therapy may rather stimulate the rigidity of the self-narrative than make the self-narrative more flexible. Traumatic events and PTSD symptoms, such as flashbacks, are often experienced in a sensorial and ‘wordless’ way. Therefore, the traumatic experience and symptoms could be treated better by using narratives that include conditions of embodiment (Menary, 2008). Literature on embodied and body narratives (Gallagher & Hutto, 2017) are discussed and applied to the standard concept of narrative therapies. It will be concluded that working with a novel concept of a self-narrative that includes conditions of embodiment leads to better results in the narrative treatments of PTSD.","['Posttraumatic Stress Disorder', 'Body narratives', 'Psychopathology', 'Narrative Therapy']"
"Experiencing the Divine: Emotion and the Fallibility of Language in Jonathan Edwards' ""Personal Narrative""","Akkerman, Lilian","['Newton, M.S.']",2019,Faculty of Humanities,Literary Studies (MA),Master thesis,en,,"['emotion', 'feeling', 'body', 'spiritual', 'religion', 'experience', 'senses', 'puritanism', 'God', 'autobiography', 'affect']"
"""My Body Isn't Yours to Own"": Body Politics and Narratives of Reproduction in Three Feminist Dystopias","Schonewille, Laurien","['Weyenberg, A.L.B. van']",2019,Faculty of Humanities,Media Studies (MA),Master thesis,en,,"['Feminist Dytopia', 'Feminist fiction', 'Reproductive narratives', 'Speculative fiction', 'Body Politics', 'Jennie Melamed', 'Christina Dalcher', 'Leni Zumas']"
The relations between the United States and Denmark in the aftermath of the Thule Air Base crash of 1968,"Nobel, Daniel","['William, Schmidli']",2019,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,,
Backlash Against the CPEC: India's Criticism from a Perspective of Critical Geopolitics,"Xeridat-Kawanami, Karuna","['Forough, M.']",2019,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,,"['CPEC', 'India', 'Pakistan', 'China', 'Critical Geopolitics']"
Kazakhstan: the effect of the language policies concerning the Russian and Kazakh languages on language use and implications for the National Identity,"Nicky, Hoornweg","['Eugenie, Stapert']",2019,Faculty of Humanities,Russische Studies (BA),Bachelor thesis,en,,
Lasting Populism Through Institutionalised Corruption,"Gazsi, Dorottya","['Broad, Matthew']",2019,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,,"['corruption', 'media capture', 'populism', 'media plurality', 'democracy', 'Fidesz', 'Viktor Orban', 'Hungary']"
"‘Bent U uitgehamerd, Mijnheer de Voorzitter?’ Opschudding en autoriteit in het Nederlandse gemeentedebat, 1919-1941","Barth, Pieter","['Velde, Henk te']",2019,Faculty of Humanities,History (MA),Master thesis,nl,,"['Politiek Debat', 'Interbellum', 'Nederland', 'Gemeenteraad', 'Oproerkraaiers', 'David Wijnkoop', 'Bertus Zuurbier', 'Leen Coremans', 'Gerrit van Burink', 'George Oversteegen']"
Gazed-upon Cyborgs and Uneroticized Broken Masculinity in Sci-Fi Love Stories: The modern day representation of cyborg-human relationships,"Kuijken Achuacrro, Marta","['Steinbock, Eliza']",2019,Faculty of Humanities,Film- en literatuurwetenschap (BA),Bachelor thesis,en,,"['posthumanism', 'feminism', 'masculinity', 'science fiction']"
"Translating, Making: Issues of History in 'The Making of Modern Art'","Mak-Schram, Sophie","['Lammes, Sybille']",2019,Faculty of Humanities,Arts and Culture (research) (MA),Research master thesis,en,"‘The Making of Modern Art’ is a long-term exhibition at the Van Abbemuseum in Eindhoven that ostensibly presents the story of modern art. This thesis explores the significances and implications of this: how does presenting modern art history as a story, and specifically one that is ‘made’ in the present tense, challenge dominant forms of history that claim to be singular and objective, and how does an exhibition such as this implicate the art historian whose methodologies of writing and representation similarly tend to obscure their own historical position? ‘The Making of Modern Art’ uses copies of paintings, of exhibition form, and of modes of history-writing. These copies, I suggest, function as translations. By engaging with these copies as translations, I explore how originality, authorship and subject-object relationships might be conceived of differently in contemporaneous art historical practices. The contemporary is a historical position, and contemporaneous artistic practices that address or re-imagine modern art history might, or indeed should, have implications on how we continue to write and reinforce particular forms of history.","['modern art', 'historiography', 'translation', 'contemporary art', 'authorship', 'Hayden White', 'Donald Preziosi', 'Van Abbemuseum', 'art history']"
"Soms wel, soms niet - Onderzoek naar modaal soms op Twitter","Riepma, Mart","['Beliën, Maaike']",2019,Faculty of Humanities,Neerlandistiek (MA),Master thesis,nl,"Dit onderzoek is een kwalitatief onderzoek naar modaal gebruik van soms. Met behulp van een samengesteld subcorpus uit tweets wordt de functie achterhaald van soms in vraagzinnen. De literatuur stelt dat modaal soms enkel in vraagzinnen voor kan komen en inwisselbaar is met misschien. Om de functie van modaal soms te bepalen is naar de verschillen en overeenkomsten tussen temporeel en modaal soms gekeken. Uit de studie is duidelijk geworden dat soms zowel modaal als temporeel de kern ‘er is’ bevat. Modaal soms is niet altijd inwisselbaar met misschien, bij veel gevallen van soms bevat de zin niet dezelfde boodschap als misschien gebruikt wordt. Dit is aangetoond door modaal soms te categoriseren in de categorieën bevestigingsvraag, nuance, suggestief en provoceren. In de categorieën suggestief en provoceren past misschien vaak niet op de plek van soms, de spreker weet zelf het antwoord al en wil een beeld oproepen of een reactie uitlokken. Soms kan dus zinnen beleefder maken, maar kan ook voorkomen in zinnen die nietbeleefd bedoeld zijn. Tijdens de analyse van het corpusmateriaal is gebleken dat soms zich leent voor een specifieke constructie, de of niet soms-constructie. Deze constructie heeft een dwingend karakter, is sterker dan de bevestigingsvraag met toch, maar is minder sterk dan of niet dan. De constructie helpt de functie van soms vast te stellen door te kijken naar de rol van soms binnen de constructie.","['Soms', 'Partikel', 'Modaal']"
"Betoverend berijmd. Spaans toneel op de Amsterdamse Schouwburg: vernieuwde verstechniek in De toveres Circe (1670) van Adriaan Leeuw naar het Spaanse El mayor encanto, amor (1635) van Pedro Calderón de la Barca.","Ruitenberg, Femke","['Marion, Olga van']",2019,Faculty of Humanities,Neerlandistiek (MA),Master thesis,nl,,"['Spaans toneel', 'Adriaan Leeuw', 'Amsterdamse schouwburg', 'Verstechniek']"
Ottomanism and transnationalism: a comparative analysis of ideological responses to modernity in dynastic empires.,"Bijsterveld Muñoz, Andrés","['De Bruijn, Petra']",2019,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,,"['Ottoman Empire', 'Ottomanism', 'Nationalism Studies']"
