title,author,supervisors,date,faculty,program,type,language,abstract,keywords
A Pragmatic Analysis of Impoliteness and Gender in the Egyptian Culture: A Case Study,"Khalil, Maha","['Boogaart, R.J.U.']",2018,Faculty of Humanities,Linguistics (MA),Master thesis,en,,
Emerging art scenes and cultural politics in Burkina Faso,"Molenaar, Sanne","['Van Damme, Wilfried']",2018,Faculty of Humanities,Afrikaanse talen en culturen (BA),Bachelor thesis,en,,"['Contemporary art', 'Burkina Faso', 'Cultural politics']"
The Rise of Democracy in the Congo,"Hermes, Emily","[""O'Malley, A.M. (Alanna)""]",2018,Faculty of Humanities,International Relations (MA),Master thesis,en,,"['Democracy', 'DRC', 'UN', 'Peacebuilding', 'Peacekeeping']"
'Sluit de grenzen voor het importvolk!' Een argumentatief en taalkundig-stilistisch onderzoek naar het als exclusionair gepercipieerde taalgebruik van Geert Wilders,"Bruijn, Roy de","['Leeuwen, M. van']",2018,Faculty of Humanities,Neerlandistiek (MA),Master thesis,nl,,"['exclusionisme', 'Geert Wilders', 'Taalgebruik', 'Argumentatieve topen', 'Taalkundige stilistiek']"
"De defensieve strategie van Arthur Wellesley tijdens de Spaanse Onafhankelijkheidsoorlog, een succes of mislukking? Vanuit het perspectief van zijn generaals.","Jacobs, Maarten","['Storm, H.J.']",2018,Faculty of Humanities,Geschiedenis (BA),Bachelor thesis,nl,,"[""Wellesley's defensieve strategie"", 'de Linies van Torres Vedras']"
Conceptual Transfer among Dutch/Japanese adult bilinguals,"Dijkman, Marleen Elisabeth","['Yoshioka, Keiko']",2018,Faculty of Humanities,Japanstudies (BA),Bachelor thesis,en,,"['Japanese', 'Linguistics', 'Backwards transfer', 'second language acqusition', 'conceptual transfer', 'bilingual', 'SLA']"
Gestilde Weetlust? Japan en de maritieme kennisoverdracht onder de VOC.,"Kuijt, Nick","['Groesen, M. van']",2018,Faculty of Humanities,History (MA),Master thesis,nl,,"['Japan', 'VOC', 'Maritiem', 'scheepsbouw', 'kennisoverdracht']"
Continuation and change on Dutch plantations in Indonesia,"Bijsterveld, Melissa Christina van","['Frakking, Roel']",2018,Faculty of Humanities,History (MA),Master thesis,en,,"['Indonesia', 'The Netherlands', 'Dutch East-Indies', 'Planters', 'Indonesianisasi', 'Decolonization', 'Economic decolonization', 'Nationalization']"
Russian disinformation and strategic narratives against the West - A case study of Russia’s instrumentalization of the migrant crisis during Germany’s Bundestag election,"Mössinger, Kira","['Frear, Matthew']",2018,Faculty of Humanities,Russian and Eurasian Studies (MA),Master thesis,en,,"['Russian disinformation', 'Strategic Narratives', 'International relations', 'Russian foreign relations', 'German politics', 'Migration']"
"Haatspraak, sociale media en politieke voorkeur","Luitwieler, Neal Thomas","['Burger, Peter']",2018,Faculty of Humanities,Media Studies (MA),Master thesis,nl,,"['haatspraak', 'sociale media', 'facebook', 'twitter']"
