title,author,supervisors,date,faculty,program,type,language,abstract,keywords
"Een gelaagde voorstelling van het bewustzijn volgens Bergson en Du Prel, en hoe deze de artistieke droominspiratie kan verklaren","Lanting, Lanette","['Sneller, H.W.']",2016,Faculty of Humanities,Philosophy (MA) (120 EC),Master thesis,nl,,"['Layered consciousness', 'Dreams', 'Inspiration', 'Bergson', 'Du Prel']"
De cinema van Alex van Warmerdam: Westerns in de polder.,"Dopheide, Fleur","['Verstraten, Peter']",2016,Faculty of Humanities,Media Studies (MA),Master thesis,nl,,
Het koloniale bestuur van Johan Maurits in Nederlands-Brazilië: direct- rule of indirect-rule?,"Rodenrijs, Max","['Silva, P.', 'Wiesebron, M.L.']",2016,Faculty of Humanities,Latijns-Amerikastudies (BA),Bachelor thesis,nl,,"['Dutch-Brazil', 'Colonial Administration', 'Johan Maurits van Nassau-Siegen']"
Conflict Minerals in the Global Capitalist World: Chances for Challenging Initiatives,"Leibbrand, Irène","['Kaag, Mayke']",2016,Faculty of Humanities,International Relations (MA),Master thesis,en,"In the East of the Democratic Republic of the Congo (DRC) numerous minerals are mined everyday by local workers. These local workers face severe abuses of human rights as (mass) rape, murder and the looting of villages. These violations are mainly funded by the sale of the minerals, which are used for the production of telephones, laptops and other electronic devices. Several initiatives exist with the purpose to improve the circumstances these civilians are facing. In the Netherlands a few interesting projects were initiated regarding this topic. This thesis will focus on the Dutch initiatives attempting to challenge practices of conflict minerals in the current world order on two levels: the Conflict Free Tin Initiative (CFTI) of the Dutch Ministry of Foreign Affairs and the social enterprise Fairphone. The thesis will aim to give an overview of different initiatives, narratives and perspectives on the conflict mineral case in Congo and will place this in the broader context of the theoretical debate on world order. The thesis will answer the following research question: To what extent are the structures of world order (debated by IR theories) being challenged by Dutch initiatives – specifically, governmental initiatives and the social enterprise Fairphone - regarding the conflict mineral case in Congo, and what implications do these cases have for the theoretical debate on world order?","['Congo', 'Conflict minerals', 'Structure Agency', 'Conflict Free Tin Initiative (CFTI)', 'Netherlands Dutch Initiatives', 'Fairphone', 'natural resources', 'human rights', 'IR theory', 'World System Theory', 'world order']"
Prevention of Radicalisation and Violent Extremism of Potential Homegrown Terrorists ~Reverse Inner Reinforcement Through EU Education~,"Panteli, Paraskevi","['Cusumano, Eugenio']",2016,Faculty of Humanities,International Relations (MA),Master thesis,en,"The phrase ""War on Terror"" has become one of the most used by politicians in the last two decades and international terrorism nowadays classifies as one of the top security priorities in the political agendas. With the growth of the phenomenon of the “home-grown” terrorists, the pressure is on the rise for countries worldwide to find and adopt measures suitable for preventing rather than mitigating and treating post-terrorist attacks' conditions and situations. Next to repression early prevention could prove to be an extremely valuable tool maybe not for the immediate future but for the generations to come to live terror-free. For this reason, violent extremism and violent extreme radicalization need to be approached and tackled at their roots before reaching the point of searching for potential homegrown terrorists or even later post-attack attempting to find the culprits and their groups or networks or even later trying through programmes to de-radicalize and reinstate them in the society. According to many scientists and academics, education plays a key role in the shaping of young minds and this is a preventive sector that the EU should be investing in even more. It could be argued that legal constrictions to the matter are applicable, which has been a significant impediment. However, the Member States should be discussing for education reforms to be applied as such, since this not anymore purely a matter of education and of national interest of each Member State, but relates directly to EU-wide security situations. The EU until very recently has not had specific steps or points within its policies at union level as far as education is concerned to prevent violent extremist radicalisation of young individuals. The situation has changed in the last 5 years, but measures still lack specificity, guidance and instruction in application. Member states themselves have adopted different approaches - related to counterterrorism and not necessarily focusing on education since such EU reforms were non-binding - either pre or post-incidents of terrorism depending on the degree to which each has suffered from cases and attacks of violent radicalisation. Many discussions and decisions have been made to adopt a common EU level approach on education against terrorism, or at least to follow the same direction and to move towards a common goal. However, all of these until now - other more and other less - have been non-specific and/or non-binding, meaning they also have not been implemented evenly around the EU or - if not at all. This dissertation is an effort to more specific and targeted steps in education in an effort to prevent violent radicalisation and the creation of more homegrown terrorists.","['Terrorism', 'Homegrown terrorism', 'Radicalisation', 'Prevention', 'Counterterrorism', 'EU', 'Education']"
Leading Smart: The Implementation of Smart Power in American Foreign Policy regarding the Ukraine Crisis and South China Sea Conflict,"Haaf, Dynph ten","['Scott-Smith, Giles']",2016,Faculty of Humanities,International Relations (MA),Master thesis,en,,"['smart power', 'United States foreign policy', 'United States', 'South China Sea', 'Ukraine Crisis']"
The protection of Media Freedom as a Fundamental Right au pays des droits de l'homme - A focus on Institutional Act n°2009-257,"Petitfils, Clara","['Oster, Jan']",2016,Faculty of Humanities,International Relations (MA),Master thesis,en,"This Master thesis approaches a central theme for modern societies and democracies: media freedom. The following analysis chooses to scrutinise one specific country’s conceptualisation of this principle: France. As this study finds and further demonstrates, the French understanding of media freedom relates to a European conceptualisation; categorised in the consequentialist academic trend. Although grouped with the consequentialists, this thesis however decides to further analyse this arguably utopic view on the French case. Precisely, it is interesting to question France’s almost sacrosanct international image of pays des droits de l’homme. However, by questioning this stance, the thesis does not aim to be outrightly sceptic: instead it questions France’s categorisation in the consequentialist group to either conclude by confirming it, or revoking it. Since this analysis can only be succinctly conducted, researches have justified the choice to focus on the Institutional Act n°2009-257, enacted during Nicolas Sarkozy’s term. Thus, the topic is narrowed down to the French perspective of media freedom as to public broadcasting services (PBS). Although later amended with Law n°2013-1028 of November 15th 2013, the relevance of the 2009 Institutional Act thought to deserve a distinct analysis – due to its ‘uniqueness’ in the French PBS legal landscape. To conduct this analysis, Jan Oster’s theorisation is chosen. Indeed, the legal framework proposed by the academic is believed to allow a thorough scrutiny of this 2009 piece of legislation – and the other provisions attached to it. Specifically, a combined politico-legal analysis of this legal text is to be conducted. It is believed that a political sciences insight could help determine what the legal discipline cannot. Attention should be put on the fact that this study accounts as the first to employ J. Oster’s theoretical and methodological framework, so that no previous model is available. Therefore, this thesis’ attempt to use it is a form of experimentation.","['media freedom', 'France', 'consequentialism', 'PBS', 'Institutional Act n°2009-257', 'politico-legal analysis']"
"The Impossible Colonial Border: Chinese migration and immigration policies in the Netherlands East Indies, 1880-1912","Nugteren, Bastiaan","['Schrikker, Alicia']",2016,Faculty of Humanities,History (research) (MA),Research master thesis,en,,"['Colonialism', 'Netherlands East Indies', 'Chinese Migration', 'Immigration', 'Borders', 'Dutch East Indies', 'Chinese history', 'Overseas Chinese', 'Southeast-Asia', 'Fingerprinting']"
Meet Me at MoMA: A study of the Museum of Modern Art's Alzheimer's program in light of its educational and institutional approach,"Polstra, Anja Elisabeth","['Westgeest, Helen']",2016,Faculty of Humanities,Arts and Culture (MA),Master thesis,en,,"['Museum Education', ""Alzheimer's disease"", 'Museum of Modern Art']"
Implications of Media on European Union Cultural Diplomacy Towards China A Case of Helan Online Platform at Radio Nederland Wereldomroep (RNW) Media in The Netherlands,"Lan, Ivy -Fei","['Gerrits, André']",2016,Faculty of Humanities,International Relations (MA),Master thesis,en,"The purpose of this thesis is to analyze the importance of the role of media platforms encountered in cultural diplomacy of the European Union. By looking closely into the case of Helan Online Platform at the Radio Nederland Wereldomroep, hereafter known as the RNW Media in the Netherlands, what this thesis aims to explore are the potential positive impacts brought by media in terms of European Union cultural policies and the necessity of the EU to apply media platforms to its cultural relations with other countries. The analyses touch upon the following questions: (1) What is the definition of cultural diplomacy and why is it an significant part in foreign policies? (2) How far have China and major European countries developed in cultural diplomacy during the past decade and how is the cultural relation between them? (3) In the context of information age, why and how does the EU need to incorporate social media into its strategy to improve its cultural diplomacy towards China? These and other sub-questions will be investigated on the basis of existing academic literatures and the archived information from RNW Media.","['EU-China', 'Cultural diplomacy', 'Media']"
Between a Rock and a Hard Place: a Security Dilemma in the Baltics?,"Laan, Mark van der","['Bader, Max']",2016,Faculty of Humanities,International Relations (MA),Master thesis,en,,['International Security ; International Studies ; Russia']
Is South-South Cooperation Changing the Agricultural Development Landscape? A Case Study Analysis of ProSAVANA,"Mitchell, Guy","['Wiesebron, Marianne']",2016,Faculty of Humanities,International Relations (MA),Master thesis,en,"Abstract This thesis investigates whether South-South Cooperation can lead to agricultural growth in Africa, based on the transfer of knowledge and best-practice techniques developed in Brazil. Using a case study analysis of ProSAVANA, a triangular cooperation project between Japan, Brazil and Mozambique, this thesis analyses the effectiveness of the project in combining financial aid with technical knowledge transfer to cultivate the Nacala Corridor of Northern Mozambique. Based on the findings of the case study, this thesis argues ProSAVANA has been largely unsuccessful in achieving agricultural development in Mozambique. This is primarily due to its focus on private investment and commercial gains, which has been heavily criticised by civil society groups and local farmers in Mozambique. This paper concludes by arguing that ProSAVANA is damaging the long-term reputation of SSC, following claims of land grabbing and exploitation of resources, which is in stark contrast to its principles of shared development goals and mutual respect. This harms SSC’s chances of changing the development landscape in the long run.","['Agriculture', 'Development', 'South-South Cooperation', 'Brazil', 'Mozambique']"
"Voorbij de mens (en terug): herdefiniëring van het mens-zijn in The Circle, Ex Machina, en Her","Leijtens, Anouk","['Ven, Inge van de', 'Minnaard, Liesbeth']",2016,Faculty of Humanities,Film- en literatuurwetenschap (BA),Bachelor thesis,nl,,"['posthumanism', 'Hayles', 'Nayar', 'humanism', 'The Circle', 'Her', 'Ex Machina', 'technologie', 'body', 'embodiment', 'interactie']"
Neo-Sufism: Examining the Roots of the Islamic reform Movement called “Neo-Sufism”,"Palacios, Marina","['Seyed-Gohrab, Asghar']",2016,Faculty of Humanities,International Relations (MA),Master thesis,en,,['Neo-Sufism']
Fiscal sustainability in Japan,"Dungen, Boudewijn Sebastiaan Thibault van den","['Shibata, Saori']",2016,Faculty of Humanities,Asian Studies (60 EC) (MA),Master thesis,en,,"['Fiscal sustainability', 'Japanese economy', 'Consumption tax']"
Slaves to the System: Identured Labour in the K-pop Industry,"Smit, Flora","['Ceuster, Koen de']",2016,Faculty of Humanities,Koreastudies (BA),Bachelor thesis,en,,"['kpop', 'idol', 'korea', 'training', 'system', 'indentured', 'labour']"
The Decembrist Utopia as a Patriotic Statement: the Prose of Vil’gel’m Kjuxel’beker,"Kiel, Werner","['Boele, Otto']",2016,Faculty of Humanities,Russian and Eurasian Studies (MA),Master thesis,en,"The Decembrist movement produced a large quantity of civic poetry with utopian elements, but hardly any full-blown and self-contained literary utopias. This is surprising given the utopian ideals of its adherents and sympathizers. One of them, Vil’gelm Kjuxel’beker, produced two short utopian stories, i.e. European Letters and The Land of the Headless. Obscure and seemingly unfinished as these works are, they have hardly received any serious scholarly attention. In my thesis, I argue that these works are certainly socially relevant, and should be interpreted as patriotic documents that reflect the Decembrist discourse. European Letters, written in 1819, paints a rosy picture of Russia’s future, which has become the world’s superior civilization after Europe and America and is inhabited by morally perfected human beings that remind one of the “new man.” On the eve of the Decembrist revolt, when the initial naïve optimism had disappeared, Kjuxel’beker wrote a second, negative utopia under the title The Land of the Headless. This work criticizes trends in contemporary Russian society, satirically exaggerating their possible harmful consequences and pleaing for national self-liberation and preservation of the (patriarchal) national traditions.","['Decembrism', 'Romanticism', 'Literary utopianism', ""Kjuxel'beker""]"
Koloniën onder de hamer,"Paap, Rianne","['Roitman, Jessia Vance']",2016,Faculty of Humanities,History (MA),Master thesis,nl,"In deze masterscriptie wordt onderzocht hoe Nederlands West-Indië door een invloedrijke laag van de Nederlandse samenleving werd gezien en welke invloed dit beeld had op het Nederlandse nationaal bewustzijn van deze groep in de periode van 1865 tot 1920. Met deze invloedrijke laag van de samenleving wordt zowel de Nederlandse regering en het parlement bedoeld als de Nederlandse elite die via particuliere initiatieven de verkoop van West-Indië probeerde tegen te houden of het belang van Nederlands West-Indië verdedigden. De discussie of West-Indië wel of niet verkocht moest worden, werd sinds 1865 in de Nederlandse regering en het parlement gevoerd. Na 1900 werd de verkoopkwestie niet meer door ministers en Kamerleden besproken, maar door hoogopgeleide mannen die werkervaring hadden opgedaan in de West-Indische koloniën. De focus ligt in deze scriptie op het eerste kwart van de twintigste eeuw toen de discussie omtrent de verkoop van West-Indië door deze hoogopgeleide groep mannen werd gevoerd. Aan de hand van de argumenten die in de verkoopkwestie over West-Indië naar voren werden gebracht, zal duidelijk worden hoe een Nederlandse elite in Nederland toentertijd de Nederlandse cultuur zag en welke rol de koloniën hierin speelden.","['Kolonialisme', 'nationale identiteit', 'West-Indië']"
'To Live': Een kwestie van overleven in tijden van politieke veranderingen,"Tjiam, Soan Lian","['Keijser, Anne Sytske']",2016,Faculty of Humanities,Chinastudies (BA),Bachelor thesis,nl,,"['To Live', 'Zhang Yimou', 'Yu Hua', 'Leven!']"
Out of the Closets and into the Streets: Encouraging the Chinese Government to Safeguard the Rights of Gays and Lesbians,"Song, Yvonne","['Salmenkari, T.M.']",2016,Faculty of Humanities,Chinastudies (BA),Bachelor thesis,en,"The topic on LGBT rights in China is a very sensitive one. The Chinese government’s policy towards homosexuality is believed to be “three no’s”: “No approval; no disapproval; no promotion.” While the Chinese Ministry of Health no longer has homosexuality on its list of mental illnesses since 2001, it is still not openly discussed in China and not an issue that the Chinese governments deems as something that needs to be discussed at a national level. This paper will endeavour to answer the following question: How can gay and lesbian NGOs in China attempt to encourage the Chinese government to safeguard the rights of gays and lesbians through the law-making process? This paper will use as an example environmental NGOs to examine what kind of strategies and resources they have utilized to engage into political territory, and how gay and lesbian NGOs can use the same strategies and resources to do the same. Because the issues gay and lesbian NGOs engage themselves in, it will be difficult for them to persuade the Chinese government to form policies regarding the protective rights of gays and lesbians in China, unless they are able to convince government officials to sponsor them and argue that protecting the rights of homosexuals will be more beneficial for the government than if they do not.","['homosexuality', 'NGO', 'China']"
The Tibet Autonomous Region’s “Comfortable Housing Program” and the Impacts to the Tibetan Nomads,"Lie, Kwang","['Jansen, Berthe']",2016,Faculty of Humanities,Chinastudies (BA),Bachelor thesis,en,,"['Tibet', 'nomad', 'Comfortable Housing Projects']"
Rethinking Education in terms of Cosmopolitanism,"Romero Munar, Francesca","['Newey, Glen F.']",2016,Faculty of Humanities,Philosophy (MA) (60 EC),Master thesis,en,,"['Education', 'Cosmopolitanism', 'Spain', 'Globalisation', 'Migration', 'Sustainability']"
The Legitimacy of Non-State Actors in Humanitarian Intervention,"Bowie, Alec","['Meijers, Tim']",2016,Faculty of Humanities,Philosophy (MA) (60 EC),Master thesis,en,,"['Political Philosophy', 'Non-State Actors', 'Humanitarian Intervention', 'Sovereignty', 'Legitimacy', 'Universal Human Rights', 'Right to Self-Defense', 'Just War Theory']"
"""Filthy Little Mudblood"": Blood Purity and Racial Prejudice in J.K. Rowling's Harry Potter","Macfarlane, K.C.","['Newton, M.S.']",2016,Faculty of Humanities,Literary Studies (MA),Master thesis,en,,"['literary studies', 'harry potter', 'blood symbolism', 'blood purity', 'race theories', 'literature']"
The Iran-Russia Nexus (Development of Bilateral Relations 2012-2015),"Prawdzik, Michal","['Forough, Mamad']",2016,Faculty of Humanities,Middle Eastern Studies (MA),Master thesis,en,,"['Iran', 'Russia', 'International Relations']"
