title,author,supervisors,date,faculty,program,type,language,abstract,keywords
"DE SOEVEREINE OPERATIE: EEN ANALYSE VAN STORY OF THE EYE, PROFONDO ROSSO EN ENTER THE VOID AAN DE HAND VAN DE FILOSOFIE VAN GEORGES BATAILLE","Lenting, Menno",['DR. M.A. Peters'],2023,Faculty of Humanities,Film- en literatuurwetenschap (BA),Bachelor thesis,nl,,
English swearing in Dutch: code switching or loan word?,"Vilé, Nathan","['Boogaart, R.']",2023,Faculty of Humanities,Taalwetenschap (BA),Bachelor thesis,en,,
In the Penumbra of Meaning: The Probative Value and Meaningfulness of Ngurrara Canvas II and the Spinifex Paintings in Native Title Claims,"Harris, Elizabeth","['Shobeiri, S.A.']",2023,Faculty of Humanities,Arts and Culture (MA),Master thesis,en,"In 1992, the High Court of Australia took the radical step of breaking with Australian legal precedent to determine that the continent was not, in fact, terra nullius at the time of British colonisation. As a result of this landmark case, Indigenous Australians became able to obtain recognition of Native Title over their traditional lands and waters. This fundamental change to Australian land law has required the legal system to accept Indigenous forms of evidence as claimants seek recognition of Native Title. In some instances, this evidence has taken the form of contemporary, acrylic paintings: specifically, Ngurrara Canvas II in Application of the Ngurrara People, and Women’s Native Title Painting and Men’s Native Title Painting in Application of the Spinifex People. While scholars from anthropology, art history, legal studies, Indigenous studies and cultural studies have examined the use of these paintings in Native Title claims, assertions by most of these researchers that the paintings constitute evidence in the legal meaning of the word have not been securely bedded in an appropriate interdisciplinary framework. Taking an interdisciplinary approach spanning the fields of art history and law, this thesis asks how the National Native Title Tribunal and the Federal Court of Australia have determined the probative value of these acrylic on canvas artworks by Indigenous Australian claimants in Native Title claims. In doing so, it examines how Australian art historian Rex Butler’s concept of “meaningfulness without meaning” (drawn from a discussion regarding the relationship between Indigenous art and Abstract Expressionism) can clarify how decision makers treat painted evidence. The thesis concludes that when determining Native Title claims, decision makers may legitimately accept Indigenous artworks as evidence of continuous connection to Country which the law requires, without requiring an understanding of what an artwork ‘means,’ and that these artworks can be considered transitional objects which transcend legal understandings of tradition.","['Postcolonialism', 'Australian Art', 'Indigenous Art', 'Indigenous Australians', 'Native Title', 'Art Law', 'Abstract Expressionism']"
Familiarizing the Art Historian with Technical Art History: On the Education on and Publication of Interdisciplinary Research: a Matter of Research Practices,"Huijbrechts, Maartje","['Tummers, J.C.']",2023,Faculty of Humanities,Arts and Culture (MA),Master thesis,en,,"['Technical Art History', 'Education', 'Scientific Research of Art', 'Interdisciplinary']"
Museum De Lakenhal's Leiden: How Museum De Lakenhal has displayed the city Leiden through the new museology of the 1980s.,"Kamsteeg, Anne","['Keblusek, M.']",2023,Faculty of Humanities,Arts and Culture (MA),Master thesis,en,,
Genderstereotyperend taalgebruik in sportverslaggeving: Een inhouds- en transitiviteitsanalyse,"Dorhout Mees, Florine","['Boogaart, R.J.U.']",2023,Faculty of Humanities,Taalwetenschap (BA),Bachelor thesis,nl,"Verschillende eerdere onderzoeken tonen aan dat er sprake is van genderstereotypen bij sportverslaggeving, maar voor het Nederlands zijn dit soort onderzoeken nog schaars. Het doel van dit onderzoek was om inzicht te krijgen in de mate waarin er bij sportverslaggeving sprake is van stereotyperend taalgebruik. Het onderzoek is uitgevoerd aan de hand van een corpusonderzoek waarbij een inhoudsanalyse en een transitiviteitsanalyse zijn gebruikt. Er is gekeken naar 334 clauses uit sportverslaggeving uit het AD en de Telegraaf over mannelijke en vrouwelijke voetballers en mannelijke en vrouwelijke hockeyers. De inhoudsanalyse richtte zich op de benamingen die werden gebruikt voor vrouwelijke en mannelijke sporters en de transitiviteitsanalyse werd gebruikt om te onderzoeken welke soort processen er bij beide geslachten het meest frequent voorkwamen en of dit significant van elkaar verschilde. Uit de resultaten van de inhoudsanalyse kunnen vanwege de kleine aantallen geen duidelijke kwantitatieve conclusies getrokken worden. Bij de transitiviteitsanalyse is gekeken naar hoe vaak mannelijke en vrouwelijke sporters werden gekoppeld aan een bepaald soort proces, zoals een materieel of mentaal proces. De resultaten van de transitiviteitsanalyse waren niet significant en de resultaten voldoen dus niet aan de verwachting dat er bij vrouwelijke sporters meer mentale processen worden gebruikt en bij mannelijke sporters meer materiële processen. Er is dus, tegen de verwachting in, geen sprake van stereotyperend taalgebruik bij sportverslaggeving. In toekomstig onderzoek is het belangrijk dat er wordt gekeken naar een grotere verscheidenheid aan dagbladen en naar het geslacht van de auteur van het artikel. Daarnaast zou het interessant zijn om te kijken naar het verschil in hoe vaak mannelijke en vrouwelijke sporters zelf aan het woord komen in artikelen van sportverslaggeving. Ten slotte zou het interessant kunnen zijn om naar meer verschillende sporten te kijken en bijvoorbeeld eveneens naar een typische ‘vrouwensport’ zoals turnen.",['Genderstereotypering']
De Evolutie van het Boek: De Overgang van Boekrol naar Codex in Martialis’ Epigrammen,"Deen, Heleen","['Soerink, J.']",2023,Faculty of Humanities,Griekse en Latijnse taal en cultuur (BA),Bachelor thesis,nl,,"['Martialis', 'boek', 'boekrol', 'codex']"
"Sulpicia, niet zomaar een puella: Een analyse van het vrouwelijke perspectief in de Sulpicia-elegieën","Koning, Hanna de","['Wessels, A.B. + Rademaker, A.M.']",2023,Faculty of Humanities,Griekse en Latijnse taal en cultuur (BA),Bachelor thesis,nl,,"['gender studies', 'intertekstualiteit', 'Sulpicia']"
"Quare id faciam, fortasse reQUEERis: 'Queer' (Anti)normativity in Catullus and Isobel Williams's Catullus: Shibari Carmina","Nijveld, Evelien","['Wessels, A.B.']",2023,Faculty of Humanities,Classics and Ancient Civilizations (MA),Master thesis,en,"Catullus’s poetry is known for its freshness, for its potent mixture of sensuality, crude language and erudition, for its fast-and-loose playing with rules and norms both sexual and poetic. But how ‘antinormative’ is Catullus really? How much of his play with ancient norms can a modern reader understand? And can modern creative translation serve as an analytical tool to interpret Catullus’s poetry? With Wiegman and Wilson’s (2015) approach to antinormativity in the field of queer studies as guide, this thesis looks at the norm as not just a static limit, but rather as a dynamic average that generates potential for change. Thus, the first chapter examines the presence of (anti)normativity, that is a dynamic movement between acceptance and rejection of the poetic and sexual norms of his time, in five of Catullus’s poems through close reading. The second chapter examines the question of creative translation, in the form of Isobel Williams’s oft-praised translation, which according to reviewer Ed Bedford (2021) manages to grasp Catullus’s meaning more astutely than almost any other translation. Williams’s chosen context for her translations, that of shibari, or Japanese rope bondage, provides a unique perspective on Catullus that forces her to make changes that both emphasize and hide nuances in the Latin. A close reading of Williams’s versions of the same five Catullan poems proves that her creative translation does indeed provide opportunities as an analytical tool, in opening our minds to interpretations of Catullus’s poetry we would not have thought of otherwise. So this thesis shows that both Catullus’s writing and Isobel Williams’s mode of translation can be called (anti)normative. Both authors engage in a dynamic movement of both acceptance and rejection, and it is precisely this movement that gives them strength.","['Latin', 'Catullus', 'Queer Theory', 'Antinormativity', 'Poetry', 'Close reading']"
Monstrous Desires: The Negative Characterization of Women Close to Power in Cassius Dio’s Roman History,"Bazalgette Courrèges-Lacoste, Zoé","['De Jonge, C. C.']",2023,Faculty of Humanities,Classics and Ancient Civilizations (MA),Master thesis,en,"Cassius Dio's 'Roman History' contains multiple colorful anecdotes concerning women with significant political power. Dio depicts powerful women in the act of mutilating corpses, cheating on their husbands and pursuing money and power at all cost. The question I set out to answer in this thesis is: how does Dio characterize women close to the seat of Roman power? And, more precisely, what gender stereotypes does he deploy in depicting these women? The women on whom this thesis will focus are Messalina and Agrippina, who were both married to emperor Claudius at one point, as well as Fulvia, the wife of Mark of Antony. The characterization of women in Cassius Dio’s work and the part that gender norms play in Dio’s negative characterization of someone have received little scholarly attention so far. While Cassius Dio’s portrayals of Agrippina and Messalina have been compared to each other, Fulvia has not been compared to either of these women before, although there are grounds for doing so: both Agrippina and Fulvia are accused of defiling the heads of political opponents. Each chapter of this thesis is dedicated to one of these three women. The most important part of each chapter will consist of close readings of passages I have chosen to highlight because they contain Dio’s most preposterous claims about these women. Such close readings can highlight not just how ancient ideas of gender are expressed within a large narrative structure, but also how they are reflected on a small scale, such as the choice of vocabulary. We will see how Cassius Dio incorporates the previous historiographical tradition concerning these women in his own narrative, while also innovating this tradition by exaggerating certain claims and adding elements to his narrative that have no precedent in the extant literary tradition. Fulvia, Messalina and Agrippina are all portrayed as crossing the boundaries of their female gender because they were involved in politics to a degree that was not acceptable for a Roman matron. But whereas Agrippina and Fulvia are explicitly ‘masculinized’ and their political involvement is stressed, Cassius Dio’s Messalina appears as an apolitical woman in the grip of vices that were considered to be typically feminine.","['Cassius Dio', 'Fulvia', 'Agrippina', 'Messalina', 'gender', 'sexuality']"
Filmadaptatie: van animatiefilm naar liveaction film,"Labrie, Florence","['Verstraten, P.W.J.']",2023,Faculty of Humanities,Film- en literatuurwetenschap (BA),Bachelor thesis,nl,,
