title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Violence beyond cartels: How militias impact violence in Mexico,"Pedrero, Bernardo Miranda","['Jentzsch, C.']",2015,Faculty of Social & Behavioural Sciences,Political Science (Advanced Master),Advanced master thesis,en,,
Statistical models of children's strategy change in analogical reasoning,"Cnossen, Sanne","['Stevenson, Claire']",2015,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De kracht van een compliment: De positieve reciprociteit in eercultuur vs. waardigheidscultuur,"Blom, Wytze","['Shafa, S.']",2015,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Investigating the Neuro-Cognitive basis of variability in the Stroop effect,"Cuperus, J.","['Murphy, P.R.', 'Zmigrod, S.']",2015,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
What is best for a leader's reputation: sanction or no sanction?: The influence of a punishment and its effectiveness on the reputation of a leader,"Braggaar, Ivo","['Kwaadsteniet, Erik de']",2015,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Inhibition in children with frontal lobe epilepsy,"Gool, Hannah van","['Habers, G.E.A.']",2015,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Duurzaamheidsbeleid in de liberale staat: obstakel of sleutel tot vrijheid? De (on)verenigbaarheid van individuele vrijheid met overheidsmaatregelen ter bevordering van ecologische duurzaamheid volgens het ""neutralist"" en ""perfectionist"" liberalisme","Daemen, Josette","['Geus, M.A. de']",2015,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Inhibitory control trainability,"Endhoven, Bart","['Veldhuijzen, D.S.']",2015,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Nieuwsgierigheid en pijn: Wat willen we doorstaan voor kennis?,"Bouman, Wouter E.A.","['Jepma, M.']",2015,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Toewijzing van aandacht tijdens het volgen van een object voor, tijdens en na occlusie","Kerkhoven, Carolien","['Naber, Marnix']",2015,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"Negative peer experiences, interpretation bias and social anxiety: Testing a mediation model","Baar, M.A.G. van den","['Miers, A.C.', 'Blöte, A.']",2015,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Unperceived potential: how teachers and tests misjudge children with unrealized learning potential,"Kruithof, Sigal","['Veerbeek, Joachan']",2015,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De invloed van gendered wording op de ondervertegenwoordiging van vrouwen in de wetenschap,"Schüller, Lisa R.","['Lee, Romy van der']",2015,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Improving training of laparoscopic tissue manipulation skills using various visual force feedback methods,"Smit, Daan C.","['Spruit, Edward N.', 'Verschuur, W.L.G.']",2015,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Hazen in de marathon: De reactie van gevestigde politieke partijen op nieuwe politieke partijen,"Rats, Eline E.T.","['Holsteyn, J.J.M. van']",2015,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Whose voice matters?: Examining interest group influence in the European commission,"Klink, Demi van","['Chamlers, A.W.']",2015,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
My precious pixels: How avatars stimulate intrinsic motivation and cognitive performance on the task switch paradigm,"Maat, Marvin","['Olfers, Kerwin']",2015,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De invloed van het werkgeheugen en het leesbegrip bij het maken van causale inferenties.,"Dam, Nadine van","['Karlsson, A.K.J.']",2015,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,"Er zijn veel kinderen die moeite hebben met begrijpend lezen. Om die kinderen de juiste hulp te kunnen bieden, is het belangrijk om te weten met welk aspect van begrijpend lezen zij problemen ervaren. In dit onderzoek is gekeken naar de invloed van het werkgeheugen en het algemeen leesbegrip op het maken van causale verbanden en het leggen van lokale overbruggingen tijdens het lezen, met behulp van de Multiple-choice Online Cloze Comprehension Assessment (MOCCA). Deze test meet welke verbanden kinderen leggen tijdens het lezen. Er is in dit onderzoek voornamelijk gekeken naar de invloed van het werkgeheugen en het leesbegrip op het maken van causale inferenties binnen een tekst. Er zijn 105 participanten onderzocht uit groep 6 tot en met groep 8, afkomstig van vier verschillende scholen. Er is tweemaal een multiple regressie gedaan, met het werkgeheugen en het leesbegrip als voorspellers. In de ene regressie is het leggen van causale verbanden de afhankelijke variabele. In de andere regressie is het maken van lokale overbruggingen de afhankelijke variabele. In tegenstelling tot de gevonden literatuur is het werkgeheugen geen significante voorspeller voor het maken van causale inferenties. Uit de analyse bleek wel dat het leesbegrip een significante voorspeller is voor het leggen van causale verbanden en het maken van lokale overbruggingen, een goed leesbegrip leidt tot het maken van meer/beter inferenties.","['werkgeheugen', 'leesbegrip', 'causale inferenties']"
Verwachtingen over mobiliteit: Een pilot survey onderzoek onder oudere automobilisten,"Gans, Rolien","['Verschuur, William']",2015,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Schaamte doet pijn, maar kan schaamte er ook voor zorgen dat je meer pijn aan kan? Een onderzoek naar het effect van schaamte op pijntolerantie","Schaap, Bianca","['Stallen, M.', 'Putten, M. van']",2015,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Het verband tussen de ernst van het NAH en de gevolgen,"Mazurel, Anne","['Schuitema, I.']",2015,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Emotionele Intelligentie bij 4-12 jarige kinderen met een autismespectrumstoornis,"Krösschell, Masja","['Scholte, Evert']",2015,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,"The aim of this study was to examine the relationship between the emotional intelligence and an autism spectrum disorder (ASD) in children, and which other traits in children are associated with that relation. These traits are age, gender and co morbid social-emotional developmental disorder. This study contains 203 participations in the age four till twelve year, with 51 participants diagnosed with an ASD. The parents filled out two questionnaires: the vragenlijst Emotionele Intelligentie Quotient and the Sociaal Emotionele Vragenlijst. The results of this study were that there is a strong relationship between emotional intelligence (and the three dimensions) and an ASD. Age and gender are not associated with that relationship. The results of the co morbid social emotional disorders is that these disorders are associated with the relationship, except for the dimension 'recognition of emotions'. Shortcomings with that dimension are only caused by ASD. The shortcomings with 'regulation of emotions' are caused by a combination of an ODD/CD and an anxiety- and mood disorders; the shortcomings of 'handle with emotions' are caused by a combination of an ASD and an anxiety- and mood disorders; and the shortcomings in the emotional intelligence are caused by the combination of an ASD, an ODD/CD and an anxiety- and mood disorders. This study also found that children with an ASD and an anxiety- or mood disorder have the largest shortcomings in the emotional intelligence and the three dimensions, which makes that a group that needs more attention with treatment.","['Emotionele Intelligentie', 'Autismespectrumstoornis']"
Begripsmonitoring tijdens begrijpend lezen,"Linders, Avalon","['Helder, Anne']",2015,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,"In deze studie is het monitoren van begrip bij leerlingen in groep 7 onderzocht en vergeleken met de gegevens van adolescenten. Tevens is het monitoren van begrip van 20 sterke en 9 zwakke begrijpend lezers uit groep 7 met elkaar vergeleken. Er hebben 29 participanten uit groep 7 en 29 adolescenten aan dit onderzoek deelgenomen. Met behulp van een inconsistentietaak werd getest of participanten het begrip van een tekst monitoren. Hierbij werd within subjects gekeken naar verschillen in leestijd tussen consistente en inconsistente zinnen, het zogenoemde inconsistentie effect. Om te kijken of deze verschillen bij een toename van het aantal filler zinnen veranderen, is er ook gekeken naar het inconsistentie effect per drie, vier, vijf of zes filler zinnen. De data van leerlingen uit groep 7 werden between subjects vergeleken met de resultaten van de adolescenten. Ook de data van de sterke en zwakke lezers werden between subjects met elkaar vergeleken. De uitkomst van een RMANOVA analyse geeft aan dat leerlingen in groep 7 en adolescenten tijdens het lezen het begrip van de tekst monitoren. Bij een toename van het aantal filler zinnen in het verhaal neemt het verschil in leestijd tussen de consistente en inconsistente zin af bij beide leeftijdsgroepen. In de conditie van zes filler zinnen is er geen significant inconsistentie effect gevonden. Er zijn ook geen significante verschillen gevonden in het inconsistentie effect tussen sterke en zwakke lezers in groep 7 wat betreft de toename van het aantal filler zinnen.","['Begripsmonitoring', 'inconsistentie-effect', 'inconsistentietaak']"
Imagery and neuroticism: The effect of imagery on the reduction of pain and its relation with neuroticism,"Ottenheym, S.","['Peerdeman, K.J.', 'Laarhoven, A.I.M. van']",2015,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"How the myth of King Moshoeshoe I and King Mswati II could survive. About the nation, and the existence and independency of Lesotho and Swaziland","Bultman, Irma","['Erk, J.G.']",2015,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
"Interpersoonlijke effecten van positieve emoties : Een onderzoek naar de verschillen tussen trots, hoop, dankbaarheid en blijdschap in onderhandelingssituaties","Scheibel, Frauke","['Lelieveld, G.-J.']",2015,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Het verradende gezicht: In hoeverre stress en gezondheid af te lezen is aan het gezicht,"Bingol, Sedef","['Kleijn, R.E. de']",2015,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
De Relatie tussen Pesten en Schooluitval: Moderatie van Vrienden en Zelfbeeld?,"Werkhoven, Anna M.T.R. van","['Geel, Mitch van']",2015,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,"['pesten', 'schooluitval', 'schoolbetrokkenheid', 'schoolafwezigheid', 'vrienden', 'zelfbeeld']"
Depression among Individuals with an implantable cardioverter defibrillator device: The effect of education level,"Tresch, Zoé","['Conijn, J.H.', 'Greeven, J.F.']",2015,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Ontwijk voorlopig, ga voor definitief!: De invloed van voorlopige versus definitieve keuzes op de mate van self-blame","Kosedag, Nurcan","['Bullens, Lottie']",2015,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Compliments around the world: The effects of compliments on emotions of people from individualistic vs. collectivistic cultures,"Setten van der Meer, Anouschka van","['Harinck, S.']",2015,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Surprise in negotiation,"Stork, Leontien","['Steinel, W.', 'Lelieveld, Gert-Jan']",2015,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['surprise', 'negotiation']"
Back to the roots of Stroop: Time pressure and the accumulation of interference in word retrieval,"Heinsbroek, J.","['La Heij, W.', 'Boelens, H.H.']",2015,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Negative Self-Evaluation of Social Performance and its Relation with Performance Factors in Socially Anxious Adolescents,"Calvo, Laura Celda","['Blöte-Aanhane, A.W.', 'Miers, Anne Claire']",2015,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Social Anxiety', 'Adolescents', 'Performance', 'SPOSY']"
De invloed van de anticonceptiepil op het emotioneel geheugen bij jonge vrouwen.,"Knippels, Anouk","['Jans, L.A.W.']",2015,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Economisch stemmen in Nederland,"Becker, Thomas","['Holsteyn, J.J.M. van']",2015,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
