title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Can Scarcity be Fruitful? Effects of Past and Present Scarcity on Cognition,"Üstün, Damla",['Dr. H.A.H. Ruigendijk'],2022,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,"Considering the many children around the world that live in financially scarce conditions, it is of importance to know the consequences with regard to cognition. Life history theory suggests people growing up in these scarce circumstances might develop different ways of adapting to this environment. This study looks at the influence of childhood financial scarcity on cognitive performance, when a current mindset of financial scarcity is activated. Specifically, this research is focused on determining performance on inhibition and cognitive switching tasks for people with different scarcity backgrounds and mindsets. In order to test this, people were questioned about their childhood. Then, half of the participants was instructed to recall a scarcity-related memory, while others recalled a neutral memory. Finally participants were presented with a cognitive task, which measured either inhibition or cognitive switching. It was expected that in a current scarcity mindset, people that had a scarcity background would perform lower on inhibition, but higher on switching. According to the results, neither childhood scarcity, current scarcity mindset, nor the combination of the two, were significant predictors of performance on the cognitive tasks. On these grounds, further research is needed to determine the relation between scarcity and cognition.","['scarcity', 'cognition', 'switching', 'inhibition', 'life history theory']"
"Many Loves: An anthropological exploration of the values and narratives of consensual non-monogamists on love, sex, and relationality","Legein, Mowgli","['Postma, M.']",2022,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,"This article explores the multiplicity of experiences and perspectives of people practicing consensual non-monogamy (CNM) and questions how their values about love, intimacy, relationality, and sexuality relate to their practice of CNM. To gain these insights, I used experimental ethnographic methods such as autoethnography, film, and in-depth unstructured interviewing, alongside a theoretical framework based on Foucault’s view on sexuality and the concept of mononormativity combined with the wider contextualizing academic discussion surrounding CNM. This resulted in argumentation that centers around the idea that the discourse and narratives surrounding love sex and relationality one adheres to, relate not only to various practical approaches to CNM but also to one’s sense of identity and morality within it. First, I explored sexually nonexclusive relationships or open relationships, in the context of the youth hook-up culture, and then in married couples exploring swinging and BDSM non- monogamously. I argued that both of these relationships’ structures depended on a mononormative separation of romantic love and sexuality, while for the first group this separation was implicit and extradyadic sexuality went unspoken, the second group created this dissociation voluntarily and critically as they presented sex as a form of play and claimed to take advantage of the conventional structure of marriage. After this, I focused on polyamory i.e., romantic CNM, and its use of language to label feelings, relationships, and social phenomena to change the way polyamorists relate and communicate. Which impacted not only polyamorists’ philosophy of relationality but also causes a reorganization of their lives and their sense of identity. However, as this sanitized holistic vision of love is essentialized into a relational identity, it still carries underlying mononormative tendencies.",
De relatie tussen symptomen van de verschillende PTSS-clusters van moeders en hyperactiviteits- en aandachtsproblemen van hun jonge kinderen na huiselijk geweld,"Aarts, Eline","['Asdonk, S. van der']",2022,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,"There is still a lot unknown about the impact of complex trauma on parents and their young children, especially after interparental violence. When this knowledge is expanded, interventions can be designed accordingly to treat the effects and prevent impact of trauma for future generations. The goal of this study was to examine the effects of different trauma-related symptoms of mothers on a specific domain of problems their young children might be facing after interparental violence. The main question was: ‘How are symptoms from the four different posttraumatic stress disorder (PTSD) symptom clusters of mothers related to the attention and hyperactivity symptoms of their children after experiencing interparental violence?’ To answer this question, surveys were issued to fourteen women victimized by interparental violence living in Dutch women’s shelters. They reported on their PTSD symptoms and the attention and hyperactivity symptoms of their youngest child, aged between one and six years old (M = 3 years and 6 months, SD = 1 year and 9 months). Social workers of most of the children also completed questionnaires on the attention and hyperactivity symptoms of the child. It was found that the PTSD symptoms of re-experiencing, avoidance and hyperarousal, as well as the overall severity of PTSD symptoms, were not significantly related to the attention and hyperactivity symptoms of the child. Small but unsignificant differences were found between the different PTSD symptom clusters. It is recommended to direct future research to the impact of the different trauma-related symptoms of parents after domestic violence on specific child outcomes. When these relations are understood more thoroughly, interventions can be deployed where help is needed most and intergenerational transmission of the effects of complex trauma will be challenged.","['PTSS, aandachts- en hyperactiviteitsproblemen, ADHD, huiselijk geweld, vrouwenopvang, trauma, complex trauma']"
"Het verband tussen masculiniteitsopvattingen, internaliserend probleemgedrag en homofobie, gemedieerd door alexithemie","Wolken, Sabien","['Vedder, P.']",2022,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
"Angelman Syndroom en Prader-Willi Syndroom: een overzicht, gecombineerd met praktische kennis voor zorgverleners: De zorgbehoeften onderzocht en besproken in de context van het AAIDD-Model.","Nees, Lonneke","['Dijkxhoorn, Y.M.', 'Plak, R.D.']",2022,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,"Aim: The aim of this thesis is to contribute to the orthopedagogical knowledge on Angelman Syndrome (AS) and Prader-Willi Syndrome (PWS), to create a useful framework for identifying support needs and to obtain more structure and uniformity in existing knowledge. This is done on the basis of two research questions: 1) What are the characteristics (genotype and phenotype) of the Angelman Syndrome and the Prader-Willi Syndrome? 2) Is it known from literature whether people with AS or PWS have an intensive need for care? Is a distinction noticeable between the group from the literature and the group of clients with AS, who all have an intensive care demand, in the SCORE research? Method: For the first research question, extensive literature research at meta level was performed. In addition, the literature has been analyzed on the basis of the domains of the AAIDD-model. A multiple case study was conducted for the second research question. Of the 225 clients, 2 were clients with AS and there were no clients with PWS. The results of the BSID-III, CI, VABS, DBC-A and the SMS have been analyzed. Results: People with AS have a profound intellectual disability. There is a severe disorder in every domain of the VABS. There is little to no participation in society. People with AS often have sleep disturbances, seizures, ataxia, and motor development delays. The living environment differs for each client. People with PWS have a mild intellectual disability with an average IQ between 60-70 but in addition also have severe medical and physical challenges. Conclusion: People with AS have an intensive need for care due to their low functioning level. More research is needed on the health care needs of people with PWS to conclude whether they have intensive care needs.","['Angelman Syndrome, Prader-Willi Syndrome, Intensive care, Characteristics, Intellectual disability']"
Is (glim)lachen een universele taal? Tonen gorilla’s een playface na het zien van een playface bij een soortgenoot,"Ramler, Daphne","['Zijlstra, T.']",2022,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Na-apen: Wordt een speelgezicht gespiegeld door gorilla's,"Amiel, Noa","['Zijlstra, T.']",2022,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
De betrouwbaarheid van wetenschappelijke bevindingen onderzoeken aan de hand van een multiverse analyse Hoe robuust is het effect van zelfbescherming op de bereidheid om te verontschuldigen?,"Meijer, Kevin","['Heyman, T.']",2022,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The Effects of Parental Verbal Expressions of Threat vs. Safety on Child Avoidance Behavior Child Social Anxiety Level as Moderating Factor,"Hagmayer, Luisa","['Aktar, E.']",2022,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
A Follow Up Study on Trust in Automation: How Situational Trust in Level 2 (Partial Automation) Vehicles Changes with Experience in Driving Simulators,"Gülersoylular, Selin","['Walker, F.']",2022,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
