title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Developing a Roadmap of the Environmental Procedural Justice Approach,"Schraeder, Antonia",['Rebecca Ploof'],2022,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
The Collective Power of the Individually Powerless: How Climate Migration Shapes Foreign Policy,"Belly-Le Guilloux, Jeanne",['Rebecca Ploof'],2022,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
"Happy Ingroup, Angry Outgroup: How Social Categorization Based on Gender Influences Emotion Projection Valence",Polwein,['Iliana Samara'],2022,Faculty of Social & Behavioural Sciences,,,en,,
The prediction of 15-year posttraumatic stress disorder symptoms with thyroid functioning and peritraumatic distress in injury survivors,"Dijk, Martijn van","['Mouthaan, J.', 'Zuiden, M. van']",2022,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,"Introduction. Longitudinal prospective studies are needed to identify risk factors for posttraumatic stress disorder (PTSD) symptoms 15 years after trauma, since cross-sectional findings do not inform how a possible pattern change as the clinical condition extends. Recently, thyroid hormones were in the top fifteen most relevant biochemical predictors for PTSD symptom trajectory within one year after trauma. Moreover, peritraumatic distress (PD) is highly associated with PTSD symptom severity. Nevertheless, most studies did not investigate the course of PTSD 15 years after a serious injury. This study hypothesized that higher thyroid functioning acutely after trauma, and higher PD predicted higher 15-year PTSD symptom severity, while the thyroid functioning mediated the relation between PD and 15-year PTSD symptom severity. Methods. This longitudinal prospective study examined 452 serious injury survivors. Blood samples were obtained acutely after trauma, and PD 23 days after trauma. PTSD symptom severity was assessed 15 years after trauma (M = 2.77, SD = 4.64), with the Clinician Administered PTSD Scale. Results. Multiple linear regression analyses showed that 15-year PTSD symptom severity was not predicted by the thyroid hormones and PD, and the thyroid hormones did not mediate the relation between PD and 15-year PTSD symptom severity. Discussion. Our study showed the importance of predicting 15-year PTSD symptoms, since understanding how and when these symptoms occur could be crucial for treatment and promising for risk identification at an early stage. More longitudinal studies are needed to understand why some people do, and others do not develop 15-year PTSD symptoms.","['PTSD', 'thyroid', 'PDI', 'peritraumatic', 'longitudinal', '15 years', 'CAPS', 'prediction']"
Mama wanneer ben ik ooit goed genoeg? De vorming van een jongvolwassene door nalatigheid en feedback van een moeder,"van Weelde, Emma",['Rüya Akdag'],2022,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,"Iedereen reageert anders op feedback. Om aan te sluiten bij de behoeften van het kind en hen te leren omgaan met feedback, moeten scholen hierop kunnen inspelen. Dit onderzoek richt zich op de relatie tussen een nalatige ouderschapsstijl door moeder in de kindertijd en het leren van negatieve feedback. Een matig tot hoog niveau van sociale angst wordt hier gebruikt als modererende factor. De hypotheses van dit onderzoek luiden: ‘Er bestaat een negatieve relatie tussen het leren van negatieve feedback en een nalatige opvoedstijl van moeder in de kindertijd.’ en; ‘De correlatie tussen het leren van negatieve feedback en een nalatige opvoedstijl van moeder in de kindertijd wordt versterkt door een verhoogd niveau van sociale angst.’ De participanten zijn jongvolwassenen en zijn benaderd rondom de Universiteit Leiden. Door middel van twee testdagen zijn er diverse vragenlijsten gebruikt om data te verkrijgen. In het huidige onderzoek wordt er gebruik gemaakt van de LSAS, dat zich richt op sociale angst, en de PBI, wat gaat over de ervaren opvoedstijl in de jeugd, subcategorie moeder. Er is een probabilistische leertaak gebruikt voor het leren van positieve en negatieve feedback. Uit de gegevens komt naar voren dat er een marginale significante correlatie bestaat tussen de variabelen, terwijl de literatuur spreekt van een significantie. Toekomstig onderzoek kan deze studie bijvoorbeeld als een startpunt gebruiken voor het onderzoeken van de relatie tussen nalatige opvoedstijl, feedback leren, en sociale angst, corrigerend op de limitaties van de huidige studie.","['Jongvolwassenen, Moeder, Nalatige opvoedstijl, Negatieve feedback, Sociale angst']"
Betrokkenheid op de Paschalisschool: Een onderzoek naar het signaleren en vergroten van de betrokkenheid van bovenbouwleerlingen,"Kok, Ilse de","['Helder, A.']",2022,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,"Dit onderzoek gaat over betrokkenheid van leerlingen op basisschool Paschalis. Hier presteren leerlingen op cognitief gebied bovengemiddeld. Leerkrachten willen graag dat de cognitief sterkste leerlingen ook betrokken zijn, en zochten naar tools om de betrokkenheid te vergroten. Het doel van dit onderzoek was om de betrokkenheid van bovenbouwleerlingen op de Paschalis te peilen en om handvatten toe te reiken om de betrokkenheid te vergroten. Dit is onderzocht middels de volgende onderzoeksvraag: Hoe ervaren bovenbouwleerlingen op de Paschalis hun betrokkenheid tijdens de lessen waarbij expliciete directe instructie wordt gegeven? Komt dit overeen met hoe hun leerkrachten dit ervaren en hoe kunnen zij de betrokkenheid van hun leerlingen vergroten? Bovenbouwleerlingen en -leerkrachten vulden een vragenlijst in. De vragenlijsten bestonden uit gesloten en open vragen. De gesloten vragen hadden betrekking op de vormen van betrokkenheid, en de open vragen op de huidige situatie en hoe betrokkenheid vergroot kan worden. De algemene betrokkenheid van leerlingen op de Paschalis is relatief hoog. De vier vormen van betrokkenheid verschillen significant van elkaar, waarbij agentic engagement als het laagst wordt ervaren. Leerlingen en leerkrachten lieten hierbij een soortgelijke verdeling zien. Er is onderzocht of het vaardigheidsniveau van leerlingen invloed had op de betrokkenheid, wat voor zowel taal als rekenen niet significant bleek te zijn. In de open vragen van de vragenlijst zijn er suggesties gegeven om de betrokkenheid te vergroten, waarbij spelletjes en actieve werkvormen genoemd werden. Om betrokkenheid te vergroten kan er ingespeeld worden op het vergroten van agentic engagement, en op suggesties van de leerlingen.","['betrokkenheid', 'bovenbouw', 'engagement', 'agentic', 'emotional', 'behavioral', 'cognitive', 'leerlingen', 'basisschool']"
De robuuste link tussen morele overtuigingen en sociale afstand,"koppert, lenny",['Dr. C. Wirtz'],2022,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Het mentaal welzijn en psychologische flexibiliteit van zelfstandige ondernemers en werknemers in loondienst ten tijde van de COVID-19 pandemie in Nederland,"Van Gent, Julia","['Koppert, T.']",2022,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Een cross-sectioneel onderzoek naar de geefbereidheid in de vorm van tijd en geld van vrijwilligers aan non-profit organisaties: Collectief psychologisch eigenaarschap van, en identificatie met, non-profit organisaties, en hun predictoren.","Morsink, Anna","['Boezeman, E.']",2022,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,"Dit onderzoek heeft zich gericht op het gegeven of psychologisch eigenaarschap van, en identificatie met, een non-profit organisatie, en hun predictoren, invloed hebben op de geefbereidheid van vrijwilligers in de vorm van tijd en geld aan non-profit organisaties. Het onderzoek is uitgevoerd met behulp van een cross-sectionele vragenlijst op het Amazon Mechanical Turk Online Platform. De vragenlijst is ingevuld door 105 (N =105) participanten die werkzaam zijn als vrijwilliger bij non-profit organisaties in de Verenigde Staten van Amerika. Een multipele regressieanalyse toonde dat er sprake is van een significant positief effect van zowel identificatie met de organisatie, als collectief psychologisch eigenaarschap van de organisatie, op de bereidheid om geld te doneren aan een non-profit organisatie. Uit multipele regressieanalyses bleek ook dat de warmte van de organisatie direct en positief bijdraagt aan identificatie met de organisatie en dat het gevoel van bij de organisatie te horen direct en positief effect heeft op gevoelens van collectief psychologisch eigenaarschap van de organisatie. Aanvullend toonde een eerste mediatieregressieanalyse dat er sprake is van een indirect en positief effect van de warmte van een organisatie op de bereidheid om geld te doneren, gemedieerd door de identificatie met de organisatie. De tweede mediatie regressieanalyse heeft laten zien dat er sprake is van een indirect en positief effect van het gevoel van het bij de organisatie horen op de bereidheid om geld te doneren, gemedieerd door collectief psychologisch eigenaarschap van de organisatie. De multipele regressieanalyses en de mediatie regressieanalyses lieten geen significante effecten zien wanneer de bereidheid om tijd te doneren, in de vorm van tijd (vrijwilligerswerk doen) als uitkomstvariabele werd gebruikt. De theoretische en praktische implicaties, beperkingen van het onderzoek en suggesties voor vervolgonderzoek worden in dit onderzoek uitgebreid beschreven.","[': non-profit organisaties, vrijwilligers, donatiegedrag, identificatie, psychologisch eigenaarschap']"
"Community Compensation in the Context of Wind Energy Project Developments: The use of community compensation and the role of bribery perceptions, involvement and reputation in predicting wind project acceptance","Menzel, Carl","['Mors, E. ter']",2022,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
