title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Economic dependence: the extent of China’s transnational repression of Uyghurs in democratic states,"Cabaletti, Maria Lourdes","['Macaj, G.']",2023,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Security and state responses to terrorism: A comparative study of France and the United Kingdom,"Konstantelli, Anna-Maria","['Macaj, G.']",2023,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,"['Terrorism', 'Europe', 'EU', 'France', 'UK', 'United Kingdom', 'Securitization']"
A Divided House: An Analysis of Parliamentary Voting Divisions in the Dutch Parliament,"Vorsteveld, Luc Frederik","['Otjes, S.P.']",2023,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,"This study is an effort to extrapolate the patterns that exist in parliamentary voting in the Dutch Parliament. It investigates what party- and vote characteristics influence the divisions between coalition and opposition and between left and right that exist in parliamentary voting. Using a triadic model on all recorded votes in the 2017-2021 parliamentary term, this study finds that the proposing actor, proposal type, and proposal subject are relevant predictors of the division that will come about in a parliamentary vote. Specifically, this study provides evidence for three points. Firstly, amendments, bills, and budgets are found to have a stronger left-right division than motions, which have a more dominant coalition-opposition split. Secondly, proposals from opposition parties are found to have a stronger coalition- opposition division than proposals from the government or coalition. Thirdly, contrary to theoretical expectations, this study only finds very limited effect of topical ideological distance on votes pertaining to said topic. The effect is only significant for proposals on economics and environment. This study contributes to the literature by using an extensive dataset and an innovative triadic method. In doing so, this study has attempted to further understanding of parliamentary behaviour based on coalition- and opposition membership and ideology in the Dutch Parliament.","['Parliamentary behaviour', 'coalition-opposition dynamics', 'ideology', 'parliament', 'the Netherlands']"
Mechanisms of Acknowledging Colonial Crimes: The German-Namibian Case,"Keppler, Marvin","['Kinacioğlu, M.']",2023,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,"Placed in the broader literature of states’ foreign policy behavior this research addresses a so far understudied question, namely what explains Germany’s acknowledgment of its colonial crimes committed in today’s Namibia during the Ovaherero and Nama rebellion between 1904 and 1908. Observing a general reluctance of European states to reconcile with the colonial past and looking at the therefore somewhat surprising German-Namibian case, I propose two possible causal mechanisms based on liberal theory and rhetorical entrapment to account for this rare policy outcome. According to the liberal theory mechanism, I expect former colonial powers to acknowledge colonial crimes if domestic interests change state preferences towards reconciliation with the colonial past. According to the rhetorical entrapment approach, I expect former colonial powers to acknowledge colonial crimes if political costs increase due to the strategic use of rhetorical entrapment by domestic and international actors. This is an explanatory single case study employing process tracing and using data from party publications, government and interest groups’ public statements, and parliamentary debate. I find support for both hypotheses and show that the mechanisms interacted with each other illustrating important implications for other cases of German colonial violence and reconciliation processes of other European states.","['foreign policy behavior', 'acknowledgment of colonial crimes', 'Ovaherero and Nama genocide', 'liberal theory', 'rhetorical entrapment']"
How does the EU justify the tradeoff between freedom and security? The Digital Services Act as a case study.,"Fadi, Sara",['Gjovalin Macaj'],2023,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,"Framing a societal issue as a matter of national security is a powerful motivator that, when used strategically, can elicit unprecedented outcomes. Recently, the EU adopted a novel regulation aimed at establishing rules upon one of the most unrestrained areas: online platforms. The adoption of the Digital Services Act, marked a shift within two of the most regarded values in democratic societies: freedom and security, leaning heavily towards the latter due to the restrictive notions that are now being promoted upon a previously unregulated realm. This situation leads to wonder, how does the EU justify the tradeoff between freedom and security? Through a discourse analysis methodology, that studied the preeminence of a securitizing discourse, versus two other rival frames: Novelty, understood as seeking to hold a first mover advantage at regulating a sector and Equity, as a yearning to promote EU values through regulation, it was found that the negotiation process of the DSA showed strong indications of a securitizing discourse, which frames the adverse effects of online platforms as a matter of national security. This leads to conclude that EU policymakers securitized the discourse around online platforms to succeed where others failed at regulating the internet.","['Digital Services Act', 'Tradeoff', 'Freedom', 'Security', 'EU Decision-making', 'Securitization', 'Proportionality']"
Towards a Green Climate Policy World: a Bumpy Ride of Perceptions?,"Bouweriks, Mees","['Kinacioglu, M.']",2023,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,"Ever since various IPCC reports have shown the impact and consequences of human action on the climate, an increasing number of policymakers start to realize the urgency of altering the way humans deal with it. Consequently, climate policies have emerged in the European political realm aimed at mitigating climate change. However, Europe has seen a recent rise of farmer protest movements that oppose these climate policies. Often labelled as being ‘anti-climate’, these protest movements seem to have deeper underlying causes. Policy perception impacts the way citizens react, which should be considered during the implementation of policy. This thesis analyses the cases of Germany and the Netherlands with interview data of various protest groups elites and experts. It argues that when citizens feel that climate policies are unfair, exclusive, untrustworthy and their financial costs are perceived as high, protest movements will arise and intensify. In addition, results show that perceived sociocultural costs are most important for protest movement emergence and intensification. Policymakers should deal with these perceptions adequately if they want to implement climate policies effectively.","['climate policy, farmer protests, protest movements, policy perception, the Netherlands, Germany']"
The Impact of the European Union Election Observation Missions on Strengthening Election Quality,"Accame, Ginevra","['Kinacioglu, M.']",2023,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,"This research explores the potential impact of EU election observation missions on the quality of elections, through the diffusion of democratic standards. The analysis is based on a single-case study of the Kenyan elections building on diverse data including reports and interviews, applied in the process tracing method. Building on socialization theory and norm diffusion, I hypothesize that election observation has an impact on election quality, through the diffusion of democratic values. The Kenyan legal framework meets international obligations requiring elections to be “accountable and transparent”. But the tumultuous history of election violence highlighted fundamental issues and systematic problems that must be addressed. The findings show that there is a relevant added value to the presence of EU EOM, within different phases of the election cycle. The implementation of the EU EOM recommendations plays a key role in understanding the contribution of election observation to improve election quality. EU EOMs are found to be effective in deterring fraud and corruption, as election observation contributes to pressuring government officials to respect the electoral law. In the Kenyan case, the implementation of recommendations contributed to the mitigation of election-related violence, and the promotion of the stakeholders' confidence in the electoral process.","['Election observation', 'Election monitoring', 'Kenya', 'Election quality', 'European Union']"
The influence of one-sided violence on conflict onset across the border,"Flokstra, Sean","['Haer, R. van der']",2023,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,"How are external factors able to cause conflict in a country? Scholars have examined the spatial component of conflict largely through the lens of conflict diffusion, where conflict spread from one country to another. They have failed however, to examine the influence of one-sided violence on conflict in other countries. This is a major gap as one-sided violence does not necessarily mean conflict is occurring, meaning studies on the direct spread of conflict between countries fail to cover these cases. I fill this gap by asking: does the use of one-sided violence raise the likelihood of conflict onset in neighbouring countries? I argue that one-sided violence influences conflict onset in three ways, each via incoming refugee flows. First, refugees might have grievances that they are unable to express via traditional ways, increasing the likelihood that they may turn to violence. Second, refugees may change the ethnic composition of the host country, with the new ethnic balance causing or worsening ethnic tensions. Third, refugees may worsen the economic situation in the host country by competing with the local population, increasing local political tensions. I will study this by analyzing UCDP data on armed conflict and one-sided violence in neighboring countries. The results show that one-sided violence in neighbouring countries has a positive, significant effect on conflict onset. Countries that border countries experiencing one-sided violence have a higher likelihood of conflict occurring. The effect of refugees on conflict onset is shown to be positive and significant as well.","['one-sided violence', 'conflict onset']"
"A Democratic Retrograde Experience of a Developing Country, Turkey's Journey to Competitive Authoritarianism and the Public Consent","Güngör, Ömer Faruk","['Macaj, G.']",2023,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,"This thesis aims to contribute to understanding how a competitive authoritarian leader manages to increase popular support in a situation where an electoral democracy experiences democratic backsliding. After the failed coup attempt on 15 July 2016 in Turkey, Erdogan put the constitution aside and launched a new model for governing the state with decree laws under the state of emergency. However, Erdogan won the elections held in the following years by increasing his vote share, although he had explicitly turned into a repressive, authoritarian leader. In this study, I investigated how Erdogan strengthened his popular support in the elections held after 2016, despite his authoritarian turn and the deterioration of the socio-economic structure of the state. I focused on the manipulations carried out by the incumbents in the elections held after 2016 and tested whether these manipulations affected the election results in favour of Erdogan. I conducted a content analysis using the qualitative research method to explore this. Ultimately, I argue that the analysis of the data collected for this study provides strong evidence that election manipulations may have significant effects on the election results in favour of Erdogan.",
To cheat or not to cheat: How the likelihood of cheating is influenced by social identification and public self-awareness.,"van Silfhout, Anouk","['van Bommel, M.']",2023,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
