title,author,supervisors,date,faculty,program,type,language,abstract,keywords
"""Radical Imaginature"" Discursive Possibilities to Re-Politicize Climate Change","Mikat, Paula","['Ploof, R.']",2023,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,"['Environmental Discourses, Eco-socialism, Climate Change Action']"
The People/Profit Nexus: A Cost-Benefit Analysis for the Capitalist State,"Oerlemans, Iris","['Ploof, R.']",2023,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,"['international environmental law', 'international law', 'corporate accountability', 'environmental policy']"
Turning Problems into Solutions: Environmental Peacebuilding in Sub-Saharan Africa,"Kent, Jorden","['Demarest, L']",2023,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,"['environmental peacebuilding', 'Sub-Saharan Africa', 'Sudan', 'natural resources', 'UNEP']"
U.S. Strategic Influence and the Great Power Rivalry in Africa: The Case of Nigeria,"Röer, Henri","['Demarest, Leila', 'Meijerink, Frits']",2023,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,"['U.S. strategic influence', 'Nigeria', 'China', 'great power rivalry', 'U.S. influence']"
Empire of Image: The Portrayal of Africa by Western Media,"Sallah, Terenic","['Demarest, L.']",2023,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,"['Portrayal', 'Africa', 'Western Media']"
WHAT MAKES LIFE LIVABLE? ETHNIC DISCRIMINATION AS A SOCIAL DETERMINANT OF SUICIDAL IDEATION AMONG UNIVERSITY STUDENTS IN THE NETHERLANDS,"Behar, Defne",['Ronald Bahamondes-Álvarez'],2023,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,"Background: In order to tackle the persistent increase in suicide rates, there is a need to adopt a comprehensive, prevention-oriented approach that incorporates environmental factors and social determinants, such as experiences of ethnic discrimination. Methods: This study employed an explanatory sequential mixed methods design, utilizing extreme scores purposeful sampling. Data was collected with questionnaires and FANI. In the quantitative part (n=186), Mann-whitney U was run to compare the ethnic groups for ethnic discrimination (GED), a Spearman’s Rho correlation was run for suicidal ideation (SIDAS) and ethnic discrimination (GED) and a hierarchical regression analysis was run to test GED as a moderator for the relation between interpersonal needs (INQ) and SIDAS. In the qualitative part, four participants with high GED of which two with high and two with low SI were interviewed and thematic analysis was conducted. Results: Middle Eastern North African participants had the highest GED scores. A positive correlation was found between GED and SIDAS. GED was found to moderate the relation between INQ and SIDAS, in which INQ became insignificant after the addition of the interaction. Consequences of ethnic Discrimination that relate to SI, like pessimistic change in perception of the world, lower personal and collective self-esteem, and loneliness were identified. Factors such as social support, racial affirmation and perceived help were found to alleviate the psychological consequences of ethnic discrimination. Conclusion: Both quantitative and qualitative measures found ethnic discrimination to be a social determinant of SI that poses a risk for the university students in the Netherlands.","['Social Determinants, Ethnic Discrimination, Racial Discrimination, Suicidal Ideation, Thwarted Belongingness, Perceived Burdensomeness, Mixed-Methods']"
Does format matter? How different approaches to communicating epistemic uncertainty affect understanding of numerical uncertainty intervals.,"Zrimšek Žiger, Neja","['Willems, S.']",2023,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,"Epistemic uncertainty refers to the doubts surrounding numerical information about past or current events. Communicators may present this information in various formats, with the numerical and visual offering more precision than the verbal. However, previous research has established that even numerical and visual presentations of uncertainty differently influence individuals' understanding, with the former encouraging them to interpret the ranges of possible values in a binary way (i.e., seeing those within a numerical interval that conveys uncertainty around a best estimate as highly possible and those outside as nearly impossible). Conversely, visual displays (e.g., violin plots) promote more graded interpretations. Different magnitudes of uncertainty and differences in numerical abilities may further affect individuals' understanding. Accordingly, we examined the differences in interpreting uncertainty ranges by varying the format of presentation and the magnitude of uncertainty. We also assessed individuals' subjective indications of their own numerical abilities. Our findings suggest that visually, rather than numerically, presented uncertainty ranges encourage binary interpretation. This effect appears less pronounced in conditions with low uncertainty and is not affected by individuals' subjective beliefs about their numerical abilities. These results directly contradict previous findings, where numerically presented ranges are the ones that promote a binary understanding. The unexpected scores on our outcome variable and the underpowered nature of some analyses make it difficult to draw strong conclusions, which warrants further research.","['epistemic uncertainty', 'uncertainty interval', 'violin plot', 'subjective numeracy']"
THE IMPACT OF METNAL ACCOUNTS ON PLEASURE PERCEPTION,"Kang, Hanyue",['Leon Hilbert'],2023,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The leadership in the EU's common foreign policy: A case study of the Baltic States response to the Russian invasion of Ukraine in 2022,"Pärnapuu, Hart","['Akbik, A']",2023,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Blaming Yourself: Biased Expectations Regarding Unexpected Peer Feedback in Social Anxiety,"Patavou, Evangelia Nefeli","['Molen, M.J.W. van der']",2023,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,"Research evidence on social anxiety (SA) argues that repetitive negative social interactions over time contribute to an increased fear and expectancy of negative evaluations. However, current research gaps remain regarding the specific factors that may impact the expectancy of negative evaluations in SA. More specifically, age and maladaptive emotional regulation strategies, such as self-blame have yet to be explored as moderators of the relationship between SA and negative expectations of performance. The present study aimed to examine factors contributing to the pessimism bias observed in SA individuals in a probabilistic learning task with a total of 255 male and female participants aged 12 to 29 years. The learning task examined whether participants would learn from the exposure to negative or positive feedback and showcase an increase in their negative or positive expectations respectively. Participants completed a personality questionnaire from which we created a social profile for them. They were shown a set of same-gender peers’ profiles and were asked to indicate the profiles they liked the most to derive their top four. Participants were told their top four choices had also rated their profiles. During the learning task, they were asked to indicate whether they expected to be liked or disliked based on each statement on their profile for each peer specifically. Immediately after each statement rating, they were shown the peers’ actual feedback. The task was set on specific probabilities of giving positive, negative, or neutral feedback to the participants. Participants’ age, self-reported SA levels, and self-blame tendencies were examined as potential contributing factors to increased negative feedback expectancy. Results showed that participants with higher reports of SA illustrated higher negative feedback expectancies across all trials. Overall, across all participants, negative feedback expectancies increased significantly in trials with the most negative peer compared to trials with the most positive peer. Similarly, across all participants, positive feedback expectancies decreased significantly in trials with the most negative peer compared to the most positive peer. Furthermore, adult participants reported higher levels of SA. Results showed that increased SA was a significant predictor of increased self-blame tendencies. Interestingly, self-blame was found to be a significant moderating variable in the relationship between SA and negative feedback expectancies across all trials. These results may be considered promising evidence for alternate future research directions and treatment interventions for the pessimism bias observed in SA individuals.","['social anxiety, social feedback expectancy, learning task, self-blame, age']"
