title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Identification With all Humanity: An investigation into how dual identity can contribute to increasing identification with all humanity,"Engelen, Evie van","['Boezeman, E.', 'Scheepers, D.']",2021,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,"Identification with all humanity is an important construct for solving global issues but is often hard to achieve. Based on Optimal Distinctiveness Theory, it was predicted that exposure to a dual identity (comprising the most abstract social category: humanity in combination with another social category) could lead to a stronger identification with all humanity. With a dual identity, the excessive inclusiveness of humanity is compensated by the distinctiveness of a less inclusive social identity. The research started with a pre-measurement, then people were exposed to a dual identity in which humanity was combined with a social category (the neighborhood, city/village, the Netherlands, or Europe). Distinctiveness, inclusiveness, the degree of identification with the social category, and harmony with humanity were measured. After this manipulation, people completed the IWAH questionnaire, and their attitude towards global problems was measured. The results showed no significant difference between the experimental conditions and the control condition on identification with all humanity after the exposure to dual identity. However, people exposed to very inclusive social categories created more identification with all humanity and experienced more harmony than people in the less inclusive social category conditions. A relationship was found between identification with all humanity and a positive attitude towards solving global problems. Results are discussed in terms of a successful but reversed effect of dual identity. Theoretical and methodological reasons for the reversed effect are discussed and suggestions for further research are given.",
LISTENING TO THE VOICES OF OUR SISTERS: On notions of sameness and notions of otherness in feminist discourses on saving women,"Schaap, Roby","['Naafs, S.', 'Meerendonk, T. van de']",2021,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,en,,
Moreel besef en externaliserend gedrag en de invloed van inhibitie bij 6- tot 12-jarige kinderen met gedragsproblemen,"van Rijssel, Helene","['Plak, R.D.', 'Schalk, J. van der']",2021,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Thesis – Final Version,"Sannes, Martijn","['De Kwaadsteniet, E.', 'Van Dijk, E.']",2021,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,"Introduction. In this study we set out to find out the effect of amount of information about others’ decisions in a volunteer’s dilemma (VOD) game and whether people higher on social value orientation (SVO) volunteer more often than people low on SVO. We hypothesized that people with no information about others’ decisions would volunteer more often than those with some information. Further, we hypothesized that people high on SVO would volunteer more often than low SVO people. Methods. Participants in groups of three were asked to perform our version of the VOD game, where they had to either give up five of their 10 points for the group to gain a reward. Not volunteering by anyone would end in everyone getting no rewards. Not volunteering in a group with at least one other volunteer in the group would yield the highest reward. Further, they were asked to fill out an SVO questionnaire. Statistical analysis. We performed a crosstab with Chi-Square test on condition x volunteer yes/no for hypothesis one. For hypothesis 2 we performed an LRA on volunteering yes/no on the predictor SVO angle score. Results. Chi-square test for our first hypothesis was non-significant which suggests that amount of information has no effect on people’s decision to volunteer. Wald’s Chi-Square test for our second hypothesis was significant and the B-value was positive. This suggests that higher scores on SVO does indeed result in more volunteering behaviour.",
War metaphors in advanced cancer: The influence of patient characteristics on the assessment of war metaphors,"Winter, Amber","['Vliet, L.M. van']",2021,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,"Background: War metaphors refer to advanced cancer as a ‘battle’ or ‘fight’ and are the most frequently used to describe complex, emotional and subjective experiences. There are different views on war metaphors. They can be helpful by creating a sense of pride and empowerment and can be harmful for patients by eliciting feelings of guilt and incompetence. It is not clear yet for which patients war metaphors are helpful or harmful. Objective: To determine which patient characteristics of patients with advanced cancer are related to the negative assessment of war metaphors and to explore what aspects of war metaphors are seen as harmful and what helpful alternatives are. Methods: Patients with advanced cancer (N = 74) assessed in an online questionnaire whether they think war metaphors are harmful or not and made suggestions about harmful examples and helpful alternatives. War metaphors are assessed using a dichotomous scale and background characteristics (information need, education, age, gender and acceptance) are dichotomized. Number of prior treatments were based on a self-created scale. (multiple) Logistic regression analyses assessed the relationship between background variables and war metaphor assessment. Results: Most (82%) patients viewed war metaphors as harmful. There were no significant effects between background characteristics and the assessment of war metaphors. The number of prior treatments showed a trend significance (p = .08;  = -.47, 95% CI: .37–1.06). Concerning percentages, higher educated (86%) and female participants (84%) perceived war metaphor more often as harmful. Concerning odds ratios, being higher educated was associated with negative assessment (OR = 2.02), as well as being female (OR = 7.58) and being older (OR = 2.07). None of these were significant. Conclusions: Since most patients with advanced cancer perceive war metaphors as harmful, we would advise clinicians to abstain from introducing war metaphors to patients who received multiple prior treatments. Clinicians should keep an eye on the patients’ own use of war metaphors and tailor their communication. When a war metaphor elicits positive emotions, using them can be helpful. More research with a bigger sample is preferred into the influence of background characteristics on war metaphors.","['war metaphors', 'advanced cancer', 'patient characteristics', 'palliative care']"
‘Fixed fluidity’: an exploration of agentic acting in essentialist gender constructions,"Barink, Kirsten","['Naafs, S.', 'Meerendonk, T. van de']",2021,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,en,,
"HET PROCES VAN OTHERING BINNEN DE CONTEXT VAN DE NATIESTAAT: EEN LITERATUURSTUDIE OVER DE NATIESTAAT, RACIALISERING, RAS EN ETNICITEIT","Fritz, Emma","['Meerendonk, T. van de', 'Naafs, S.']",2021,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,
Onderzoek naar de relatie tussen leeszelfconcept en leesvaardigheid bij leerlingen in de eerste en tweede klas van de middelbare school,"Nieuwkoop, Joëlle","['Mol, S.E.', 'Sikkema - de Jong, T.M.']",2021,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
A comparison of machine learning techniques for combining heterogeneous neuroimaging data sources in the context of classifying individual clinical status,"Hovius, Luuk","['Wilderjans, T.F.', 'Weeda, W.']",2021,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,"The ability to correctly classify an individual’s clinical status could help pave the way for early treatment programs for disorders and illnesses of mental- and physical nature alike. Neuroimaging data could serve as a basis in reaching this goal of accurate classification. The use of said data, however, does come with challenges. A prominent one of which is the fact that neuroimaging data is highly dimensional, meaning that the amount of features largely exceeds the number of subjects within the data set. Furthermore, research has indicated that the use of heterogeneous, but complimentary, data derived from multiple modalities can be an asset to a model used in a classification setting (Zhang et al., 2010; Schouten et al., 2016). The challenge arises in how to combine the different modalities within a single model. A solution could be the use of machine learning algorithms which search for patterns in the data to draw conclusions. Current literature is, however, lacking meaningful comparisons between different machine learning techniques. Within this project, three different algorithms (support vector machines, Gaussian process classification and multiple kernel learning) have been selected to get insight into (1) whether or not machine learning is able to cope with challenges in the use of neuroimaging data, (2) the difference in performance between these methods and (3) whether or not the use of multiple modalities leads to better results in classification. To this end, 16 alcohol-dependent respondents have been selected along with 32 age-matched healthy controls and have been subjected to both MRI and PET. Models have been trained on data from both separate modalities and on data combining the two modalities. The performances of the models have been assessed by leave-one-subject-out cross-validation and expressed in balanced accuracy and area under the curve. Results indicate that the chosen methods are effective in overcoming challenges arising in the use of neuroimaging data as a means of classification. High balanced accuracies have been found ranging from 76.56% (GPC using PET data) to 100% (GPC using MRI data). Different situations are cause for different solutions and the right choice of algorithm seems to be dependent on, for instance, the fact if either unimodal- or multimodal data is used. Also, settings/optimization of parameters within the model can make a large impact on accuracy. It is therefore advised that researchers try different algorithms and settings before selecting a technique. Different options need to be weighed in order to receive the best possible outcome.","['Machine learning', 'MRI', 'PET', 'Classification', 'Neoroimaging']"
Leesbegrip in de mazetaak: Aap / Zie / Top jij de inconsistentie?,"Dievelaar, Karlijn","['Espin, C.A.', 'Venneker, D.']",2021,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
