title,author,supervisors,date,faculty,program,type,language,abstract,keywords
"Political and Religious Colonialism in German New Guinea: How did the relations between the indigenous population and the Colonial Government, the Rhenish missionaries and the Neuendettelsau missionaries differ from each other","König, Stella","['Schrikker, A.F.']",2021,Faculty of Humanities,History (MA),Master thesis,en,,
Kansen voor het oprapen? Turkse en Surinaamse ondernemers in Den Haag 1980-2000,"Wirken, Jade",['M.L.J.C. Schrover'],2021,Faculty of Humanities,History (research) (MA),Research master thesis,nl,,"['migratie', 'etnisch ondernemerschap']"
Reconciliation in the face of polarisation: An analysis of the transitional justice efforts navigation of South Korean political discourse,"Kablau, Floris","['Veldkamp, E.', 'Green, C.K.']",2021,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,,"['South Korea', 'reconciliation', 'conservative', 'progressive', 'transitional justice']"
Resit_Scriptie_Tafelcultuur_Iris_Kam_1382187_combined_compressed.pdf,"Kam, Iris",['Dr. A.R. Dencher'],2021,Faculty of Humanities,Kunstgeschiedenis (BA),Bachelor thesis,nl,"Het Rijksmuseum te Amsterdam heeft in haar collectie welgeteld 72 theebussen uit de zeventiende en achttiende eeuw. Deze collectie heeft gedurende mijn onderzoek als basis gediend om de visuele kant te koppelen aan de theecultuur. Theebussen worden weinig genoemd in onderzoeken naar de zeventiende en achttiende eeuwse theecultuur waar de focus eerder op theeserviezen ligt. In dit onderzoek worden de stijl ontwikkelingen van de theebus gekoppeld aan de theecultuur en de groei van de interesse in Aziatische producten. Deze producten werden door de Vereenigd Oost-Indische Compagnie naar de Republiek gebracht. Één van de belangrijkste producten was thee en dit, samen met de groeiende interesse in Chinees en Aziatisch aardewerk uit zich in de stijlontwikkeling van de theebus. Niet alleen een gebruiksobject, maar ook uiterst verzamelbaar. Pottenbakkers en zilversmeden droegen met hun eigen vervaardigingen hier aan bij. Hiermee voldeden zij aan de smaak van de elite. De gebruiksobjecten werden vervaardigd met een decoratief doeleinde en was op deze manier een theebus zonder gebruiksnut. Het nut van het tentoonstellen van theebussen op een schouw en het nuttigen van thee is dat het beiden een statussymbool is voor welvaart en kennis.","['tea', 'teaculture', 'thee', 'theecultuur', 'theebussen', 'caddies']"
De Antonijnse Epidemie: globalisering in het Romeinse Rijk,"Lakerveld, Bryan","['Flohr, M.']",2021,Faculty of Humanities,Geschiedenis (BA),Bachelor thesis,nl,,
Opening Absolute Possibility: The Question of God in Jean-Luc Marion’s Phenomenology of Givenness,"Timmenga, Friso",['Prof. dr. S.E. Lindberg'],2021,Faculty of Humanities,Philosophy (MA) (60 EC),Master thesis,en,,"['Phenomenology', 'God', 'Jean-Luc Marion']"
A Transformation in the Shadows: The American Intelligence Community and the Indonesian War of Independence (1945-1949),"Dood, Thijs de","['Brocades Zaalberg, T.W.', 'Huff, G.']",2021,Faculty of Humanities,History (MA),Master thesis,en,"The Indonesian War of Independence (1945-1949) has long been overlooked in large parts of international historiography, which is a shame. The war, which saw the nationalist Indonesian Republic prevail over its Indonesian competitors for national sovereignty and the Dutch, who were intent on re-establishing their colonial presence in the archipelago, took place on the intersection of the twentieth century's most significant themes, such as World War II, the Cold War and decolonisation. With the archipelago's future at stake, including its population of nearly seventy million inhabitants in 1945 and its large reserves of strategic resources, the conflict was pushed to the top of the international diplomatic agenda with a central role for the United States. According to the existing historiography, the US' attitude towards the conflict was relatively passive and reactive, while its policy was predominantly informed and executed through formal diplomacy. This seems out of character for the United States, given its WWII intelligence achievements and Cold War reputation for covert action, and raises the question if the historiography on the Indonesian War of Independence suffers from a 'missing dimension'. This thesis aims to explore and explain the role of the American intelligence community in shaping the American information position and policy on the Indonesian question, based on a wide variety of secondary literature and primary sources from American and Dutch collections and archives. Due to its classified nature, much of the intelligence-related archival material from this period was only declassified from the 1990s onwards, allowing for a reassessment of the major diplomatic histories on the conflict primarily written between 1960 and 1985. After charting the US intelligence presence and capabilities in Indonesia from 1945 to 1949, considering the relevant organisations for both human intelligence (HUMINT) and signals intelligence (SIGINT), it will be assessed how effectively intelligence was integrated into the State Department's foreign policy formulation process. This assessment will be made based on the intelligence cycle framework, distinguishing between the stages of planning and direction, collection, analysis, processing and dissemination. The story of American intelligence in the Indonesian War of Independence is also the story of the radical transformation the American intelligence community underwent in the years immediately following World War II, as the haphazardly created wartime intelligence apparatus was laboriously adapted into the country's first foreign intelligence apparatus in peacetime. Over a period of several years and via various short-lived interim agencies such as the Strategic Services Unit (SSU) and the Central Intelligence Group (CIG), the wartime Office of Strategic Services Unit (OSS) finally evolved into the Central Intelligence Agency (CIA). Throughout the Indonesian War of Independence, signals intelligence would remain a military affair in the hands of the Army Security Agency (ASA) and the Navy's OP-20-G. However, these forebears to the National Security Agency (NSA) went through a tumultuous period as well. Fearing competition in their foreign reporting privileges, State Department officials generally resisted the idea of intelligence gathering in peacetime. The strained 1 relationship with the upcoming intelligence community in which this resistance resulted will also form a central theme throughout this thesis. Although the lack of institutional continuity, absence of a clear mandate, continuous shortages of capacity and assets and the novelty of peacetime intelligence to policymakers generally prevented the American intelligence organisations from having a radical impact on the country's course, the story of American intelligence in the Indonesian War of Independence adds an intriguing perspective to the historiography on this complex and multi-layered conflict. In addition, the events of the Indonesian War of Independence proved to be one of the early American intelligence community's formative experiences, which were crucial in laying the foundations for the organisations that would gain notoriety in the Cold War soon afterwards.","['the Netherlands', 'United States', 'Indonesian Republic', 'Indonesian Independence', 'Intelligence', 'Diplomacy', 'United Nations', 'Central Intelligence Agency', 'CIA', 'Office of Strategic Services', 'OSS', 'Strategic Services Unit', 'SSU', 'State Department', 'Indonesian War of Independence', 'Intelligence Studies', 'Intelligence Cycle', 'OP20G', 'Army Security Agency', 'ASA', 'human intelligence', 'signals intelligence']"
A CLOCK WITHOUT A CRAFTSMAN: The Influence of Time in the World of Watchmen,"Hendriks, Lara","['Polak, S. A.', 'Horsman, Y.']",2021,Faculty of Humanities,North American Studies (MA),Master thesis,en,,"['Watchmen', 'Henri Bergson', 'time', 'space', 'graphic novel', 'comics', 'tv series', 'HBO', 'duration', 'free will']"
Exposing the Artificial Nature of Comedy Television through Postmodern Meta-Features: A Case Study of Rachel Bloom’s Crazy Ex-Girlfriend (2015-2019),"Persoon, Laura Jill","['Newton, M.S.']",2021,Faculty of Humanities,Literary Studies (MA),Master thesis,en,,
Hiding in the Alleys: Civic heritage engagement as breeding ground for infrapolitics in a South Chinese Municipality,"Rümke, Marc Martijn","['Creemers, R.J.E.H. + Teh, L.M.']",2021,Faculty of Humanities,Asian Studies (research) (MA),Research master thesis,en,,
Ritme & Retorica: Het effect van ritmetechnieken in een toespraak,"Oostdam, Julia","['dr. B.A. Andeweg', 'Prof. dr. J.C. de Jong']",2021,Faculty of Humanities,Neerlandistiek (MA),Master thesis,nl,,
The consequences of systemic discrimination and substandard integration courses on the direct socio-economic integration of educated refugees,"Attaye, Diana",['K. Valadbaygi'],2021,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,,
Censorship of Violent Music: The Comparable Cases of Narcocorridos and Gangsta Rap,"Ryck, Jérôme de","['Ponte, Bodil']",2021,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,,
Publieksdiplomatie tijdens de Covid-19-pandemie,"Coppejans, Zazoe (MSc)",['Dr. R.J.E.H. Creemers'],2021,Faculty of Humanities,Asian Studies (60 EC) (MA),Master thesis,nl,,"['sentiment analysis', 'computational linguistics', 'big data', 'public diplomacy', 'covid-19 pandemic', 'strategic narratives', 'diplomacy', 'international comparative research', 'grounded theory']"
Accelerated Economic Expansionism under Brazilian Governments at the Expense of Indigenous Rights (1988-2021),"Guzman Velez, Sarah","['Rebeca, Fernández Rodríguez']",2021,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,,"['Brazil', 'Economic Expansionism', 'Constitutional Indigenous Rights', 'Indigenous Policy', 'Jair Bolsonaro’s Administration']"
