title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Egyptians Abroad: The Role of Egyptians in the socio-political landscape of Assyria during the Neo-Assyrian Period,"Hoff, Jolieke van 't","['Haring, B.J.J.', 'Valk, J.']",2021,Faculty of Humanities,Classics and Ancient Civilizations (research) (MA),Research master thesis,en,,"['Egypt', 'Assyria', 'identity', 'ethnicity', 'Ancient Near East']"
Gevangenisstraffen bij de Romeinen: Vanuit het perspectief van Romeinse auteurs,"Luik, Selina van","['Janssen, K.P.S.']",2021,Faculty of Humanities,Geschiedenis (BA),Bachelor thesis,nl,,
Between Nationalism and Orientalism: The Fragmented Historiography of the Banu Ka'b,"Nissi, Hawra",['Jos Gommans'],2021,Faculty of Humanities,Geschiedenis (BA),Bachelor thesis,en,,"[""The Banu Ka'b"", 'Ahwaz', 'Iran', 'Khuzestan', 'Imperialism', 'Nationalism', 'Orientalism', 'Tribes']"
Decreasing Abortion Rights in Poland and the EU Response,"Andel, Bente van","['Gils, E.E.A. van']",2021,Faculty of Humanities,Geschiedenis (BA),Bachelor thesis,en,"European integration is under pressure. There is increasing disagreement between Member States (MS) on topics such as immigration, the European currency, sovereignty and for the first time since its foundation, a member state has left the European Union (EU). In these debates, it often comes down to the discussion on competences and sovereignty. Is the ultimate power for the sovereign state or for the supranational institutions? This thesis examines the overlapping competences between healthcare (national) and the protection of human rights (supranational). Based on the case study of abortion rights in Poland, it discusses which factors play a role in this debate and what the EU's response and competences are. According to the EU, access to abortion is part of basic sexual and reproductive rights of women and strict abortion laws violate this. However, the EU also recognises that healthcare arrangements, and thus abortion, lie with the sovereignty of MS, as agreed upon in the treaty. Thus, the EU has no legal ground to tackle the stricter abortion legislation. It does, however, hold the power of responsibility by persuading MS to adhere to women's sexual and reproductive rights. This thesis studied the critical junctures in time from the Polish accession in 2004, the Lisbon treaty in 2009, and the rise of the PiS party in 2015, and analysed the changing positions of Poland and the response of the EU. The results showed that given its sovereignty on healthcare, the EU has no legal basis to tackle Poland's stricter abortion laws. To influence this area beyond its competences, the EU increasingly condemns Poland for violating the Sexual and Reproductive Health and Rights (SRHS) agreements and sponsors projects that increase SRHR awareness and provide geographical access to SHRH services.","['Abortion', 'Poland', 'EU', 'Competences']"
CHINA VS. JAPANESE ANIME: THE BATTLE OF CONSUMPTION AND CULTURAL PROLIFERATION,"Soares Guevara, Hilda Cecilia","['Kharchenkova, S.']",2021,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,,"['anime', 'China', 'Sino-Japanese relations', 'soft power']"
Wacht im Osten: Reacties op de uitbraak en het begin van de eerste wereldoorlog in de Königsberger Hartungsche Zeitung,"Scholma, Dylan",['R.S. Tazelaar'],2021,Faculty of Humanities,Geschiedenis (BA),Bachelor thesis,nl,,"['Königsberg', 'Eerste Wereldoorlog', 'oorlogsenthousiasme']"
Haz ruido: la performance 'Un violador en tu camino' en la lucha mundial contra la violencia de género,"Gieling, Didi Janne",['Dr. Nanne Timmer'],2021,Faculty of Humanities,Latijns-Amerikastudies (BA),Bachelor thesis,es,,"['violencia de género', 'feminicidio', 'sistema patriarcal', 'traducción cultural', 'Chile', ""'Un violador en tu camino'""]"
La Capacidad de Estado en la República Dominicana: La Regulación del Sector Eléctrico en el periodo post-Capitalización,"Iannuli, Federico",['Professor Patricio Silva'],2021,Faculty of Humanities,Latin American Studies (MA),Master thesis,es,"Esta investigación utiliza un modelo de medición de la Capacidad de Estado alternativo a los comúnmente usados, la capacidad de hacer cumplir los marcos regulatorios. El enfoque del tema es la medición de la Capacidad de Estado de la República Dominicana, aplicando un modelo, fruto de la reelaboración del trabajo de Queiroz Cunha, Pereira y de Ávila Gomide (2017), al Sector Eléctrico del estado caribeño desde su privatización y capitalización en la década de los 1990. Según el modelo considerado, los aspectos que serán medidos son la Especialización, la Autonomía, y la Cohesión de las instituciones reguladoras del sector. La Especialización es la preparación y la capacidad de los miembros y funcionarios de las instituciones, que tienen que ser elegidos por ser competentes; la Autonomía es la posibilidad de las instituciones de tomar e implementar decisiones en su campo sin la influencia de los gobiernos o de los otros actores; y la Cohesión es la capacidad de las instituciones para evitar redundancias y contradicciones.","['capacidad de estado', 'regulación', 'governance', 'instituciones reguladoras', 'sector eléctrico', 'República Dominicana', 'privatización', 'estado regulador']"
EL EMPODERAMIENTO DE LAS MUJERES ZAPATISTAS. ¿En camino hacia una vida sin violencia de género?,"Lombardo, Jennifer","['Valdivia Rivera, S.']",2021,Faculty of Humanities,Latin American Studies (MA),Master thesis,es,,
A Quite Revolutionary Independence: The Mau Mau Uprising and Kenyan Decolonisation,"Lovatelli, Chiara","['Williams, C.']",2021,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,,"['Mau Mau', 'Kenya', 'Decolonisation']"
