title,author,supervisors,date,faculty,program,type,language,abstract,keywords
"Insularity and Maritime framing in Northern Europe: The shaping of early modern notions concerning islands, isolation and connectivity by Olaus Magnus 1535-1555","Jong, Zeno de","['Sicking, Louis']",2017,Faculty of Humanities,History (MA),Master thesis,en,"This research shows how notions of insularity and the role of islands within the maritime systems of Northern Europe were thought of and consolidated during the Early Modern period. Northern Europe experienced transitions on economic and cultural levels. The Swedish scholar and ecclesiast in exile, Olaus Magnus, brought forth a representation concerning the Northern lands encompassing tradition, politics, heritage and Scandinavian culture into his work. Firstly by his map the 'Carta Marina' published in 1539 and later on with his chronicle the 'History of the Nordic Peoples' published in 1555. By linking Olaus' representation of islands with the historiograhpical insular discourse concerning islands resembling either isolation or connectivity, the way these islands were implemented into the maritime networks of Europe shows what purpose they fulfilled as well as how this adhered to their conceptualization. Islands before thought of as isolated can be viewed as tied into European maritime systems through Olaus Magnus' map and chronicle.","['Islands', 'Iceland', 'Olaus Magnus', 'Early Modern', 'isolation', 'Maritime connectivity', 'Representation', 'Cartography', 'medieval chronicle', 'Northern Europe', 'Northern Atlantic Ocean', 'Maritime framing', 'Maritime history', 'ethnography']"
Antiphon als τραγικὸς ῥήτωρ,"Meuldijk, Miranda","['Rademaker, A.M.']",2017,Faculty of Humanities,Classics and Ancient Civilizations (MA),Master thesis,nl,,"['Antiphon', 'Poëtisch idioom', 'Framing']"
Painting the Palaces: Studying the Transference of Artistic Motifs and the International Style in the Eastern Mediterranean during the Middle and Late Bronze Age,"Hamer, Marijke van den","['Naerebout, F.G.']",2017,Faculty of Humanities,History (MA),Master thesis,en,"In a globalizing world, where experiencing new cultures is on a lot of bucket lists, the study of cultural interaction has become very popular. In our modern day and age, we like to project this etic phenomenon of our modern day globalization onto the ancient world. And not without avail, research has found that cultural interaction did indeed take place in the ancient world, although we need to keep in mind that the emic perspective might have been a bit different from our own. A lot of intercultural interaction took place in the Eastern Mediterranean during the Bronze Age. During this period ships filled with luxurious gifts and exotic merchandise were plying the seas. However, this transfer of material culture did not only occur through trade or gift exchange, but also through warfare and travelling craftsmen. The transfer of non-material culture also took place, for example through the transfer of techniques and ideas. This could also take the form of motif transference. This thesis examines the phenomenon of motif transference between the Aegean, the Near East and Egypt during the Bronze Age. Besides the acculturation between two cultures, it is also possible for cultural interaction to take place between three or more cultures. This is reflected in the art of the Bronze Age, in which some motifs were shared by the artistic traditions of the Aegean, the Near East and Egypt. The transfer in style as well as technology and iconography created a new level of hybridity that lasted until the end of the Late Bronze Age and which is often called the international style. But the objects which are considered to belong to the international style, were not the only ones displaying a common style. Throughout the Eastern Mediterranean frescoes were found with motifs from the Aegean artistic tradition, which were produced during the Middle and Late Bronze Age. They are found in geographically important cities, which were located along important trade routes. These paintings were found at Alalakh, Miletus and Hattusa in Turkey, Qatna in Syria, Tel Kabri in Israel, Tell el-Dab’a, Malkata and Amarna in Egypt and display hybrid influences in iconography as well as technology. The goal of this thesis is to determine if the much-debated international style at present has a too narrow definition, which might need to be expanded to include these frescoes. This study tries to determine whether or not the palatial art found in the Eastern Mediterranean can be seen as a part of the international style.","['International Style', 'Aegean art', 'Egypt', 'Syria', 'Israel', 'Artistic motifs', 'Crete', 'Minoan', 'Turkey']"
L’acquisition des pronoms clitiques par des apprenants néerlandophones du français (L2),"Stoep, Inge van der","['Doetjes, Jenny']",2017,Faculty of Humanities,Franse taal en cultuur (BA),Bachelor thesis,fr,,"['French', 'clitiques', 'français', 'acquisition']"
Hun als onderwerp,"Duinmeijer, Jet Ellemijn","['Boogaart, Ronny']",2017,Faculty of Humanities,Nederlandse taal en cultuur (BA),Bachelor thesis,nl,,['Hun als onderwerp']
"Euroscepticus sinds jaar en dag? De rol van Margaret Thatcher in de totstandkoming van euroscepsis binnen de Conservative Party, 1981-1999","Koster, Ayrton Samuël","['Augusteijn, Joost']",2017,Faculty of Humanities,Geschiedenis (BA),Bachelor thesis,nl,"Hoe kan het zo zijn dat de Conservative Party in de jaren ’60 en ’70 vrijwel onverdeeld pro-EEG was, maar dat euroscepsis vandaag de dag een prominent deel is van de partijideologie? Dit onderzoek richt zich op de rol die Margaret Thatcher in de ontwikkeling van euroscepsis binnen haar partij speelde. Aanvankelijk was Thatcher net zo pro-EEG als haar partijgenoten, zij het enkel uit neoliberale bewegingen. Zodra Thatcher in 1988 echter inzag dat de voorzitter van de Europese Commissie, Jacques Delors, inzette op niet alleen een gezamenlijke Europese markt, maar ook op zoveel mogelijk gezamenlijk Europees politiek beleid, kreeg ze in vrij korte tijd een grote afkeer van de EEG. Met haar plots ingezette ramkoers genereerde ze zowel eurosceptische aanhang als EEG-gezinde tegenstanders binnen haar partij. John Major volgde Thatcher in 1990 op als premier en erfde een partij die erg verdeeld was geraakt over Europa. Tijdens zijn premierschap was er onder eurosceptische Conservatives, die achter de schermen door Thatcher tegen Major werden opgezet, zeer grote weerstand tegen de EMU en het Verdrag van Maastricht. Zodra dit verdrag was geratificeerd, schoot de door Thatcher gegenereerde euroscepsis ook buiten de Conservative Party wortel, met name in de Referendum Party en UKIP.","['Thatcher, Margaret (1926-2013)', 'Euroscepsis', 'Conservative Party', 'Verenigd Koninkrijk', 'Delors, Jacques (1925)', 'Europese Monetaire Unie', 'Verdrag van Maastricht', 'Major, John (1943)']"
TPP: Chile's Remedy or Destiny?,"Smidt, Having Sjoerd","['Foulon, M.W.B.', 'Gawthorpe, A.J.']",2017,Faculty of Humanities,International Relations (MA),Master thesis,en,"Chile signed the Trans-Pacific Partnership (TPP) agreement in February 2016 with twelve other countries from the Pacific Rim. As the only country with trade agreements in affect with all participating countries and the grandeur of the economic, political and substantive scope of the TPP, some concerns were raised as to whether it was beneficial for Chile to join. For this, I analysed the domestic affairs that may have played a role during the negotiations. It became apparent that political leaders and business groups were able to directly influence the negotiations in which they believed the TPP could serve to solidify relations with the Asia-Pacific for the copper industry and enter higher value chains, in order to counter the inequality causing much societal unrest. As the continuous pushing of the neoliberal agenda shows whilst civil society groups opposed this, the failing cooperation between the different sectors of Chile becomes apparent. This confirms the theory of Katzenstein (1985) that small states need strong social policies if it wants to be successful in the international arena. Next to that, this thesis has shown that it is important to look at the domestic affairs of a country to understand its international behaviour.",['Chile TPP Trade International Relations Politics Domest Affairs']
Kiki Smiths Untitled. Seksualiteit en controle over het lichaam.,"Koopmans, Silla","['Westgeest, Helen']",2017,Faculty of Humanities,Kunstgeschiedenis (BA),Bachelor thesis,nl,,"['Kiki Smith', 'Seksualiteit', 'Kunstgeschiedenis', 'controle']"
ORLAN - Het lichaam als kunstwerk,"Dool, Janine van den","['Westgeest, Helen']",2017,Faculty of Humanities,Kunstgeschiedenis (BA),Bachelor thesis,nl,,"['ORLAN', 'Lichaamskunst', 'Hybride', 'Arthur Danto', 'Parveen Adams', 'Peggy Zeglin Brand', 'Toeschouwer', 'Operatietheater', 'Post-beautiful']"
Door het nulpunt. Over “leegte” bij Gerard Visser en Slavoj Žižek,"Boonstra, Evert","['Sneller, H.W.']",2017,Faculty of Humanities,Philosophy (MA) (60 EC),Master thesis,nl,,"['Gerard Visser', 'Slavoj Žižek', 'Leegte', 'Void', 'Lijden']"
La représentation des choses et de l'espace dans Les Choses et Un homme qui dort de Georges Perec,"Magnussen, Cathrine","['Schulte Nordholt, A.E.']",2017,Faculty of Humanities,Literary Studies (MA),Master thesis,fr,,"['Georges Perec', 'L’espace', 'Les choses', 'Les Choses', 'Un homme qui dort', 'La ville']"
Engels op Partyflock,"Mulder, Jorijn","['Kossmann, M.G.']",2017,Faculty of Humanities,Taalwetenschap (BA),Bachelor thesis,nl,,
"De strijd om Aziatische wateren: Hoe de werken van de rechtsgeleerden De Groot, Welwod en Selden het gebruik van privaat geweld door de VOC en EIC, om macht uit te breiden in Azië in de zeventiende eeuw, beïnvloedde","Verhoeven, Davey","['Groesen, Michiel van']",2017,Faculty of Humanities,Geschiedenis (BA),Bachelor thesis,nl,,"['Hugo de Groot', 'Mare Liberum', 'Piraten', 'Piracy', 'Kaapvaart', 'Privateering', 'John Selden', 'Mare Clausum', 'VOC', 'EIC']"
"Indonesian origins of the Malagasy people: evidence from linguistics, genetics And archaeology","Meerman, Stella","['Henley, David']",2017,Faculty of Humanities,South and Southeast Asian Studies (BA),Bachelor thesis,en,,
De Earth Summit en het Kyotoprotocol: invloeden op het Nederlands Milieubeleid,"Pieffers, Thamar","['Touwen, L.J.']",2017,Faculty of Humanities,Geschiedenis (BA),Bachelor thesis,nl,,"['Duurzaamheid', 'Milieubeleid', 'Kyotoprotocol', 'Earth Summit']"
The Making of a Gentleman,"Jonge, R.B.E.M. de","['Newton, M.S.']",2017,Faculty of Humanities,Literary Studies (MA),Master thesis,en,,"['The Princess Casamassima', 'Demos', 'Little Lord Fauntleroy', 'Inheritance', 'Gentleman', 'Social mobility', 'Class']"
Between the Indian Ocean and South Asia: State Formation in Early Modern Calicut,"Girija, Archa Neelakandan","['Gommans, Jos']",2017,Faculty of Humanities,History (MA),Master thesis,en,,"['Calicut', 'Zamorins', 'Malabar', 'VOC', 'Dutch East India Company', 'Indian Ocean', 'State Formation']"
"Nkrumah, held of despoot?","Wortman, Sanne","['Goede, Meike de']",2017,Faculty of Humanities,Geschiedenis (BA),Bachelor thesis,nl,,"['Nkrumah', 'Ghana', 'Goldcoast', 'Big man', 'dictator']"
“Neither Fish nor Fowl:” An Exploration of Historical Fiction on the Basis of Deborah Harkness’ All Souls Trilogy,"Bruijn, Babet de","['Akkerman, N.N.W.']",2017,Faculty of Humanities,Literary Studies (MA),Master thesis,en,,"['Historical Fiction', 'Fantasy', 'All Souls Trilogy', 'Deborah Harkness', 'Witches', 'Vampires']"
"'Elementary, my dear Jameson:' A postmodern analysis of Sherlock Holmes-adaptations","Heijne, Eva","['Houwen, Janna']",2017,Faculty of Humanities,Film- en literatuurwetenschap (BA),Bachelor thesis,en,,"['Sherlock', 'Holmes', 'Adaptation']"
