title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Connecting the Unconnected,"Meeuwen, Mathilde van","['Carmody, Michelle']",2016,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,,"['Cuba', 'Internet', 'Authoritarianism', 'Yoani Sánchez', 'monitory democracy', 'transnational advocacy networks', ""dictator's dilemma""]"
is een basisinkomen rechtvaardig?,"Berkheij, Johannes Adam","['Verbeek, Bruno']",2016,Faculty of Humanities,Wijsbegeerte (BA),Bachelor thesis,nl,,"['basisinkomen', 'rechtvaardigheid', 'Philippe van Parijs', 'Stuart White', 'reële vrijheid', 'wederkerigheid', 'bruut geluk']"
Parasite singles or parasite parents? A closer look into intergenerational co-residence,"Skoczen, Diana","['Winkel, Guita']",2016,Faculty of Humanities,Asian Studies (60 EC) (MA),Master thesis,en,"There is a significant number of young people residing with their parents as well as young couples choosing to continue the co-residence even after their marriage in Japan. The aim of this dissertation is to show that in many cohabitating households parents depend on their children rather than children on their parents. Since 1960 all industrialized countries have undergone various changes during the process of the so-called demographic transitions. These phenomena have been described by R. Lesthaeghe, who was the first one to argue that all industrialized countries have undergone two distinctive transitions (the First Demographic Transition and the Second Demographic Transition), which brought about contemporary social transformations. I discuss whether this contention is applicable to Asia and can explain current changes in living arrangements in Japan. Not long after researchers have become interested in explaining the new phenomenon a book by Masahiro Yamada entitled: “Parasaito shinguru no jidai” (“The age of the parasite single”), has been published. From this time young adults who continue living with their parents have become stigmatized and blamed for Japan’s problems. In order to point out the gap in the theoretical framework it is paramount to look at the problem from different point of views. Thus, I describe the parasite single theory as well as present the critique around the issue. The analysis of statistic data on living arrangements provided by European Commission (Eurostat) as well as Statistics Bureau of Ministry of Internal Affairs and Communications, Japan provides an insight into the changes in living arrangements in Japan since 1980s, especially pointing at the prevalence of family and cohabitation. Furthermore, my own empirical research (interview results) are presented. The case studies supplement the statistical data and provide the scope of the reality in which people have to operate and make choices. What I want to achieve is draw attention to the fact that the phenomenon of intergenerational households exists and ought to be looked upon from different perspective than it has been thought up until now.","['parasite singles', 'Japan', 'living arrangements', 'parasite parents', 'parasaito shinguru']"
Korean Wave as Cultural Imperialism: A study of K-pop Reception in Vietnam,"Duong, Nguyen Hoai Phuong","['Han, Namhee']",2016,Faculty of Humanities,Asian Studies (60 EC) (MA),Master thesis,en,,"['Korean Wave', 'Vietnam', 'Cultural imperialism']"
Paria's en Partners: Duits – Russische samenwerking op het gebied van tankinnovatie tijdens het Interbellum,"Klaassens, Jorran","['Wilbrink, Hans']",2016,Faculty of Humanities,Geschiedenis (BA),Bachelor thesis,nl,,"['Tweede Wereldoorlog', 'Duitsland', 'Rusland', 'tank', 'innovatie', 'doctrine', 'technologie', 'samenwerking']"
Brown v. Board in Virginia: Resisting Integration,"Charrib, Samira","['Vries, Mark L. de']",2016,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,,"['North America', 'Brown v. Board', 'Massive Resistance', 'Segregation in education']"
"Soft Power Strategy of China in Africa: Analysis in the Fields of Education, Culture and Health since the Year 2000","Losch, Felix","['Wakefield, Bryce']",2016,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,,"['China', 'Soft Power', 'Africa', 'FOCAC', 'Development aid', 'Cooperation', 'South-South', 'Sino-African Relations', 'People-to-people', 'Cultural exchange']"
Divinity and the Epic Hero: Comparing the Divinity in The Aeneid and Beowulf,"Sijnesael, Cilla","['Bremmer, R.H.']",2016,Faculty of Humanities,Engelse taal en cultuur (BA),Bachelor thesis,en,"In 1994 Haber wrote in his A Comparative Study of the Beowulf and the Aeneid that it was likely to assume that Beowulf, as the first Old English epic poem, had been influenced by The Aeneid, Virgil’s Latin epic poem. This research attempts to analyse this assumption in terms of divinity, examining the different aspects of divinity. First of all, I establish a generalized definition of divinity. Then, this definition is compared to the content of both epic poems and I conclude that this form of divinity existed in both poems. With this data, I confront the results of my research with Haber’s assumption. Discussing the origin of the divinity found in both epic poems, there seems to be an absence of similarities. The origin of The Aeneid is found in the polytheistic Roman religion, whereas in Beowulf it is the monotheistic Christianity that dominates. However, both heroes consider faithfulness to be of great importance and they meet the requirements of being a religious hero. Aeneas is blessed with a divine mother, but Beowulf is more like an instrument of God rather than a son. Also, in comparing three main fighting scenes in terms of influence of the divinity, I have found that there are both differences and similarities. The difference is found in the reasoning behind the fight, whereas the similarities are found in the receiving of armour and the end result of the battle. The overall influence, however, is completely different in Beowulf from The Aeneid. The influence in The Aeneid comes from multiple Roman gods and goddesses from the Roman religion, whose influence is both positive and negative. The end result of the poem is a peaceful settlement for Aeneas, ready to start the foundation of Rome. In contrast, the influence in Beowulf comes from a single Christian God, which is only positive. When this influence is absent Beowulf is killed by a wound inflicted by the dragon at the end of the poem. Therefore, my final conclusion is that it is untenable to say that The Aeneid has influenced Beowulf in terms of the portrayal and usage of divinity.","['Divinity', 'Epic', 'The Aeneid', 'Beowulf', 'Divine']"
"Hoe verklaar je dat anders? Analyse, beoordeling en presentatie van verklarende argumentatie","Averink, Nienke Maria","['Jansen, Henrike']",2016,Faculty of Humanities,Neerlandistiek (MA),Master thesis,nl,"´Het heeft er alle schijn van dat de corruptie binnen de wereldvoetbalbond FIFA nog steeds gaande is. Hoe verklaar je anders dat het WK voetbal van 2022 in Qatar gehouden wordt?’ In de taalgebruikerspraktijk wordt veelvuldig gebruik gemaakt van argumentatie ter verklaring. Toch is er door argumentatietheoretici nog maar weinig over geschreven. Wat is verklarende argumentatie precies, en vooral: hoe moeten we dit argumentatietype beoordelen? Binnen de pragma-dialectische argumentatietheorie, het theoretisch kader waarbinnen dit onderzoek plaatsvindt, bestaat er nog veel onduidelijkheid met betrekking tot de analyse en beoordeling van verklarende argumentatie. Zo vragen Hitchcock en Wagemans (2011, p. 192-193) zich af of het volgende argument als kenteken- of als causale argumentatie beoordeeld dient te worden: hij heeft een infectie, want hij heeft koorts. Wordt de koorts hier verklaard op basis van een kentekenrelatie (koorts wijst op infectie) of op basis van een causale relatie (infectie leidt tot koorts)? In dit onderzoek wordt verklarende argumentatie geanalyseerd, gereconstrueerd en wordt bekeken welke beoordelingscriteria van toepassing zijn op verklarende argumentatie. Daarnaast wordt een veelgebruikte presentatiewijze van verklarende argumentatie onderzocht, namelijk de presentatie van verklarende argumentatie met de zin ‘hoe verklaar je anders dat …’. Welke retorische voordelen zijn er te behalen wanneer verklarende argumentatie met deze zin wordt gepresenteerd? Uit analyse blijkt dat verklarende argumentatie uit vier elementen bestaat: (1) de verklaring in de conclusie, (2) het argument, (3) de gevolgtrekking en (4) een achtergrondtheorie ofwel ‘een algemene regel’. Aan de hand van deze analyse wordt een voorstel gedaan om alle verklarende argumentatie als kentekenargumentatie met een achterliggende causale algemene regel te reconstrueren en beoordelen. Dit is niet het geval in de reeds bestaande pragma-dialectische reconstructiemodellen, waar verklarende argumentatie soms als causale- en soms als kentekenargumentatie wordt gereconstrueerd en beoordeeld. Uit dit onderzoek blijkt echter dat de kritische vragen bij kentekenargumentatie het meest geschikt zijn voor de beoordeling van alle verklarende argumentatie. Daarnaast neemt het nieuwe reconstructievoorstel de onduidelijkheid weg over het achterliggende argumentatieschema van verklarende argumentatie en kunnen alle elementen van een verklarende redenering in de reconstructie worden opgenomen. De presentatie met de zin ‘hoe verklaar je anders dat …’ blijkt drogredelijke trekken te hebben. De zin maakt namelijk dat de bewijslast zowel verschoven als ontdoken wordt. Opvallend is dat taalgebruikers soms meerdere argumenten voeren om hun verklarende conclusie te ondersteunen. Alleen bij de beoordeling van kentekenargumentatie bestaat de vraag naar meerdere tekens om de aanvaardbaarheid van de conclusie te vergroten. Dit kan betekenen dat taalgebruikers intuïtief aanvoelen dat hun verklarende argument op een kentekenrelatie is gebaseerd.",['abductie verklarende argumentatie verklaringen']
Ambitieuze Duiders en Betrokken Boodschappers,"Beerthuizen, Björn","['Hout, T. van']",2016,Faculty of Humanities,Media Studies (MA),Master thesis,nl,"Het idee van rolperceptie is een van de belangrijkste theoretische concepten in journalism studies. Rolperceptie is de manier waarop de journalist zijn rol in de maatschappij ziet en is bepalend voor de wijze waarop hij invulling geeft aan zijn werk als professioneel journalist. Daarmee zijn journa- listieke rolpercepties een belangrijk onderdeel van de journalistieke cultuur. Zowel rolperceptie als de journalistieke cultuur kunnen niet los worden gezien van het journalistieke metadiscours waarin zij tot stand komen. Het is in het journalistieke metadiscours waar de journalistiek zijn betekenis krijgt. Dit onderzoek richt zich op de vraag hoe een metajournalistiek programma als Kijken in de Ziel bijdraagt aan de betekenis van journalistiek in een veranderende context. Een analyse van dit metadiscours laat zien dat Kijken in de ziel vooral bijdraagt aan paradigm policy, de democratische rol van de journalistiek wordt sterk verdedigd door haar te definiëren en te reguleren vanuit de tra- ditionele journalistieke kernwaarden. Daarnaast laten de vijf verschillende typen rolpercepties die onderscheiden kunnen worden, die van duider, boodschapper, waakhond, commentator en infotai- ner, vooral rolbevestiging zien.","['Rolperceptie', 'Journalistieke cultuur', 'Metajournalistiek']"
Marionette or puppeteer?,"Hokke, Tamara","['Lindblad, T.']",2016,Faculty of Humanities,Geschiedenis (BA),Bachelor thesis,en,,"['Japan', 'Hirohito']"
"""Er is ook plezier zónder bier"" Een onderzoek naar de effectiviteit van autoriteitsargumentatie in de NIX18-campagne","Koene, Cindy","['Pilgram, Roosmaryn']",2016,Faculty of Humanities,Nederlandse taal en cultuur (BA),Bachelor thesis,nl,"In dit onderzoek benader ik met behulp van de theorie over gedragsbeïnvloeding en de pragmadialectische argumentatietheorie de NIX18-campagne van de overheid. Met de NIX18-campagne beoogt de overheid een nieuwe sociale norm omtrent alcoholgebruik onder de achttien jaar te vestigen en te versterken. Het standpunt dat in de NIX18-campagna naar voren wordt gebracht, luidt ‘Je moet niet roken en drinken voor je achttiende’. Het standpunt wordt ondersteund door verhalen van bekende Nederlanders; er wordt dus autoriteitsargumentatie gebruikt om het standpunt kracht bij te zetten. Het doel van dit onderzoek is om te bepalen op welke wijzen deze verschillende autoriteitsargumenten bij kunnen dragen aan het overtuigen van de jonge doelgroep. De onderzoeksvraag die in deze scriptie centraal staat, luidt: ‘Op welke wijzen kan autoriteitsargumentatie bijdragen aan het overtuigen van de jonge doelgroep van de NIX18-campagne van de overheid?’. Aan de hand van een analyse en reconstructie van de autoriteitsargumentatie in deze campagne zal ik de effectiviteit van de keuze voor deze argumentatie proberen te verklaren. In de analyses van mijn corpus beschrijf ik per autoriteitsargument in hoeverre het imago van de bekende Nederlander bij het te verdedigen standpunt past. Hij of zij heeft wellicht een voorbeeldfunctie voor jongeren of is een ervaringsdeskundige op het gebied van alcoholgebruik. Ten tweede reconstrueer ik per autoriteitsargument het bijbehorende argumentatieschema en vervolgens geef ik aan hoe de drie aspecten van strategisch manoeuvreren naar voren komen in het autoriteitsargument. Door strategisch te manoeuvreren, balanceren de campagnemakers tussen het retorische en het dialectische doel zoals die in de pragmadialectische argumentatietheorie naar voren komen. Strategisch manoeuvreren valt uiteen in drie aspecten die met elkaar in overeenstemming moeten worden gebracht: selectie uit het topisch potentieel, aanpassing aan het publiek en effectief inzetten van presentatiemiddelen. Uit de analyse van strategisch manoeuvreren in de NIX18-campagne blijkt ten eerste dat de makers van de campagne met behulp van het autoriteitsargument hun doelgroep ervan willen overtuigen dat ‘Je niet moet roken en drinken voor je achttiende’ (selectie uit het topisch potentieel). Daarnaast proberen zij gemeenschappelijkheid te bereiken door hun standpunt te ondersteunen met de uitspraken van een beroemdheid en door de formulering van de boodschap af te stemmen op de jonge doelgroep. De autoriteiten die in de NIX18-campagne worden opgevoerd zijn bekende Nederlanders die het goede voorbeeld geven of gewenst gedrag voorschrijven. De doelgroep van de NIX18-campagne baseert zich tijdens de verwerking van de boodschap op bronkenmerken. Ten slotte maken de autoriteiten gebruik van verschillende stilistische middelen, waaronder de directe aanspreking en de apostrofe.","['autoriteitsargumentatie', 'strategisch manoeuvreren', 'argumentum ad verecundiam', 'gedragsbeïnvloeding', 'NIX18-campagne']"
De Hersteld Hervormde Gemeente Katwijk en de Protestantse Kerk in Nederland,"Krijger-Koekkoek, I.K. de","['Wall, E.G.E. van der', 'Boer, E.M. de']",2016,Faculty of Humanities,Theology and Religious Studies (Master),Master thesis,nl,,"['Hersteld Hervormde Kerk', 'Protestantse Kerk in Nederland', 'Hersteld Hervormde Gemeente Katwijk', 'Katwijk', 'Nederlandse Hervormde Kerk']"
