title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Evolução do Código Penal Brasileiro em Relação à Violência de Gênero: Análise das Políticas Públicas contra o Feminicídio no Estado do Espírito Santo,"Dumas Carvalho van der Velde, Yohana","['Isla Monsalve, P.A.']",2019,Faculty of Humanities,Latijns-Amerikastudies (BA),Master thesis,pt,"A violência de gênero é considerada resultado de um sistema discriminatório estrutural e institucional onde a relação de dominação e subordinação foi consolidada ao longo dos anos nas relações entre homens e mulheres. Ademais, antes das décadas de 1960 e 1970, a participação da mulher nos processos sociais, suas idéias e representações além dos problemas que enfrentavam no seu cotidiano não eram considerados problemas sociais nem mesmo políticos. Porém, o papel das feministas (no âmbito mundial) na luta em defesa dos direitos humanos das mulheres e no combate à violência de gênero foi essencial para que a realidade de muitas mulheres no mundo ganhasse notoriedade e que as autoridades competentes assumissem a responsabilidade de garantir o direito à vida sem violência às mulheres. No contexto brasileiro, a ocorrência de casos de violência contra a mulher e de feminicídio envolvem números alarmantes no país. Ademais, o fator cultural e a relação de poder e dominação presente na maioria das relações interpessoais entre o homem e a mulher na sociedade brasileira, contribuem para a permanência e para o aumento desses tipos de violência. Haja vista que um dos fatores que podem explicar essa situação alarmante é que a sociedade brasileira, marcada pela ideologia patriarcal onde a mulher é subordinada ao homem, reforça o papel que ambas as partes assumem. O feminicídio, é considerado um crime que tem como base o ódio contra as mulheres (misoginia), e ocorre, muitas vezes no contexto de violência doméstica e familiar. Não obstante, foi durante os anos de 2006 e 2015, que o Código Penal brasileiro foi modificado a fim de combater a violência de gênero e o feminicídio.O objetivo dessa pesquisa é analisar os efeitos da evolução legislativa do CPB no marco das políticas públicas de prevenção e combate à violência de gênero e feminicídio no estado do Espírito Santo. E as perguntas centrais que guiaram essa pesquisa foram: em que medida os avanços do Código Penal brasileiro e as políticas públicas adotadas pelo governo do Espírito Santo (ES) estão contribuindo para a diminuição de casos de violência de gênero e de feminicídio? Assim mesmo e mais especificamente, interessa saber que tipos de políticas públicas o governo do ES adotou durante 2006 a 2017 para combater o feminício. Além das perguntas descritas, se parte da hipótese de que apesar das mudanças no Código Penal brasileiro e das políticas públicas adotadas pelo governo do ES para combater a violência de gênero, sendo todas elas importantes, não seriam suficientes para eliminar consideravelmente os casos de violência contra a mulher.","['Violência de gênero', 'Feminicídio', 'Violência contra mulheres', 'Feminicídio no Espírito Santo', 'Código Penal brasileiro', 'Lei Maria da Penha', 'Políticas públicas de gênero', 'Violência doméstica e familiar', 'Combate à violência de gênero no Brasil']"
Strategisch manoeuvreren met het topisch potentieel in filmrecensies,"Stout, Roosmarijn","['Jungslager, Francisca']",2019,Faculty of Humanities,Taalwetenschap (BA),Bachelor thesis,nl,,
The relevance of Marx and Social Economic Policy in Addressing the Socioeconomic Disparities Emerging from the Fourth Industrial Revolution.,"Drie, Oscar Roman James van","['Gerrits, A.W.M.']",2019,Faculty of Humanities,International Relations (MA),Master thesis,en,"The fourth industrial revolution (4IR) is seen as the fourth time that a series of technological innovations will revolutionise the production and movement of goods. The prospect of a 4IR also sprouted a debate surrounding the socioeconomic implications that may come with these technological innovations. The 4IR could have grave consequences for low-skilled labourers. For example, the automation of production may result in a predicament where human labour can no longer compete with machines, which may decrease demand for low-skilled labour or make it redundant. As a result, in highly developed countries growing job insecurities may accelerate the growth of a “new dangerous class” called the precariat. This class could put pressure the political foundations of capitalist democratic societies. Moreover, in developing countries, automation of production may result in companies deciding to relocate their production back to highly developed countries where most of their consumers are based. As a consequence, developing countries can no longer depend on their comparative advantage of having an abundance of cheap labour. Hence, one can argue that the development strategy of development by way of industrialisation may become unworkable. In short, the 4IR may increase the gap between rich and poor, decrease social mobility and increased labour insecurity; all of which resonate with some of the contradictions that Karl Marx thought were endemic to the capitalist economy. This thesis will investigate this predicament through an analysis of the socioeconomic effects emerging from the 4IR and relating this to Marx’s critique of capitalism. The thesis aims to add to existing literature on Marx by considering the relevance of Marx in the 21st century.","['Marx', 'Karl', 'Economic inequality', 'Low-skilled labour', 'Labour redundancy', 'Technological innovation', 'Fourth Industrial Revolution', 'Industry 4.0', 'Geographical labour advantage', '4IR']"
Samenwerken of tegenwerken? Een studie naar de politisering van inlichtingen over Indonesië door Nederland in de aanloop naar de bezetting van Indonesië (1942-1945),"Arkel, André van","['Brocades Zaalberg, Thijs']",2019,Faculty of Humanities,Geschiedenis (BA),Bachelor thesis,nl,"Na de capitulatie van Japan was het zaak Indonesië weer te bezetten. Nederland was zelf niet in staat om dit te doen en was afhankelijk van Groot-Brittannië die tevens de verantwoordelijkheid over Indonesië had gekregen. Nederland had er baat bij als Groot-Brittannië Indonesië zo snel mogelijk zou bezetten. Dit was voor Nederland belangrijk, want dan konden er zo snel mogelijk inkomsten in Indonesië voor de wederopbouw van Nederland gegenereerd worden en kon de op 17 augustus 1945 uitgeroepen Republik Indonesia zo snel mogelijk tegengewerkt worden. Nederland probeerde het beeld van Groot-Brittannië over Indonesië actief te beïnvloeden zodat de bezetting van Indonesië zo snel mogelijk zou plaatsvinden. Het manipuleren, achterhouden of fabriceren van inlichtingen binnen een inlichtingenuitwisseling om een politiek doel te behalen noemt men het 'politiseren van inlichtingen'. Nederland heeft het beeld dat Groot-Brittannië over Indonesië had actief beïnvloed door inlichtingen over Indonesië te politiseren. In dit BA-eindwerk word er gekeken naar de politisering van inlichtingen op het gebied van de houding van de Indonesische bevolking ten opzichte van de Nederlanders en het beeld dat Groot-Brittannië had van de sterkte van de Republiek. Deze BA-scriptie gaat in op de staat van inlichtingen tijdens de Tweede Wereldoorlog, de motieven van Nederland om inlichtingen te politiseren en de politisering van inlichtingen op de twee bovengenoemde onderwerpen.","['Indonesië', 'Inlichtingen', 'Groot-Britannië', 'Nederland', 'Politisering', 'International Intelligence Co-operation', 'International Intelligence Liaison', 'Indonesische Onafhankelijkheidsoorlog', 'Netherlands Indies Forces Intelligence Service']"
R2P and the 2011 Libya Intervention A Critical Discourse Analysis of Russia and China,"Hamilton, Charles Emil Alexander","['Forough, Mohammadbagher']",2019,Faculty of Humanities,International Relations (MA),Master thesis,en,,"['Libya', 'China', 'Russia', 'Responsibility to Protect', 'R2P', 'NATO']"
Retaining Style in Subtitles for Children: A Functional and Stylistic Approach to Subtitling The Gruffalo,"Walrave, Maureen","['Bovelander, Maud']",2019,Faculty of Humanities,Linguistics (MA),Master thesis,en,"Recent years have shown an increase of research into audiovisual translation, but the field of audiovisual translation for children remains severely understudied. Academically, this field is understudied because of the low prestige of subtitling in general and children as the audience in particular (O’Connell, 2003). In practice, subtitles for children are uncommon, because children’s programs are often dubbed (O’Connell, 1999). Rhyme for children is not considered a ‘serious’ area of translation in any medium (Nasi, 2012), but combined with subtitles this field has barely received any academic attention. However, scholars in the field of literary translation argue that style and content together form the meaning of a text and therefore style is important to maintain in translation (Boase-Beier, 2014). Consequently, the purpose of this thesis was to identify the stylistic features present in the English original and Dutch translation of the children’s illustrated book The Gruffalo, before creating new, style-centered subtitles to accompany the movie of the same name. A functional analysis based on Nord (2005) showed that the functions of the texts were to entertain children and teach them new elements of language. A linguistic and stylistic analysis after Leech & Short’s checklist (2007) showed that the most important stylistic features in the book and its translation were rhyme, rhythm and repetition. To recreate the functions in translation, the stylistic features needed to be transferred into Dutch. Style-centered subtitles were created in the form of an annotated translation, but it proved difficult to forget about subtitling’s vulnerability: that the audience can hear the original and see the translation at the same time. Nevertheless, I will argue that it is possible to create style-centered subtitles for children, as the annotated translation does contain rhyme, rhythm and repetition.","['subtitling rhyme', 'subtitles for children', 'retranslation']"
"A Man's Man's Man's World: Music, Misery and Masculinity in the Work of Nick Hornby","Walraven, Lisa","['Korsten, Frans Willem']",2019,Faculty of Humanities,Media Studies (MA),Master thesis,en,,['Nick Hornby Feminism Ladlit Music Masculinity Crisis']
Post-Hegemonic Regionalism in Latin America: the role of idealism in the regional projects of UNASUR and ALBA during the Pink Tide,"Mijnlieff, Selene","['Rivera, Soledad Valdivia']",2019,Faculty of Humanities,International Relations (MA),Master thesis,en,,"['Latin American Regionalism', 'Idealism']"
The Sexuality of the Three States Women’s Sexuality in Thirteenth-Century English Texts,"Verhagen, Odile","['Murchison, Krista A.']",2019,Faculty of Humanities,Engelse taal en cultuur (BA),Bachelor thesis,en,,"['Virginity', 'Lesbianism', 'Early Middle Ages']"
"A Critical Study of “Chinese Painting” in Europe, Japan and China (1882-1937)","Lińska, Lidia","['Lin, Fan']",2019,Faculty of Humanities,South and Southeast Asian Studies (BA),Bachelor thesis,en,,"['art', 'chinese', 'painting', 'historiography']"
