title,author,supervisors,date,faculty,program,type,language,abstract,keywords
De Relatie Tussen Emotieregulatie en Externaliserend Probleemgedrag bij Jongens met een Extra Y-Chromosoom,"Spaans, Eline","['Oudega, M.H.']",2023,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,"Around 1:1000 boys is born with the XYY-syndrome, meaning they are born with an extra Ychromosome. Developmental and behavioral outcomes of some of these boys include increased levels of externalizing behavioral problems and difficulties with emotion regulation, while other boys show no developmental or behavioral problems at all. This study investigates whether boys with the XYYsyndrome have an increased risk of developing externalizing behavioral problems and problems with emotion regulation, whether these outcomes are related to each other, and whether this relationship differs for XYY-boys as compared to normally developing (XY-)boys. This study is of a case control, observational design and is carried out in The Netherlands, Belgium, and the United States. It includes 24 XYY-boys and 44 XY-boys, ranging in age from 1 to 8 years old. Data is collected using questionnaires. Statistical analysis is carried out via independent samples t-tests and multiple regression analyses. The results indicate that although XYY- and XY-boys do not differ regarding their levels of externalizing behavioral problems, XYY-boys do appear to have more – albeit still nonclinical – problems with emotion regulation than XY-boys. Moreover, there exists a positive relationship between problematic emotion regulation and externalizing behavior problems, but this relationship is not different for XYY-boys as compared to XY-boys. Since emotion regulation affects many aspects of human’s daily lives, and since XYY-boys are at higher risk for developing emotion regulation problems, this research suggests to monitor XYY-boys’ emotion regulation development from an early age onwards. This should help to detect problems early and prevent or minimize further developmental risks of XYY-boys. Further research including larger samples should be carried out to more thoroughly examine the risk at emotion regulation problems, externalizing behavioral problems and the relationship between the two in boys with an extra Y-chromosome.","['externaliserend probleemgedrag', 'emotieregulatie', 'XYY-syndroom', 'extra Y-chromosoom']"
"Network Analysis on the Correlation Between Preliminary HiTOP Items of Maladaptive Personality Traits in the Internalizing Spectrum and Symptoms of Depression, Anxiety & Stress","Meyer, Sven Eric","['Rieble, C.L.']",2023,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,"Personality is predictive of the development of psychopathology. The Hierarchical Topology of Psychopathology (HiTOP) is a new nosology of psychopathology, embracing a transdiagnostic, dimensional approach, in which symptoms define the disorder in a bottom-up manner. It aims to include dimensions of personality traits. Recently, preliminary items for maladaptive personality traits of the internalizing spectrum have been developed. This study aims to explore the validity and influence of these novel items by correlating them with symptoms of three major internalizing disorders (MDD, GAD, stress) in cross-sectional network analysis. The data is gathered from self-reports of 453 active students within the Netherlands. All items had a positive relationship with each other. The individual maladaptive traits correlated positively with different types of disorders. Some items had a moderately strong correlation with each other. While cross-sectional analyses do not allow to draw inferences about directionality and causality, they suggest the explored items to be correlating with psychopathology and thus as valid measurements. Future research is suggested to perform longitudinal network analysis on HiTOP items to map out maladaptive personality traits to prevent the development of mental disorders and find targets for clinical interventions.","['Network analysis', 'Hierarchical Topology of Psychopathology (HiTOP)', 'personality traits']"
Determinants of Public Acceptability for a Carbon Tax: Exploring New Measures of Self-Interest and Ideology,"Favre, Mathis Xavier Julien","['Robison, J.A.']",2023,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,"['carbon tax', 'ideology', 'self-interest']"
"Rethinking Aid: an analysis of the programs, practices and effects of aid programs in 2010 Haiti","Puchalski, Rielly Anne","['Charlety, E.C.']",2023,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,en,,"['Neocolonialism', 'Aid', 'Policy', 'Governmentality']"
Leerkrachtgedrag en groepsdynamiek: Een onderzoek naar de samenhang tussen het leerkrachtgedrag en de groepsdynamiek in de middenbouwklassen van het basisonderwijs,"Helmus, Merel","['Mainhard, T.']",2023,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Spelend leren in groep 3: Hoe staan onderwijsprofessionals van de onderbouw tegenover het inzetten van spelend leren in groep 3?,"Kruiff, Hannah de","['Jolles, D.']",2023,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,"In de literatuur is weinig bekend over het inzetten van spelend leren in groep 3, daarom is het belangrijk om te weten hoe onderwijsprofessionals tegenover het inzetten van spelend leren staan. Dus is er onderzoek gedaan met de onderzoeksvraag: ‘Hoe staan onderwijsprofessionals van de onderbouw tegenover het inzetten van spelend leren in groep 3?’ Op basisschool X is er twijfel over de implementatie van spelend leren in groep 3, deze basisschool is gebruikt als case study voor het beantwoorden van de onderzoeksvraag. De gebruikte definitie is een continuüm die bestaat uit: vrij spel, onderzoekend spel, samenwerkend spel, spelenderwijs leren en leren door spelletjes. Dit spel loopt van ongestructureerd, waarbij de leerkracht een passieve rol heeft, naar gestructureerd, waarbij de leerkracht een actieve rol heeft. Er zijn vijf interviews afgenomen met onderwijsprofessionals die betrokken zijn bij de onderbouw van Basisschool X. De interviews zijn afgenomen aan de hand van een topic guide, vervolgens getranscribeerd en gecodeerd. De resultaten zijn vergeleken met de literatuur over spelend leren. De onderwijsprofessionals zien voordelen van spelend leren, namelijk het vergroten van de woordenschat, het verwerken van informatie en het vergroten van de motivatie. Een nadeel is dat spelend leren niet genoeg is voor het aanleren van complexe vaardigheden. De onderwijsprofessionals voelden zich competent om spelend leren in te zetten, maar zien wel uitdagingen in een tekort aan tijd, middelen en/of ruimte. Dus de onderwijsprofessionals lijken een positieve houding te hebben ten opzichte van het inzetten van spelend leren in groep 3.","['spelend leren', 'groep 3', 'implementatie', 'vrij spel', 'onderzoekend spel', 'samenwerkend spel', 'leren door spelletjes']"
Worden Daders Afgeschrikt door de Aanwezigheid van Passieve Guardians en Speelt de Groepsidentiteit van deze Guardians Hierbij een Rol?,"Bonnet, Luc","['Bommel, M. van']",2023,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Not just a piece of flesh: How Dutch living kidney donors experience quality of life and views of the body and kidney after donation,"Akkersma, Sanne Noah","['Minter, T.']",2023,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
The Effect of Walking Through the Singelpark in Leiden on Psychological Restoration and Working Memory,"Ebbink, Anne","['Van Doesum, N.']",2023,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The Pot Calling the Kettle Black: The Function of Politicisation Charges in United Nations Security Council Discourse Regarding Action,"Rijke, Michou van de","['Macaj, G.']",2023,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,"['UNSC', 'United Nations Security Council', 'politicisation', 'discourse', 'P5', 'Syria', 'Palestine']"
