title,author,supervisors,date,faculty,program,type,language,abstract,keywords
The impact of EU candidate status on the inflow of foreign direct investment,"Petrovic, Nada","['Sampson, M.', 'Mickler, T.']",2021,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Historical Determinants of International Economic Cooperation: Do post-Soviet States Cooperate Less with China?,"Suits, Georg","['Mickler, T.', 'Sampson, M.']",2021,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Female Leadership in Small States: A study of the relationship between size and women in politics,"Noir de Carlan, Benoit Le","['Veenendaal, W.', 'Meijerink, F.']",2021,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
The survival of small states: A case study of the Vatican City State since 1648,"Baier, Clemens","['Nieuwenburg, P.', 'Veenendaal, W.']",2021,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Social media use and political participation in small states: A case study of Estonia,"Ayari, Zeineb","['Veenendaal, W.', 'Meijerink, F.']",2021,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Small state economies in a digital world A nested research analysis of the relationship between ICT and small state economies,"Beem, Sven van","['Veenendaal, W.', 'Meijerink, F.']",2021,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
The role of individuals in environmental issues: a inductive frame analysis of French citizens,"Couaran, Bleuenn","['Sampson, M.', 'Mickler, T.']",2021,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
The politics of Euro adoption in new member-states: Comparing Bulgaria and Romania (2007-2020),"Diogo, Alexandre","['Sampson, M.', 'DiGiuseppe, M.']",2021,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Increasing Identification With All Humanity Through Dual Identities,"Putten, Veerle van","['Scheepers, D.']",2021,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,"Migration, the Covid-19 pandemic, and terrorism are some of the global challenges that have great impact and call for worldwide collaboration to address them. Identification with all of humanity (IWAH) could be a promising remedy for the global challenges we face. However, while we may all own the identity ‘human being’, strongly identifying with this category is not self-evident. This study aimed to create more knowledge on whether ‘identification with all humanity’ (IWAH) can be stimulated, while taking into account the optimal distinctiveness theory (Brewer, 1991). The current study examined the possibility of using dual identities, consisting of the human category and more local social categories, to stimulate IWAH, by balancing the need for inclusiveness and distinctiveness. Participants were randomly allocated to one of four conditions varying in the level of abstractness in addition to one control condition. In the four dual identity conditions both the social category ‘humanity’ as one of the local categories (e.g., neighborhood, city/village, Dutch, and European) were made salient. The results showed that a dual identity did not directly influence IWAH, but did show that harmony between both identities did positively correlate with IWAH, namely when the subgroup category had a more abstract character. Furthermore, the results showed that higher levels of IWAH were related to more prosocial behavior.",
Lach en de wereld lacht met je mee! Een experimenteel onderzoek naar de spiegeling van spontaan lachen in een sociale context.,"Overbosch, Sophie","['Zijlstra, T. W.']",2021,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,"Samenvatting Het is bekend dat mensen en niet-menselijke primaten de spontane lach van hun soortgenoten spiegelen. Tot op heden zijn vergelijkingen tussen onderzoeken bij mensen en bij niet-menselijke primaten lastig te maken, omdat de onderzoeksdesigns doorgaans sterk van elkaar verschillen. Het huidige onderzoek richt zich op het spiegelen van spontaan lachen bij mensen, zodat in de toekomst een vergelijking kan worden gemaakt met spiegeling van spontaan lachen (speelgezicht) bij niet-menselijke primaten. Non-klinische participanten van 18 jaar of ouder (N = 34) hebben naar videobeelden gekeken van kinderen die lachend of neutraal keken. De gezichtsuitdrukkingen van de participanten zijn opgenomen met videocamera’s, om te onderzoeken of ze vaker lachten in de experimentele dan in de controleconditie. Daarnaast is gekeken naar sociale interacties tussen de participanten. De resultaten van de Wilcoxon signed rank toetsen lieten zien dat er significante effecten waren: er werd vaker geglimlacht (z = -3.239, p = .001, r = -.39) en gelachen (z = -2.223, p = .026, r = -.27) in de experimentele dan in de controleconditie. De bevindingen tonen aan dat mensen een spontane lach spiegelen onder de omstandigheden waarin niet-menselijke primaten doorgaans worden getest. In dit onderzoek hebben niet alle participanten een spontane lach gespiegeld. Er wordt gesuggereerd dat de afwijkende testomstandigheden bij mensen en niet-menselijke primaten invloed zouden kunnen hebben op het voorkomen van emotionele spiegeling. In dit onderzoek zijn enkele factoren geïdentificeerd die comparatief vervolgonderzoek tussen mensen en niet-menselijke primaten beter mogelijk zouden kunnen maken. Tevens zijn er enkele aanbevelingen gedaan voor vervolgonderzoek naar emotionele spiegeling bij mensen specifiek.","['Emotionele besmetting', 'emotionele spiegeling', 'niet-menselijke primaten', 'lachen', 'glimlachen']"
