title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Gender Differences in Self-Regulation and Their Implications for Academic Achievement: A Meta-Analysis,"Podbylska, Maria","['Wierenga, L.']",2022,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,"The academic gender gap resulting from the underperformance of males in educational settings negatively impacts individuals and society at large (Wobbekind, 2012). Since research has shown an association between self-regulation and school achievement (Robson et al., 2020; Skibbe et al., 2019; van Tetering et al., 2020), investigating this cognitive measure in the academic context is highly relevant. For this reason, a quantitative meta-analysis was conducted to examine whether school-age males possess inferior self-regulation skills compared to females. A literature search identified 22 relevant studies based on the inclusion criteria. The statistical analysis with a random-effect model showed that there are significant differences in self-regulation between males and females (SMD = -0.15; 95% CI [-0.25, -0.04], p = 0.006, 95% PI [-0.95, 0.66]). Additionally, the present study examined self-regulation before and after puberty, as research suggests that gender differences in this cognitive measure are the most prominent in childhood and decrease in youth (Coyne et al., 2015; Lenroot & Giedd, 2010). The analysis with age as a grouping variable included 19 publications. Results of a random-effect model analysis showed significant differences in self-regulation between the groups, with χ2 (1) = 5.56, p = 0.02. Overall, findings from the present study imply that interventions aimed at improving self-regulation in males before they finish puberty are a promising way of tackling the academic gender gap, which could lead to numerous benefits associated with better educational outcomes (Bell et al., 2022; Breton, 2013; Brunello et al., 2017; Ross & Wu, 1995).","['Self-regulation', 'gender differences', 'academic achievement', 'school performance']"
Does self-esteem mediate the relationship between decrease in smartphone use and decrease in depressive symptoms and burnout symptoms in students?,"Kol, Aletta","['Peters, S.']",2022,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,nl,,
Populisten versus de rest: De invloed van het populistische karakter van politieke partijen op hun oppositiegedrag,"Sluis, Abel van de","['Mickler, T.A.']",2022,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
"Distributive Justice, a national or global affair? An evaluation of relational approaches on the scope of justice","Waals, Nina",['Marco Verschoor'],2022,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,"['Distributive Justice', 'Relational approaches']"
How Impulsive Are Your Shopping Habits? An Investigation into the Moderating Effects of Neuroticism and Conscientiousness on the Relationship Between Distraction and Impulse Purchasing Behavior Within an Online Environment,"Allgeier, Emma",['Anouk van der Weiden'],2022,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,"With the rapid increase in consumption, impulse purchasing behaviour is skyrocketing, especially online. Previous research suggests that both distraction as well as personality types influence consumption but as of yet, this relationship has not been investigated together. This research examines the moderating effects of the personality types of neuroticism and conscientiousness on the relationship between distraction and impulse purchasing behavior. Participants’ impulsivity was tested in an online shopping task under either high or low levels of distraction, which was followed by a Big-5 questionnaire testing individuals’ personality types. Results showed that while not significant, distraction increased impulse purchasing behaviour overall, as well as significantly increasing impulse purchasing for neurotic individuals. Low levels of conscientiousness were found to have significantly more of an effect on impulse purchasing compared to higher levels of conscientiousness when under high levels of distraction, however, no effect was found in the low distraction condition. These findings offer up new directions for future research.","['Consumption', 'Distraction', 'Impulse Purchasing Behaviour', 'Personality', 'Neuroticism', 'Conscientiousness']"
"Perceived Academic Stress, Mental Health & Coping Strategies: A Cross-Cultural Study with American, Chinese & Dutch Students","Henkel, Charlotta","['Dr. Garnefski, N.']",2022,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,"In recent years, more attention has been paid to the importance that coping strategies play in the development of psychopathology. This attention is well needed in the academic sector with high numbers of students going through mental health crises during their studies. The present study focused on the effects of using different cognitive and behavioral coping strategies on mental health and academic stress. We extended the investigation to examine cross-cultural differences within these effects. The relation of cognitive and behavioral coping strategies to anxious and depressive symptoms as well as academic stress was studied among university students from three different countries (N = 521, the United States; N = 279, China; N = 175, the Netherlands). All of the students filled in self-report questionnaires on perceived academic stress (LSPSS), anxious symptoms (GAD-7), depressive symptoms (PHQ-9), cognitive coping strategies (CERQ), behavioral coping strategies (BERQ), and self-compassion (SCCM). The results of univariate and multivariate analyses showed significant differences on perceived academic stress, and anxious and depressive symptoms with American students scoring significantly higher on all three scales than Chinese and Dutch students. Remarkable differences between the samples were also found on most of the subscales of behavioral and cognitive coping strategies. Furthermore, regression analyses demonstrated consistencies and discrepancies in the relationships between mental health, academic stress and coping strategies across countries. Most notably, consistencies across samples were found for self-blame and withdrawal predicting anxious and depressive symptoms, and rumination and withdrawal predicting academic stress. Discrepancies were mainly found in how the strategies ignoring, rumination, catastrophizing, seeking social support and low self-compassion predicted anxious and/or depressive symptoms and/or academic stress. This suggests cultural variations in the efficacy of coping strategies to alleviate mental health problems and academic stress and provides useful directions for the development of interventions for students.","['academic stress', 'cognitive/behavioral coping strategies', 'students', 'mental health']"
Intergenerationele overdracht: Is er een relatie tussen de negatieve (jeugd)ervaringen van ouders en de negatieve jeugd ervaringen van het kind?,"Leeuwen, Lisa van","['Buisman, R.S.M.']",2022,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
How distractions affect the relationship between attentional focus and online buying behaviour,"Franke, Emma",['Anouk van der Weiden'],2022,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,"This paper aims to extend knowledge of the effect that attentional focus and distraction have on shopping behaviour by researching how distraction affects the relationship between attentional focus and buying behaviour. Broad attentional focused consumers and distracted consumers tend to purchase more impulsively. Broad attentional focused participants are also less able to suppress their reactions when they are distracted in comparison to narrow attentional focused participants. This led to the hypothesis that attentional focus, distraction and the interaction between these variables positively affects buying behaviour. To test this, the researcher primed the participants with either a broad or narrow attentional focus and a high or low load task to distract them. Both manipulations worked. The results demonstrate that distraction has an almost significant effect on shopping behaviour. Attentional focus and the interaction between attentional focus and distraction did not appear to affect shopping behaviour. Directions for future research are mentioned to extend findings on this subject.",
Reciprocal friendship in boys and girls diagnosed with ASD,"Hoogeveen, Anouk","['Tsou, Y.']",2022,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Therapeutic Hypothermia effects on cognition in children with Perinatal Asphyxia: A possible interaction with birthweight and long-term effects exploration,"Hendriksen, Jiska","['Houdt, C.A. van']",2022,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,"Children who are born with perinatal asphyxia (PA) in the Netherlands, have been treated with therapeutic hypothermia (TH) since 2018. So far, little is known about the cognitive outcome of these children. This study explores a possible interaction effect between birthweight and TH on Total IQ and Processing Speed in children 10 years of age known with PA. Some of the children treated with TH were also cognitive assessed at the age of 5 year. For these children, we looked at the course of cognitive development between 5 and 10 years of age. Fifty children were assessed at the age of 10 years with the Wechsler intelligence scale (WISC-III-NL). Fifteen of these children were also assessed at the age of 5 years with the Wechsler Preschool and Primary Scale of intelligence (WPPSI-III-NL). There was no interaction effect found between TH and birthweight on Total IQ and processing speed scores assessed at the age of 10 years. Furthermore, there were no significant differences found between Total IQ and processing speed scores assessed at 5 and 10 years of age. Since this was only exploratory research more research is needed to draw more reliable conclusions.","['Therapeutic Hypothermia', 'cognition', 'children', 'birthweight', 'Perinatal Asphyxia']"
Alarming remedies: A Comparative research regarding differences in perceived risk of medication side-effects among sexes,"Agha Mohammad Taghi Sarraf, Shyla","['Willems, S.J.W']",2022,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,"Background: Risk-perception emerges when the brain interprets and memorizes certain stimuli as dangerous for one’s body and life. Even in objectively safe situations people perceive risks and dangers. When it comes to medicine, risk-perception can withhold people from staying true to their medical treatment which is why it is important to pay attention to this phenomenon. The current studies about the perceived risks of medicine are mainly focused on male subjects which is why this study examined whether the perceived risk of medication differs among sexes. Methods: Literature research gave reason to hypothesize that females perceive higher risk of medication compared to males. To investigate this, this study made use of an online survey containing two standardized risk-perception scales. The survey was built around a fictional medication named Aratrine of which the side-effects were described, after which seven questions/statements were presented to the respondents aiming to measure their perceived risk of Aratrine. The generated convenience sample eventually included 221 respondents (178 females 43 males). The data collected by the survey was integrated in a sum score which represented the overall perceived risk of Aratrine. The means of the female- and male sum scores were analyzed and compared with use of an independent sample t-test. Results & Conclusion: The results of this study showed that the overall sum risk-perception score did not differ among different sexes (t (2,219) = -.597, p = 0.551). This seems to imply that there is no difference in perceived risk of medication side-effect between males and females, which does not correspond with the expectation that raised from the literature review. This can be explained due to the validity and sample problems that occurred in this study. The post hoc analysis of the individual scale-items did show a significant difference among sexes for two items regarding the estimated risk of Aratrine (p<0.01) and the severity of potential bad consequences (p<0.01).","['Risk-perception', 'medication', 'side-effects', 'sex-differences']"
