title,author,supervisors,date,faculty,program,type,language,abstract,keywords
"Today a Patriot, Tomorrow a Nationalist: The Mutability of Nationalism in the Low Countries (1517-1610) and Sweden (1523-1612)","Modder, Thomas Jan","['Rosu, Felicia']",2014,Faculty of Humanities,History (MA),Master thesis,en,,"['Nationalism', 'Dutch Revolt', 'Swedish Independence']"
Een zoektocht naar een ‘thuisland’: Behoud van cultuur en gemeenschapsvorming van de Toegoenese gemeenschap,"Lauw, Lorraine","['Lindblad, Thomas']",2014,Faculty of Humanities,South and Southeast Asian Studies (BA),Bachelor thesis,nl,,"['toegoenezen', 'Batavia', 'Java', 'tugu', 'Tugunese', 'Jakarta', 'kampung', 'christianity', 'migration']"
From Satire to Sentiment: The Shift from Social Criticism to Realism in Four American War Movies Around 9/11,"Pleij, Ben","['Polak, S.A.']",2014,Faculty of Humanities,Engelse taal en cultuur (BA),Bachelor thesis,en,"This thesis examines how the treatment and representation of warfare and war culture have changed in US war movies after 9/11, compared to those made a decade earlier. It focusses on the role that 9/11 had on the thematic content of four war movies; two made before the event and two after it. In the pre-9/11 decade the US made a number of foreign policy decisions which strengthened its cinematic representation as a conqueror. However, that attitude regarding warfare was also highly criticized in some 1990s films. This thesis argues that before 9/11, some directors were critical of increased militarism and war culture in the US and were able to voice such criticism in satirical movies, and that this changed after 9/11. Several trends become visible after the event: an apparent absence of war movies in the first few years after 9/11, an increase in war documentaries, and a shift occurring around 2009, when war movies stressed the emotional consequences and suffering caused by war. It also examines the role of 9/11 on American cinema culture in the months after the event.",['911 america war movies films thematic shift satire iraq propaganda']
Private trade and informal networks in VOC Bengal(1702-1796): The case studies of Governor Baron van Eck and Governor Vernet in the eighteenth-century world system,"Dreijer, Gijs","['Fynn-Paul, Jeffrey']",2014,Faculty of Humanities,Geschiedenis (BA),Bachelor thesis,en,,"['VOC', 'private trade', 'EIC', 'world systems']"
Once Upon a Tale: Characteristics of the Fairytale in Middle English Texts,"Wolf, Iris de","['Porck, Thijs']",2014,Faculty of Humanities,Engelse taal en cultuur (BA),Bachelor thesis,en,,"['Middle English', 'fairytales', 'Geoffrey Chaucer', 'Vladimir Propp', 'Max Lüthi']"
Breaking through the Binary System: Rationalism and Gender in Charlotte Perkins Gilman's Economic Theory and her Utopian Novel Herland,"Borsboom, Franciska","['Kardux, J.']",2014,Faculty of Humanities,Engelse taal en cultuur (BA),Bachelor thesis,en,,"['Charlotte Perkins Gilman', 'Gender', 'Rationalism', 'Herland', 'Women and Economics']"
Shading Austen: Illuminating the Gothic in Jane Austen's Novels,"Haasnoot, Marije","['Leeuwen, E.J. van']",2014,Faculty of Humanities,Literary Studies (MA),Master thesis,en,,"['Jane Austen', 'Gothic Fiction', 'Juvenilia', 'Pride and Prejudice', 'Northanger Abbey', 'Sense and Sensibility']"
A Double Bind,"Dijk, Eva van","['Liebregts, Peter']",2014,Faculty of Humanities,Literary Studies (MA),Master thesis,en,,"['Modernist', 'Literature', 'Child', 'Consciousness', 'English', 'Fiction']"
"De ontwikkeling van s na r,u,k,i in het Litouws","Droogsma, Marieke","['Vaan, Michiel de']",2014,Faculty of Humanities,Taalwetenschap (BA),Bachelor thesis,nl,"This thesis tries to resolve the problematic development of PIE *s after r,u,k,i in Lithuanian. First it summarizes how the ruki-rule works in other branches of PIE and why one would expect it to work in Lithuanian as well. Then it gives an overview of the development of PIE *s after r,u,k,i in Lithuanian and goes deeper into the opinions of several scholars on how to solve the irregularities. The two main positions are that either the ruki-rule did or it did not work in Lithuanian and examples that prove the opposite are usually explained by both sides as being new formations, borrowings or possibly of different origin. However, the evidence that ruki did take place is much bigger. The last chapter researches a selection of words that show *s after r,u,k,i to possibly find out how these can be explained. Unfortunately, a proper explanation for all the words could not be found, only for some examples new, significant points were obtained. Therefore it could very well be that the variation in s after r,u,k,i is due to older dialects, where the ruki-rule perhaps did not take place, but this cannot be proven. Therefore the author prefers the explanation that the ruki-rule originally did take place in Lithuanian, but that there are cases where it appears it didn't because of flection, borrowings, or association with suffixes in -s.","['Lithuanian', 'ruki-rule', 'comparative linguistics', 'Indo-European linguistics']"
Het staat vast/It has been established... Een onderzoek naar de vertaling van werkwoordstijden met behoud van stilistische effecten,"Sloos, Tanja","['Boogaart, Ronny']",2014,Faculty of Humanities,Nederlandse taal en cultuur (BA),Bachelor thesis,nl,"Het is onvermijdelijk dat werkwoordstijden bij de vertaling van het Nederlands naar het Engels soms veranderen. De grammatica van het Nederlands en het Engels werken immers niet precies hetzelfde. Bij het vertalen van een werk is er altijd een dilemma voor de vertaler: hij of zij kan zo dicht mogelijk bij het origineel blijven, ook al wordt de originele stijl anders gewaardeerd in de doeltaal, of hij of zij past de stijl aan op een manier dat het past bij de voorkeuren van de doeltaal, en wijkt zo dus meer af van het origineel. In dit onderzoek wordt gekeken naar de Engelse vertaling van 'De val', de novelle van Marga Minco. In deze novelle wordt er bijzonder gebruik gemaakt van werkwoordstijden. Onderzocht wordt of en hoe dezelfde effecten in de vertaling tot stand wordt gebracht. Het grootste gedeelte van de werkwoordstijden is hetzelfde in het Nederlands origineel als in de Engelse versie, maar er zijn ook verschillen gevonden. Vrijwel alle verschillen komen door de grammatica van het Engels; een letterlijke vertaling vanuit het Nederlands levert dan een incorrecte zin op. Een enkele keer heeft de vertaler bepaalde keuzen gemaakt. Sommige keuzen zijn goed te verklaren; deze ondersteunen de stijl van de novelle in zijn geheel en voegen dus echt iets toe. Andere keuzen hebben er juist voor gezorgd dat het oorspronkelijke effect verzwakt is. Hoe deze keuzen gemotiveerd zijn, is niet duidelijk.",
