title,authors,supervisors,date,language,keywords,program,abstract
"La cognizione del dolore di Carlo Emilio Gadda, due tradizioni Olandesi a confronto","['Bruzzese, C.A.']","['Speelman, R.', 'Cascio, G']",2012-07-06T17:01:13Z,it,[],Vertalen,
"Externaliserend probleemgedrag bij adolescenten na ouderlijke echtscheiding: De rol van leeftijd bij scheiding, duur sinds scheiding en sekse","['Lange, E.J.M. de']","['Valk, I. van der', 'Raaijmakers, Q.A.W.']",2012-07-18T17:01:16Z,nl,"['Echtscheiding, gezinsstructuur, sekse, duur sinds scheiding, leeftijd, externaliserend gedrag.']",Orthopedagogiek,"SAMENVATTING 
Achtergrond: Eerder onderzoek heeft het verband tussen ouderlijke echtscheiding en externaliserend gedrag bij adolescenten aangetoond. Onduidelijk is het of deze relatie wordt beïnvloed door factoren als de duur sinds scheiding en de leeftijd bij scheiding. Doel: Dit onderzoek tracht het verschil in de mate van externaliserend gedrag bij adolescenten uit intacte en gescheiden gezinnen vast te stellen en kijkt tevens naar de rol van de duur sinds scheiding, leeftijd bij scheiding, sekse en huidige leeftijd bij het verklaren van de mate van externaliserend gedrag bij adolescenten uit gescheiden gezinnen. Methode: Bestaande data vergaard in de jaren 2006, 2008 en 2011 zijn samengevoegd tot een steekproef van 3625 selectief geworven middelbare scholieren. Resultaten: Adolescenten rapporteren na ouderlijke echtscheiding gemiddeld meer externaliserend gedrag dan hun leeftijdgenoten uit intacte gezinnen. De mate van externaliserend gedrag hangt significant samen met de variabelen duur sinds scheiding, leeftijd bij scheiding, en huidige leeftijd. Meer externaliserend gedrag wordt vertoond wanneer de scheiding langer geleden is, de adolescent op het moment van scheiding jonger was en de adolescent nu ouder is. Sekse speelt tevens een rol in het verklaren van de mate van externaliserend gedrag bij adolescenten uit scheidingsgezinnen. Jongens laten na echtscheiding gemiddeld meer externaliserend gedrag zien dan meisjes. Conclusie: Adolescenten uit gescheiden gezinnen vertonen gemiddeld meer externaliserend gedrag (i.e., meer agressie en delinquentie) dan adolescenten uit intacte gezinnen. Hulpverleners moeten alert zijn voor de gevolgen van echtscheiding voor het kind, ook als de scheiding langer geleden heeft plaats gevonden. 
Trefwoorden: Echtscheiding, gezinsstructuur, sekse, duur sinds scheiding, leeftijd, externaliserend gedrag.


ABSTRACT 
Background: Previous research consistently showed a correlation between parental divorce and adolescents’ externalizing behavior. It is unclear whether adolescent’s age at time of divorce and time since divorce plays a role in explaining this correlation, since existing research on this topic sows inconsistent findings. Purpose: This study aims to examine differences between children from divorced and intact families regarding externalizing behavior. It also investigates the role of time since divorce, age at time of divorce, gender and age in explaining this connection for adolescents from divorced families. Method: Cross-sequential data collected in 2006, 2008 and 2011 is combined to generate a sample of 3625 selectively recruited high school students. Results: Adolescents from divorced families show significantly higher levels of externalizing behavior as compared to those from intact families. Next a significant correlation has been found between externalising behavior and time since divorce, age at divorce and current age for adolescents of divorce. Higher rates of externalizing behavior were found for those who were younger at time of divorce, for those who are older now and for those whom parents divorced many years ago. Gender also plays a role in explaining the connection between divorce and externalizing behavior. Boys show more externalizing behaviour comparing to girls after divorce. Conclusion: Adolescents from divorced families on average show significantly more externalizing problems (i.e., more aggression and more delinquency) than adolescents from continuously intact families. Social workers should be alert for consequences that parental divorce has on children, even if the divorce took place many years ago. 
Key words: parental divorce, family structure, gender, time since divorce, age, externalizing behavior."
"Vroomheid en verlichting: Jean Frederic Bernard, Bernard Picart en de ontdekking van de morele atheïst.","['Timmers, J.P.W.']","['Mijnhardt, Prof. dr. W.W.', 'Dorsman, Prof. dr. L.J.']",2012-07-18T17:01:26Z,nl,"['vroomheid, verlichting, moraliteit, Cartesianisme, Bernard, Picart, Religieuze Ceremonies van de Wereld']",Geschiedenis,"Tot het einde van de achttiende eeuw werd religieuze vroomheid in de Republiek als synoniem voor moraliteit gezien. Hierdoor was gevestigde religie fundamenteel verbonden met de moraliteit van de samenleving. Door deze verbondenheid was religie, als waakhond van de moraliteit, een belangrijke publieke zaak. Afbreuk hiervan zou de stabiliteit van het land niet ten goede komen. Religie zou dus altijd, in wat voor vorm dan ook, een publieke rol moeten hebben. 

De theologische/filosofische discussies die in de Republiek gedurende de zeventiende eeuw onder invloed van het Cartesianisme opkwamen, gingen voornamelijk over de mate waarin vroomheid door de Kerk voorgeschreven diende te worden. Moest vroomheid voor behoud van de samenleving in detail worden voorgeschreven door een piëtistisch programma, zoals de orthodoxe calvinisten voorhielden, of moest de samenleving worden aangezet tot actief nadenken en publiekelijk discussiëren over religieuze zaken, wat meer in de lijn lag met het beeld van vroomheid van de radicale Cartesianen? De drie discussiërende groepen (de orthodoxe calvinisten, de gematigde Cartesianen en de radicale Cartesianen) hadden een verschillend beeld van vroomheid en een daaruit voortvloeiend ander beeld van de ideale christelijke maatschappij. Dat religie in deze maatschappij een publieke rol moest spelen stond bij de drie groepen niet ter discussie. 

Deze scriptie betoogt dat het boek: Religieuze Ceremonies van de Wereld (1723-1737), van de twee Franse religieuze vluchtelingen Jean Frederic Bernard en Bernard Picart, een fundamenteel ander beeld van vroomheid laat zien. Vroomheid werd volgens de auteurs door de individuele relatie met God bepaald en kon niet worden voorgeschreven door een Kerk of instantie. Bernard en Picart gaven in hun werk de objectieve feiten over alle religies in de wereld weer en toonden daarmee aan dat alle religies sterke overeenkomsten hadden. De religies propageerden in hoge mate dezelfde waarden en normen zodat de verschillen eigenlijk niet relevant waren – althans niet in de publieke sfeer. Hierdoor kon religie een zuivere privéaangelegenheid worden. De essentie en boodschap van hun baanbrekende boek is dat vroomheid, en daarmee moraliteit, kon worden losgekoppeld van gevestigde religie. Moraliteit kon dus ook uit niet religieuze bronnen worden afgeleid, zoals uit meer algemeen-menselijke waarden of uit de staat. De morele atheïst moest kunnen bestaan. Deze gedachte is wellicht de essentie van de verlichting zoals die zich vanuit Noordwest-Europa verspreidde."
The Making of the Romantic Shakespeare: Elizabeth Montagu and Samuel Taylor Coleridge,"['Brasser, J.W.M.']","['Kaiser, Dr B.M.']",2012-07-17T17:01:09Z,en,"['Montagu', 'Coleridge', 'eighteenth century', 'Romanticism', 'bluestockings', ""women's writing"", 'literary criticism', 'Shakespeare', 'canonisation, feminist scholarship']",Literary Studies: Literature in the Modern Age,"This thesis explores the alliances between eighteenth-century Bluestocking readings of Shakespeare and the Romantic practice of literary criticism, focusing especially on Elizabeth Montagu’s Essay on the Writing and Genius of Shakespeare (1769) and Coleridge’s Shakespeare lectures (1808-1019). It relates the work of these two Shakespeare critics to contemporary developments in Shakespeare criticism in England and Germany. Montagu’s Essay was translated into German in 1771, at a time when the Sturm und Drang (‘Storm and Stress’) critics formulated new ideas regarding Shakespeare that would become foundational for the German Romantic movement. The German translation and reception of Montagu’s Essay have hardly been explored by scholarship up to today. As is well known, the connection with German Romanticism is also important for Coleridge’s development as a Shakespeare critic. 
	By bringing the work of these two Shakespeare critics in dialogue with each other, this thesis explores the richness of the late eighteenth- and early nineteenth-century network of Shakespeare criticism that is not represented in our canon of criticism. Furthermore, the examination of Montagu’s alliances with canonical criticism will touch upon the larger issues of women’s writing in the long eighteenth-century, of the stakes of both criticism and canon formation, and of feminist research and critique."
Let My Heart Be Tuned to Thee. The Puritan Attitude Towards Music and Aesthetics in the 17th Century.,"['Mooij, M.C.']","['Franssen, dr. P.J.C.M.']",2012-07-17T17:01:09Z,en,"['Puritans, music, instruments, art, poetry, Puritan poetry, church, artistic qualities, musical entertainment, 17th Century']",Engelse taal en cultuur,"In their zealous resistance against the Church of Rome, the Puritans wanted to purify the church of all popish elements and other human institutions. As to the role of music in the church, they thought that all music should be sung without instrumental accompaniment, and that the songs should be literally based on Scripture in order to edify the believer in church. When dealing with the Puritans and art, this is almost everything they are known for. This thesis explores the Puritans' beliefs and their general notions about art and analyses their poetry for artistic qualities. With these qualities in mind, it delves into descriptions about music in order to reach a conclusion about the Puritans stance on art and musical entertainment."
Vele handen...,"['Steen, I. van']","['Kisters, A.C.']",2012-07-18T17:01:28Z,nl,"['Damien Hirst, David Hockney, assistenten, authenticiteit, atelier, Olafur Eliasson, Rembrandt van Rijn, Peter Paul Rubens, Andy Warhol, Frank Stella, Atelier van Lieshout']",Kunstgeschiedenis,"Deze bachelor scriptie gaat over het gebruik van assistenten bij het vervaardigen van beeldende kunst. Daarbij staat de kritiek van schilder David Hockney (1937-) over het gebruik van assistenten door installatiekunstenaar Damien Hirst (1967-) centraal. Hockney stelt dat het gebruik van assistenten minderwaardig is aan het individueel vervaardigen van kunst. In het onderzoek wordt bekeken op welke manier beeldend kunstenaars gebruik maken van assistenten, wat hun functie is en hoe deze functie gepresenteerd wordt. Aan de hand van deze analyse heb ik uiteindelijk een ontkennend antwoord gegeven op de vraag of het gebruik van assistenten kunst minder 'waardevol' maakt in vergelijking met kunst vervaardigd door een individuele kunstenaar."
Het effectief inzetten van coaching in een organisatie.,"['Weijde, M.M. van der']","['Vlaanderen, D.', 'Lubbers, M.']",2012-07-18T17:01:16Z,nl,"['Coaching', 'Effectiviteit', 'Organisatievisie', 'Organisatieontwikkeling', 'Case Study.']",Onderwijskundig ontwerp en advisering,"Coaching van het personeel is in elke organisatie noodzakelijk, omdat organisaties door hun omgeving veranderen en zich ontwikkelen. Door middel van coaching kan het personeel met de organisatie meegroeien. 
Om coaching op kwalitatief hoogstaand niveau te laten plaatsvinden, is er gekeken naar de doeleinden waarvoor coaching wordt ingezet en de manier waarop coaching in de huidige werksituatie plaatsvindt. Wat is er voor nodig om de coaching effectief te maken en wat is het belang hiervan voor de organisatie. 
In het onderzoek is beschreven op welke wijze een organisatie coaching op een effectieve manier kan inzetten ten behoeve van de ontwikkeling van mens en organisatie. De organisatievisie op leren en ontwikkeling wordt daarbij gezien als één van de belangrijkste variabelen die kunnen bijdragen aan een effectieve inzet van coaching. Het belang wordt onderschreven van een overeenstemming in de organisatie tussen de visie op leren en ontwikkeling en de visie op coaching om tot deze effectieve inzet te kunnen komen."
After War's End,"['Knijf, R.C.H. de']","['Couperus, Stefan']",2012-07-18T17:01:27Z,en,"['Bosnia, Herzegovina, war, ethnic, violence, Yugoslavia']",Politiek en maatschappij in historisch perspectief,"Understanding ethnic-political tensions in Bosnia & Herzegovina. How can the recent history of Bosnia and Herzegovina explain the current ethnic and political tensions within the nation, using the Bosnian War (April 1992 and December 1995) as a case study?"
"Mensenrechtenbeleid ministers van Buitenlandse Zaken. Ben Bot, Maxime Verhagen en Uri Rosenthal.","['Hartman, A.']","['Hellema, D.A.']",2012-07-18T17:01:28Z,nl,[],Internationale betrekkingen in historisch perspectief,
Oog voor scheidingskinderen in de klinische praktijk. Scheidingsspecifieke elementen in diagnostiek en behandeling op basis van een Delphi-studie,"['Duijvestijn, P.E.', 'Noordink, T.A.']","['Valk, I. van der', 'Spruijt, E.']",2012-07-24T17:01:57Z,nl,"['scheiding, Delphi, klinische setting, diagnostiek en behandeling']",Orthopedagogiek,"Probleemstelling: Dit onderzoek stelt zich ten doel antwoord te geven op de vraag in hoeverre en hoe de scheidingsachtergrond dient mee te worden genomen in de diagnostiek en behandeling van scheidingskinderen, die met psychosociale problemen worden aangemeld in de jeugdhulpverlening. Methode: Door middel van een uit twee rondes bestaande Delphi-studie is getracht te komen tot een ‘body of knowledge’ voor wat betreft diagnostiek en behandeling van scheidingskinderen in een klinische setting. In ronde 1 zijn semi-gestructureerde interviews gehouden met 25 experts uit wetenschap en praktijk. De resultaten hiervan zijn in een tweede ronde voorgelegd aan dezelfde expertgroep om consensus te onderschrijven en meningsverschillen te bediscussiëren. Resultaten: Er blijkt in grote mate overeenstemming te bestaan tussen de experts. Zij zijn unaniem van mening dat de populatie scheidingskinderen een eigen benadering behoeft in de klinische praktijk. Tal van cruciale elementen en aandachtspunten voor de diagnostiek en behandeling van scheidingskinderen worden genoemd, waarin experts elkaar deels aanvullen. Conclusie: Vanuit dit onderzoek kan geconcludeerd worden dat scheidingskinderen terdege een specifieke benaderingswijze vereisen, wanneer aangemeld in de klinische praktijk. Het vraagt om verklarende en scheidingsgerelateerde diagnostiek, waarin een eventuele onderkennende diagnose wordt uitgesteld. In de behandelfase is altijd aandacht nodig voor ouderbegeleiding, ouderschapsreorganisatie en versterking van de copingvaardigheden van het kind. Over de vraag of daarnaast ook ingezet moet worden op de specifieke klachten, waarmee het kind werd aangemeld, bestaat verschil van mening."
