title,authors,supervisors,date,language,keywords,program,abstract
Wiskunde tijdens de economieles; differentiatie op het gebied van wiskunde bij het vak economie,"['Boer, S. de', 'Pater, E. de']","['Waveren Hogervorst, C. van']",2013-08-21T17:01:24Z,nl,"['wiskunde, wiskundige vaardigheden, economie, differentiatie, voortgezet onderwijs, vwo']",Leraar Voorbereidend Hoger Onderwijs in Algemene Economie,"Door  economiedocenten  en economische vervolgopleidingen wordt  aangegeven dat wiskundige 
vaardigheden van leerlingen  bij het vak economie  veel verschillen. Met behulp van interne 
differentiatie kan worden ingespeeld op deze verschillen. Daarom is in dit onderzoek gekeken naar 
de rol van differentiatie op het gebied van wiskunde bij het vak economie op het vwo. 
Semigestructureerde interviews met docenten en leerlingen laten zien dat deze rol klein is. Docenten 
verklaren dat er verschillen zijn tussen leerlingen met wiskunde A en leerlingen met wiskunde B, 
maar geven ook aan dat de rol van wiskunde binnen het vak economie maar zeer beperkt is. Daarom 
ligt de focus  van docenten  op convergente differentiatie. Leerlingen bevestigen de uitspraken van 
docenten. Belangrijke discussiepunten van dit onderzoek zijn de selectie van docenten en leerlingen, 
de  gebruikte  onderzoeksmethode, de objectiviteit van de onderzoekers en de aansluiting van de 
gevonden resultaten op literatuur. Deze laatste discussiepunten hebben betrekking op de aansluiting 
van het voortgezet onderwijs op het wetenschappelijk onderwijs en de verschuiving van de focus van 
scholen van de zwakke leerlingen naar de sterke leerlingen. Vervolgonderzoek naar de aansluiting 
van  voortgezet onderwijs  op  wetenschappelijk onderwijs en de invloed van de rekentoets op 
resultaten bij economie zou gewenst zijn."
Die Funktion von Übersetzungsaufgaben im Deutschunterricht für die VWO-Oberstufe,"['Duijf, A.F.']","['Naaijkens, Prof. Dr. A.B.M.']",2013-08-21T17:01:34Z,de,"['Übersetzungsaufgaben, VWO-Oberstufe, Lehrgang, deutscher Spracherwerb']",Duitse taal en cultuur: educatie en communicatie,"Diese Studie hat sich mit der Hauptfrage ""Welche Rolle spielen Übersetzungsaufgaben in den VWO-Unterrichtsmethoden für die Oberstufe des niederländischen Sekundärunterrichts beim deutschen Spracherwerb?"" beschäftigt.
Anhand eines selbstentwickelten Modells werden Übersetzungsaufgaben in Lehrgängen für die VWO-Oberstufe überprüft. Auf diese Weise entsteht ein Bild, wie viele Aufgaben in den Lehrgängen tatsächlich Übersetzungsaufgaben sind und zu welchen Typen sie gehören.
Um die Untersuchung weiterhin zu unterstützen, wird ein Vergleich mit Unterrichtsmethoden aus der sogenannten ""Grammatik-Übersetzungsperiode"" gemacht und wird ein Lehrgangautor interviewt, um Einsicht in die Entwicklung eines Lehrganges zu schaffen."
The Monsters are Out: Representations of Homosexuality and Taboo in American Horror Films,"['Souza, J.Y.M. De']","['Pascoe, D.A.']",2013-08-21T17:01:35Z,en,"['American, cinema, horror, homosexuality, taboo, stonewall, The Fly, Psycho, Dracula, Cat People, movies, gay liberation, equality, acceptance, Tourneur, Schrader, Hitchcock, Van Sant, Cronenberg, Browning, Coppola, Neuman']",American Studies,"A analytical study of representations of homosexual characters and themes from the beginnings of the American horror genre in the thirties to the sixties and how these representations changed in films after the seventies due, in part, to the stonewall riots and the gay liberation movement within American society"
‘Denk aan je taal’ : Taalkunde in het voortgezet onderwijs,"['Bais, S.J.']","['Bergh, H. van den', 'Ruys, E.']",2013-08-21T17:01:35Z,nl,"['taalkunde, onderwijs']",Nederlandse taal en cultuur: educatie en communicatie,"Ondanks alle positieve adviezen, is taalkunde geen vast onderdeel in het curriculum van het vak Nederlands in het voortgezet onderwijs. Toch is het het overwegen waard om het alsnog een vaste plaats in het onderwijs te geven. In deze scriptie worden twee onderzoeken gepresenteerd om dit standpunt te onderbouwen. Allereerst is er een onderzoek afgenomen, onder zowel docenten als leerlingen, met de vraag of het wenselijk is om taalkunde een onderdeel te laten zijn van het curriculum Nederlands in het voortgezet onderwijs. Uit dit onderzoek is naar voren gekomen, dat zowel docenten als leerlingen vinden dat taalkunde een plek moet krijgen in de bovenbouw van de havo en het vwo. Vervolgens is geïnventariseerd welk materiaal er is om taalkunde in het voortgezet onderwijs te geven en dit materiaal is een analyse ondergaan. Uit deze analyse is de methode Taalkunde voor de tweede fase van het vwo het beste naar voren gekomen, maar ook het taalkun dig materiaal in de methode Nieuw Nederlands is goed te gebruiken om taalkundelessen aan te bieden."
‘Denk aan je taal’ Taalkunde in het voortgezet onderwijs,"['Bais, S.J.']","['Berg, H. van den', 'Ruys, E.']",2013-08-21T17:01:22Z,nl,"['taalkunde, onderwijs']",Nederlandse taal en cultuur: educatie en communicatie,"Ondanks alle positieve adviezen, is taalkunde geen vast onderdeel in het curriculum van het vak Nederlands in het voortgezet onderwijs. Toch is het het overwegen waard om het alsnog een vaste plaats in het onderwijs te geven. In deze scriptie worden twee onderzoeken gepresenteerd om dit standpunt te onderbouwen. Allereerst is er een onderzoek afgenomen, onder zowel docenten als leerlingen, met de vraag of het wenselijk is om taalkunde een onderdeel te laten zijn van het curriculum Nederlands in het voortgezet onderwijs. Uit dit onderzoek is naar voren gekomen, dat zowel docenten als leerlingen vinden dat taalkunde een plek moet krijgen in de bovenbouw van de havo en het vwo. Vervolgens is geïnventariseerd welk materiaal er is om taalkunde in het voortgezet onderwijs te geven en dit materiaal is een analyse ondergaan. Uit deze analyse is de methode Taalkunde voor de tweede fase van het vwo het beste naar voren gekomen, maar ook het taalkundig materiaal in de methode Nieuw Nederlands is goed te gebruiken om taalkundelessen aan te bieden."
Why Ayn Rand is an Altruist,"['Smit, J.J.H.']","['Bovenkerk, B.', 'Claassen, R.J.G.']",2013-08-21T17:01:36Z,en,"['Rand, Ayn Rand, liberalism, libertarianism, altruism, money, capitalism, utopia, Hayek, Friedrich Hayek, egoism, ethical egoism, minarchism, Robert Nozick, Nozick']",Liberal Arts and Sciences,
Het Gezonde Verstand,"['Pouw, E.']","['Cohen, H.F.']",2013-08-21T17:01:36Z,nl,[],Geschiedenis,"Dit eindwerkstuk is de verwerking van de volgende opdracht uit de cursus Onderzoeksseminar III 'Visies op de Wetenschappelijke Revolutie':

Leg je brontekst uit, en plaats die in zijn historische context. Doe dit aan de hand van de vier cursusboeken (Cohen, Vermij, Henry, McClellan & Dorn). Ga daarbij in op overeenkomsten en verschillen in de interpretaties die die auteurs van de desbetreffende gebeurtenis of stand van zaken of het desbetreffende ideeëncomplex geven, en/of in het kader waar elk van hen die gebeurtenis of stand van zaken of dat ideeëncomplex in plaatst. Daarbij besteed je aandacht aan de methodologische overeenkomsten en verschillen tussen de benaderingen van deze vier auteurs."
Female entrepreneurship in the European Union: are gender equality policies othering women?,"['Sando, V. De']","['Leurs, K.', 'Tarozzi, F.']",2013-08-22T17:01:21Z,en,"['entrepreneurship, female entrepreneurship, EU, european union, europe, women entrepreneurs, women, business, self-employment, gender, post-structuralism, feminist theory, Strategy Europe 2020, European Network of Mentors for Women Entrepreneurs, Female Entrepreneurship Ambassadors, Entrepreneurship 2020 Action Plan, bologna university, utrecht university, euractiv,']",GEMMA: Master degree in Women's and Gender studies,"This research aims to explore the gendered construction of the entrepreneurial discourse in the EU, engaging with post-structural feminist analysis. The purpose is to investigate the practice and process of female entrepreneuring performed by European political actors, involving policy makers, experts and stakeholders across Europe. In Europe only 30% of all entrepreneurs are women. It is a phenomenon that the EU is trying to tackle through gender equality policies. The risk of this kind of policy is the perpetration of a male-centered entrepreneurial discourse, which questions the roots of the principle of equality, as defined in the Maastricht Treaty and the European Charter of fundamental rights. Since the 1970s different scholars have been studying female entrepreneurship using different feminist theoretical approaches, focusing on the relations between gender and class, work and family etc. Those analyses underlined the gendered nature of the entrepreneurship concept, which tends to reproduce an androcentric entrepreneur mentality, making hegemonic masculinity invisible. Since EU gender equality policies are based upon the principle of equal treatment they risk to ´other´ and ´second-sex´ women entrepreneurs. Those policies are based upon specific assumptions, which do not question the liberal conceptualisation of the principle of equality. The objective of the research is to investigate the consequences of ‘othering’ and ‘second-sexing’ women entrepreneurs by European policies, focusing on European agendas and initiatives, such as: Strategy Europe 2020, European Network of Mentors for Women Entrepreneurs, Female Entrepreneurship Ambassadors, Entrepreneurship 2020 Action Plan. The research wants to open up space for future studies and political actions, in which gender plays a key role as both an analytical and political category. The research is also a contribution to the feminist debate on equality-difference, towards a discourse less rooted in binary oppositions."
De invloed van grove en fijne motorische ontwikkeling op de zoekvaardigheden van baby’s bij de A niet B taak,"['Doesberg, D.D.', 'Winter, L. de']","['Kroesbergen, E.', 'Dijk, L. van']",2013-08-22T17:02:05Z,nl,"['A niet B taak', 'grove motoriek', 'vrijheidsgradenprobleem', 'dynamische systeemtheorie', 'multicausaliteit', 'baby’s']",Orthopedagogiek,"Door middel van deze studie wordt onderzocht wat de invloed van motoriek is op 
uitvoering van de A niet B taak door baby’s. Het onderzoek is gebaseerd op de dynamische 
systeemtheorie van Thelen (1995) en het vrijheidsgraden probleem van Bernstein (1967). De 
participanten van het onderzoek zijn baby’s tussen de 7 en 13 maanden met een normale 
ontwikkeling, woonachtig in Nederland met Nederlands sprekende ouders. In een 
gecontroleerde setting is de A niet B taak afgenomen. Daarnaast is de grove en de fijne 
motoriek gemeten. Om de grove motoriek te meten is gekeken naar de verschillende fases in 
de buikligging, de fijne motoriek is gemeten aan de hand van een taak met een rammelaar. 
Naar voren is gekomen dat leeftijd een significante voorspeller is van de A niet B taak. 
Leeftijd in combinatie met grove motoriek verklaart 24% van de score op de A niet B taak. 
De toegevoegde waarde van de grove motoriek aan het model is niet significant. Dit kan te 
verklaren zijn door een mediërend effect van leeftijd op de relatie tussen de grove motoriek en 
de A niet B taak. Fijne motoriek gecontroleerd voor leeftijd biedt geen significante 
verbetering van het model met alleen leeftijd, daarnaast heeft de fijne motoriek geen 
voorspellende waarde op de A niet B taak. Dit kan mogelijk verklaard worden door de manier 
waarop de fijne motoriek gemeten is. De exploratietaak duurt maar één minuut, mogelijk is 
deze korte tijd niet representatief voor de vaardigheden van de baby. Aanbevolen wordt 
vervolgonderzoek te doen vanuit het multicausale perspectief naar inter- en intrapersoonlijke 
factoren van invloed op de A niet B taak."
"De relatie tussen zelfstandige mobiliteit, object exploratiegedrag en number sense bij jonge kinderen","['Wiersma, M.', 'Mulder, I.H.M.']","['Kroesbergen, E.', 'Volman, C.']",2013-08-22T17:02:05Z,nl,"['number sense, object exploratiegedrag, zelfstandige mobiliteit, jonge kinderen']",Orthopedagogiek,"Het doel van deze studie is om inzicht te krijgen in de ontwikkeling van rekenvaardigheid in relatie tot de zelfstandige mobiliteit en het object exploratiegedrag van jonge kinderen. Binnen dit onderzoek zijn 16 baby’s tussen de 7 en 13 maanden oud onderzocht. De zelfstandige mobiliteit van baby’s is gemeten met de categorie ‘buikligging’ op de Alberta Infants Motor Scale (AIMS). Object exploratiegedrag is vastgesteld met behulp van een multimethodische aanpak. Enerzijds is deze variabele gemeten middels een observatie tijdens een gestructureerde speltaak, anderzijds met behulp van een vragenlijst ingevuld door ouders. Tot slot is met behulp van real-time eye tracking, de gevoeligheid om hoeveelheden te onderscheiden, ook wel number sense genoemd, vastgesteld. Uit de resultaten komt naar voren dat kruipende kinderen, in vergelijking met niet kruipende kinderen, niet significant meer object exploratiegedrag laten zien op de gestructureerde speltaak. Daarentegen blijkt uit de oudervragenlijst wel een positief verband tussen kruipen en exploratie. Er is geen verschil gevonden tussen kruipende en niet kruipende kinderen op number sense en is er geen relatie gevonden tussen object exploratiegedrag en number sense. Door het grotendeels uitblijven van deze verbanden is een mediërende rol van object exploratiegedrag in deze studie uitgesloten. Aanbevelingen voor vervolgonderzoek worden in de discussie besproken."
