title,authors,supervisors,date,language,keywords,program,abstract
Novel insights in the lipopolysaccharide transport system of Gram-negative bacteria,"[""Huis in 't Veld, R.V.""]","['Putker, Florian', 'Tommassen, Jan']",2015-03-30T17:00:32Z,en,"['Gram negative bacteria, LPS transport system, Lpt system']",Molecular and Cellular Life Sciences,"The envelope of Gram negative bacteria consists of an inner membrane and an outer membrane, separated by the periplasm. The OM is an asymmetrical bilayer that contains phospholipids on its periplasmic side and LPS on its extracellular side. Although the LPS biosynthetic pathway has long been elucidated, less is known about the transport and assembly of LPS into the OM. Not long ago, the machinery involved in this process has been discovered. Since then, information regarding the machinery involved in LPS transport is accumulating. However, the exact mechanism of action of this machinery remains to be investigated. This review focuses on the most recent developments regarding the LPS transport system, with an emphasis on the components responsible for inserting LPS into the OM. In addition, this review will provide an example of the possible implications of new insights in the LPS transport system for the future, in the form of the development of novel Gram-negative treatment modalities that target the LPS transport system."
Association between farm management practices and the development of disease in the digestive and respiratory tract in young stock on Dutch dairy farms,"['Roelvink, J.']","['Heederik, D.J.J.']",2015-04-15T17:00:41Z,en,['management practices; association; calf health; respiratory disease; diarrhea; Dutch dairy sector'],Gezondheidszorg landbouwhuisdieren en vet. volksgezondheid,"Data used in this paper was collected in a telephonically taken questionnaire within 200 Dutch dairy farmers with relatively high or low antibiotic usage in the calves in the age up to 56 days, over the period of June 2012 up to June 2013. Assumed is that by merging these two, evenly distributed, groups a relevant, average overview of the Dutch dairy sector was established. 
This study shows that on 63% of the farms diarrhea is a problem in the young calves. On 37.5% of the farms respiratory disease is a problem. The calves get an average of 5.89 liters of colostrum within the first 24 hours and spend 14 days in individual housing before they are transmitted to group housing.
Statistical relevant risk- and protective factors were found for the development of diarrhea and respiratory disease. For diarrhea a major risk factor found was cleaning of the group housing facility based on an all-in-all-out principle. The odds for developing diarrhea is 3.2 times higher when the calves are exposed to such kind of.
More protective factors were found within the bio-medical items. The odds for developing diarrhea is 0.2 if the cows are vaccinated Bovine Viral Diarrhea (BVD). The odds for developing diarrhea is 0.2 if the farm is official declared BVD free.
For respiratory disease risk factors are food- and bio-medical related. The odds for developing respiratory disease is 2.6 if the farmer feeds the individual housed calves manually with artificial milk. The odds for developing respiratory disease is 3.4 if the farmer only uses antibiotics which are recorded in the farm animal health plan without exceptions. 
Protective factors are also found within the food items. The odds for developing respiratory disease is 0.4 if the older, group housed, calves are fed milk using a feeding-trough.

For further research it would be recommended to extend the amount of observations and to make use of a controlled trial study design. This would increase the power of the results and make it possible to test our assumptions."
Morphodynamic evolution of double-inlet systems: a numerical model study,"['Ruijsscher, T.V. de']","['Swart, H.E. de', 'Ridderinkhof, W.']",2015-04-15T17:00:33Z,en,['tidal inlets; morphodynamics; sediment transport; tidal watershed; tidal asymmetry; numerical model; Delft3D'],"Meteorology, Physical Oceanography and Climate","A vast amount of tidal inlet systems worldwide are multiple inlet tidal systems. Numerical modelling studies have been, however, mainly focussed on single inlet tidal systems. Furthermore, some semi-analytical models suggest that multiple inlet tidal systems are not stable on geological timescales. In this thesis a numerical morphodynamic model is used to investigate whether double inlet tidal systems can subsist on longer timescales in an environment without waves, and what effect a different inlet spacing and artificial lowering of the bed have on sediment transport patterns and on the bed level profiles.
It is found that when developing from an initially flat bottom, a channel-shoal network develops that has a similar structure as that observed in the Wadden Sea. The main channels in terms of net sediment transport are tilted downdrift in the basin, making the system more asymmetrical. After 185 yr of morphological evolution, the total eroded sediment and sediment transports in the basin reach a quasi-steady value, indicating the development of a steady double inlet system. However, a continuous import of sediment occurs, which is due to tidal asymmetry, but in the updrift inlet mainly due to the residual flow. In the basin a tidal watershed develops — separating the basin parts drained by each inlet — which is shifted downdrift as a result of the phase difference between the inlets.
When the inlet spacing is increased, the main channels in terms of net sediment transport shift from a dominant direction away from the watershed to a dominant direction towards the watershed. The system imports sediment for all studied distances between the inlets, but for increasing inlet spacing, the import due to the residual flow increases, whereas the import due to tidal asymmetry decreases. Furthermore, the sediment transports of downdrift and updrift sub-system become more equal with increased inlet spacing, consequently the updrift sub-system becomes less dominant. Regarding the tidal watershed, its location shifts downdrift with increasing inlet spacing (due to the phase difference between the inlets), whereas it forms a less effective separation of the two sub-systems for a larger distance between the inlets.
Finally, when the bed level is lowered artificially, almost no morphological changes occur in the proximity of the peak lowering, mainly caused by a decreased velocity due to mass continuity. The tidal prism in the updrift sub-basin increases, resulting in increased erosion of the updrift inlet. Counterintuitively, a lowering of the bed level causes a decreased sediment import."
Intrinsic mesh matching for near-isometric deformations using double-order affinities,"['Koutsoumpas, I.']","['Wand, M.', 'Kreveld, M. van']",2015-04-16T17:00:29Z,en_US,"['differential geometry, shape matching, TOSCA dataset, geodesic distances, isometric deformation, shape analysis, nonrigid shape deformation, graph matching']",Game and Media Technology,"Shape matching is among the most basic research fields in digital geometry processing, with applications ranging from industrial design to three-dimensional medical image analysis. Our focus is restricted to triangle meshes undergoing deformations that can be described by intrinsic isometries, that is, near-isometric changes. In this thesis, we propose a shape matching algorithm comprised by a feature detection and feature matching phase. Specifically, a shape descriptor is introduced, called the vicinity area descriptor, based on the surface area around each vertex bounded by an isoring for a given geodesic radius. We improve the distinctiveness of the local signature by extending it from a scalar to a vector descriptor referring to arbitrary number of areas defined by inner isorings. The most descriptive points are then extracted using non-maximum suppression. By also considering the preservation of geodesic distances among the corresponding pairs of features, we compute a double-order affinity matrix. This combinatorial affinity matrix encodes the pointwise and pairwise relations of features regarding the two meshes. This matrix is then fed to the spectral matching algorithm, a graph matching method, in order to establish correspondences between the two surfaces. Experiments include benchmarks under various conditions regarding internal variables and state-of-the-art methods comparisons. It is showed that the proposed framework is robust over near-isometric deformations and keeps well against modern algorithms."
Treecost-based Preprocessing for Probabilistic Networks,"['Burgwal, M.D. van de']","['Bodlaender, Hans', 'Renooij, Silja']",2015-04-16T17:00:26Z,en,"['Treecost, treewidth, preprocessing, tree decomposition, probabilistic inference, probabilistic networks, graph theory, network theory']",Technical Artificial Intelligence,"Probabilistic inference is an important problem in probability theory and concerns the process of computing the probability distribution of variables, given
the evidence of other variables. An often used algorithm for this problem is the junction-tree propagation algorithm. To minimise the time to process all
the probabilities by means of the algorithm, an optimal tree decomposition is required. A good parameter that measures the optimality of a tree decomposition
is treecost. Unfortunately, computing the tree decomposition with minimal treecost is NP-hard Nevertheless, it can be simpli?ed by applying
reduction rules that shrink the graph. These rules are familiar from treewidth, which is a well-studied parameter compared to treecost. In this thesis, a set of
reduction rules are introduced and proven to be valid. This set includes rules that remove vertices and separate the graph by its components. Thereafter,
experiments are conducted on input graphs, which are real-life probabilistic networks. Results of the experiment show that the graphs are reduced signi?cantly,
due to these reduction rules. This, in turn, decreases the time to solve probabilistic inference. Prior knowledge about graph theory and complexity theory is assumed for this thesis."
"Een nieuwe kijk op de Vietnamoorlog.
De invloed van het Sino-Sovjet schisma op de mogelijkheden van de Vietnamese communisten in de oorlog met de Verenigde Staten, 1965-1973","['Heijhuurs, J.']","['Hellema, D.A.']",2015-04-17T17:00:27Z,nl,[],Internationale betrekkingen in historisch perspectief,"De Vietnamoorlog had plaats in een wereld waarin de communistische machten recht tegenover de kapitalistische machten stonden in de Koude Oorlog. Toch begon in deze periode de relatie tussen China en de Sovjet-Unie te wankelen: het communistische blok trok niet langer één lijn. Het Sino-Sovjet schisma, zoals de breuk tussen de twee communistische grootmachten wordt genoemd, was een keerpunt in de Koude Oorlog. Dit schisma is in de westerse historiografie erg onderbelicht gebleven, terwijl het wel degelijk een belangrijke ontwikkeling was. Als gevolg van de scheuring tussen de twee landen, zochten zowel China als de Sovjet-Unie toenadering tot de kapitalistische Verenigde Staten. Deze diplomatieke kentering had niet alleen invloed op de Koude Oorlog, maar ook op de Vietnamoorlog aangezien de bondgenoten van Noord-Vietnam hiermee toenadering zochten tot diens directe vijand. De VS buitte deze ontwikkelingen optimaal uit door het gebruik van “triangular diplomacy”, waarmee de twee communistische landen tegen elkaar werden uitgespeeld."
Controlling risks when integrating Mobility and ERP: the development of a Mobile-ERP Control Framework (M-ERP CF).,"['Heijblom, R.J.']","['Bex, Dr. F.J.', 'Spruit, Dr. M.R.']",2015-04-16T17:00:28Z,en,"['Enterprise Resource Planning, Mobile technology, ERP mobility, Risk management, IT audit, Control framework']",Business Informatics,"The goal of this thesis was to investigate the impact of integrating mobile technology as an extension to existing and more traditional Enterprise Resource Planning (ERP) systems. A process was initiated to identify new risks that arise from the integration between back-end system and mobile device, and also to evaluate existing risks that might be altered or amplified due to mobility. Subsequently, controls were defined that cover the threat landscape and risks relevant to a M-ERP solution. Together, these two components (risks and controls) compose the essential elements for the main artifact developed in this thesis: a control framework that can be used to gain insight in the risks involved with ERP mobility as well as ways to mitigate those risks. The framework can be used by (IT) auditors in their day-to-day activities, as well as by responsible individuals in organizations who have adopted a form of ERP mobility themselves, to control risks they encounter due to mobility."
Revolting Hobbes; is er ruimte voor opstand in de theorie van Hobbes?,"['Butôt, M.K.']","['Steenbakkers, P.M.L.']",2015-04-17T17:00:29Z,nl,"['Hobbes, Leviathan, revolt, opstand, recht op zelfbehoud, recht op zelfverdediging, Qadhafi, Libya, absolute soeverein, revolutie, absolute gehoorzaamheid, sociaal contract']",Wijsbegeerte,"In deze scriptie wordt gezocht naar de wijze waarop Hobbes omgaat met opstand. Het recht van zelfbehoud, in het bijzonder het recht op zelfverdediging, is onvervreemdbaar in het sociale contract, terwijl de soeverein absolute gehoorzaamheid toekomt. Het lijkt in beginsel niet mogelijk dat deze absolute contradictoire rechten naast elkaar gelden. Dit is echter niet het geval omdat aan beide rechten op achtereenvolgende wijze uitdrukking kan worden gegeven. Vanuit deze positie kan het recht op zelfverdediging worden gepostuleerd als een recht van opstand. Dit recht is niet gericht tegen de soeverein, maar tegen een kwade entiteit die zichzelf soeverein noemt, omdat het individu dat zich op dit recht beroept reeds uit het contract is getreden. Aan de hand van de recente opstand tegen Qadhafi, wordt het recht van opstand verder uitgewerkt."
Electronic structure calculations of in-plane bent graphene nanoribbons,"['Stuij, S.G.']","['Dr. V.  Juricic, Prof. C. Morais Smith']",2015-04-16T17:00:30Z,en,"['Graphene, Graphene Nanoribbons, Strain, Electronic structure, Tight-binding']",Theoretical Physics,"The electronic properties of graphene are influenced by both geo-
metric confinement and strain. In this thesis, we study the electronic
structure of in-plane bent graphene nanoribbons, a confined strained
graphene system. We develop a tight-binding model that has a small
computational cost and is based on three parameters: hopping, overlap
and an exponential decay rate. This model predicts that the bandgap
of armchair graphene nanoribbons after bending behaves similarly to
the bandgap after a uniform longitudinal strain, and in general is not
very sensitive to bending. However, it also predicts that the edge states
within zigzag graphene nanoribbons are sensitive to bending and develop
an effective 1D chain dispersion. Because the slope of the dispersion is
connected to the velocity of the electrons at the edge, this means that
the edge states change from localized to delocalized upon increasing the
degree of bending. We also take the first steps in an analysis of bent
graphene nanoribbons using the massless Dirac fermion continuum de-
scription of graphene by combining boundary conditions and a pseudo-
magnetic field."
The Effectiveness of Processing Instruction,"['Bruijn, N.W. de']","['Pinto, M.']",2015-04-14T17:00:27Z,en,"['Processing Instruction, grammar instruction, instructed SLA']","Taal, Mens en Maatschappij","Within the field of SLA, grammar instruction is an interesting subject. Researchers have debated over whether grammar instruction has a positive effect on SLA. Recently this has shifted to finding out what kind of grammar instruction is effective in SLA. This thesis focuses on a specific type of grammar instruction, namely Processing Instruction (PI). Processing Instruction is pedagogical intervention that tries to alter the processing strategies of the learners so that they will make more and better form-meaning connections. The goal of this thesis was to find out whether Processing Instruction is an effective method for teaching grammar. The main research question was: Is Processing Instruction effective as a method of teaching grammar? In this thesis Processing Instruction was compared to two other methods for teaching grammar: traditional instruction (TI) and meaning-based output instruction (MOI). The sub-questions were: 1) Is PI more effective than TI on sentence-level interpretation and production tasks? 2) Is PI more effective than MOI on sentence-level interpretation and production tasks? 3) Does PI have an effect on interpretation and production in discourse tasks? The finding indicate that Processing Instruction is an effective method for grammar instruction. PI is more effective than TI and MOI on sentence-level interpretation tasks and that PI is equally effective as TI and MOI on sentence-level production tasks. Also, PI has a positive effect on discourse interpretation and production tasks. These findings suggest that PI is a relevant addition to SLA teaching material."
