title,authors,supervisors,date,language,keywords,program,abstract
"Een verkennend onderzoek naar het verband tussen
bindingsactiviteiten en verbondenheid bij
bachelorstudenten met de Universiteit Utrecht en de
relatie met motivatie","['Böhmer, L.R. ten']","['Oosterwegel, A.']",2020-02-20T19:02:16Z,en,"['relatedness, bonding activities, Self-Determination Theory, intrinsic\r\nmotivation, students, Utrecht University']",Clinical Child and Adolescent Psychology,"The aim of this study was to investigate the relationship between bonding activities and the
basic psychological need for relatedness among students of Utrecht University. In addition, it
was tested whether the relationship between relatedness and intrinsic motivation, as the Self-
Determination Theory (SDT) suggests, is present in this group. Data have been obtained from
288 current Dutch Bachelor’s students of Utrecht University. The online questionnaires filled
out by the students were an adjusted version of the Work-related Basic Need Satisfaction
Scale (W-BNS) and the Academic Motivation Scale - College Version (AMS-C). Students
were also asked about the bonding activities offered by their bachelor’s programme. Results
showed that there was a significant difference in relatedness between students who did or did
not receive an activity in two out of the seven bonding activities: tutor and introduction
period. Students who indicated that they received these bonding activities reported a higher
sense of relatedness compared to students who indicated that they not have these activities.
Furthermore, there was a significant positive relationship between total amount of bonding
activities and relatedness. Besides, the multiple hierarchical regression analysis showed that
the total amount of bonding activities, after adding alternative factors in a predictive model,
contributed significantly to the explained variance in relatedness. The same applies for the
bonding activity introduction period, but not for tutor. Finally, there was a significant positive
relationship between relatedness and intrinsic motivation."
"The development of Posttraumatic Growth among Humanitarian Aid Workers: Trauma, Guilt,
Openness to Experience and Self-Efficacy","['Rebstock, L.']","['Kleber, R.J.']",2020-02-20T19:02:15Z,en,['Humanitarian aid workers; PTSD; guilt; openness to experience; self-efficacy; Posttraumatic growth'],Clinical Psychology,"Humanitarian aid workers’ mental health is a crucial factor in dealing successfully with the humanitarian crises across the globe which now affect more people and last longer on average than ever before. Earlier research has shown that humanitarian aid workers (HAWs) are at
increased risk to develop Posttraumatic Stress Disorder (PTSD). However, international aid work and ongoing exposure to human suffering might also be a possible catalyst for personal growth for the aid workers. The current study tries to shed light on these opposing
phenomena. It investigates the influence of PTSD and feelings of guilt moderated by self-efficacy and openness to experience on the development of Posttraumatic Growth (PTG) among HAWs from Médecins Sans Frontières (MSF). 
Data from 117 HAWs from Médecins Sans Frontières – Operating Center Amsterdam (MSF – OCA) were retrieved from six different online questionnaires spread over three different occasions to test the described hypothesis. The results show that feelings of guilt explained a significant variation on PTSD scores. However, the hypothesized development of PTG through guilt and PTSD moderated by openness to experience and self-efficacy was not supported. In conclusion, guilt feelings among HAWs need heightened attention due to their strong association with posttraumatic symptomatology. Additionally, further research needs to break down the complex phenomena of PTG in order to detect the potential of positive development from adverse experiences within a traumatized population."
Proeftuin MEt: hoe kwetsbare jongeren optimaal kunnen profiteren van hun Maatschappelijke Diensttijd,"['Nazaryar, T.']","['Londen-Barentsen, M. van']",2020-02-20T19:02:16Z,nl,['Maatschappelijke Diensttijd; kwetsbare jongeren; Positive Youth Development; vrijwilligerswerk; proeftuin'],"Youth, Education and Society","De Maatschappelijke Diensttijd (MDt) is een periode waarin jongeren op vrijwillige basis een
bijdrage leveren aan de samenleving. Er is echter nog geen vastomlijnd plan over wat het programma
zal inhouden. Daarom is aan de hand van de proeftuin de Maatschappelijke Ervaringstijd (MEt) van
Stichting Alexander onderzocht, hoe de MDt moet worden vormgegeven om een positieve
ontwikkeling bij kwetsbare jongeren te bewerkstelligen. Middels semi-gestructureerde interviews met
elf betrokkenen van de proeftuin de MEt is gekeken naar de inhoud, factoren en
ontwikkelingsmogelijkheden van de MEt. Uit de bevindingen is naar voren gekomen dat de
participatieve aanpak van de MEt vernieuwend is door de mate van regie die de jongeren hebben over
hun ervaring. Tevens kwamen noodzakelijke factoren (motivatie, reflectie, begeleiding en kwantiteit)
en aanvullende factoren (tijd en match met de organisatie) voor de MEt naar voren. De
ontwikkelingsmogelijkheden die MEt biedt zijn kansen voor betrokkenheid en participatie,
competentie ontwikkeling, sociaal netwerk, en constructieve tijdsbesteding."
"Invloed van de Huidige Ketenstructuur van de Jeugdbescherming op Besluitvorming, Samenwerking en Regievoering in Regio FoodValley","['Meijers, J.']","['Londen, M. van', 'Endendijk, J.']",2020-02-20T19:02:13Z,nl,['Jeugdbescherming; kindermishandeling; transformatie; samenwerking; besluitvorming'],"Youth, Education and Society","Doel: Het doel van dit kwalitatieve onderzoek is om inzicht te krijgen in de invloed van de huidige structuur van de jeugdbeschermingsketen op de besluitvorming, samenwerking en regievoering in de regio Foodvalley. Methode: Semigestructureerde interviews zijn afgenomen bij professionals van alle organisaties binnen de keten (n = 23). Deze zijn getranscribeerd en gecodeerd in NVIVO. Resultaten: Verschillende factoren van de huidige structuur belemmeren besluitvorming, samenwerking en regievoering: overlap in de keten, onduidelijkheden over taken en verantwoordelijkheden, het grote aantal verschillende professionals met verschillende persoonlijke en organisatorische visies en belangen betrokken bij een gezin, dat er niet gewerkt wordt vanuit het principe: ‘één gezin, één plan, één regisseur’ en dat de overgang bij op- en afschaling kwetsbaar en ingewikkeld is. 
Discussie: De huidige structuur bemoeilijkt regievoering, besluitvorming en samenwerking en leidt tot vertraging in de keten. Oplossingen liggen voornamelijk in het dichterbij elkaar brengen van organisaties waardoor overlap verdwijnt en samenwerking kan toenemen."
"Educational partnership in Kosovo:
Organisational efforts, teacher beliefs and perceived experiences with parental involvement in schools with varying levels of socioeconomic status and cultural student compositions","['Nagavci, M.']","['Schaik, S. van', 'Haan, M. de']",2020-02-20T19:02:13Z,en,['Parental involvement; diversity; schools; teacher experience; Kosovo'],"Youth, Education and Society","The present study compared the organisational efforts, teacher experience and beliefs on parental involvement among (pre)schools comprising a student population of different levels of socioeconomic background and ethnicity of. Further, it examined the effect of organisational efforts on teacher experience and beliefs. For this purpose, 123 directors and teachers working in 32 schools of Kosovo answered a questionnaire. Overall, (pre)schools reported moderate organisational efforts for parental involvement and positive experience. Only 35.8% of them agreed that child education is a shared responsibility among families and parents. Teachers working in preschool consisting of high socioeconomic student background and teachers working in schools of high cultural minority student background scored significantly higher on teacher experience than those working in low SES preschools and low cultural diversity, respectively. Moreover, the organisational efforts in preschools and ethnicity in schools predict teacher experience. Further research is recommended to understand the contextual factors behind these findings."
The Relations between Psychological Flexibility Fatigue and Sleep Disturbance,"['Yılmaz, P.']","['Geenen, R.']",2020-02-20T19:02:15Z,en,['Psychological Flexibility; Sleep Disturbance; Energy; Fatigue; Acceptance and Commitment Therapy'],Clinical Psychology,"Objective: Fatigue is a common, disabling problem which usually co-occurs with sleep disturbance. Psychological flexibility (PF) could have a positive role in sleep disturbance and fatigue. This cross-sectional study examined this role and whether there are indications for a mediating effect of sleep disturbance in the relation between psychological flexibility and fatigue.
Methods: Participants (N=339) completed an online survey, measuring psychological flexibility with The Flexibiliteits Index Test (FIT-60), fatigue using the energy scale of The Rand Short Form 36 (SF-36) and sleep disturbance using Insomnia Severity Index (ISI). These associations were examined with regression analysis.
Results: People who have low PF and more severe sleep problems reported more fatigue. For high levels of sleep disturbance, the association between PF and fatigue was low. For people with low PF, there was not a strong relationship between sleep disturbance and fatigue but for people with high PF, this association was stronger. The components acceptance, being present, values and committed action had the strongest associations with fatigue. There was a negative correlation between PF and sleep disturbance, and a positive correlation between sleep disturbance and fatigue consistent with other studies. PF and fatigue were negatively correlated and sleep disturbance mediated this relationship. 
Discussion: The findings tentatively suggest that improving psychological flexibility might have an impact on fatigue but this requires further research on causality. It is also worth trying to treat sleep disturbances in addition to improving PF, because it may be more beneficial to reduce fatigue."
Zijn Positieve en Negatieve Relaties met Vader en Moeder Significante Predictoren van Sibling Bullying Victimisatie en Peer Bullying Victimisatie bij Brugklassers?,"['Kuijvenhoven, M.A.']","['Vermande, M.', 'Dijk, R. van']",2020-02-20T19:02:38Z,nl,"['sibling bullying victimization, peer bullying victimization, positive and negative relationships with father and mother.']","Clinical Child, Family and Education Studies","This study examined to what extent positive and negative relationships with father and with mother are predictors of sibling bullying victimization and of peer bullying victimization. Participants consisted of 681 Dutch adolescents (Mage = 12.7; 44.5% boys and 55.5% girls) in the first grade of secondary school. They completed self-reports to assess the degree to which they experience victimization at school and at home and the degree of negative and positive relationships with father and mother. Hierarchical regression analyses indicated that negative relationships with father and mother were both positive predictors of both types of victimization, which was in line with the expectations. For peer bullying victimization in particular, a negative relationship with father was a stronger predictor than a negative relationship with mother. Contrary to the expectation, only the direct effect of a positive relationship with mother (i.e., not with father) is negatively significant for sibling bullying victimization. No interaction with gender was found. Concluding, it is of great importance to pay more attention to the parent-child relationship with both father and mother in the prediction of victimization. Besides that, negative relationships with father and mother are related to predict sibling bullying victimization and peer bullying victimization. Positive relationships with mother appears to be a protective factor of sibling bullying victimization. Interventions programs against bullying should extend their focus to include families and the influence of parent-child relationships."
De relatie tussen online en offline gepest worden en lichaamsontevredenheid: De modererende rol van geslacht.,"['Kokke, N.J.']","['Molen, M. van der', 'Valk, I. van der']",2020-02-20T19:02:37Z,nl,['Pestslachtoffers; offline pesten; online pesten; lichaamsontevredenheid; basisschoolleerlingen; Nationaal Media Paspoort'],"Clinical Child, Family and Education Studies","Pesten is een maatschappelijk probleem. Er is nog weinig bekend over een mogelijk verband tussen offline gepest worden en online gepest worden: Worden kinderen die offline gepest worden ook online gepest en andersom? Gepest worden heeft vele en langdurige negatieve gevolgen, onder andere op het lichaamsbeeld van slachtoffers. In het huidige onderzoek is allereerst gekeken naar de relatie tussen offline en online gepest worden. Vervolgens werd de relatie tussen gepest worden en lichaamsontevredenheid bekeken en de invloed van geslacht op deze relatie. 
De data is verzameld door middel van de vragenlijst Voormeting van het Nationaal Media Paspoort (NMP). Deze vragenlijst is ingevuld door 602 basisschoolleerlingen in de leeftijd van 8 tot en met 13 jaar. Op basis van beschrijvende statistieken is gebleken dat de meeste online slachtoffers ook offline gepest worden, maar dat offline pestslachtoffers slechts in weinig gevallen ook online gepest worden. Daarnaast is middels een two-way ANOVA gekeken naar het verband tussen pesten en lichaamsontevredenheid van pestslachtoffers, en de invloed van geslacht op dit verband. Gepeste kinderen hebben een hogere lichaamsontevredenheid dan kinderen die niet gepest worden. Het geslacht van de pestslachtoffers heeft geen invloed op de relatie tussen gepest worden en lichaamsontevredenheid. 
Dit onderzoek draagt bij aan de literatuur door bevindingen te geven over verbanden tussen verschillende vormen van pesten en de relatie tussen gepest worden en lichaamsontevredenheid, inclusief de invloed van geslacht op dit verband. Aanbevolen wordt om longitudinaal onderzoek te doen, zodat uitspraken gedaan kunnen worden over de causaliteit tussen deze variabelen."
Woonsituatie en Ouderlijke Conflicten na Scheiding en Probleemgedrag bij Jongeren,"['Jongejan, N.A.E.']","['Valk, I. van der', 'Molen, M. van der']",2020-02-20T19:02:37Z,nl,"['(parental) divorce, living situation, co-parenting, parental conflicts, internalizing problem behaviour, externalizing problem behaviour, adolescents']","Clinical Child, Family and Education Studies","A parental divorce can have a negative impact on the adjustment of adolescents, for example with regard to externalizing and internalizing problem behaviour. Living situation – in the form of post-divorce contact arrangement - and parental conflicts can play a role in this divorce-related problem behaviour. Studies suggest that children in shared physical custody function most optimally, but these studies were conducted outside the Netherlands, and based on parent-reports. This study examined a possible difference in problem behaviour of adolescents, based on their living situation, and the role of parental conflicts. A cross- sequential data set was used from the research ‘Scholieren en Gezinnen’ (2013). Adolescents with divorced parents, between the age of 11 and 17 years old (M = 13.82, SD = 1.01) participated in this study (N = 443). No significant difference was found in the average externalizing and internalizing problem behaviour of adolescents growing up in different living situations. However, parental conflicts in divorced families have a strong positive significant correlation with problem behaviour, especially in terms of internalizing behaviour. Yet, there is no significant difference in the amount of parental conflicts between the various living situations. Multiple other factors could play a role in the association between living situation and problem behaviour, such as environmental, family, or child related factors."
Geloof van Ouders in hun Opvoedcompetenties en Sociaal-Emotionele Ontwikkeling bij Peuters: De Mediërende Rol van Ouderlijke Disciplinering,"['Langen, G.G. de']","['Verhoeven, M.', 'Heuvel, M. van den']",2020-02-20T19:02:39Z,nl,"['geloof in opvoedcompetenties, positieve disciplinering, negatieve disciplinering, sociaal-emotionele ontwikkeling, peuters, moeder']","Clinical Child, Family and Education Studies","In deze studie is onderzocht of ouderlijke disciplinering de relatie tussen gevoel van opvoedcompetentie van de moeder en de sociaal-emotionele ontwikkeling van peuters medieert. Hiertoe hebben 139 moeders (M = 32.7 jaar, SD = 4.38) met een kind tussen de 24- en 48 maanden (M = 36.7 maanden, SD = 30.67) oud vragenlijsten ingevuld. Uit de resultaten bleek dat naarmate moeders meer in hun opvoedcompetenties geloofden, zij meer positieve en minder negatieve disciplinering toepasten. Tevens ging dit gepaard met een positieve sociaal-emotionele ontwikkeling van het kind.  Er bleek echter geen samenhang tussen positieve en negatieve disciplinering en de sociaal-emotionele ontwikkeling van peuters, als gecorrigeerd werd voor het geloof van moeder in haar opvoedcompetenties. Positieve en negatieve disciplinering bleken de relatie tussen het geloof van moeders in hun opvoedcompetenties en de sociaal-emotionele ontwikkeling van peuters niet te mediëren. Er wordt aanbevolen meer longitudinaal onderzoek te doen naar de relaties tussen PSE, de sociaal-emotionele ontwikkeling van peuters en andere opvoedaspecten om meer inzicht te krijgen in belangrijke ouderfactoren bij de sociaal-emotionele ontwikkeling van peuters."
