title,authors,supervisors,date,language,keywords,program,abstract
"Cultural interventions against Internet surveillance and data collection
      A descriptive study of whether the creators of six cultural products 
      effectively inform the social critique to change the status quo","['Dahlfors, E.T.']","['Schaefer, M.T']",2017-09-19T17:01:10Z,en,"['cultural performativity, Walter Benjamin, Author as Producer, Internet surveillance, Internet data collection, hacker ethic']",Nieuwe media en digitale cultuur,"This thesis aims to reveal whether the creators of six cultural products created with the incentive to inform Internet users about surveillance and data collection successfully transform their audience into active participants empowered to understand and alter commercial entities’ insight into their lives. Walter Benjamin’s concept of The Author as Producer (1970) is used as an analytical lens, as it presents the qualities a cultural producer who desires social change needs to incorporate in their work. The cultural products analyzed here, the web browser extensions Lightbeam and Go Rando, the web application commodify.us, the informational website myshadow.org, the advertising campaign Anger Marketing at Roskilde, and the physical artefact Transparency Grenade, are created as responses to commercial surveillance and data collection that is now an unquestioned part of everyday life that nevertheless affects Internet users, often unbeknownst to them. 
      A qualitative content analysis is conducted to understand the extent to which the creators inherit Benjamin’s cultural critical claims. First, the origins of cultural products and performativity as part of social critique are outlined, including Benjamin’s concept. The next section illustrates contemporary cultural critique of technology including the hacker ethic, followed by a section informed by Foucault’s take on power and Deleuze’s control society to demonstrate the corpus’ relevance. Current scholarly approaches to Internet surveillance and data collection are then presented, transitioning into a corpus overview that explains the cultural products, and their creators’ background and view on the issue. The methodology includes an analytical coding framework based on academic articles that implement Benjamin’s concept in the current social technological context. The analysis is structured in the order Benjamin presents his concept. It is found that all analyzed creators make Internet users active participant, empowered to change their situations in the described productive relations. Further studies into the audience’s reception of the analyzed cultural products would bring a more complete understanding of the creators’ achievement."
"Armed with Language in Uruzgan


Armed with Language in Uruzgan: A Study on Language Policy in Conflict Zones and English/Afghan Military Language Training","['Qaume, A.']","['Doel, Rias van den']",2017-09-19T17:01:13Z,en,"['Language policy in conflict zones, interaction with locals, attitudes, Pashtu language training, English language training, Afghanistan, Task Force Uruzgan']",Engelse taal en cultuur,"This thesis aims to investigate whether the choices made in the language provision to Dutch military personnel deployed in Uruzgan between 2006 and 2010 had an impact on their interaction with the local population. Research indicates that communicating and interacting with locals greatly influence the success of future missions (McFarland, 2005, p. 62). Although little research has been conducted on language planning in conflict zones, a number of scholars have broached this subject. Vane (2011) suggests that languages such as Arabic, Pashtu and Dari should be added to the language training programmes for soldiers. However, McFarland (2005) argues for simpler ways of communication, such as non-verbal communication.  Five respondents who served during Task Force Uruzgan and who were willing to participate in this study were asked to complete a questionnaire. The questionnaire consisted of eight open questions and two statements. Later, an additional question was sent by email. The respondents completed the questionnaire online. The results include: (1) the importance of containing research into training programmes for soldiers; (2) cultural training and Pashtu language training would have contributed to the mission and would have helped the respondents in carrying out their tasks; (3) since locals, interpreters, translators and Afghan soldiers were not proficient in English, it was of little use for the army in engaging with Afghans during the mission, The importance and usage of the English language could have been overestimated in this case by Dutch defence academies; (4) this study provides additional anecdotal evidence that other factors, such as unpleasant experiences, physical battle and not being well informed of certain aspects of the mission might have been important factors for Dutch military personnel’s behavioural change towards the locals, as indicated by several respondents."
De representatie van pedofile: een retorische analyse van de documentaire LOUIS THEROUX: A PLACE FOR PAEDOPHILES,"['Baal, M.C.C. van']","['Meuzelaar, Andrea']",2017-09-18T17:03:32Z,nl,"['Documentaire, representatie, retorica, Nichols']",Media en cultuur,"In deze scriptie geef ik antwoord op de vraag: “Welk perspectief op pedofilie wordt er in de documentaire LOUIS THEROUX: A PLACE FOR PAEDOPHILES geconstrueerd?” Om dit te onderzoeken maak ik gebruik van de theorie van Nichols over het gebruik van retorica in de documentairefilm. Volgens Nichols heeft iedere documentaire zijn eigen voice, waarmee de documentaire een perspectief biedt op het subject. Ik voer in dit onderzoek een retorische analyse uit. Hierbij richt ik me op 4 departementen die Nichols noemt: Invention, arrangement, delivery en style.
	Uit eerder onderzoek is gebleken dat de representatie van de pedofiel in de media eenzijdig en negatief is. Hierdoor wordt er een bijdrage geleverd aan een morele paniek in de samenleving. De fictiefilm benadrukt echter de menselijke kanten en laat zien dat hij meer is dan alleen een pedofiel. Er is echter nog geen onderzoek gedaan naar de representatie in de non-fictiefilm. Met dit onderzoek wil ik zodoende een bijdrage leveren aan dit debat. 
	Uit het onderzoek blijkt dat de representatie in grote lijnen strookt met de representatie die de media veelal biedt. De pedofiel wordt in deze documentaire gerepresenteerd als onbetrouwbaar, eng en gevaarlijk. Dit draagt bij aan een ‘wij versus zij’-discours. De pedofiel wordt hierdoor neergezet als de Ander en een bedreiging voor de samenleving. Zo draagt deze documentaire bij aan de morele paniek in de samenleving. Er zijn echter enkele elementen waardoor dit negatieve beeld wordt genuanceerd. De documentaire laat ruimte voor de menselijke kant van de pedofiel, iemand die wil en wellicht zelfs kan veranderen in een normale burger, iemand die wij wel als buurman willen hebben. Doordat deze representatie zowel positieve als negatieve belichting kent, staat de representatie van de documentairefilm op zichzelf als de representatie van iemand die van nature een slecht persoon is, maar echter wel een menselijk is. Er wordt hierdoor benadrukt dat wij als samenleving eerder dan hen buiten de samenleving zetten, het gesprek moeten aangaan met en over pedofilie om zo het probleem eventueel op te lossen.
	Voor een vervolgonderzoek zou het interessant zijn om meerdere documentaires te analyseren om zo een gedegen bijdrage te leveren aan het debat. Ook zou het interessant zijn om de representatie in documentairefilms uit verschillende landen te vergelijken."
The reliability of the gaze cueing effect,"['Karreman, A.L.']","['van Rooijen, Rianne']",2017-09-19T17:01:07Z,nl,"['gaze cueing, reliability, betrouwbaarheid']",Liberal Arts and Sciences,"Gaze cueing is een fenomeen waarbij de aandacht van een individu verschuift naar de locatie
waar door een ander individu naar wordt gekeken (Frischen, Bayliss & Tipper, 2007). Deze
aandachtverschuiving zorgt voor snellere reactietijden op een stimulus die op de aanschouwde
locatie verschijnt (Driver et al., 1999). In deze studie wordt onderzocht of het gaze cueing
effect betrouwbaar is over 2 meetmomenten, om de invloed van toevalsfactoren op het effect
uit te sluiten. Ook wordt gekeken naar de interne betrouwbaarheid door de drie blokken te
vergelijken en naar de validiteit van het onderzoek door te controleren of het gaze cueing
effect aanwezig is. Uit de resultaten blijkt dat het gaze cueing experiment betrouwbaar is, dat
er een significant verschil is tussen blok 1 en de blokken 2 en 3, en dat er geen gaze cueing
effect is. Het gaze cueing experiment is betrouwbaar. Over de betrouwbaarheid van het gaze
cueing effect kan op dit moment geen uitspraak gedaan worden."
The IAIE Tetrad: Introducing a Requirements Model for CALL,"['Peters, R.']","['Kirk, A.']",2017-09-19T17:01:14Z,en,"['CALL, ESL, IAIE triad']",Engelse taal en cultuur,"This is a graduate thesis for BA English Language and Culture at Utrecht University. The field of Computer Assisted Language Learning (CALL) has introduced many new L2 learning techniques and resources. The various approaches to CALL are often very different from each other and therefore hard to compare, which results in difficulties when trying to pick an appro- priate ESL CALL method. Without a structured approach, it is difficult to set the requirements for an effective CALL method. In order to identify the requirements, dependencies between requirements, and strengths and weak- nesses of CALL methods, this paper introduces a newly designed framework: The IAIE Tetrad. The IAIE Tetrad builds upon literary findings from the multiple theories on language learning. A visualisation of the IAIE Tetrad, called the IAIE Pyramid, can be used to give an overview of the strengths and weaknesses of individual CALL implementations and can be used to compare methods alongside each other."
Kleur Buiten de Lijntjes,"['Caris, V.G.M.']","['Luitjens, M.R.', 'Krah, E.F.M.']",2017-09-19T17:01:26Z,nl,['Verzet; ritueel;  framing;  ruimte;  krakers; Amsterdam'],Culturele antropologie en ontwikkelingssociologie,"In dit onderzoek analyseren we hoe framing, rituelen en ruimtegebruik een rol spelen in de uiting van verzet op een culturele vrijplaats als ADM. Met dit onderzoek wordt een praktische toepassing weegegeven van een breed concept als verzet. Binnen verzet hanteren wij concepten als alledaags verzet en overt resistance, die kritisch geanalyseerd worden. Hierdoor wordt het brede concept van verzet in de praktische context van ADM aangescherpt en genuanceerd."
Innovation in Organizations Providing Debt Advice: Understanding Organizations’ Willingness to Adopt ICT-enabled Innovations,"['Hoorn, E.H.P. van']","['Lippenyi, Z.', 'Knigge, A.']",2017-09-20T17:02:20Z,en,['Innovation Adoption; Innovation development; ICT-enabled Innovations; IT Innovations; Debt Advice; Debt Advising Organizations.'],Actuele sociale vraagstukken,"One contemporary social problem that has gained considerable attention the past decade is the problem of household debt. Due to the 2008 financial crisis and the expansion of credit markets, (semi-)government bodies have payed increasing attention to addressing overindebtedness through debt advice in many European countries. In the Netherlands, the growing amount of household debt is accompanied by high societal costs. Policy, social and legal workers in the sector of debt advice stress the need of an integrative approach between stakeholders in order to address this problem. Widespread digitalization of (semi-)government bodies and an increasing number of ICT-enabled social initiatives may hold the answer to facilitating in such an integrative approach to addressing household overindebtedness. Whereas digitalization of government bodies and ICT-enabled innovations have been well documented, much less is known about development and adoption of ICT-enabled innovations use in organizations providing debt advice. As such, this thesis is devoted to understanding what explains debt advising organizations’ willingness to develop or adopt ICT-enabled innovations. Based on the Resource-Based View, the Institutional Perspective and scientific literature on organization innovation capability, a theoretical model is proposed that explains how we can understand debt advising organizations’ willingness to adopt or develop ICT-enabled innovations. In order to assess the extent to which the expectations hold, 18 interviews with experts from debt advising organizations in 8 countries in Europe were conducted. The results of this thesis suggest that organizations providing debt advice base the development and adoption of ICT-enabled innovations on competitive pressures on the one hand, and social environmental pressures on the other. In addressing competitive pressures, these organizations develop and adopt ICT-enabled innovations in order to enhance organization efficiency and organization-specific value. In addressing social environmental pressures, these organizations develop and adopt ICT-enabled innovations in order to meet cultural expectations. However,  they often find themselves constrained in developing their ICT by legal mandates and negative side-effects of digitalization. In addressing competitive pressures and environment pressures, debt advising organizations to some extent promote their organization innovation capability through organization learning promotion on ICT-enabled innovations. This is done by connecting to knowledge institutes, by organizing meetings and by organizing reward and award systems related to ICT-enabled innovations. Ultimately, this thesis shows that organizations providing debt advice want to improve their service provision and organization efficiency using ICT-enabled innovations, while being constrained by legal mandates and side-effects of ICT-enabled innovations use on vulnerable citizens."
Leren van je eigen voorbeeld: effecten van reflectie op logisch redeneren,"['Hagendoorn, R.']","['Wermeskerken, van, M.', 'Gog, van, T.']",2017-09-20T17:02:18Z,nl,['hardop reflective; eye-tracking; zelfobservatie; video'],Onderwijswetenschappen,"Uit eerder onderzoek is gebleken dat het probleemoplossingsproces verbeterd kan worden door zelfobservatie en hardop reflecteren. Met zelfobservatie wordt het terugzien van de eigen taakuitvoering bedoeld en met hardop reflecteren het hardop uitleg geven wat is gedaan tijdens een taak en met welke reden. Daarnaast kan het terugzien van de eigen oogbewegingen tijdens het maken van een taak helpen bij het ophalen van informatie uit het geheugen. In dit onderzoek werd gekeken of hardop reflecteren tijdens het terugkijken van een video van de eigen taakuitvoering leidt tot een betere prestatie op een probleemoplossingstaak dan het in gedachten reflecteren tijdens het terugkijken van een video van de eigen taakuitvoering. 
	32 deelnemers werden verdeeld over twee groepen. Een pretest-posttest design werd toegepast. De voormeting bestond uit 20 Mastermindtaken. Tussen de voormeting en de nameting vond de interventie plaats die bestond uit drie Mastermindtaken. De ene groep kreeg na het maken van elke taak een video van de eigen taakuitvoering terug te zien en reflecteerde hardop op de handelingen in de video. De andere groep kreeg een video van de eigen taakuitvoering te zien en reflecteerde in gedachten op de handelingen in de video. De nameting bestond wederom uit 20 Mastermindtaken en 10 taken om de transfer van kennis naar moeilijkere items te meten. Er werd gekeken of de groepen van elkaar verschilden in prestatie en of de groepen verbeterden van voormeting naar nameting. Ook werd de prestatie op de transferitems tussen de groepen vergeleken.
	Een 2 (conditie: hardop reflecteren of in gedachten reflecteren) x 2 (meetmoment: voormeting of nameting) mixed ANOVA werd uitgevoerd op prestatie op de Mastermindtaken. Er was geen verschil in prestatie op de Mastermindtaken tussen de twee groepen (F &lt; 1), de groepen verbeterden niet van voormeting naar nameting (p = .069) en er was geen interactie tussen groep en meetmoment (F &lt; 1). Prestatie op de transfer test verschilde niet tussen de groepen, p = .724.
	Er werd geen effect gevonden van meetmoment en groep op de prestatie op de Mastermindtaken. Dit suggereert dat de interventie geen effect heeft gehad. Echter, de participanten presteerden al heel goed op de voormeting, zo had de ene conditie 92,5% van de items juist en de andere conditie 90% van de items juist. De positieve effecten van de interventie zijn mogelijke onopgemerkt gebleven doordat er weinig ruimte was voor vooruitgang."
Kijken naar wat je deed: Effecten van zelfobservatie en reflectie op leren,"['Sewalt, D.E.G.']","['Wermeskerken, van, M.', 'Gog, van, T.']",2017-09-20T17:02:17Z,nl,"['probleemoplossende taken, self-modeling, self-explanation, oogbewegingen']",Onderwijswetenschappen,"Probleemoplossend leren is cognitief belastend en, hoewel het een veelgebruikte methode is, blijkt deze lastig om aan te leren. In dit onderzoek wordt gekeken naar de effecten van zelfobservatie (self-modeling) en reflectie (self-explanation) op het leren van probleemoplossende taken. Het achteraf reflecteren op je eigen taakuitvoering is lastig gebleken. Het toevoegen van eigen oogbewegingen aan de video-opname van de taakuitvoering kan reflectie ondersteunen. In dit onderzoek wordt daarom gekeken of het combineren van zelfobservatie en reflectie, al dan niet met weergave van oogbewegingen, effectief is voor leren. Voor het onderzoek is een pretest-posttest design met daar tussenin een interventiefase gehanteerd. Studenten (M = 22.94; SD = 2.06) werden willekeurig toegewezen aan de conditie zonder oogbewegingen SM (n = 16) of de conditie met oogbewegingen SM+ET (n = 16). Het experiment bestond uit het maken van Mastermind taken. Het aantal correct gemaakte taken werd bepaald voor de pretest, posttest en transfer. Verschillen tussen condities en meetmoment werden getoetst middels een mixed factorial ANOVA (pre/post) of one-way ANOVA (transfer). In tegenstelling tot de verwachting van dit onderzoek wezen de analyses uit dat er geen toename in prestatie tussen pre- en posttest was, F(1, 30) = 3.96, p = .056, en geen verschil tussen de condities, F(1, 30) = 2.47, p = .126. Ook op de transfer taken is geen verschil tussen de condities gevonden, t(30) = -1.15, p = .119. Een verklaring hiervoor zou kunnen zijn dat de prestatie op de pretest al vrij hoog was en hierdoor weinig verbetering mogelijk was."
Het effect van een taalaccent in een videovoorbeeld op de visuele aandacht van lerende,"['Vlijm, C.M.E.']","['Wermeskerken, van, M.', 'Hoogerheide, V.']",2017-09-20T17:02:19Z,nl,"['accent, visuele aandacht, eye-tracking, leeruitkomsten, mental effort']",Onderwijswetenschappen,"Het ontwikkelen van kennis, oftewel leren, kan door middel van voorbeelden. Leren van voorbeelden is binnen een grote range van taken en contexten effectief en kan in verschillende vormen voorkomen, bijvoorbeeld middels video modeling examples. Dit houdt in dat een model in een video uitlegt en voordoet hoe je een taak moet uitvoeren. Deze video’s kunnen helpen bij het effectief oplossen van een probleem of het verkrijgen van nieuwe vaardigheden. Bij het vormgeven van deze video’s worden diverse keuzes gemaakt die het leereffect kunnen beïnvloeden. In het huidige onderzoek staat het accent van een model centraal. Om het mogelijke effect van het accent van een model op de lerende te meten, wordt gekeken naar visuele aandacht, leeruitkomsten, mental effort en kwaliteit van de uitleg. Leerlingen uit groep 8 binnen de regio Utrecht werden ingedeeld in twee groepen, de controlegroep (geen accent) en een experimentele groep (Limburgs accent). Beide groepen maakten de waterkan taak, waarbij water verdeeld moest worden tot een doel bereikt was. In dit onderzoek wordt verondersteld dat accent van invloed is op: de identificatie tussen het model en lerende, de stereotypering, de visuele aandacht en de moeite die het kost om de uitleg te begrijpen. Er zijn geen effecten gevonden van een accent op de leeruitkomsten en visuele aandacht van de lerende. Volgens dit onderzoek hoeven ontwerpers van videovoorbeelden geen rekening te houden met het kiezen van een model op basis van een accent, aangezien dit geen effect heeft op de leeruitkomsten en visuele aandacht van de lerende."
