title,authors,supervisors,date,language,keywords,program,abstract
"How Grassroots Organizations Reimagine Girls’ Right to Play Online Games:
 A Qualitative Research Among Sub-Saharan Africa","['Frinking, Hannah']","['Groot, Tjitske de']",2023-10-12T23:00:57Z,EN,"['girls’ right to play, online games, grassroots organizations, gender justice, Sub-Saharan Africa']","Youth, Education and Society","Girls’ right to play is not always evident worldwide, as most spaces are gendered spaces, reflective of gender roles and power dynamics. Girls’ right to play is limited in several areas, including the online gaming playfield. This thesis investigates the role of grassroots organizations among Sub-Saharan Africa in promoting girls’ right to play online games and presents findings from seven grassroots organizations among Sub-Saharan Africa. Data was collected through semi-structured interviews. Thematic analysis was used and identified key pillars related to: (1) girls' access to online games, (2) girls’ empowerment and agency through participation to online games, and (3) the transformative effects of girls’ participation to online games in the community. The findings highlight several gender inequalities girls face in their communities such as gender roles, digital gender divide, poverty and gender-based violence. These inequalities limit girls in their right to play online games. Moreover, the results shed led on the importance of girls to participate in these areas, as participation in online games could improve their skills, reinforce their self-confidence, and could provide economic benefits. Girls’ participation to online games strengthen their social position, as efforts from the grassroots organizations include the involvement of the whole community and men, seeking for collective action and responsibility. The thesis ends with recommendations for practice and future research, such as the inclusion of the experiences of girls who benefit from the strategies employed by grassroots organizations."
"Norms & Adolescent Sexual Health- The Role of Parents, Peers and Religion on Adolescent Sexual Satisfaction through Sexual Emotions","['Baturlar, Ozge']","['Ditzhuijzen, J.M. van']",2023-10-01T00:00:45Z,EN,['adolescent sexuality; injunctive norms; sexual emotions; sexual satisfaction'],"Social Challenges, Policies and Interventions","Adolescence is a crucial period for promoting positive sexual health outcomes. In this study, we aimed to gain insight into the role of injunctive norms about sexuality in adolescents' positive sexual experiences. Using three-wave longitudinal data from 160 adolescent boys and girls in the Netherlands (Mage=15,47, SDage= 1.32), we investigated the impact of injunctive norms from parents, peers, and religion on adolescents' positive (i.e., feeling happy, proud, and loved) and negative (i.e., feeling ashamed, dirty, and guilty) emotional experiences with sex, and whether these emotions could predict their sexual satisfaction. Additionally, we tested the effects of injunctive norms on adolescents' sexual satisfaction through positive and negative emotional experiences with sex. As initial analyses revealed gender differences, we examined these associations separately for boys and girls while taking their age into account. Findings from multiple linear regression analyses showed that for boys, being older was related to experiencing higher levels of positive emotions and lower levels of sexual satisfaction. Moreover, perceiving parents as more sexually approving and peers as less sexually approving were related to experiencing higher levels of sexual satisfaction, but these associations were not mediated by positive nor negative emotional experiences. For girls, perceiving parents as more sexually approving was related to higher levels of positive emotions. Both for boys and girls, experiencing negative emotions with sex seems to be a factor that might hinder sexual satisfaction. Overall, our study findings show that adolescents' perception of what is (dis)approved by their parents and peers interferes with their positive sexual outcomes. Moreover, it highlights the role of gender in shaping various aspects of adolescents' sexual experiences. These insights highlight the necessity of sex education in promoting equality and addressing biases related to social norms, gender, and sexuality."
Exploring Preferences and Acceptbaility of Policies to Reduce Socioeconomic Inequalities in Health Across Various Social Groups - A Cross-Sectional Study in the Netherlands,"['Dietzfelbinger, Lea']","['Kamphuis, Carlijn']",2023-09-30T00:01:25Z,EN,"['Preference, Public Acceptability, Socioeconomic Policies, Health \nInequalities']","Social Challenges, Policies and Interventions","This study explores acceptability and preference for policy approaches addressing 
socioeconomic inequalities in health in the Netherlands. Sixteen relevant policies were 
classified as structural, agento-structural, agentic, and process policy (public involvement). 
A cross-sectional study was conducted in May 2023 among Dutch-speaking individuals aged 
18 and above, living in the Netherlands. A non-probability (snowball and convenience) 
sampling method was used to distribute the survey via various social media channels and 
existing contacts. Acceptability was measured on a seven-point Likert scale. To assess the 
preference of policies, respondents were required to pick three policies they considered most 
important in reducing socioeconomic inequalities in health. Educational level, measured by 
the highest degree, was used to assess respondents´ socioeconomic status (SES), categorised 
in two groups. Covariates included were age, gender, employment status, being a welfare 
recipient, working in the social or health domain and perceived responsibility. 87% of the 
participants (N=331) had high and 13% low or middle education backgrounds. In general, 
agento-structural policies received high acceptability and preference scores. The quality of 
social housing and public involvement received high scores of acceptability, respectively 
preference. Education did not show any differencesin the acceptability of either of the policy 
types. Differences were observed in the preference: individuals with low/ middle educational 
levels scored higher on structural policies while individuals with high educational levels 
scored higher on agento-structural policies. Yet, the regression analysis did not show
educational level as a significant predictor of acceptability and preference. Age, gender, and
perceived responsibility were positively related with all four policy types, serving as 
covariates. Non-welfare recipients showed higher acceptability towards agentic policies and 
lower preference towards structural policies. Dutch policymakers should prioritize agento-
structural policies and particularly focus on improving the quality of social housing. A
participatory approach involving various stakeholders is recommended to reduce 
socioeconomic health disparities."
Shaping How Others See Us: Utilising Beauty Practices for Social Influence and Public Imaging in the 15th Century,"['Feodorov, Hannah']","['Versendaal, Rozanne']",2023-09-30T23:01:13Z,EN,['Beauty; 15th century; Women; Social mobility; Self-fashioning'],"Ancient, Medieval and Renaissance Studies","15th-century ideas around female beauty and beauty culture were just as nuanced as today's. With strong cultural ideas around beauty and behaviour as a reflection of inner virtue, French and Italian women used cosmetics and idealised images to adhere to the beauty standard. This thesis asks to what extent elite women's application of these beauty practices could be used to facilitate social influence. This thesis addresses the gap between scholarly discussions of beauty as a concept and how cultural expectations changed how beauty practices could be applied throughout the different stages of elite women's lives. Through an analysis of selected texts and passages by 15th-century authors Isabella d'Este, Anne of France, Christine de Pizan, and Laura Cereta, this thesis will examine how these female authors viewed beauty and women's application of beauty practices through three stages of life. This thesis will examine the three stages of unmarried youth, becoming a young married woman, and finally entering old age and widowhood. For each stage of life, the chapters will analyse textual and visual sources through the lens of self-fashioning as a tool for self-representation and female agency."
How Translocality Shapes Dutch-Cape Verdean Families,"['Eeckhout, Mare van den']","['Zoomers, Annelies']",2023-09-30T00:01:14Z,EN,['Cape Verdeans; Dutch-Cape Verdeans; Families; Translocality; Transnationalism; Translocal Families; Transnational Families; Migration; Identity; Remittances; Translocal Family Relationships'],International Development Studies,"Cape Verde is a country with a rich and long migration history, which has led to the belief
that there are more Cape Verdeans that live outside of the country borders than within. Cape
Verdean migration flows span across the whole world, meaning that Cape Verdean families
often are scattered throughout different places. This dispersion has led to many families
maintaining families across between the different places, creating translocal relationships.
Not only does translocality influence these families, but also the individual family members.
This research therefore sets out to examine the role of translocality for Dutch-Cape Verdean
families and their members. This is done by focusing on the role of translocality for the actual
relationships within these families as well as other types of networks, for the identity
formation of the individual members, and for translocal practices that are important for the
Dutch-Cape Verdean families. This is done by exploring the views and experiences of
several members within these translocal families, both in the Netherlands and in Cape Verde.

This thesis uses a qualitative research design and the primary data was collected through
personal surveys in the form of face-to-face conversations and in-depth interviews. To ensure
that both the family members that moved away and those who stayed were properly
included, the fieldwork was split in two. The first half of the research was carried out in the
Netherlands, particularly in Rotterdam, to delve into the perspectives and experiences of the
Cape Verdean members that migrated to the Netherlands. The second half of the fieldwork
took place in Cape Verde, on Sao Vicente and Santiago. Here, the perspectives of the
members that stayed in Cape Verde were researched.

The outcome of this research shows that translocality plays a vital role for the
relationships of Dutch-Cape Verdean families. Translocality also has a big impact on the
individual family members, through identity formation, different types of relationships and
networks, and the translocal practice of remittances."
BOTTO-UP FLOOD MANAGEMENT AND ITS IMPACT ON LIVELIHOOD IN JAKARTA,"['Dessyta Octavera Santi, Dessyta']","['Batubara, Bosman']",2023-09-30T00:01:32Z,EN,['flood management; bottom-up; community; participation; livelihoods'],International Development Studies,"The past research illustrates top-down flood management in Jakarta since the colonial era 400 years ago. One of the common flood managements offered by Jakarta’s local government is through a river rehabilitation project, evicting riverbank settlements. By taking a bottom-up approach, this qualitative research aims to reveal the bottom-up flood management practices conducted by three kampungs in north Jakarta: Kampung Tongkol, Kampung Lodan, and Kampung Krapu, organized by KAKC (Komunitas Anak Kali Ciliwung/Ciliwung Sub-River Community). In response to the eviction threat, KAKC proposed a “Penataan Kampung (Kampung Maintenance)” concept instead of eviction. This effort is not only to protect them from eviction but also to be part of the city’s flood management as a whole. This paper presents the existing flood management conducted and the upcoming practices designed by KAKC.
Recently, numerous development programs, including flood management, often transformed the source of livelihoods, and that transformation significantly impacted the livelihood security of vulnerable groups. Therefore, KAKC and its community feared not only losing their house but also their workplace as their source of living. Losing both house and a source of living would significantly worsen the financial situation and well-being of the already poor households.
The research’s findings were drawn from field visits with ethnography methods, photo elicitation, in-depth interviews, and random small discussion sessions with KAKC members and the inhabitants of three kampungs. This research found that flood management practices by KAKC illustrate an unconventional approach as an alternative to common flood management derived from hydrologists’ ideas, which is dominant with big infrastructures such as canal systems, dredging, clearing, and normalization of river projects. It proves that KAKC, as a local community, have their own approach and depicts its crucial role in the development process. KAKC practices in flood management illustrate more active and quasi-participation instead of passive. Lastly, flood management and livelihoods are mutually interconnected and impact each other."
A study of how and why democratic leadership affects work performance,"['Vasiloglou, George']","['Taris, Toon']",2023-10-01T00:00:43Z,EN,[],"Social, Health and Organisational Psychology","This study aimed to outline the effects of democratic leadership in the workplace on employee organizational commitment and employee performance. Specifically, based on a literature review it is expected that employees who evaluate their supervisor as displaying democratic leadership behaviors (e.g. allowing subordinates to take a more participative role in decision making, to share their thoughts and opinions etc.) will report higher commitment and higher performance. Additionally, it is expected that organizational commitment will at least partially mediate the relationship between democratic leadership style and performance."
THE IMPACT OF REVASCULARIZATION SURGERY ON HEADACHE IN PATIENTS WITH MOYAMOYA,"['Gallego Moyano, Daniela']","['Externe beoordelaar - External assesor,']",2023-09-30T23:00:49Z,EN,[],Medicine,"Background and Aims: Significant headache in moyamoya vasculopathy is not uncommon but the pathophysiology is poorly understood. We aimed to investigate if headache in moyamoya patients improves after revascularization surgery and whether this is associated with improvement in cerebrovascular reactivity.
Methods: For this single-center retrospective study, adult patients with moyamoya vasculopathy who underwent extracranial-intracranial bypass surgery between January- 2010 and September-2022 were selected from a database with consecutive patients who had MRI with cerebrovascular reactivity studies. Clinical data including a headache history and imaging data were collected through systematic chart review. We assessed the association between headache and cerebrovascular reactivity before and after uni- or bilateral revascularization surgery.
Results: Fifty-one patients were included (mean age 4213 years, 37 women (73%)). Thirty- three patients (65%) had bilateral moyamoya vasculopathy and 14 (27.5%) underwent bilateral extracranial-intracranial bypass surgery. Thirty-five patients (69%) reported headache pre-surgery. Features included: episodic headache (96%), preceding aura (12%), predominantly throbbing headache (47%) with nausea/vomiting (39%), and/or photo/phonophobia (11%); 62% of patients lost workdays because of headache.
Headache improved in 24/35 (69%) patients after surgery with reduction in pain severity (median VAS from 7 to 3; p <0.01) and sick leave (62% to 19%; p=0.0024). CVR improved in 25/38 (66%) patients who had pre- and post-surgery CVR-MRI, which was associated with headache improvement (OR:13; 95%CI: 1.3-124). Younger age was also associated with headache improvement post-surgery (OR:0.88; 95%CI: 0.81-0.96).
Conclusions: Headache in moyamoya vasculopathy improved in most patients after revascularization surgery and was associated with improvement in cerebrovascular reactivity, supporting the hypothesis of a vascular origin of the headache."
"3D Human Reconstruction on the Multi-View,
In-The-Wild, YOUth data","['Kalyuzhnyy, Vlad']","['Poppe, Ronald']",2023-10-01T00:00:52Z,EN,['2D Pose Estimation; Camera Calibration; 3D Human Reconstruction'],Artificial Intelligence,"The main goal of this research thesis is to retrieve three dimensional human body models, of the parent and
infant, depicted in the private YOUth dataset, from multiple uncalibrated cameras. The previous research in
this area is primarily reliant on ground-truth annotations of two dimensional poses across the multi-view data
or the prior knowledge of the camera parameters. To this end, we develop a mechanism which bridges two
dimensional pose estimation methods with camera calibration and three dimensional human reconstruction
models. To reliably achieve our goal, we study the mechanisms of top-down and bottom-up two dimensional pose estimation methods, as well as, one-stage and two-stage three dimensional human reconstruction
strategies. To link the data between these different models, we develop a pipeline which identifies the same
individual across sequential frames and different points of view, ensuring to accommodate for missing, or redundant, information. We quantify the quality of the reconstruction based on the estimated two dimensional
pose data. The study of the qualitative results show the implications of challenges, such as occlusions and two
dimensional pose detection ambiguities, which cannot be accounted for in the absence of ground-truth pose
annotations or ground-truth camera parameters."
Properties and Applications of Hawkes Processes,"['Bergman, Peggy']","['Ruszel, Wioletta']",2023-09-30T23:01:16Z,EN,[],Mathematical Sciences,"Point processes in probability theory are special stochastic processes which model the occurrence 

of events (points) in some space and parameterized by their frequency. Hawkes 

processes are general point processes where the frequency can be self-exciting or mutually 

exciting. They occur in various areas such as geological sciences, epidemiology and financial 

mathematics. The focus of this thesis lies in discussing different types of Hawkes processes 

and their properties as well as presenting financial applications. The (linear) Hawkes process 

or self-exciting Hawkes process is a process with a single counting process such that that the 

occurrence of an event increases the probability of the occurrence of another event. In the 

case of the (linear) Hawkes process, we prove the Law of Large Numbers and the Central 

Limit Theorem. Moreover, we study the Hawkes likelihood function and the Hawkes loglikelihood 

function. Besides a self-exciting Hawkes process there exists a mutually exciting 

Hawkes process, which is a process with multiple counting processes that are depended on 

each other. Meaning that the occurrence of an event in one of these counting processes 

also lead to an increased probability of an event occurring in the other counting processes. 

We study the Hawkes likelihood function and the Hawkes log-likelihood function for the 

mutually exciting Hawkes process. The marked Hawkes process is a (linear) Hawkes process 

with added random variables called the random marks. We prove the Hawkes likelihood 

function and the Hawkes log-likelihood function as well as the Central Limit Theorem. 

Furthermore, we derive the dynamics for the Hawkes jump-diffusion model given by three 

stochastic differential equations and prove the Law of Large Numbers and Central Limit 

Theorem for this particular model."
