title,authors,supervisors,date,language,keywords,program,abstract
Evolutionary Game Theory,"['Hesteren, D.M. van']","['Dajani, K.']",2018-06-20T17:00:46Z,en,"['Evolutionary game theory, mathematics, evolutionary stable strategy, replicator dynamics']",Wiskunde & Toepassingen,"This thesis provides an introduction into the basics of Evolutionary Game Theory. Evo- lutionary Game Theory is linked with the concept of natural selection, which deals with selection and mutation. After a small introduction in Game Theory, the definition of an Evolutionary Stable Strategy (ESS) is introduced. An ESS focusses on the concept of mutation, where the payoff is measured by the number of offspring. A point is an ESS if it is a better strategy than a mutant strategy, and it fares better against the mutation than the mutation does against itself. The main result is that an Evolutionary Stable Strategy is always a symmetric Nash equilibrium, but the converse is not true. Then, the concept of the Replicator Dynamic is introduced, which covers the concept of se- lection. The replicator dynamics is an ordinary differential equation, which is used to measure the change in the composition of the population over time. The main result is that a Lyapunov stable stationary state is a symmetric Nash equilibrium. Finally, an economic application of Evolutionary Game Theory is explained, where the replicator dynamic equation is calculated, equilibrium points are found and stability is measured."
De collectieve actie frame: van burger tot massamoordernaar,"['Derks, F.N.']","['Noordhof, Annelies']",2018-06-19T17:01:12Z,nl,[],Taal- en cultuurstudies,
"Towards a cyclostratigraphic framework of the Upper
Cretaceous Chalk Group in the Dutch offshore","['Arts, M.C.M.']","['Dr. Geert-Jan Vis (TNO), Dr. Frits Hilgen']",2018-06-25T17:01:06Z,en,"['Chalk Group, North Sea, Schill Grund Platform, Ekofisk Formation, Ommelanden Formation, cyclostratigraphy Milankovitch cycles, Evolutive Harmonic Analysis, evolutive Average Spectral Misfit, Seismic trace']","Earth, Life and Climate","The current geological timescale has already been astronomically calibrated down to the early Campanian. This study
evaluated the Danian to Cenomanian Chalk Group in the Dutch offshore on the Schill Grund Platform as a possible
extension for the astronomically calibrated timescale. The Schill Grund Platform in the Dutch offshore is one of the few
areas where the Chalk Group is relatively undisturbed and virtually complete. Spectral analysis on well-logs by van der
Molen (2004) already showed promising cyclostratigraphic results for the Schill Grund Platform. Van der Molen (2004)
also proposed a non-tectonic origin for some of the seismic reflectors on the Schill Grund Platform.
An integrated petrophysical, seismic, biostratigraphic and core material based approach was used to investigate the
presence of Milankovitch cycles on the Schill Grund platform. The EHA, Blackman-Tukey transformation and Redfit
spectral analyses of the well-logs in depth domain showed consistent peaks for the 4-6, ~8, 15-22 40-60, ~105, 125-160
and 300-400 m periods. Based on eASM results and the (bio)stratigraphic constraints the 15-22 m period is interpreted
as the 405-kyr eccentricity cycle and was subsequently used for a depth-time conversion. Spectral analysis in the depth
and time domain led to the identification of cycles with periods of 100, 200, 300, 405, 700-1000, 1200, 2400, 3500 and
9500-kyr. The 100, 405, 1200, 2400, 3500-kyr periods could be readily assigned to an orbital cycle, but the assignment
of an orbital cycle to the 200, 300, 700-1000 and 9500-kyr cycles is more problematic. The enigmatic presence of the
1200 and 2400-kyr cycles could hint to an episode of chaotic resonance between the orbits of Earth and Mars. No
definite orbital phase-lithology relationship exists for the Chalk Group in the North Sea Basin, which results in two
tuning options; an eccentricity minimum and an eccentricity maximum tuning option. The 1200, 2400 and 3500-kyr
(40-60, ~105 and 125-160 m periods) cycles are also registered in the spectral analysis of the seismic trace data. The
filtering of the seismic trace and well data of the 1200 and 3500-kyr cycles (in the depth domain) display a good fit with
the seismic record and an astronomical modulation of the reflector pattern is therefore likely.
XRF, core observations, well-logs and literature indicate that the Chalk Group has two different depositional settings; a
cool water detrital/anoxic setting with marl deposition and an oxic warm water chalk deposition. The two settings can
be explained by an upwelling or a stagnation model. The upwelling model is linked to the eccentricity maximum tuning
option and the stagnation model is linked to the eccentricity minimum tuning option. The upwelling model is preferred
over the stagnation model due to more evidence in literature for the upwelling model, the presence of Prasinophyte
algae in the core of well A12-02 and the phase relationship between the biostratigraphy and the filtered gamma ray log
data of well A12-02.
The cyclostratigraphic framework enabled a long-distance correlation of stage boundaries across the Schill Grund
Platform, a re-evaluation of the ages assigned to the CK sequence stratigraphic boundaries of van der Molen (2004) and
a re-evaluation of the ages assigned to the formation boundaries of the Chalk Group in the Dutch offshore."
Visualization of Dutch shoreface dynamics,"['Hulst, W. van der']","['Lammeren, R. van']",2018-06-25T17:01:09Z,en,"['Spatial temporal analysis, Visualization / Visualisation, Geographic Information System, Representation, Interactive / Interaction, Dynamic, Animated, Map design, JARKUS, Shoreface, Ameland, Height dynamics']",Geographical Information Management and Applications (GIMA),"This research is focused on creating visualization methods for the dynamics in the Shoreface. For this it uses the JARKUS dataset. This JARKUS data contains the height measurements by high precision bathymetry of the dunes, beach and underwater shoreface. In order to show the development of the height elevation over time for the period 2000-2010 the research focuses on the location of areas with a lot of dynamics. This research only focuses on the north coast of Ameland. The Dutch practise of water management is an important factor for the analysis and visualization of the dynamics. This research targets to add value by elaborating on the location of the dynamics and not on the coastal profiles.
The objective of this study is to develop and test a visualization to show the morphologic dynamics of the shoreface. Where there are options to focus on line or field object this report is focused on the evolution of the height dynamic of point locations. The problem to tackle is how to visualize the dynamics of the shoreface morphology. The fact that the research is focused on the underwater dynamics leads to a difficulty. The area is highly influenced by several natural and artificial processes. Where the land morphology is seen to be quite solid, the dune, beach, and shoreface are constantly developing. Also the multidimensional aspect of the JARKUS data is of influence on the research.
The questions that are central in this research are:
1. What morphologic features in the shoreface are of interest?
2. What dynamics are present in the shoreface of north Ameland?
3. How to visualize the dynamics of the shoreface?
4. How are the dynamic visualizations understood?
The research starts with a literature review of the coastal morphological phenomena and dynamics to answer the first research questions. The first question is about the morphological features that exist in the shoreface of the Dutch coast. This is followed by the identification of the dynamics of the shoreface and the processes that influence the situation on Ameland. It is identified that the morphological features in the shoreface that are of interest on de mid-term timescale are the longshore bars and rip channels. The development of these elements under the influence of the natural and artificial circumstances can be shown by displaying the dynamics in height over time.
The second part of the research, question three and four, focus on a more practical approach. First there is elaborated on the influence of different graphic parameters on the perception of maps. Then in order to visualize the data, the JARKUS data has been preprocessed. This includes, interpolating the coastal profiles, normalization, and classification of the data, and the transforming of the raster to a vector dataset with point data. The resulting visualizations are coded with the use of the CARTO library and the TORQUE function. The JavaScript libraries of these products are used and adjusted to create the animated maps. The creation of digital and animated maps is one of the possibilities that digital mapping allows and is analysed under the circumstances of perception and change blindness. Mapping theories indicate that new visual variables arise when the maps are created for digital purposes and not only for print only maps. One of these is the blinking that is used for the maps. Next to the blinking variable the maps are created with variation on the aggregation method, spatial resolution, colour use, and size. This results in eighteen visualizations. Three of the visualisation are presented in an usability test to check whether the expectations meet the reality. The test made clear that some maps are better to be used in the identification of the dynamics in an area and others are better to identify a spatial-temporal pattern. The testing of the visualizations leads to the conclusion that: A blinking map can help in the identification of the locations of the dynamics and in the identification of the spatial-temporal pattern. It however still remains a difficult task to use the correct graphic variables to display the development over time. Based on the visualization of the height dynamics a step is made to fill the research gap of the analysis of the dynamics of underwater morphological objects."
"The effect of the inherited Miocene extensional geometries during the inversion of the Sarajevo Basin, Bosnia & Herzegovina","['Morley, S.']","['Andric, Nevena, dr.', 'Matenco, Liviu, prof. dr.']",2018-06-25T17:01:11Z,en,"['inherited structures, inversion, Bosnia & Herzegovina, Sarajevo Zenica basin, Dinarides Lake System, rheological stratification, half graben, assymetrical basin inversion, folding, thrusting']",Earth Structure and Dynamics,"The effect of inherited basin structure and rheological stratification of a basin fill on the deformation created by inversion is a topic which has not received a lot of attention. Therefore we studied the Sarajevo-Zenica basin, a late Oligocene – Miocene endemic intramontane basin, situated in the Dinarides mountains of Bosnia and Herzegovina. To establish how inherited basin properties, structural and rheological, exerted control on the inversion deformation. We carried out structural and lithological mapping to examine the basins pre-inversion evolution and analyse its effect on the inversion. Two deformation events affected the basin before inversion. It was initiated as a foredeep basin during late Oligocene - Miocene during a phase of compression, and opened further during a phase of extension associated with the opening of the Pannonian basin in the Early – Middle Miocene. The basin was inverted obliquely to its NW-SE structural trend, in the Late Miocene by a N-S oriented compression, which is generated by the convergence of the Adriatic plate into the Dinarides. Inversion created a large E-W striking thrust through the centre of the basin which connects to a detachment in the Bosnian Flysch. Folds striking E-W to NW-SE were formed. Due to the oblique angle of inversion the thrust sheet moved over oblique ramps inherited from the NW-SE trending normal fault blocks created during extension. Tear faults were formed to accommodate for the hanging wall slipping over these oblique ramps. Lateral movement along these tear faults rotated some E-W striking structures in the hanging wall to a N-S orientation. The deposition of coarse competent lithologies along the SW basin margin which transition into finer incompetent lithologies towards the NE basin margin created a rheological stratification of the basin. Where the basin fill was more competent the inherited structure exerted a stronger control in the inversion deformation, while inversion deformation in areas with incompetent lithologies was much less controlled by the inherited structures."
Overcoming barriers to green roof adoption: A study on barriers to green roof implementation by private actors,"['Pinyol Alberich, J.']","['Mees, Heleen']",2018-06-25T17:01:02Z,en,"['Barriers, climate change adaptation, green roofs, causal mechanism']",Sustainable Development,"Green roofs are adaptation measures to mitigate the effects of climate change in urban areas. Green roofs and other adaptation measures are hardly implemented or being led by local governments and public authorities with a modest role of private actors (Mees, 2014; Stamatelos, 2012). The involvement of private actors is beneficial to share risk, bring resources and skills to the green roof adoption process (Harman, Taylor, & Lane, 2015). A strong involvement of private actors and the establishment of hybrid governance arrangements would contribute to expand the implementation of climate adaptation measures, but there are barriers that impede this involvement to happen (Mees, 2014; Biesbroek, 2014). The following research aims to obtain a deeper understanding of those barriers. Among all private actors, this research focuses on private roof owners since those are directly responsible for implementing green roofs on their rooftops.
This research focuses on private roof owners from urban areas in the Netherlands. This research explores the barriers that roof owners experience in the process of implementing green roofs. The information of the present research is based upon interviews.
This research aims to achieve a better understanding of the barriers that affect private actors who own properties with roofs. Firstly, these barriers are identified and their relevance is calculated. Secondly, the underlying causes of these barriers are analysed. Thirdly, the acceptance of potential policy tools to overcome such barriers are analysed. With this understanding, the final goal of this research is to draw advice about how to design strategies to overcome barriers to climate change adaptation. The final output of this research is a set of recommendations on how to effectively involve private actors in the adoption of green roofs in urban areas. The scientific relevance of this research is to gain insight of the causality of the barriers to climate change adaptation. This advice is societally relevant because it can help policymakers to draw policies towards a more effective implementation of green roofs and contribute to adapt the city to the unavoidable consequences of climate change.
The results of this research are that the main barriers to green roof adoption are the competition between climate change adaptation and mitigation measures, the perception the costs of green roofs are higher than its benefits, the lack of resources and the problem alienation. These barriers should be overcome by policies that target their causes and are perceived as acceptable by roof owners."
Moraine derived debris supply and distribution on a Himalayan glacier,"['Woerkom, T.A.A. van']","['Immerzeel, W. W.', 'Steiner, J. F.', 'Kraaijenbrink, P.D.A.']",2018-06-25T17:01:10Z,en,"['debris covered glaciers, moraine erosion, modelling, sediment distribution']",Earth Surface and Water,"Many glaciers throughout the Himalayas are debris covered, which substantially alters the melt
processes. Though the extent of these glaciers is well studied, there is less information available of
the debris thickness. This debris thickness is spatially variable, and partly caused by sediment
transport processes from the slopes adjacent to the glacier.
To quantify and understand these processes field data was analyzed and based on these insights a
simple erosion-transport model was developed.
Using UAV images and DEMs from April 2013 to May 2017, the amount of erosion and the causing
processes could be distinguished. Erosion rates on the moraine are 0.25 m yr-1, which almost
completely happens during the wet season. Debris flows and sediment entrainment by water flow
are the processes here. The lower loose part of the moraine moves downslope with a velocity of 0.5-
1.5 m yr-1. This may be caused by solifluction or large slumping processes. Furthermore, smaller
slumps and small rockfalls also contribute to the sediment transport down the moraine.
The model calculates that the average debris extent outward from the moraine is approximately 30
m, covering in total 22% of the glacier surface with an average thickness of 2.2 m. This is in sharp
contrast with the fact that the glacier is currently entirely covered in debris. Not all the debris is thus
derived from the lateral moraines."
"""Winter is coming"": een analyse van world-building in trailers van de televisieserie 'Game of Thrones'","['Wal, T. ter']","['Gorp, J. van']",2018-07-03T17:00:54Z,nl,['trailers; world-building; Game of Thrones; parateksten; verhaalwereld; stilistische analyse; shots; mise-en-scene; dialogen; credits'],Media en cultuur,"In dit onderzoek worden drie trailers van seizoen 1 van de televisieserie GAME OF THRONES geanalyseerd. Aan de hand van deze analyse wordt er getracht om een antwoord te geven op hoe er in de trailers een verhaalwereld wordt geconstrueerd. Dit vraagstuk wordt middels het concept ‘word-building’ van Mark J.P. Wolf onderzocht, hierbij wordt de nadruk gelegd op de constructie van een verhaalwereld in een paratekst. Volgens Wolf zijn de elementen personages, objecten en omgeving bepalend voor de opbouw van een verhaalwereld, deze elementen worden gerepresenteerd in de trailers. De representatie van deze elementen wordt onderzocht in de mise-en-scene van de trailers aan de hand van een stilistische analysemethode naar Jeremy Butler. Daarnaast wordt de betekenisvorming van credits in de trailers onderzocht. In de analyse wordt er zorgvuldig gekeken naar de personages en hun dialogen, mise-en-scene en de credits. Er wordt in dit onderzoek gefocust op de eigenschappen van de shots en hoe hier een betekenis aan gegeven kan worden. Bij de interpretatie van de shots wordt er bestudeerd op welke manier de trailers een verhaalwereld construeren en of hierin verschillen te ontdekken zijn. Uit dit onderzoek blijkt dat er in elke trailer een ander bepalend world-building element op de voorgrond treedt. Dit komt doordat de trailers op verschillende wijze functioneren. In de analyse wordt ook duidelijk dat dialoog een bepalende rol speelt in de constructie van de verhaalwereld van GAME OF THRONES. Daarnaast dragen credits zoals titels en recensies bij aan word-building in de trailers. De trailers geven op diverse manieren informatie over deze verhaalwereld en creëren verwachtingen bij de kijker. Hierbij verwijzen de trailers niet naar de televisieserie, maar naar een verhaalwereld die de grenzen overschrijdt van de televisieserie."
Disney Going Wild: character engagement in de wildlife fictiedocumentaire,"['Esselaar, N.']","['Pafort-Overduin, C.']",2018-07-03T17:00:55Z,nl,"['wildlife documentaire, disneynature, emotionele betrokkenheid, structure of sympathy, person schema, recognition, alignment, allegiance']",Taal- en cultuurstudies,"Natuurdocumentaires, en met name het subgenre wildlife, zijn populair bij een steeds breder publiek. Deze populariteit komt volgens professor communicatie Derek Bousé voor een belangrijk deel voort uit het veranderende karakter van de documentaire. De traditionele (televisie)documentaire moet volgens hem steeds vaker plaatsmaken voor meer toegankelijke, verhalende varianten. Een voorbeeld van een dergelijke wildlife fictiedocumentaire is Disneynature’s MONKEY KINGDOM. Hoewel de hoofdrolspelers in MONKEY KINGDOM wilde ceylonkroonapen zijn, stuurt de film duidelijk aan op het ontstaan van een band tussen de kijker en de apenfamilie. Aan de hand van Murray Smith’s ‘structure of sympathy’ model wordt in dit onderzoek gekeken hoe MONKEY KINGDOM verhaaltechnisch is opgebouwd en hoe voice-over, cinematografie en muziek samenwerken om de verschillende levels van ‘imaginative engagement’ te faciliteren. Het onderzoek laat zien dat MONKEY KINGDOM wat betreft het creëren van een ‘structure of sympathy’ dicht bij de Hollywood fictiefilm ligt, maar dat de nadruk op andere onderdelen van het model komt te liggen."
De samenhang tussen Sociale Competentie en de Sociale Positie van kleuters en de modererende rol van Geslacht,"['Cuppen, I.M.J.']","['Teunissen, H.', 'Endedijk, H.']",2018-07-02T17:01:14Z,nl,['Sociale Positie; Sociale Competentie; Kleuters'],"Clinical Child, Family and Education Studies","Dit onderzoek is gericht op het verband tussen sociale positie en sociale competentie bij kleuters en onderzoekt de modererende rol van het geslacht van het kind. In dit onderzoek hebben 297 kinderen deelgenomen uit 16 kleuterklassen van acht verschillende scholen. Dit waren 157 jongens en 140 meisjes tussen de leeftijd van 4.00 en 6.42 jaar. 
De sociale competentie werd gerapporteerd door de leerkracht doormiddel van een vragenlijst. De sociale positie van het kind werd bepaald aan de hand van een digitale versie van de sociometrische methode ‘ratings’. De kinderen werd gevraagd om aan de hand van een foto van iedere klasgenoot een indicatie te geven, op een 3-punt-schaal, hoe leuk ze het vinden om met dit kind te spelen. Aan de hand van een regressieanalyse werd bekeken of sociale competentie een voorspeller is van de sociale positie van kleuters en of dit effect verschilt afhankelijk van het geslacht van het kind. Uit de resultaten blijkt dat een hogere sociale competentie was gerelateerd aan een hogere sociale positie en dit effect was hetzelfde voor jongens en voor meisjes."
