title,authors,supervisors,date,language,keywords,program,abstract
Stimulation of corporate car sharing: institutional work for organisational innovation adoption,"['Huik, R. van']","['Pelzer, P.']",2016-09-29T17:01:00Z,en,['Corporate car sharing; organisational innovation adoption; institutional work; transportation demand management'],Sustainable Business and Innovation,"Corporate car sharing, defined as the sharing of cars between multiple users, where an employer and/or employee is/are involved as a user and/or provider, has considerable environmental and practical benefits by increasing the utilised capacity of vehicles. Because scientific knowledge about corporate car sharing is still very scarce, this thesis studies how the adoption of corporate car sharing can be stimulated. To do so, research on innovation adoption/diffusion studies with institutional work is combined. These scientific disciplines have recently been bridged by other scholars, but rarely to analyse the adoption of non-technical innovations in organisations. The study has practical implications for organisations that market and/or adopt corporate car sharing. To find an answer to the research question, fourteen Dutch organisations that adopted corporate car sharing or planned to do so were studied. Semi-structured interviews with employees responsible for mobility in these organisations formed the main source of data.

Adoption, distinguished in an organisational and individual level, is influenced by the characteristics of the corporate car sharing arrangement as perceived by the adopting actor. This perception is influenced by institutions, which can in turn be influenced by institutional work. Several types of corporate car sharing are distinguished, respectively in order of current institutional embeddedness: sharing within organisations (B2E & E2E), between organisations (B2B & CSO), and between organisations and private persons (B2P, P2B & CSO). These different types exist in different institutional fields and therefore require different institutional work to shape institutions in favour of their adoption.

Mobility professionals (such as those interviewed during this study) stimulate individual level adoption by doing institutional work within their (adopting) organisations, whereas providers of corporate car sharing products and services mainly do institutional work to stimulate organisational level adoption. To effectively stimulate individual level adoption, employers should first establish an arrangement and enforce rules and procedures that are compatible with the organisation’s internal characteristics and external conditions, and educate their employees about this. Interorganisational normative networks are a powerful stimulus for organisational level adoption: by enabling the sharing of experiences, challenges and best practices, it generates and enhances management support for corporate car sharing."
Testing the pALPIDE v2 chip and researching module testing methods for the ALICE ITS upgrade.,"['Oomen, C.J.M.']","['Kuijer, P.', 'Christakoglou, P.', 'Mischke, A.']",2016-09-29T17:00:52Z,en,"['ALICE, ITS, ALPIDE, FPC Cutting machine, Probing machine']",Natuur- en Sterrenkunde,"In the second Long Shutdown (LS2) of the LHC at CERN in 2018-2019, an upgrade of the one of the detectors, namely ALICE is planned to take place. A crucial part of the ALICE detector in identifying particles is Inner Tracking System (ITS). The main purpose of the ITS, which is the closest to the beam pipe, is to detect low momentum and short-lived particles. In the new ITS, a Monolithic Active Pixel Sensor architecture called the pALPIDE v2 is chosen to replace the current detector chips. A testing system for these chips including a MOSAIC board that converts the analogue to a digital signal that can be read out numerically by a computer has already been developed to test the chips. This setup also consists of a printing board that the chip is fixed on and a power supply. In the ITS, staves that consist of modules of 7 by 2 chips will be installed. Therefore it is necessary to be able to test multiple chips at once. Connecting multiple chips to each other and testing these modules as a whole is a delicate procedure since the silicon layers on the chip can easily be damaged. Two connection methods have been developed so far that are both undergoing a research en development phase. Firstly, the probing machine presses a single module down onto connector pins in order to make a connection and read out data for testing. Secondly, the FPC cutting machine cuts off a small strip at the end of a module to provide a connection using an external connector. In this process of cutting, the straightness of the cut is of utmost importance. In this bachelor thesis I have examined the possibilities for both the module testing methods as well as supplied a statistical analysis of a single chip in ROOT."
The potential of self-governance in stimulating sustainable consumption of mobile phones,"['Gerretsen, E.B.E.']","['Driessen, P.P.J.']",2016-09-29T17:00:59Z,en,[],Sustainable Development,"This thesis focuses on sustainable consumption interventions from a corporate perspective within the mobile phone market. It is acknowledged that increasing levels of consumption largely contribute to the impact that society has on the environment. Scientists argue that businesses can play a key role in interventions towards sustainable consumption, as they are central to creating technology and wealth. This is especially relevant within the mobile phone industry, due to scarce materials that are processed in mobile phones and the occurrence of negative social impacts in mining processes, as resources often originate from conflict areas.  This research concerns a case study on the potential for a Dutch telecom provider to include sustainable consumption measures in its environmental strategy towards mobile phone consumers. The central question that guides this research is: To what extent can KPN strategically intervene in sustainable consumption of mobile phones as a form of self-governance on the basis of factors that determine sustainable consumer behaviour?

In order to answer this question, the research has been approached at two analytical levels; the consumer level and the corporate level. For the consumer level, assumptions are formulated on the basis of a literature review on explanatory factors that determine sustainable consumption. In order to test these assumptions empirically, structured interviews are conducted with 40 KPN customers. From the corporate level, intervention options for business interventions to stimulate sustainable consumption are derived from literature, and empirically tested by means of a content analysis of corporate documents and by conducting expert interviews with managers. 

The empirical results at the consumer level show that the promoting factor with the most potential to address stimulate sustainable consumption is improving information access. In contrast, a constraining factor is the attitude-behaviour gap, as there seems to be an explicit gap between the positive attitudes of consumers towards sustainability and their actual consumption behaviour. Furthermore, the fact that mobile phone consumption is to a large extent determined by habitual purchase behaviour forms a barrier to address sustainable consumption. These constraints are difficult to overcome through corporate measures. Nonetheless, it is concluded that the potential for KPN, in order to stimulate sustainable consumption amongst its customers, lies mostly in using appropriate communication strategies targeted at specific consumer groups. However, results also show that the negative environmental and social impacts of mobile phone consumption cannot be tackled at a system-level by means of self-governance. Hence, in order to address this problem, other modes of governance have to be considered."
NaYF4:Er3+/Yb3+ nanocrystals for nanothermometry,"['Prins, P.T.']","['Geitenbeek, R.G.', 'Meijerink, A.']",2016-09-28T17:00:47Z,en,"['Nanocrystals, Up-conversion, Luminescence thermometry, Silica coating, Temperature probes']",Nanomaterials: Chemistry and Physics,"In this work the temperature dependent upconversion luminescence of NaYF4:Yb3+/Er3+ nanocrystals is characterized over a large temperature range, relevant for thermometry in chemical reactors. The temperature of the nanocrystals determines the intensity ratio between the two green emission lines of erbium from the 2H11/2 level centred at 520 nm and from the 4S3/2 level centred at 540 nm. To this end, the green luminescence of erbium is monitored for different temperatures. The green emission of erbium is visible upon infrared excitation of ytterbium at 980 nm and following energy transfer upconversion. To allow for practical application of NaYF4: Yb3+/Er3+ as nanothermometer, the scale of nanocrystal synthesis is increased by a factor of four compared to existing procedures. The resulting monodisperse NaYF4 nanocrystals have a size of 22 nm (± 1 nm) and show temperature dependent upconversion luminescence up to 600 K. Above this temperature the NaYF4 nanocrystals melt together and the luminescence drops. A silica shell of ca. 10 nm has been grown around the NaYF4 nanocrystals to overcome this problem. The resulting NaYF4@SiO¬2 nanocrystals show temperature dependent luminescence up to 900 K. The intensity ratio between the 2H11/2 level and the 4S3/2 level changes from ca. 0.4 at 300 K to ca. 3 at 900 K.  The temperature variations of the intensity ratio are identical for five consecutive cycles, showing that the durability of the NaYF4@SiO¬2 nanocrystals is high. The accuracy of the measurements is high, with standard deviations of 1 K and 5 K below and above 750 K. Our results show that NaYF4:Yb3+/Er3+ nanocrystals can be used as a non-invasive thermometer up to 900 K after encapsulation in a protective silica shell. The broad temperature range, temperature resolution, and durability make that this system can be used to measure temperature variations inside a chemical reactor."
CP violation in Higgs production in association with two jets via Vector Boson Fusion channel and gluon gluon Fusion channel.,"['Fereydooni, Y.']","['Kluit, P.']",2016-09-28T17:00:48Z,en,[],Experimental Physics,
The Use of English in Dutch Glossy Magazine Glamour,"['Zanacic, I.']","['Supheert, dr. R.G.J.L.']",2016-10-05T17:00:35Z,en,"['Use of English in print advertising in glossy magazine, use of English, print advertising,']",Interculturele Communicatie,"This research analyses the use of English in the promotional genre of print advertising in glossy magazines. More specifically, this paper aims to identify how English is used in the advertisements in the Dutch Glamour magazine, and whether the use of English in print advertising has increased over the last several years when compared to earlier research. With a compiled corpus of English, Dutch, and other words, along with the seven established advertisement categories (Make-Up, Jewellery, Clothes, Skincare, Accessories, Fragrance, and Haircare), the following question was investigated: How is the English language used in the print advertising of Dutch glossy magazine Glamour? Results show that English is widely used in the print advertising of the Dutch glossy Glamour magazine, as all seventy-seven analysed advertisements contain at least some English, which is an increase of nineteen percent compared to previous study. The results also indicate that English is increasingly used in print advertising in general, as at least one-third of all used words are in English, which is about twenty-five percent more when compared to earlier research. It is striking that the highest number of English words were found in advertisement categories that do not necessarily need to relay especially significant information to the consumer. This suggests that a conscious effort is made by advertisers to convey important information in a language that is more easily comprehended by consumers."
"Netwerkkracht van middelgrote steden: kwestie van samenwerking
Een exploratief onderzoek naar de invloed van stedelijke ruimtelijke configuratie op het genereren van netwerkkracht door regionale samenwerking","['Gastkemper, N.']","['Atzema, Prof. dr. O.A.L.C.']",2016-10-06T17:00:56Z,nl,"['Netwerkkracht, middelgrote, steden, gemeentelijke, samenwerking, stedelijke ruimtelijke configuratie, triple, helix, agglomeratiekracht']",Economische geografie,"Grote steden hebben volgens velen de toekomst. Dit komt omdat de grotere bevolkingsomvang, bevolkingsdichtheid en connectiviteit in echte grote steden zouden leiden tot meer agglomeratievoordelen. Agglomeratievoordelen doen zich voor omdat het delen (van bijvoorbeeld kennis), het koppelen (van bijvoorbeeld vaardigheden) en leren (van elkaar) gemakkelijker en effectiever plaatsvindt. Agglomeratievoordelen zouden volgens deze redenering minder zijn weggelegd voor middelgrote steden. Hypothetisch bestaat er echter het alternatief voor middelgrote steden om via het stimuleren van netwerkkracht soortgelijke agglomeratievoordelen te genereren. Deze netwerkkracht ontstaat dan door middel van samenwerking op regionaal niveau tussen actoren in verschillende steden. Deze actoren kunnen bestaan uit overheden, ondernemers en kennisinstellingen. Dit exploratieve onderzoek kijkt naar de mate waarin actoren in een negental Nederlandse middelgrote steden in staat zijn netwerkkracht te genereren en welke rol de stedelijke ruimtelijke configuratie van de regio hierbij speelt. Er is op nationaal niveau een onderscheid gemaakt tussen regio’s in de Randstad, de intermediaire zone en de perifere zone, en op regionaal niveau tussen monocentrische, bipolaire (twee centra) en polycentrische (meer dan twee centra) stedelijke regio’s. De samenwerking heeft betrekking op drie ruimtelijk-economische beleidsterreinen, namelijk de samenwerking met betrekking tot:

•	clustering van economische activiteiten op bedrijventerreinen (delen);
•	afstemming van onderwijs en arbeidsmarkt (koppelen);
•	organiseren van kennisgerichte evenementen (leren). 

Netwerkkracht is nog niet veel onderzocht. Dit onderzoek definieert en operationaliseert dan ook eerst een theoretisch model. Netwerken worden daarbij gedefinieerd als vormen van samenwerking tussen actoren die niet noodzakelijkerwijs geconcentreerd voorkomen. Regionale samenwerkingsverbanden kunnen worden opgevat als een voorbeeld van een netwerk. Als een dergelijke samenwerking succesvol is, dan wordt netwerkkracht gegenereerd. In dit onderzoek wordt verondersteld dat de mate waarin succesvolle regionale samenwerkingen in en rond middelgrote steden van de grond komen, mede afhankelijk is van de stedelijke ruimtelijke configuratie in de betreffende regio’s. 
Deze stedelijke ruimtelijke configuratie van regio’s is centraal gesteld bij de casus selectie om zowel een divers beeld te krijgen van de aanwezigheid van netwerkkracht in Nederland als inzicht te verwerven in de regionale verschillen in effectiviteit van samenwerkingsverbanden. Door middel van semigestructureerde interviews is deze veronderstelling onderzocht. Daarmee is dit onderzoek een eerste aanzet naar het perspectief dat netwerkkracht biedt voor middelgrote steden. 
Het onderzoek toont aan dat meerdere samenwerkingsverbanden in Nederland in staat zijn netwerkkracht te genereren op de gebieden van delen, koppelen en leren. Het belangrijkste empirische inzicht dat dit onderzoek oplevert is dat het aantal steden in de regio een positief effect heeft op de effectiviteit van een samenwerkingsverband. Regio’s waarin een middelgrote stad andere steden in de buurt heeft om mee samen te werken zien vaker netwerkkracht ontstaan door middel van regionale samenwerking. Daarentegen maakt de ligging van de regio binnen Nederland niet uit voor de effectiviteit. Zowel in de Randstad als in de periferie worden evenveel voorbeelden van netwerkkracht aangetroffen. 
Naast de ruimtelijke configuratie is gekeken naar drie factoren die mogelijk van invloed zijn op de effectiviteit van een samenwerkingsverband. Dit zijn het onderlinge vertrouwen binnen de samenwerking, de omvang van de organisatie van het samenwerkingsverband en in hoeverre de samenwerking voortkomt uit de noodzaak om samen te werken of een geïdentificeerde kans die alleen gezamenlijk kan worden benut. Voor effectiviteit is een sterk vertrouwen tussen de partijen van positieve invloed op de netwerkkracht. Of de samenwerking opereert vanuit een ontstane noodzaak of een geïdentificeerde kans blijkt niet van invloed te zijn en ook de organisatieomvang komt niet naar voren als invloedrijke factor.
De bevindingen van dit onderzoek laten zien dat het genereren van netwerkkracht via regionale samenwerking een aantrekkelijk perspectief kan zijn voor middelgrote gemeenten. Voor regio’s met meerdere steden is dit echter relatief gemakkelijker weggelegd dan in monocentrische regio’s. Een belangrijk inzicht is dan ook dat de regionale opbouw van steden een belangrijke factor is in de effectiviteit van een samenwerkingsverband. 
Als aanbeveling komt naar voren dat het belangrijk is voor een nationale of provinciale overheid om te erkennen dat een polycentrische regio andere uitdagingen met zich meebrengt dan een monocentrische regio en vraagt om een differentiatie in organisatievormen. Vervolgonderzoek is nodig naar de mate waarin de economische externaliteiten die netwerkkracht voortbrengt bijdragen aan de regionale economie."
Therapy outcome in patients with severe somatoform disorder: prediction from psychological profiles.,"['Tijmann, J.']","['Geenen, R']",2016-10-05T17:00:47Z,en,['Severe somatoform disorder; prediction; therapy outcome; psychological profiles'],Klinische en Gezondheidspsychologie,"Treatment effects for patients with a severe somatoform disorder are generally modest with large inter-individual differences. Because of these large inter individual differences in outcomes; it would be valuable to be able to make an estimation of the chance at a positive therapy outcome before the therapy starts. This study investigated whether psychological profiles can be associated with outcome after treatment in 114 patients with somatoform disorder. Five distinct profiles that differed in terms of resilience, vulnerability, and avoidance were examined. These profiles were labeled inflexible, active, liming, adaptive and maladaptive. Levels of psychopathology, complaints, mental- and physical functioning and frequency of daily activities differed between these profiles. Psychological profiles did not significantly predict the outcome of therapy. Because lack of significance might be due to the small sample size, outcomes with at least a small effect size were explored. This tentatively indicated that the offered therapy might be more suitable for active and inflexible individuals and less appropriate for the individuals from the adaptive, maladaptive and limiting groups. Overall, the mean result of the therapy was disappointing underscoring the importance of examining predictors of therapy outcome. A replication of this study in a larger sample is needed to examine the tentatively indicated finding that the therapy might better fit specific subgroups. Is this is confirmed, the implication would be that therapy is adapted or more personalized to the individual."
Does treatment based on cognitive behavioral principles reduce recidivism risk in patients diagnosed with antisocial personality disorder?,"['Kramer, D.']","['Hagen, J F G']",2016-10-05T17:00:47Z,en,['Forensic psychiatry; antisocial personality disorder; recidivism risk'],Klinische en Gezondheidspsychologie,"People with antisocial personality disorder (ASPD) are overrepresented within prison population and the condition is associated with considerable harm to the individual, his/her extended family and society as a whole. Despite this, the evidence base for effective treatments continues to be very limited and the treatability of the disorder is often viewed with ambivalence. This paper measured whether cognitive behavioral treatment (CBT) reduces recidivism risk in forensic psychiatric outpatients suffering from ASPD. Recidivism risk was measured by the Level of Service/Case Management Inventory (LS/CMI). The results indicated that those suffering from ASPD are receptive to treatment based on CBT-principles. Furthermore, we found that this group responded better to treatment compared to those with a diagnosis of ‘traits of ASPD’. Multiple regression analysis revealed that the only significant predictor for treatment success was pre-treatment risk assessment score."
Everyday Humanitarian Geographies: Security and Segregation in Beirut,"['Pelgrim, R.']","['Spierings, B.']",2016-10-06T17:00:57Z,en,"['aid industry, geographies of security, segregation, geopolitics, everyday, beirut']",Human Geography and Planning,"This paper brings a geographical perspective to bear on the study of the humanitarian aid industryʼs relation to the spaces it operates within. It argues that this allows us to move beyond a narrow focus on policy to consider how the security-driven segregation identified in the literature manifests itself in the everyday geographies of the people who populate this industry: international aid workers. It accomplishes this by using travel journals and in-depth interviews to map and unpack the daily comings and goings of 13 international aid workers in Beirut, Lebanon: a city with a sizeable humanitarian presence, significant security concerns, and yet no fortified aid compounds. This particular case reveals how the aid industry is implicated in local sociospatial processes and how its spatial patterns are in fact determined by pre-existing forms of (securitised) segregation. By employing the literature on geographies of fear to observe how international aid workers navigate this landscape, this paper therefore seeks to re-scale security, revealing it to be sociospatial practice which ties together the everyday and the geopolitical."
"Sustainable Aging as a Community Goal: How the Community-Based Blue Zones Project strives for a Healthier Society in Cedar Falls, Iowa","['Albronda, F.T.']","['Mommersteeg, G.M.L.A.', 'Brinke, ten, S.']",2016-10-04T17:01:06Z,en,['Sustainable aging; Blue Zones; Lifestyle modification; Community of practice'],Culturele antropologie en ontwikkelingssociologie,"Through a community-based lifestyle modification project, called the Blue Zones Project, the people in Cedar Falls try to attain a lifestyle of sustainable aging. This research focuses on how this modification process takes place by analyzing both the organizations and individuals in the community in Cedar Falls, Iowa. The research was conducted by two students over a period of ten weeks."
Household food security of Ghanaian cocoa producers: the impact of UTZ-certification,"['Schouten, E.']","['van Westen, A.C.M.']",2016-10-06T17:00:55Z,en,"['Food security, Cocoa, certification, sustainable livelihoods']",International Development Studies,"This study focuses on food issues of cocoa farmers, as food security is one of the most important indicators for understanding overall socio-economic conditions of people and stunting and child mortality rates are proven to be high among producers. Food security within certification schemes is often seen as the outcome of increased income, though this study proves that both synergies and trade-offs exist when zooming in on the ways in which a farmer obtains food for the household."
Temperature measurements in an optical dipole trap,"['Hengel, G.W.H. van den']","['van Oosten, Dries']",2016-10-06T17:00:49Z,en,"['temperature, optical, dipole, trap, ODT, optical dipole trap']",Natuur- en Sterrenkunde,"We performed temperature measurements in an optical dipole trap. Using absorption imaging, we could measure the optical density. By fitting a model to the data of these measurements, the temperature could be determined."
