title,authors,supervisors,date,language,keywords,program,abstract
Stand up for Public Interest! Active Frame Construction of the Ne davimo Beograd Movement in a Post-Yugoslavian Context,"['Wielen, I. van der']","['Spierings, Bas']",2019-07-22T17:01:23Z,en,"['Urban Social Movements, Framing, Agency, Post-Yugoslavia, Scale integration, Serbia']",Urban and Economic Geography,"The framing literature on (urban) social movements mainly pays attention to the local scale and either micro- or macro- influences and therefore overseeing contextual influences. By analysing the framing process of the Ne davimo Beograd (we won’t let Belgrade drown) movement in Belgrade, that protested a large-scale urban regeneration project, this research, first of all, contributes to filling this gap by integrating both micro- and macro- influences. It became clear that during this process frames are constructed through several spatial scales that reinforce each other. Secondly, this research contributes to displaying the path-dependent effects of socialism but pleads for nuance in this categorization. Through conducting interviews and observations, it became clear that the movement successfully constructed a normal citizen frame, causing the mobilization of other citizens and leading to a general questioning of Serbian authorities in the negotiation on public space and the Serbian society."
The pathway towards the Environmental Agenda for the South of the Netherlands - A new role for the national government? - A practitioners perspective,"['Wijk, P.H.']","['Koepke, M']",2019-07-22T17:01:22Z,en,"['Multi-level governance, regional governance, (national) policy development, physical environment, area-oriented approach']",Spatial Planning,"This research shines light on the perception of Dutch practitioners located in the South region of the Netherlands on the role of the Dutch national government in regard to future intended collaboration for the policy development of the Environmental Agenda South. This single case study is linked to the broader theoretical knowledge field of governance, and in particular, multi-level and regional governance. A policy document analysis is performed to uncover the policy context of this research. In addition, semi-structured interviews are preformed with practitioners from the South region of the Netherlands to bring to light their vision upon the role of the national government in regard to the development of this area-oriented policy document and the intended ambitions included. In conclusion, this study elaborates on the research question: How are practitioners from the South region of the Netherlands opinionated in respect to the policy development of the Environmental Agenda South and the role of the national government in this development?
This study contributes to the academic field of governance. Moreover, by chance, this research contributes to the future development of the Environmental Agendas for multiple regions of the Netherlands."
Een voorspellingsmodel voor de ondernemingen die een greenfield-investering zullen doen in een bepaalde regio,"['Verheij, D.']","['Smit, M.J.']",2019-07-22T17:01:25Z,nl,"['FDI, Greenfield, OLI-paradigma, Europese Economische Ruimte, China, Productiefaciliteit, Industriële sector']",Economische geografie,
Elke druppel telt,"['Kapper, S.R.']","['Varró, K.']",2019-07-22T17:01:25Z,nl,"['Urban metabolism, water, transitie, circulair, Utrecht']",Spatial Planning,
Institutional entrepreneurship in the transition towards sustainable urban development,"['Dekker, A.']","['Pelzer, P.']",2019-07-22T17:01:25Z,nl,[],Spatial Planning,
Rainproofing Utrecht - The adequacy and possible improvements of water governance concerning extreme rainfall events in the Utrecht region,"['IJzer, R.C.J.']","['Middelkoop, H.']",2019-07-23T17:01:09Z,en,"['Extreme rainfall event, climate adaptation, water governance, Utrecht']",Water Science and Management,"Extreme rainfall events can lead to enormous economic damage on real estate in densely built-up areas of cities. On July 28th, 2014, Hoogheemraadschap De Stichtse Rijnlanden (HDSR) experienced problems caused by an extreme rainfall event in Kockengen, a small village in the province of Utrecht. Such an event in the densely populated city of Utrecht could cause severe problems.
The situation of Kockengen has been an eye-opener to HDSR, which led to a certain sense of urgency. The problem of extreme rainfall events can be counteracted by implementing blue-green adaptation measures. These measures must be implemented by various stakeholders and this requires adequate governance. Therefore, a research project is started based on the following research question:
To which extent is there adequate water governance concerning the implementation of blue-green adaptation measures by stakeholders in order to cope with extreme rainfall events in the Utrecht area?
In order to answer this research question, data was gathered by performing an in-depth case-study, including desk research, interviews with respondents of stakeholders and participative observations during meetings. Furthermore, an extensive consultation of experts in the field of water management, especially the efficiency of policy instruments, has been conducted.
I first concluded that in the Utrecht area, there is a higher risk on calamities caused by extreme rainfall events in the future. Subsequently, I found that according to the consulted experts, the most efficient blue-green adaptation measures are: water storage in green areas; wadi’s; water infiltrating green areas; open gutters to surface water or green areas; polder roofs; green roofs; and raise doorsteps, thresholds in front of houses, garages and parking-lots. Furthermore, it was concluded that the responsibilities to execute blue-green adaptation measures rest with the municipality of Utrecht and the citizens. The other stakeholders, namely central government, Province of Utrecht, Water Board HDSR, CRA and Winnet, have a facilitating, stimulating, regulatory and/or informative role. This means that these stakeholders are dependent on the municipality of Utrecht and/or citizens with respect to the execution of blue-green adaptation measures.
Next, the adequateness of water governance in the Utrecht area was analysed on the basis of an evaluation framework which consists of structure, management and policy requirements. There were strong and weak points observed on all domains (structure, management and policy). These weak points in governance are considered so-called ‘governance barriers’ for the successful implementation of blue-green adaptation measures. An important governance barrier is the absence of a regional body which possesses formal decision-making power to implement blue-green adaptation measures concerning extreme rainfall events.
Besides governance barriers, there are also other barriers that hamper the implementation of blue- green adaptation measures. The public space is limited and it will therefore be necessary to consider how to use it. The application of blue-green adaptation measures is sometimes at the expense of other options for spatial development. Furthermore, the budgets from the Province of Utrecht, Water Board HDSR and the municipality of Utrecht allocated for blue-green adaptation measures can not be utilized for other public services.
To overcome these barriers it is recommended, among others, to present blue-green adaptation measures in such a way that it becomes clear that these measures not only prevent damage due to extreme rainfall events, but also contribute to other public interests, such as reducing heat stress and air pollution and improving biodiversity."
A Convolutional Neural Attention Approach to the Identifier Naming Problem in Program Code,"['Elsinghorst, W.L.']","['Hage, J.', 'Feelders, A.J.']",2019-07-24T17:01:39Z,en,"['identifier name inference, program analysis, convolution, neural networks, conditional random fields, machine learning']",Computing Science,"Conditional random fields were previously used by Raychev, Vechev, and Krause, 2015 in a solution to the VarNaming problem (Allamanis, Barr, Bird, & Sutton, 2014), which is defined as the problem of assigning good, mutually consistent names to the various locally defined variable identifiers within a piece of source code. The conditional random field model assigns probabilities to each possible assignment of names to the various variable identifiers and then tries to find the assignment of maximum probability. By design, the implementation of the conditional random field model of Raychev et al., 2015 makes some locality assumptions during inference which might preclude it from obtaining a more global picture of the optimal names that should be assigned to each identifier.

In recent years, convolutional neural networks have become invaluable tools in the area of computer vision and image processing. Convolutional neural networks allow for state of the art prediction performance in the task of image classification by aggregating local information into a hierarchy of increasingly higher level features that eventually inform the final prediction. In this thesis, we propose (and experimentally verify) an application of convolutional neural network architectures to the domain of inferring good identifier names by interpreting a particular graph based representation of the source code as some sort of generalized image. From this perspective, source code identifiers are to be seen as pixels belonging to some higher dimensional picture, with the normal adjacency relations between pixels being replaced by various syntactic and semantic relations that are extracted from the source code. Interpreted this way, standard convolutional architectures become applicable to the source code domain, and the goal is to design a convolutional architecture that can complement the conditional random field model by extracting a set of distinctive -higher order- features that can be used to improve the initial predictions made by the conditional random field model.

Although the idea is seemingly straightforward, a concrete implementation of this idea raises many technical and conceptual questions. Topologically, these generalized images are a lot more complicated than their ordinary two dimensional counterparts, with the generalized variant possibly being as complicated as any general multigraph. The adjacency relation between the pixels is very sparse, by which we mean that almost all ’pixels’ lie on the border, that, even in the conventional setting, makes them more difficult to handle. Typical concepts like K-by-K receptive fields, stride, pooling, etc. need to be re-evaluated in this new environment. Another serious difference is the fact that in our generalized setting, pixel values are now categorical instead of numerical. At first glance this prevents us from applying any numerical kernel operations, like averaging over the pixel values in a neighborhood, but by adequately embedding the categorical labels into a finite dimensional vector space, the use of numerical kernels can be recovered."
The role of trade unions in living wage fostering: a case study on trade union capacities for living wage strategies in the cashew value chain of Benin,"['Voorsluys, A.C.']","['van Westen, A.C.M.']",2019-07-23T17:01:08Z,en_US,"['Living wage fostering, informal labor, corporate responsibility, trade union capacity renewal, cashew value chains']",Sustainable Development,"The international demand for low-cost production has led to a rise of low-wage labor in food processing industries. In response, there is an increasing attention for living wages in global value chains. However, there is a theoretical challenge of conceptualizing ‘living wage’ and a practical challenge in its implementation. The adoption of living wage in agricultural chains in developing countries is especially coupled with corporate responsibility and allocate a significant role to trade unions in local embedding of living wage methodology and justification for wage gaps. Living wage lobby is peripheral to traditional trade union activities and further conceptualization of trade unions as local living wage agents is lacking. 

A case study has been conducted to further explore role of trade unions in living wage strategies.
Lévesque and Murray (2010) have developed a framework for Trade Union Capacity Renewal, answering to the changing employment patterns in the face of globalizing value chains. This framework was supplemented with concepts from living wage literature. The case study zooms in on the cashew value chain of Benin where agricultural production occupies 80% of the population. Raw cashew nut (RCN) production and processing faces structural reforms, aimed at increasing domestic value adding and participation in the international cashew market. 

The research addresses the question What is the potential role of trade unions in fostering living wage strategies in the Beninese cashew value chain? First, positions of cashew sector stakeholders, producer groups and worker groups were mapped regarding trade union involvement within the cashew sector. Four conditions for stakeholder mobilization were identified including the contribution of trade unions to employee commitment in RCN processing, formalization within the sector, and an increased trade union transparency and accountability. Secondly, trade union capacities were analyzed through in-depth interviews with trade union leadership. It was found that capacity-building of proactive articulation, network embeddedness, infrastructural resources and learning is needed for optimal trade union renewal. Expert elicitation was conducted to increase credibility of the qualitative data.

The combination of conditions for stakeholder mobilization and trade union capacity-building suggests three reciprocal trade union strategies for living wage fostering in Beninese cashew processing. The strategies include labor organization in cashew processing, multi-stakeholder collaboration and customized exchange with cashew stakeholders, and collective cashew sector lobby strategies. These strategies prove feasibility of living wage embedding in value chains and require an external push to support collective bargaining institutes for sustainable living wage fostering."
Dynamics of Africa 75 Ma: from plate kinematic reconstructions to intraplate paleo-stresses,"['Wouters, M.C.']","['Govers, R.M.A']",2019-07-23T17:01:08Z,en,"['Africa, plate tectonics, plate kinematics, lithospheric forces, stress, Cretaceous']",Earth Structure and Dynamics,"Towards the end of the Cretaceous, the African plate was mostly surrounded by mid-ocean ridges, apart from the converging northern boundary with Eurasia. The period reflects the onset of collision, although convergence was still mainly accommodated by subduction. The plate was experiencing plate-wide rifting associated with northeast-southwest extension. I use plate kinematics and the criterion of mechanical equilibrium, balancing lithospheric edge forces, body forces and the interaction with the underlying mantle, to constrain the tectonic forces on the plate. The  elastic stress responses to the force sets are modelled using the assumption of plane stress on a spherical shell. Comparisons between modelled stresses and geological observations of rifting are used to explore the influence of lithospheric forces on the geological events and deformation. I find that the African plate 75 Ma was mainly driven by slab pull in combination with the body forces produced by the gravitational potential energy (GPE). Although the interaction with the underlying mantle is not necessary to achieve mechanical equilibrium, the correspondence to the rifting observations is significantly better if the driving forces were not only resisted at the subduction zone interface with Eurasia, but also by passive mantle drag at the base of the lithosphere. The mechanical equilibrium also dictates that the net slab pull acting on the plate was relatively low, indicating that the slab was either experiencing unusually strong support in the mantle or the transmission of the slab pull forces to the rest of the African plate was inhibited."
Autonomous Anomaly Detection in Games,"['Beuneker, G.']","['Prasetya, s.w.b.']",2019-07-24T17:01:37Z,en,"['autonomous, anomaly, detection, games, machine learning, knn, lof, loci, som, clustering']",Game and Media Technology,"In game development, a lot of time is spent on making sure the product runs smoothly and without too many bugs. This makes testing a very important part of the game development cycle. Delivering a high quality product is critical to maintaining customer satisfaction. Generally, testing games is done by a manual process which can be very time consuming and expensive for developers. In this paper we explore techniques to enable autonomous bug detection and improve the testing pipeline. To achieve this, we employ state-of-the-art anomaly detection techniques. We developed a generic framework for using anomaly detection to analyze the relations between different variables in games. Further, we perform a case study comparing different state-of-the-art anomaly detection algorithms in a wide range of scenarios.

With our framework it is possible to autonomously detect 15\%-20\% of the inserted anomalies with an accuracy of about 90\% without the need for any training data. This research lays the groundwork for easy integration of autonomous testing in games. However, improvements can still be made with future research."
Improving cache efficiency through parallel ray batching.,"['Veldstra, V.']","['Bikker, Dr. ing. J.', 'Staals, Dr. F.']",2019-07-24T17:01:39Z,en,"['ray tracing,rendering,embree,batching,parallelism,parallel computing']",Game and Media Technology,"Ray tracing is a rendering technique with an incoherent memory access pattern. In order to increase coherence and benefit more from caches in modern processors the technique of ray batching was created. This involves pausing ray traversal and resuming it later, when more cache hits can be expected. Ray batching proved successful but the technique was thus far limited to one processor core. This research aims to extend the technique of ray batching to work on multiple processor cores, in order to fully leverage the power of modern CPUs. A technique is presented to perform ray batching across multiple processor cores, however no performance increase is achieved over the current state-of-the-art techniques. Despite not achieving better performance than the current standard, insights are gained in what challenges need to be overcome for future work to improve upon the current standard. This thesis exposes the impact of inter-core communication overhead and shows promising results for batching in future work when that overhead is eliminated."
Type error diagnosis for OutsideIn(X) in Helium,"['Burgers, J.J.F.']","['Serrano Mena, A.', 'Hage, J.']",2019-07-24T17:01:39Z,en,"['type error diagnosis, Haskell, OutsideIn(X), type graphs']",Computing Science,"Rhodium is a modification to the OutsideIn(X) type inference framework, the type inferencer used in the GHC compiler. Rhodium allows for the usage of
heuristics for advanced type error diagnosis. Rhodium is successfully implemented in the Haskell compiler Helium, which is known for its high quality
type error messages. Using Rhodium, we extend the language with Generalized algebraic datatypes (GADTs). Rhodium has also support for type
families and multi-parameter type classes, while preserving the high quality of the type error messages. We will discuss how the type inferencer uses type
graphs and heuristics to generate these error messages."
"Kijken naar 'Hollands licht': Licht, lucht en landschap en het beeld van de zeventiende-eeuwse Hollandse landschapschilderkunst in latere eeuwen.","['Beerse, F.L.']","['Hoogenboom, A.M.E.L.']",2019-08-01T17:00:39Z,nl,"['Licht, Hollands licht, lucht, landschap, landschapschilderij, landschapschilderkunst, zeventiende eeuw, negentiende eeuw, Nederland, Holland, Jacob Van Ruisdael, Aelbert Cuyp, Jan Both, Eugène Fromentin, nationalisme']",Kunstgeschiedenis,"De notie dat het licht in Holland anders is dan elders in de wereld, is afkomstig uit de negentiende eeuw. In die tijd zochten veel landen naar een nationale identiteit waarin hun land, volksaard, en cultuur verbonden werden. Veel Franse en Engelse schrijvers en schilders bezochten en beschreven Nederland gedurende die eeuw, en het was dankzij deze aandacht dat de Nederlanders zelf ook steeds bewuster op zoek gingen naar een eigen identiteit. De trots voor het vaderland richtte zich met name op de zeventiende-eeuwse geschiedenis en de schilderkunst uit die tijd, de gezien werd als een brug tussen het verleden en het heden dankzij de realistische weergave van het land, het leven en het algehele karakter van die tijd, die men in de eigen tijd maar al te graag terugzag. 
Aan het eind van de negentiende eeuw kregen zowel de buitenlandse reizigers, als de Nederlanders zelf het idee dat het licht in Nederland bijzonder was. De eigentijdse schilders die met dit ‘Hollandse licht’ in verband werden gebracht, waren de schilders van de Haagse School. Omdat het licht bij het Nederlandse land hoorde, en de zeventiende-eeuwers dat land zo realistisch hadden weergegeven, trok men de conclusie dat dit ‘Hollandse licht’ ook in die typisch Nederlandse schilderijen als de landschappen van Jacob Van Ruisdael te zien was.
Deze anachronistische projectie van een negentiende-eeuws begrip op de zeventiende eeuw werkt ook in ons huidige beeld van het Hollandse landschap en de zeventiende-eeuwse landschapschilderkunst door. In de documentaire Hollands Licht (2003) spreken enkele hedendaagse kunstenaars over het ‘Hollandse licht’ waar zij hun inspiratie uit halen, en beschrijven wat zij zo kenmerkend vinden aan dit licht. Voor de meeste van hen is het de veranderlijkheid van het licht, veroorzaakt door het water op het land en in de atmosfeer, die het zo bijzonder maakt. Verandering is dan wel goed te vangen op bewegend beeld in een documentaire, maar die karakterisering is niet voldoende voor de beschrijving van een statisch beeld op een schilderij. De kunsthistorici die aan het woord zijn, zijn dan ook terughoudender in hun beweringen over ‘Hollands licht’, wat waarschijnlijk mede wordt ingegeven door de nationalistische connotaties die het woord draagt, die vandaag de dag niet meer courant zijn."
"Asmat-schilden: artefacten of kunstvoorwerpen? Een analyse van de presentatie van Asmatschilden
in westerse context","['Bieckmann, Y.']","['Boersma, Linda']",2019-08-01T17:00:37Z,nl,[],Kunstgeschiedenis,"In dit onderzoek wordt een manier voorgesteld om bij de presentatie van Asmat-schilden in westerse context zowel aan de esthetische als de etnografische kwaliteiten recht te doen. De betekenis van de Asmat-schilden in de oorspronkelijke, rituele context van het ‘koppensnellen’ wordt verduidelijkt. Daarnaast wordt het ontvangst van de Asmat-schilden in het Westen behandeld. Er wordt geanalyseerd hoe daarbij de esthetische waarde stijgt en de etnografische waarde vaak minder belangrijk wordt. Het is belangrijk om de etnografische en de esthetische kwaliteiten van het schild te kennen, zodat bij tentoonstelling ervan een compleet beeld gegeven kan worden van de betekenis van het schild in verschillende contexten van tijd en plaats. De analyse van ontwikkelingen in het tentoonstellingsbeleid en de kritieken op tentoonstellingen van niet-westerse objecten is relevant voor het vermijden van valkuilen. Voorbeelden van deze struikelblokken zijn stereotypering en Eurocentrisme. Door de verbeelding van de bezoeker te prikkelen via een virtueel diorama kan hij of zij zich op een interactieve manier verplaatsen in de oorspronkelijke context waarin het schild zich bevond. Hierdoor wordt de kloof tussen beide culturen geprobeerd te verkleinen en zal er hopelijk minder sprake zijn van othering. Door aandacht voor de veranderlijke aard en betekenis van het schild in verschillende contexten, oftewel de ‘levensloop’ van het object, zal het schild voor de bezoeker ‘tot leven komen’. De inzet van Toegevoegde Realiteit zal zo het educatieve proces van de museumbezoeker ten goede komen. Door inzet van moderne technologie wordt tevens een breder publiek aangesproken, waardoor de toegankelijkheid van de collectie wordt vergroot. De bezoeker kan genieten van de esthetische museale opstelling zoals we die in het Westen kennen. Tegelijkertijd kan men door het opzetten van een TR-bril extra informatie krijgen over de etnografische kwaliteiten van het Asmat-schild."
Ein Vergleich: die Hauptstadt und der Europäische Landbote. Robert Menasses Sicht auf die Europäische Union.,"['Kooistra, G.F.']","['van der Knaap, Dr. E.W.']",2019-08-01T17:00:38Z,de,"['Robert Menasse, EU, die Hauptstadt, der Europäische Landbote']",Duitse taal en cultuur,"Diese Arbeit präsentiert ein Vergleich zwischen Robert Menasses Roman ""die Hauptstadt"" und seinem Essay ""der Europäische Landbote"" im Hinblick auf Menasses EU-Vision. Dies wurde anhand einer Figur, Professor Erhart, gemacht. Es wurde beide Werke analysiert in Hinblick auf Menasses Sicht auf die EU und nachher wurde versucht die Resultate zu interpretieren. Es hat sich herausgestellt, dass es viele Parallele zwischen den beiden Werke gibt. Menasses legt in beiden Werken seine Vision für Europa deutlich dar: eine übernationale Republik der Regionen. Allerdings waren auch einige Unterschiede zu bemerken, die vor allem auf den Unterschied in Gattung sowie den zeitlichen Unterschied der Publikation und die gewählte Methode zurückzuführen sind."
The Legendary House Band,"['Hullij, R.']","['Capitain, W.']",2019-07-31T17:00:41Z,en,"['The Roots, House Bands, Talkshows, Liveness']",Muziekwetenschap,"Abstract
Since the emergence of live music as the opposition of studio recorded music, many forms of liveness have been conceptualized. While live music used to be the logical counterpart of studio recorded music, there is no longer such a clear binary distinction. With the transition from studio recorded music to live music on television to shared videos of live performances on the internet, I state that the concept of liveness is redefined. This thesis will focus on The Roots and how they construct liveness with their performances. With their regular (online) sharing of selected segments of the show in which their performances can still be considered as live performances, I argue that the current house band of The Tonight Show Starring Jimmy Fallon: The Legendary Roots Crew are an important part of said transition. By focusing on the specific combination of forms used to construct the liveness of the house band’s performances, as shown in a selection of videos over the years, I discuss how The Roots characterize the renewed definition of live performances. With the online sharing of their live performances on The Tonight Show on websites such as YouTube, I argue how this is a part of this ongoing transition of liveness. My elaboration on the interactivity, spontaneity, mediatization and fidelity of their performances will form the main arguments on why the hip hop band is redefining live performances and thus the concept of liveness."
Variance of integral approximation methods in ray tracing,"['Arets, D.Y.R.']","['Bikker, Jacco', 'van Leeuwen, Tristan']",2019-07-29T17:01:13Z,nl,[],Wiskunde,"Ray tracing is a rendering technique in computer graphics which mimics how light bounces off objects. Creating
images using this technique requires solving the rendering equation [Kaj86], which contains a complicated integral.
Finding an analytical solutions is not viable for arbitrary scenes, hence approximation techniques are required.
The goal of this thesis is to provide mathematical comparisons between these techniques, which can then be used to
provide more insight into their strengths and weaknesses.
We will start by providing a mathematical framework for ray tracing and path tracing, where we will demonstrate the
need for stochastic approximation methods. We will then discuss commonly used approximation techniques, commonly referred to as estimators. Specifically, we will consider Monte Carlo Sampling, Stratification, Latin Hypercube
Sampling and Russian Roulette. The variance of these estimators strongly correlates to the quality of the final image,
which will contain more noise with increased variance. We will also compare these estimators to a general estimator,
and finally provide some experimental results."
Een Leids Mysterie,"['Boots, T.I.']","['Asperen, H. van']",2019-08-01T17:00:40Z,nl,[],Kunstgeschiedenis,Een onderzoek naar de iconografie van het schilderij het 'Leids Historiestuk' van Rembrandt van Rijn uit 1626.
Numbers Become Individuals,"['Stolte, S.']","['Goot, M.H. van der']",2019-07-30T17:01:24Z,en,[],Geneeskunde van gezelschapsdieren,
De stelling van Trakhtenbrot,"['Waardenburg, L.A.']","['Oosten, J. van']",2019-07-29T17:01:14Z,nl,[],Wiskunde,
