title,authors,supervisors,date,language,keywords,program,abstract
Schoolsportverenigingen in Utrecht?,"['Roest, J.H.A.']","['Boessenkool, J.H.', 'Waardenburg, M.']",2010-11-02T18:00:54Z,nl,"['schoolsport, utrecht']",Bestuurs- en organisatiewetenschap,"Na de successen van schoolsportverenigingen in Rotterdam worden in deze scriptie de mogelijkheden voor het opzetten van een dergelijk project met schoolsportverenigingen in Utrecht onderzocht.
Het betreft een oriënterend onderzoek waarbij voornamelijk de behoeftes en de mogelijkheden van de direct betrokkenen van het toekomstige project centraal staan."
De professionaliteitsparadox,"['Lamé, M.E.']","['Geuijen, C.H.M.']",2010-11-02T18:01:00Z,nl,"['professionaliteit, integrale samenwerking, professionaliteitsparadox.']",Publiek management,
The division of household labour: a cross-national comparison. The role of the macro-level gender equality on the division of household labour in European countries,"['Julicher, A.M.D.']","['Abendroth, Drs. A.K. (Anja)']",2010-11-02T18:01:39Z,en,"['division of household labour', 'macro-level gender inequality', 'female empowerment', 'relative recourses', 'time availability', 'gender ideology']",Sociologie,"While most previous studies focused on the individual-level determinants of the division of household labour, the focus in this study is mainly on the (in)direct effects of the national context on couples’ domestic work division. Since the national context is taken into account, it is possible to examine whether couples  in European countries differ in their household division. In this study, three individual-level effects on couples’ domestic work are examined. Moreover, the interplay between the macro-level force ‘female empowerment’ and the individual-level characteristics in influencing couples’  housework division is investigated. The results show that couples in European countries differ significantly in their household division. Also much evidence has been found to support the individual-level effects on couples’ housework division. In contrast, no evidence has been found to support the notion that the macro-level gender equality directly affects the household division. Additional analysis shows that there is only limited evidence to support the indirect effects of the macro-level gender equality on couples’ division of household labour.  These results are based on a multiple linear regression analysis, controlling for country clustering. In this analysis, data from 23 countries in the  European Social Survey 2004, round 2 are used."
Vrouwen in leidinggevende functies,"['Laane, M.C.M.']","['Abendroth, Drs. A.K. (Anja)', 'Schulz, Drs. W. (Wiebke)']",2010-11-02T18:01:45Z,nl,"['Leidinggevende functie, sociaal kapitaal , rolmodellen, netwerk, partner, ouders, baas']",Sociologie,"Dit onderzoek draagt bij aan de kennis over datgene wat vrouwen helpt om een leidinggevende functie te krijgen. Wat is de invloed van sociaal kapitaal van de vrouw op de kans op een leidinggevende functie? Sociaal kapitaal is het vermogen van mensen om voordelen te halen uit het lidmaatschap van sociale netwerken of andere sociale structuren. Sociaal kapitaal wordt in dit onderzoek onderzocht aan de hand van rolmodellen en toegang tot netwerken binnen de familie en op de werkplek. Er wordt gekeken naar de invloed van de werknemersstatus van de ouders toen de respondent veertien was en van de werknemersstatus van de partner. Daarnaast zal worden gekeken of er een verband is tussen het geslacht van de baas en het hebben van een leidinggevende functie voor vrouwen.
Uit de resultaten blijkt dat een vrouw met een partner die een leidinggevende functie heeft, meer kans heeft op een leidinggevende functie dan een vrouw die een partner heeft die werknemer is. Bovendien blijkt uit de resultaten dat het opleidingsniveau zeer belangrijk is bij het verkrijgen van een leidinggevende functie. Het hebben van ouders met een leidinggevende functie of het hebben van een vrouwelijke baas heeft geen invloed op het hebben van een leidinggevende functie voor vrouwen."
De Invloed van Werkkenmerken op de Kwaliteit van Gezinsrelaties,"['Maten, J.W.N.J. van der']","['Roeters, Drs. A. (Anne)']",2010-11-02T18:01:41Z,nl,"['Werkkenmerken', 'self-direction', 'autonomie', 'complexiteit', 'werkduur', 'ploegendienst', 'rolconflict', 'kwaliteit gezinsrelaties', 'conflict']",Sociologie,"Deze studie richt zich op het verband tussen werkkenmerken en de kwaliteit van gezinsrelaties. Daarnaast is onderzocht of er sprake is van een indirect verband tussen deze twee domeinen, via rolconflicten. Door gebruik te maken van data met informatie van 2791 huishoudens met minderjarige kinderen is gevonden dat verschillende werkkenmerk als autonomie en complexiteit op het werk, het aantal werkuren en werken in het weekend invloed hebben op de kwaliteit van de relatie met kinderen, partner en de mate van conflict wat men heeft met de partner. Tevens is er geen sprake van een indirect verband tussen werkkenmerken en de kwaliteit van gezinsrelaties, via rolconflicten."
De invloed van arbeidsparticipatie en moeder-kind tijd op het probleemgedrag van kinderen,"['Verhoef, M.']","['Roeters, Drs. A. (Anne)']",2010-11-02T18:01:44Z,nl,"['child care, time use, families and work, structural equation modeling, paid work']",Sociologie,"This study examines whether various aspects of mother’s labor participation influence the level of their children’s problem behavior and if this relationship is mediated by the time mothers spend with their children. Data were taken from the Child Development Supplement 2007, which is part of the longitudinal Panel Study of Income Dynamics preformed in the US. Results indicate that the direct influence from mother’s labor participation on children’s problem behavior is very small and can be neglected. Mother’s labor participation is partly associated with less mother-child time, but mother-child time doesn’t influence the children’s problem behavior."
The role of ethnic concentration on the economic outcomes of immigrants and natives,"['Mentjox, T.R.']","['Kanas, Drs. A.M. (Agnieszka)', 'Poortman, Dr. A. (Anne-Rigt)']",2010-11-02T18:01:42Z,en,"['Ethnic concentration', 'economic threat hypothesis', 'ethnic enclave argument', 'occupational queuing model']",Sociologie,"The economic integration of immigrants in the host society can be explained by many different factors. In this study, I focus on the effect of ethnic concentration on the economic outcomes of both immigrants and natives. For this, three theories on ethnic concentration – economic threat hypothesis, ethnic enclave argument and occupational queuing model – are tested in the Netherlands. Hypotheses are formulated regarding the
effect of ethnic concentration on the occupational status of immigrants and natives. These hypotheses are tested using the dataset from the Social Position and Use of Welfare Facilities by Immigrants of 1998. Ethnic concentration was found to have no effect on the occupational status of immigrants or natives. However, human capital characteristics are proven to have a positive significant effect on the occupational status."
PVV als alternatief,"['Lodder, J.', 'Markus, N.']","['Coffé, Dr. H.R. (Hilde)', 'Corten, Dr. R. (Rense)']",2010-11-02T18:01:40Z,nl,"['extreemrechts', 'extreem-rechts', 'PVV', 'winning formulal', 'politieke onvrede']",Sociologie,Dit onderzoek geeft verklaringen voor het succes van de PVV bij de Tweede Kamerverkiezingen van 2006. Onderzocht wordt bij welke partijen de kiezers van de PVV vandaan komen en welke sociaaleconomische variabelen en attituden hier op van invloed zijn. Voor het uitvoeren van de analyses is gebruik gemaakt van het Nationaal Kiezers Onderzoek (NKO) 2006.
"Meer geld, meer vrienden?","['Pulles, Y.', 'Vreeman, A.']","['Corten, Dr. R. (Rense)']",2010-11-02T18:01:43Z,nl,"['Sociale netwerken', 'Economie', 'macro', 'micro']",Sociologie,"Onderzoek over de invloed van de economische situatie op de persoonlijke sociale netwerken.
Hypothesen worden afgeleid uit theorieën van o.a. Granovetter, Feld, en Portes, en getoetst met behulp van data van de Amerikaanse General Social Survey, editie 2004. De empirische steun voor de hypothesen blijkt beperkt."
Ethnic Concentration and Economic Outcomes of Turkish and Moroccan immigrants in Belgium,"['Meurs, L.']","['Kanas, Drs. A.M. (Agnieszka)']",2010-11-02T18:01:42Z,en,"['Ethnic concentration, employment, occupational status, discrimination, immigrants']",Sociologie,
