title,authors,supervisors,date,language,keywords,program,abstract
Biedt de Nota Belvedere een mooi (voor)uitzicht?,"['Berg, W. van den']","['Denslagen, W.F.']",2009-09-02T17:02:21Z,nl,"['Nota Belvedere, cultuurhistorie']",Architectuurgeschiedenis en monumentenzorg,"In Nederland bestaat een grote hang naar het verleden. Men wil vasthouden aan het oude sentiment omdat de ontwikkelingen in ons land voor ons gevoel te snel gaan. De Nota Belvedere reageerde op dit ongenoegen over het identiteitsverlies en standaardisering van steden en landschappen. Belvedere is gepubliceerd om een einde te maken aan het probleem dat het kenmerkende historische verleden in ons landschap in snel tempo verdwijnt. De Nota probeert oplossingen te bieden om de hang naar het verleden, het heden en de ontwikkelingen in de toekomst met elkaar te laten integreren bij de inrichting van onze leefomgeving. Hoewel de meerderheid van de overheden, betrokkenen en deskundigen positief reageren op het beleid, wordt in dit essay de vraag gesteld of het Belvederebeleid wel zo mooi is als de naam doet vermoeden?		

Het eerste punt van kritiek is dat de inhoud van één van de sleutelbegrippen van de Nota onduidelijk is.  Terwijl het juist van belang is dat alle betrokkenen dezelfde definitie hanteren zodat die gebruikt kan worden als startpunt bij de planvorming en de dialoog. Hoe kunnen ontwerpers/planologen cultuurhistorische waarden integreren om tot een culturele identiteit te komen wanneer ze niet voor ogen hebben wat dit begrip inhoudt? 
Een tweede kanttekening gaat in op het gebrek aan belevingswaarde. De schrijvers van de Nota proberen oplossingen te bieden om de integratie van fysieke cultuurhistorie bij ruimtelijke ontwikkelingen te vergroten om de cultuurhistorische identiteit herkenbaar te houden. Maar de gebiedsidentiteiten en de persoonlijke identiteiten bestaan niet louter uit materiële dragers. Verschillende onderzoeken concluderen dat identiteit wordt gevormd door de verbondenheid met een bepaalde plek of door tradities. De mate van beleving speelt hierbij een grote rol. Waarom hebben de schrijvers van Belvedere hier geen rekening mee gehouden? 
Het derde onderwerp wat aan bod komt, is de Nationale waardenkaart die onderdeel uitmaakt van het Belvederebeleid. De (meer)waarde van de aanwijzing van Belvedere gebieden is onduidelijk. Daarnaast roept de selectiemethode waarmee de kaart tot stand is gekomen vragen op. 
Het motto van Belvedere is ‘behoud door ontwikkeling’. Belvedere claimt daarbij dat er geen voorkeur bestaat voor behoud noch ontwikkeling, maar dat de tussenweg van behoud door ontwikkeling de integratie van cultuurhistorie bevordert. Critici denken hier echter anders over. Een aantal critici vind het beleid te veel gericht op ontwikkeling, terwijl een andere groep meent dat Belvedere nog te behoudend is. Deze tegenstellingen laten wellicht zien dat de brug tussen cultuurhistorici en ontwerpers nog niet geslagen is. En dat is meteen het vierde vraagteken wat de Nota oproept.
Tot slot wordt er kritiek geuit op de anti-conserverende houding van Belvedere. Het lijkt alsof de schrijvers van de Nota aversie hebben tegen het behoud en het conserveren van cultuurhistorie zonder hiervoor argumenten aan te dragen. Deze anti-conserverende houding is zorgelijk waar het de bescherming van historische landschappen betreft. Het historische landschap dreigt namelijk in snel tempo te verdwijnen. Belvedere creëert onvoldoende draagvlak om deze landschappen te beschermen middels conservering.

Door kritisch naar de Nota Belvedere te kijken, zijn er dus een aantal tekortkomingen gesignaleerd. Hoewel de gedachte dat cultuurhistorie betrokken dient te worden bij ruimtelijke ontwikkelingen goed is, mist Belvedere een aantal belangrijke elementen. Belvedere biedt een minder mooi uitzicht dan de naam doet vermoeden."
Towards a social investment state in the member states of the European Union?,"['Weistra, Thijs']","['Plantenga, Janneke', 'Koopmans, I.', 'Hemerijck, Anton']",2009-09-18T10:17:30Z,en,"['social investment regime', 'european social model', 'Esping-Andersen']",Economics and Social Sciences,"The aim of this thesis is to measure the degree in which the social investment state is visible in the member states of the European Union. Taking the welfare regime as the interplay between the state, families and the market in providing welfare, the social investment regime as proposed by amongst others Esping-Andersen, envisions a state facilitating the other two actors to provide the maximum possible welfare. The regime aims at activating the population, avoiding social exclusion, creating gender equality and promoting high levels of education.
The analysis is done via two approaches: analyzing state spending and analyzing outcomes on societal indicators. Both approaches are measured on four dimensions, combined into an overall score by the surface measurement of radar charts. Both approaches consistently show that Scandinavian, Continental, Anglo-Saxon and Southern regimes are still strongly in place with the Scandinavian countries being the closest to a social investment regime and the Southern the furthest. Spain and The Netherlands seem to escape their regime group. The factors causing these scores differ from country to country, but most progress is made in activity rates and education levels."
"Gender differerence in human empathy. Theories on the Timbergen four ""why's""","['Loon, M.J.W.']","['Kenemans, prof. dr. J.L.']",2009-09-05T17:00:07Z,en,"['empathy', 'gender difference']",Neuroscience and Cognition,"The aim of this thesis is to gain knowledge about different perspectives concerning the reason for a gender difference of empathy in humans, favoring women. Empathy involves recognition of and reaction on emotions of other individuals. Over the years, considerable research has pointed out that women outperform men in most aspects of empathy, which means that in general, women have a higher developed empathy than men. The question to be answered in this thesis is why this gender difference of empathy in humans exists. Tinbergen (1963) claimed that why-questions in the biology can be answered in four different ways. Each answer can be true, and the answers do not deny another.
The first type of answer on the question why women have a higher level of empathy than men, concerns the individual development. Are women born with an advanced in empathy compared to men, or is this gender difference socially learned, and does it originate from cultural rules? After reviewing several studies that do agree with one of the opportunities, but do not deny the other theory, the conclusion is drawn that it is probably a combination of both.
Another view on the reason why women outperform men on empathy can be found in proximate mechanisms of empathy, like endocrine and neural differences between men and women. The masculine hormone testosterone is shown to inhibit empathy, while the feminine hormone oxytocin promotes empathic reactions to others. Also on a neural level there are several examples of gender differences that are involved in empathy.
Subsequently, the evolution of the superiority of women in empathy, compared to men, is investigated. Therefore it would be interesting to compare various species on gender difference in empathy. Although, considerable research has been done on empathic abilities in animals, no gender differences have been investigated yet. This is why a theory is described about the evolution of empathy in general. De Waal (2006, 2008) compares the evolution of empathy with a Russian doll, where the core is developed first, and the outer layers are based on the inner ones. Emotional contagion is thought to be the primitive core of empathy. The next evolutionary step would be sympathic concern, followed by empathic-perceptive taking.
The last perception concerns the selection pressures that induced sexual selection of empathy in humans. There are several hypotheses described that are based on differences in reproductive strategies between men and women, on female-female competition, and on male-male competition. These are the Primary Caretaker Hypothesis, hypotheses about social relationships among females and relational aggression among another, theories about male-male competition, and a theory about the non-kin alliances that females are forced to make. Non of these hypotheses have proven to be true, however, they do have potential to be true. The theories do not exclude each other, a combination of hypotheses is a possibility. To learn more about the evolutionary history and the selection pressures concerning the gender difference of empathy, it would be interesting to do a comparative study with various species and various mating systems."
De lerende school vraagt om hulp?!,"['Blokland, E.']","['Breda-Verduijn, H van', 'Janssen, J']",2009-09-04T17:00:39Z,nl,"['Lerende organisatie', 'brede school', 'onderwijsadviesbureau']",Onderwijskundig ontwerp en advisering,"Met de Wet Invoering Vraagfinanciering staat het scholen vrij om te kiezen welke onderwijskundige diensten ze waar inkopen. Onderwijsadviesbureaus krijgen op deze manier een heel andere marktpositie. ‘De lerende school’ wordt van groot belang geacht bij het realiseren van schoolontwikkeling, innoveren, vernieuwen en verbeteren. Onderwijsadviesbureaus bieden diensten om dit te ondersteunen. De centrale vraag in dit onderzoek is: Is er een verband tussen de mate waarin kleine reguliere (minder dan 200 leerlingen), grote reguliere (200 of meer leerlingen), kleine brede en grote brede basisscholen in Nederland  kenmerken van ‘de lerende organisatie’ vertonen en de keuze van deze basisscholen voor diensten van een onderwijsadviesbureau? Om tot beantwoording van deze vraag te komen is een vragenlijst afgenomen onder 30 basisscholen verspreidt over Nederland. De scholen zijn onderverdeeld in kleine reguliere scholen, grote reguliere scholen, kleine brede scholen en grote brede scholen. Kleine scholen (zowel breed als regulier) blijken over meer helderheid van visie en missie te beschikken, de scholen zijn veelal Christelijke scholen. Deze scholen kunnen hun identiteit helder in missie en visie verwoorden. Scholen die over een grote mate van helderheid van visie en missie beschikken, nemen meer diensten af op het gebied van ontwikkeling en verspreiding van educatief materiaal. Ook nemen kleine scholen meer diensten af op het gebied van nascholing en systeembegeleiding. Reguliere scholen (zowel klein als groot) nemen meer diensten af op het gebied van nascholing. Enkele kenmerken van ‘de lerende organisatie’ hebben ofwel een negatieve samenhang ofwel een positieve samenhang met de diensten afgenomen van onderwijsadviesbureaus. Nader onderzoek naar de kenmerken van ‘de lerende organisatie’ met grotere steekproefgrootte is gewenst."
"Spiritualiteit, religiositeit en het begraven of cremeren van de overleden dierbare en het verband met voortgezette banden","['Vonk, L.P.']","['Schut, Henk']",2009-09-07T17:00:13Z,nl,"['Voortgezette banden, spiritualiteit, religiositeit, begraven, cremeren']",Klinische en Gezondheidspsychologie,"Little is known about continuing bonds (the presence of an ongoing inner relationship with the deceased) in relationship with spirituality, religion and burial or cremation of the deceased. The objective of the study was to examine whether spirituality, religion and burial or cremation of the deceased are of any influence on creating a continuing bond. A questionnaire was used which was partly designed by the authors and partly composed with other questionnaires. The questionnaires were filled in at faculties, parks, sports canteens, libraries and at a hospital by 256 respondents (63.7% women, mean age 26.7, SD 11.3, 18 to 62 years).  In this study results show that spirituality is a predictor of creating a continuing bond. On first sight, religion is not, but when this group is defined in a low, middle and high group, the middle group was the strongest predictor of continuing bonds. Whether the deceased is buried or cremated is no predictor of creating a continuing bond. The significance of the findings as well as the limitations of the study are addressed in the discussion."
"Motion processing, adaptation and aftereffects: A review","['Stuit, S.M.']","['van Wezel, R. J. A.', 'Verstraten, F.A.J.']",2009-09-04T17:00:28Z,en,"['motion, direction, adaptation, motion aftereffect, MT, V1']",Neuroscience and Cognition,"The ability to extract motion is one of the most persistent properties of visual systems throughout the animal kingdom. From the retina to higher cortical areas, cells showing motion dependent responses have been identified. When faced with prolonged stimulation of the same motion signal, most of these cells can change their response properties, an effect know as adaptation. This review focuses on adaptation to motion and its perceptual consequence: the motion aftereffect. How do different motion sensitive areas adapt and how does adaptation change responses over time are the two major themes of this manuscript. The studies reviewed will be used to evaluate current theories on the motion aftereffect. We argue that the motion aftereffect may rely on different mechanisms for different motion sensitive brain areas with a possible role for feedback between these areas. Also, we will argue that adaptation is a continuous process serving to equate sensitivity to different motion signal to keep overall sensitivity maximal, in effect, continuously recalibrating the visual system to the current visual environment."
Obstacle avoidance involves ventral stream functioning: the effect of obstacle identity on reach movements,"['Castelijns, H.A.J.']","['Dijkerman, Dr. H.C.', 'Stigchel, Dr. S. van der']",2009-09-04T17:00:44Z,en,[],Neuropsychologie,The mechanisms involved in obstacle avoidance have been thoroughly investigated. Most recent studies have suggested that the dorsal stream is responsible for visual guidance during obstacle avoidance. The aim of this current study was to investigate the effect of object identity during obstacle avoidance by examining the effect of obstacle identity on reach movements. 19 healthy subjects were administered to reach for a target object in the presence of a glass with or without water. Results showed that the location of the glass influenced reach deviations. We also found that obstacle identity influenced maximum deviations in the early stages of reach movements. We conclude that object identity can be used for the visual guidance during avoidance of potential obstacles.
In Search of an Australian Aboriginal Religious Identity,"['Hut, Janneke']","['Frederiks, Martha']",2009-09-10T09:42:24Z,en,"['Aboriginal Australia', 'Intercultural Theology']",Religie en theologie,The thesis concerns my search for an Intercultural Theology arising from the Australian Aboriginal context
Succes Verzekerd: Onderzoek naar de verschillen tussen natura basiszorgverzekeringen in Nederland,"['Landa, W.B.L.']","['Trappenburg, M.']",2009-09-07T17:01:42Z,nl,"['Zorgverzekeringen, zorgverzekeraars']",Bestuur en Beleid,Onderzoek naar de verschillen tussen natura basiszorgverzekeringen in Nederland
Tussen 'Kennen en Kennis' Een onderzoek naar Kennismanagement binnen Rabobank Connect,"['Matthijssen, N.']","['Dortants, M.']",2009-09-07T17:01:45Z,nl,"['Kennismanagement, detachering, binding, Rabobank Connect']",Bestuurs- en organisatiewetenschap,Onderzoek naar kennismanagement en binding bij gedetacheerde tak van Rabobank Groep.
