title,authors,supervisors,date,language,keywords,program,abstract
Man-made blowout sites in the foredunes of Zuid-Kennemerland: a comparison to coastal trough blowouts,"['Onselen, E.P. van']","['Ruessink, B.G.']",2018-07-23T17:01:34Z,en,"['trough blowouts, foredunes, flow dynamics, aeolian transport, dune management']",Earth Surface and Water,"In the foredunes at Zuid-Kennemerland national park, The Netherlands, five trenches were made to promote sediment transport from the beach to the dune valleys behind the foredune ridge. The man-made trenches bear a close resemblance to trough blowouts, a naturally-occuring aeolian feature common in coastal dune areas. In this study, I compared the trenches of Zuid-Kennemerland to natural trough blowouts in terms of morphology, evolution, flow dynamics and erosional/depositional patterns. A total of four digital elevation models, made between April 2014 and April 2015, were analyzed for this study. Both visual interpretations and quantitative data retrieved from the DEMs were combined with current knowledge of natural trough blowouts and up-to-date meteorological data. It appears that the man-made trenches are important pathways of sediment transport. Erosion is dominant within the deflation basin and especially on the sidewalls, whereas sediment is deposited closely behind the deflation basin area. Erosional and depositional patterns show a good correlation with dominant wind direction and speed. The morphology and evolution of the trenches are, however, different from natural trough blowouts. The trenches are relatively wide compared to their natural counterparts. In addition, the trenches do not have a clear transportational ramp, which means that the depositional lobe often lies downhill from the deflation basin.  Hence, it is difficult to make an accurate model of flow dynamics within and around the trenches without conducting a field study."
Building with Nature,"['Waij, A.']","['Ruessink, B.G.']",2018-07-23T17:01:31Z,en,"['Building with nature, nourishment, coastal protection']",Earth Surface and Water,"In this thesis, a literature study is presented about Building with Nature and its applications. Building with nature is about combining the protection of the coast and the improvement of the recreational area and the ecosystem in a multifunctional application. This is achieved by using the natural dynamics of the area to redistribute sand over a large area. Three nourishments are investigated that all lie in different environments; a sandy beach, an estuary and a lake. These nourishments, the Zandmotor, the Galgeplaat and the Workumer Buitenwaarden nourishment, all have similarities and differences. Model studies to predict the behavior of all three nourishment are used in this thesis to explain the dynamics and changes and to point out significant differences and similarities between the three nourishments. To conclude, a ‘zandmotor-like’ nourishment is proposed at the coast of Lincolnshire in the UK. Nowadays, this coast is strengthened by annual nourishments. These annual nourishments may be replaced by a mega-nourishment to protect the coast, increase the recreational area, stimulate the ecosystem and biodiversity, but also work together with nature, which is a win-win situation for both humans and nature."
Der Einfluß des literarischen Leseniveaus im Niederländischen auf das Leseniveau im Deutschen,"['Verheijden, F.J.A.']","['Knaap, E.W. van der', 'Naaijkens, T.']",2018-07-31T17:00:43Z,de,[],Duitse taal en cultuur: educatie en communicatie,
Van Pasen tot the Passion. Een analyse van een hedendaags religieus fenomeen,"['Agterberg, S.']","['Meyer, B.']",2018-07-31T17:00:46Z,nl,[],Taal- en cultuurstudies,
Een inventariserend onderzoek naar de samenwerking tussen vmbo en mbo vanuit organisatiekundig perspectief,"['Hillebrand, S.J.W.']","['Bruijn, E de', 'Werdmuller von Elgg, S']",2018-08-01T17:00:52Z,nl,['Vmbo; mbo; samenwerking; aansluiting; organisatiekundig; docent; manager; perceptie'],Onderwijskundig ontwerp en advisering,"Een zo soepel mogelijk verlopende leerloopbaan wordt als een belangrijke oplossing van voortijdig schoolverlaten in vmbo en mbo gezien. Beide onderwijssystemen moeten samenwerken om tot een goede aansluiting te komen. In dit onderzoek is via een survey onder managers en docenten van vmbo en mbo nagegaan hoe de huidige samenwerking verloopt. In totaal 233 respondenten hebben informatie gegeven over de organisatie, verduurzaming en verankering van de samenwerking. De data zijn geanalyseerd op de mate van onderlinge congruentie.
Uit de resultaten blijkt dat er onvoldoende sprake is van een gedeelde probleemperceptie. Actieve deelname en vormgeving van de samenwerking op alle niveaus is nog onvoldoende, blijkt uit het geringe aantal contacten en de beperkte bekendheid met afspraken omtrent de samenwerking. Activiteiten gericht op verduurzaming van de samenwerking zoals kennisdelen, onderzoek benutten, reflecteren en bijstellen vinden ook nog vrij weinig plaats. 
De belangrijkste conclusie is dat verschillen niet zozeer worden gevonden tussen vmbo en mbo, maar vooral tussen docenten en managers. Deze beide groepen komen onvoldoende met elkaar in contact om elkaars perceptie van de samenwerking te delen en te begrijpen. Dit belemmert het proces van gezamenlijke betekenisgeving en invulling van de samenwerking, gericht op een betere aansluiting van de onderwijssystemen."
Een neuropsychologisch profiel van Hoarders: een vergelijking met OCS- en autisme patiënten.,"['Brons, R.C.']","['Cath, D.C.']",2017-02-03T18:23:10Z,nl,"['Hoarding, OCS, Autisme, neuropsychologisch profiel, neuropsychologisch deficiet, neuropsychologische dysfunctie, klachtencontinuüm, planning, motorische responsinhibitie, cognitieve inhibitie, cognitieve flexibiliteit, set shifting']",Klinische en Gezondheidspsychologie,"Samenvatting: Verzamelstoornis (hoarding) is tot nu toe veelal vergeleken met Obsessieve Compulsieve Stoornis (OCS), vanwege de repetitieve en ongecontroleerde aard van het problematische gedrag. Steeds meer rijst echter de vraag of hoarding wel daadwerkelijk gezien kan worden als een obsessieve/compulsieve stoornis. Zo zijn er ook overeenkomsten tussen hoarding en bijvoorbeeld Autisme Spectrum Stoornis (ASS) met betrekking tot zowel psychologische als neuropsychologische dysfuncties. De vraag blijft bestaan hoe hoarding zich precies verhoudt ten opzichte van deze of andere stoornissen. Het eerste doel van dit onderzoek was om hoarding met OCS en ASS te vergelijken aangaande de neuropsychologische functies planning en motorische responsinhibitie. Een tweede doel was om onderliggende neuropsychologische dysfuncties te achterhalen, die bij elk van de drie diagnosegroepen een rol zouden spelen. Dit laatste werd gedaan in samenwerking met een gelijktijdig lopend onderzoek naar set shifting en cognitieve inhibitie/flexibiliteit aan de hand van dezelfde dataset. Voor het analyseren van deze twee doelen zijn respectievelijk ANCOVA's en een clusteranalyse uitgevoerd. De resultaten duiden op een dysfunctie in planningsvermogen van hoarders in vergelijking met gezonde controles en autisme-patiënten, maar niet in vergelijking met OCS-patiënten. Er zijn geen significante verschillen gevonden tussen de groepen met betrekking tot motorische responsinhibitie, hoewel aanzienlijke beperkingen met betrekking tot dit laatste resultaat zijn benoemd. Verder zijn aanwijzingen gevonden voor gedeelde onderliggende neuropsychologische dysfuncties tussen hoarding, OCS en Autisme. Hoewel obsessieve/compulsieve en depressieve klachten wel meer dan de andere klachten met cognitieve inhibitie/flexibiliteit problemen samen leken te hangen en hoarding met problemen in planning, hingen de neuropsychologische deficieten bovenal samen met een algemeen verstoord psychologisch functioneren, ongeacht de aard van de problematiek. Derhalve biedt dit onderzoek ondersteuning voor de beweging naar diagnosticering op basis van klachtencontinua."
Modelling the effects of a changing storm climate on characteristics of inner shelf sand ridges,"['Boersen, S.J.M.']","['Swart, H.E. de']",2017-02-21T18:47:10Z,en,"['sand ridge, inner shelf, shelf, storm climate,']","Meteorology, Physical Oceanography and Climate","A morphodynamical model is used to get further insight in the formation and long time evolution of the large scale bedforms on the inner shelf (circled at the front page). These sand ridges are formed on storm-dominated inner shelves over centeries and weaken the erosion of beaches. Their crest are shifted upstream with respect to where they are attached to the shoreface. Previous studies report constant stormy conditions over the entire formation time. The effects of changing storm climate are studied in this paper. Two changes in storm climate will be investigated: a sudden turn in wind and wave direction and a periodic change of 500 years in wind stress magnitude and offshore wave height. Modelling shows an increase in saturation height after a sudden turn, this is because of the Coriolis term in the shallow water equation. The saturation time after a sudden change is much shorter then when started with random bottom perturbation. Modelling with periodic stormy conditions results in a periodic migration speed and growth of the ridges. The time-averaged height of the ridge is also decreased because of the periodic conditons."
Zelfvertrouwen buiten de lijnen. Een exploratieve studie naar het zelfvertrouwen van de spelers uit het Nederlands CP-team in het dagelijks leven en de samenhang met sport- en omgevingsfactoren,"['Wigt, C.']","['Smits, D.W.', 'Lieshout, K.H.J. van']",2017-06-30T17:04:26Z,nl,['Zelfvertrouwen; dagelijks leven; sport- en omgevingsfactoren; sporters met een motorische beperking; CP-voetbal.'],Orthopedagogiek,"Achtergrond: Sportparticipatie van personen met een motorische beperking lijkt van groot belang te zijn voor de psychosociale ontwikkeling waaronder het zelfvertrouwen. Doel: Huidig onderzoek had als doel inzicht te verkrijgen in welke sport- en omgevingsfactoren uit het leven van sporters met een motorische beperking door veelvuldig sporten samenhangen met het zelfvertrouwen in het dagelijks leven. Methode: Aan de studie namen 15 spelers uit het Nederlands cerebrale parese (CP) voetbalteam deel. De studie had een mixed-methods ontwerp in twee fasen. De eerste fase betrof een kwantitatief onderzoek waarin gebruik is gemaakt van de Rosenberg Self-Esteem Scale (RSEQ) om het zelfvertrouwen in het dagelijks leven te meten en de Sport- en Omgevingsfactoren Vragenlijst Paralympisch Sporters (SOVPS) om verschillende sport- en omgevingsfactoren in kaart te brengen. De samenhang tussen het zelfvertrouwen en de verschillende sport- en omgevingsfactoren is door middel van Spearman’s rho getoetst. Een semi gestructureerd interview is gebruikt ter aanvulling van de eerste fase en voorziet van verdiepende informatie ten aanzien van de veronderstelde verbanden. Resultaten: In de eerste fase van het onderzoek is een positief significante samenhang gevonden tussen het zelfvertrouwen en de sportfactor ‘ondersteuning van teamgenoten’, rs = .546, p &lt; .05, de omgevingsfactor ‘betrokkenheid van familie’, rs = .698, p &lt; .01 en de omgevingsfactor ‘betrokkenheid van vrienden’, rs = .667, p &lt; .01. Aanvullend op deze factoren is uit de tweede fase gebleken dat ook het deel uit te maken van een selectieteam en de associatie met gehandicaptensport het zelfvertrouwen lijkt te beïnvloeden. Conclusie. Het zelfvertrouwen in het dagelijks leven lijkt beïnvloedbaar door verschillende sport- en omgevingsfactoren uit het leven van de CP-voetballer."
Perceiving Itch-Related Stimuli: Differences Between Unisensory and Multisensory Perception,"['Rifi, N.']","['Dijkerman, C', 'Keizer, A']",2017-07-14T17:01:11Z,en,"['multisensory perception, itch, scratch, contagious, body']",Neuropsychologie,"Background: Itch sensations can be triggered in healthy individuals when watching someone else scratching. However, in our multisensory environment, itch-related stimuli can be processed differently as using multiple senses improves the perception of these stimuli. Studies investigating the top-down effect of itch-related stimuli in a multisensory context are lacking. Here we investigate experimentally whether multisensory perception of itch-related stimuli, compared to unisensory perception, induces stronger itch sensations in healthy individuals. Further, we examine which body parts and side of the body participants perceived as itchy. 
Method: Thirty female volunteers were presented with video- and sound clips depicting someone scratching. Participants were then asked to rate their level of perceived itch, and to indicate which body parts they perceived as itchy. The experimenter obtained which exact side of the body was perceived as itchy. 
Results: Participants did not only perceive a higher level of itch but they even engaged more in spontaneous scratching behavior when we presented itch-related stimuli, compared to non-itch related stimuli. However, compared to unisensory perception, multisensory perception of itch-related stimuli did not induce stronger itch sensations. Results further show that participants tended to perceive their face and both sides of their body as itchy. 
Conclusions: Perceiving itch-related stimuli in their isolated modality seems effective enough to induce itch sensations that are strong as when those stimuli would be perceived with multiple senses. Our findings also suggest that instead of the actual scratching behavior, observed sensations are transmitted which can indicate that itch is not sensory mapped."
Synthesis of Rigid Colloidal Bead Chains in an Apolar Solvent,"['Weersel, D.A.G. van']","['Imhof, A.']",2017-08-29T17:01:15Z,en,"['colloids, strings, bead chain']",Theoretical Physics,"When high frequency electric fields are applied to a system of colloids, they induce a dipole moment without changing the double layer surrounding the particles. This dipole moment drastically changes the morphology of the system by causing strong head-toe attractions and sideways repulsions, resulting in the formation of 1D strings, 2D sheets, and 3D crystals. By using a system comprised of a low concentration of spherical polymethylmethacrylate particles in an apolar solvent, bead chains form which can be made into permanent rigid strings by application of a heating step."
