title,authors,supervisors,date,language,keywords,program,abstract
Translating Theories,"['Rooduijn, J.M.W.']","['Visser, prof. dr. A.', 'Pambuccian, prof. dr. V.']",2015-08-20T17:00:40Z,en,"['bi-interpretability, axiomatizations of geometry, mathematical logic']",Wijsbegeerte,
The Literal and Metaphorical Meaning of the Church in the Gothic Novel.,"['Mulders, C.G.J.A.M.']","['Pascoe, D.A.', 'Franssen, P.J.C.M.']",2015-08-20T17:00:43Z,en,[],Engelse taal en cultuur,
"Archeointensities from the Hertenrits Culture, Suriname","['Ramcharan, R.W.']","['Langereis, C.G.', 'Groot, L.V. de']",2015-08-24T17:00:59Z,en,"['absolute archeointensity, Suriname, IZZI-Thellier, Microwave method, geomagnetic field models']",Earth Structure and Dynamics,"Global geomagnetic field models (e.g. CALS10K, SHA.DIF.14K, pfm9k.1) are predominantly based on data from the Northern hemisphere, while also observations of the field become increasingly sparse going further back in time. Therefore, more data from especially the Southern hemisphere is required to improve our understanding of the geomagnetic field. In this study we aimed to obtain absolute archeointensities of the geomagnetic field in Suriname on unoriented archeological potsherds from six different levels of the Wageningen-1 mound, Hertenrits Culture, dated between 1145 ± 25 and 1310 ± 30 BP (655 to 975 AD). On representative shards from each level rock magnetic analyses and thermal demagnetization experiments have been carried out. Archeointensity analyses have been performed using the IZZI-Thellier method (Tauxe and Staudigel, 2004) on samples from all six levels, using the 2G DC SQUID system at Fort Hoofddijk (Utrecht University) and by the Microwave-Thellier method on subsamples that had a relatively high magnetic moment (levels 4 – 6) and were stable to microwave demagnetization, using the 14 GHz system at University of Liverpool. Laboratory alteration was monitored by pTRM checks and pTRM Tail checks (Riisager and Riisager, 2001). Average archeointensities between 10.52 ± 0.75 μT and 16.18 ± 2.16 μT were obtained using the conventional Thellier method; these values are three to four times lower than expected from geomagnetic field models. From these field models, i.e. SHA.DIF.14K (Pavón-Carrasco et al., 2014) and pfm9k.1 (Nilsson et al., 2014), archeointensities ranging from 37.01 ± 0.89 to 45.79 ± 0.93 and 37.6 ± 3.68 to 40.7 ± 3.21 respectively, are predicted. Besides by chemical alteration (e.g. Coe, 1967b) or the presence of a multidomain component (McClelland et al., 1996), the archeointensity results may have been biased by cooling rate effects (Dodson and McClelland-Brown, 1980; McClelland, 1984) and or by remanence anisotropy (Selkin et al., 2000). The latter have not been tested in this study. Only three out of 27 Microwave-Thellier measurements passed the set of criteria, yielding an average of 40.4 ± 3.7 μT (for 715 to 975 AD); these values are consistent with values expected from the geomagnetic models, but they seem fortuitous. To support our low, but high-quality IZZI-Thellier data and enhance the reliability of the geomagnetic models, definitely more paleomagnetic research is required over a larger time period and other regions around the equator and especially on the Southern hemisphere, preferably incorporating full vector analysis."
Controversial Fishing: the Strategies of the Fishing Industry in Response to Institutional Pressures in the Deep-Sea Bottom-Trawling Sector in France.,"['Porteron, S.']","['Runhaar, H.']",2015-08-24T17:01:02Z,en,[],Sustainable Development,"Deep-sea bottom trawling ranks among those fishing practices most decried in fisheries science due its long-term impacts on fragile deep-sea ecosystems. The call originating from fisheries scientists and the environmental non-governmental sector has in the past fifteen years or so frequently resonated in the media and reached a large audience impassioned for the protection of the natural environment against human activities. Following these trends, receptive legislators opted for swift and drastic solutions to curtail the intensity of fishing pressures and even end the practice. Were it not for the resistance of the fishing sector and a handful of supportive politicians, deep-sea bottom-trawling may have been banned in Europe as it is already in other parts of the world. Professionals however contest the socio-economic impacts that such measures could have had on a fishing sector already in crisis and plead for the recognition of their efforts to manage fisheries resources with a long-term vision.
Anxious about the future of their profession and trade, fishers evolve in a context of intense pressures from environmental groups, rapidly changing winds in policy-making, deep-rooted economic problems and the relatively modern and growing concern that their activity is able to cause serious impacts on marine ecosystems. This raises the question of how fishers perceive and are responding to these issues, but also whether they really are trying to do things differently than earlier times when European fisheries were thought to be inexhaustible.
In order to find out, this research pieces together a timeline of events for the period of 2000 to late 2014 and draws from a large extent of data, including over 500 newspaper articles and the accounts of 23 respondents from different circles of stakeholders. The results are an in-depth analysis of the evolution of the strategies and practices of the deep-sea bottom-trawling sector in the context of France, and insights into the social processes and practicalities that can bring an industrial sector to seek to address the impact of its activities on the natural environment."
Implementing living labs in regulations: a case study of the realization of The Green Village,"['Koppers, R.R.A.']","['Rosales Carreon, J.']",2015-08-24T17:01:01Z,en,['sustainable technology living labs; path creation; realization process; blocking regulations; sustainable technologies; The Green Village'],Innovation Sciences,"The European Union has set different targets to overcome the sustainability problems, but to reach these targets sustainable technologies are needed. To develop these sustainable technologies, living labs can be a valuable addition to the innovation process because at these sustainable technology living labs, sustainable technologies can be tested in a real life environment. However, the problem is that local regulations are blocking the realization of these sustainable technology living labs. First, because it is unclear what sustainable technology living labs are. Second, the regulations are not suitable to create a location with experimental technologies where visitors can interact with these technologies. Therefore the research question addressed in this research is: To what extend do the regulations of the province and municipality have to change in order to realize sustainable technology living labs? To analyze this problem, the path creation theory was used as a theoretical frame to guide the research. The Green Village, a sustainable technology living lab which has to be realized at the campus of the Technical University of Delft, was used in this research as a case study to find out what a sustainable technology living lab is and how regulations are influencing this realization process. The realization of the Green Village was analyzed with a qualitative case study research design, including a literature review and semi-structured expert interviews to collect data. From the results in this research can be concluded that a sustainable technology living lab is a continuously changing site where collaborating organizations can present, demonstrate and test their researched and future technologies in a real life environment. At this real life environment users can actively contribute to the innovation process of these technologies in order to accelerate the diffusion of sustainable technologies to create a sustainable future. The realization of this sustainable technology living lab is blocked by the Dutch regulations: land-use plan, national building decree and the building regulations. A specific regulation has to be designed, so that on a sustainable technology living lab location these three regulations are designed in such a way that it is possible to create a lab which fulfills the characteristics of a living lab."
A new kind of relationship: Supplier and public procurer response to a circular economy Insights from Philips Lighting's deal with Washington Metropolitan Area Transit Authority,"['Karamarko, D.']","['Vermeulen, dr. Walter J.V.']",2015-08-24T17:00:58Z,en,"['Circular economy, sustainable supply chain, public procurement, product service systems, relationship change, life cycle sustainability assessment']",Sustainable Development,"Realizing the potential of a circular economy requires uptake of new business models, such as product service systems. Putting product service systems in the perspective of a circular economy has the potential to increase business resilience while uncovering commercial opportunities throughout the product’s life cycle. Thus, a proper understanding of product life cycle phases is essential. As every business model has its economic, environmental and social impacts, it is important to take a step towards the methodology of sustainability measurement. On this wise, understanding how to prove life cycle value across people, planet, and prosperity (PPP) is vital. 

 Over the course of this research the empirical focus is set on Philips’s Light as a Service (LaaS) deal with Washington Metropolitan Area Transit Authority. To this extent research includes following elements: the description of a relationship change caused by a applying the concept of a circular economy ; the analysis of product service system opportunities; and the comparison of service and product based business models based on a sustainability assessment."
Shelter evacuation in relation to demand characteristics in Dominica.,"['Korman, A.A.']","['Augustijn, ir. P.W.M. (Ellen-Wien)', 'Bijker, dr.ir. W. (Wietske)']",2015-08-24T17:01:02Z,en,['Buildings extraction; object-oriented classification; data mining; SOM clustering; network analysis; evacuation planning; hurricane risk.'],Geographical Information Management and Applications (GIMA),"Reducing disaster vulnerability is one of the main objectives of government actions in countries prone to natural hazards like hurricanes. Evacuation policy planners in such areas need precise and up to date information about population location, roads, rivers etc. Moreover, they aim to employ the most efficient methods to identify vulnerable areas and suggest possible intervention solutions. This research proposes a hybrid approach using object-based image analysis, self-organising maps and network analysis to determine shelter evacuation areas. First, a method of extracting building data from multi spectral and panchromatic images is presented. Data extraction process is performed using an object image based analysis and ends up with assigning to each building attributes that are necessary for determining hurricane vulnerability. Second, obtained features are classified using self-organizing maps to identify the most vulnerable groups. Finally, extracted and classified buildings are used in network shelter analysis. The whole method is highly extendable and modifiable so it can serve not only for evacuation modelling in the study case of Dominica, but also for other areas at risk."
Reconstructing Late Pleistocene air temperature variability in SW-Britain based on branched GDGTs in the sedimentary record of Llangorse Lake (Wales),"['Maas, D.J.']","['Hoek, W.Z.', 'Peterse, F.']",2015-08-24T17:01:03Z,en,"['Lateglacial, Late Pleistocene, Younger Dryas, GS-1, Early Holocene, Loss on Ignition, LOI, GDGT, Llangorse Lake, Wales, MAT, air temperature']","Earth, Life and Climate","Llangorse Lake, Wales, is a lake which formed after the glacier retreat following the
LGM, upstream in the Afon Llynfi valley, at the edge of the River Wye catchment. The
lake has been previously cored, from which it was shown that it contained sediments
older than the Preboreal, which is the oldest date currently available for Llangorse
Lake sediments.
Using a combination of loss on ignition (LOI) – and organic geochemical
analysis methods, an attempt is made to reconstruct Late Pleistocene air
temperatures based on branched glycerol dialkyl glycerol tetraether (brGDGT)
membrane lipids from bacteria living in soils and the water column.
An end-member mixing model is proposed to separate the two sources of
bacterial membrane lipids, which end up in the sedimentary archive. This correction
method shows promising results for the applicability of brGDGT membrane lipids in
lacustrine environments.
The reconstructed temperatures show a comparable signature of Late
Pleistocene air temperatures as found from other proxy methods and sedimentary
archives."
Stakeholder engagement and sustainability integration; a case study of royal Ahold,"['Fikkert, J.P.B.']","['Witjes, S.', 'Vermeulen, W.J.V.']",2015-08-24T17:00:57Z,en,"['Sustainability, integration, stakeholders']",Sustainable Business and Innovation,"Corporations around the world are increasingly starting to integrate sustainability practices in their business strategies. Many studies have stretched the importance of stakeholder engagement in this integration process; however few researches have focused on the relation between these concepts even though companies experience trouble with sustainability integration and aligning their vision and activities. This paper contains a research focused on the relation between stakeholder engagement and the integration of sustainability within organizations. This is based on an explorative qualitative single case study, including a seven-month participant observation period. A qualitative data analysis method was used for company data including eight semi- structured interviews with employees and a thematic analysis was conducted based resulting in emerging coding categories.

Five themes have led to significant improvements and developments of sustainability within the organization. The classification into three different stakeholder groups led to new insights on how an organization engages with different groups of stakeholders in order to integrate sustainability. Whereas direct stakeholders were approached more for collaborative- and business related purposes, societal stakeholders played a key part in KPI creation. Using these societal stakeholders helped the organization to allocate a meaning to KPI’s that exceeds organizational boundaries into society."
Burgerparticipatie en overheidsparticipatie bij stedelijke herontwikkeling,"['Rooijen, J.M. van']","['Van Straalen, F. van']",2015-08-24T17:01:04Z,nl,"['burgerparticipatie, overheidsparticipatie, rechtszekerheid, flexibiliteit, co-evolutie']",Planologie,Een onderzoek naar de co-evoluerende werking van burgerparticipatie en overheidsparticipatie bij stedelijke herontwikkeling
