title,authors,supervisors,date,language,keywords,program,abstract
Analysis of User Interactions on 2D and Autostereoscopic 3D Mobile Touch Devices,"['Knotsenburg, J. van']","['Hürst, W.']",2012-09-25T17:01:18Z,en_US,"['Stereoscopy, Autostereoscopic, 3D, Interaction, Clicking accuracy, Mobile device']",Game and Media Technology,"Stereoscopic screens use two separate images with a certain offset between them, in order to create a single 3D image.
Research on stereoscopic 3D coupled with a big touch screen, has shown that clicking objects that appear to be in front of or behind the screen introduces inaccuracies.
Given a small autostereoscopic touch screen, like in a smartphone, the question arises whether or not this inaccuracy is significant enough for interface designers to take it into account.
This thesis uses a series of user experiments to show that basic interaction with applications, on a mobile device with an autostereoscopic 3D touch screen, can be performed about as accurately in stereoscopic 3D as in a 2D version of those applications.
The experiments evaluate static objects, moving objects and a more natural interface, both in 2D and 3D.
The results show that accuracy is not a significant issue when dealing with a small stereoscopic touch screen."
Estimating the limitations of single-handed multi-touch input,"['Soetens, F.W.M.']","['Kamphuis, A.']",2012-09-25T17:01:24Z,en,"['multi-touch, user-input analysis, regression']",Game and Media Technology,"Multi-touch technology has become commonplace in most portable devices, like tablets and mobile phones. This technology has proven to be an interesting platform for games. Several games have been released which are considered technology driven, i.e., they were designed specifically for multi-touch devices. Some of these games require users to provide input using multiple fingers single-handed. In this case, the reachable area of a finger is subject to anatomical constraints. In this thesis, a model is proposed from which we can deduce the area that can be reached by a finger, given the fixed positions of other fingers that are already placed upon the planar surface. This model is created by measuring user input on a multi-touch device and to process these measurements using a variety of regression techniques. In this thesis, an estimation model is fitted in the case that one or two fingers are placed at fixed positions on the screen. These models can estimate the reachable area with reasonable accuracy. We also discuss how this model can be extended to serve the general case, where there are n stationary fingers on the screen."
Marker-less 3D Pose Estimation,"['Resodikromo, J.E.']","['Tan, R.T.', 'Aa, N.P. van der']",2012-09-25T17:01:25Z,en,"['pose estimation, markerless, 3D model, optimization']",Computing Science,"This thesis presents the research done on a marker-less pose estimation method. The method by Gall et al. has been implemented, analysed and improved for use by Noldus IT. The method consists of a combination of two optimization approaches, namely a local and a global optimization. For the local optimization a Weighted Least Squares problem is solved to minimize the distance between the model and the silhouettes. The global optimization uses a combination of a particle filter and simulated annealing, called the Interacting Simulated Annealing, to estimate the pose where the local optimization fails. 
Given the mesh model, camera calibration data and the camera video sequences an accurate 3D pose is estimated. A full analysis is performed on the method and based on the experimental results, improvements were made to increase the quality of the estimation. A successful dynamic threshold was added to create a seamless connection between the two optimization approaches. Adding skeleton correspondences to the local optimization taking the inner structure of the model into account, increases the quality of the estimation. Our implementation provides an efficient and accurate pose estimation for use in practical applications in a controlled environment and gives the basis for extensions."
Strictness Analysis in UHC,"['Verburg, G.']","['Dijkstra, A.', 'Hage, J.']",2012-09-25T17:01:19Z,en,"['Strictness analysis, functional programming, lazy evaluation, relevance typing']",Computing Science,"This thesis will investigate how strictness analysis can be done using a type-based
approach in a real life compiler. It is inspired by the work of Holdermans et al. [9].
They used relevance typing as an approach to strictness analysis. The work is done in
the context of the Utrecht Haskell Compiler (UHC). For the UHC Core language, an
implementation is defined for the analysis and the transformation.
In this thesis a monovariant analysis is chosen since there is no support for polyvariance
in the code generation. The result is that there is no good support for higher order
functions. Recursion is implemented using fixed point iteration. There is no support
for datatypes yet."
A Framework for Formal Verification of Concurrent Software,"['Marcelo André Barbosa de Sousa, ..']","['Prasetya, S.W.B.']",2012-09-25T17:01:23Z,en,[],Computing Science,
The molecular mechanisms of Nogo signaling,"['Vlieg, H.C.']","['Gros, Piet']",2012-09-19T17:01:18Z,en_US,[],Molecular and Cellular Life Sciences,
Femme Fatale van de jaren dertig: Marlene Dietrich. Een historisch receptieonderzoek naar het imago van Marlene Dietrich in de Nederlandse pers van de jaren dertig,"['Brouwer, R.M.']","['Pafort-Overduin, C.']",2012-09-20T17:01:04Z,nl,"['Marlene Dietrich, jaren dertig, Nederland']","Theater-, film- en televisiewetenschap","Een historisch receptieonderzoek naar het imago van Marlene Dietrich in de Nederlandse pers van de jaren dertig. Eindscriptie Theater, Film en Televisiewetenschappen : “Films, sterren en publiek in het Nederland van de jaren dertig”"
De eigen bijdrage in de tweedelijns geestelijke gezondheidszorg. Een gevalsstudie in het kader van een onderzoek naar de mogelijkheden van een legislatieve ethiek.,"['Tjepkema, J.P.']","['Vorstenbosch, Jan']",2012-09-21T17:00:58Z,nl,"['legislatieve ethiek', 'wetgeving', 'geestelijke gezondheidszorg', 'GGZ', 'eigen bijdrage', 'Tweede Kamer']",Applied Ethics,"Het uitgangspunt van deze scriptie is dat wet- en regelgeving dient te voldoen aan morele en ethische uitgangspunten. Met name in de pluriforme samenleving, waar verschillende en op punten tegenstrijdige opvattingen bestaan ten aanzien van wat moreel gezien goede maatschappelijke ordeningen zijn, zal het niet mogelijk zijn om ten allen tijde te komen tot beleid dat in overeenstemming is met de morele en ethische uitgangspunten van alle bur-gers van die samenleving. Het doen van morele concessies zal voor bepaalde groepen bur-gers dan ook onvermijdelijk zijn. Aangezien in de moderne parlementaire democratie veelal volgens het meerderheidsbeginsel wordt bepaald van welke groepen morele concessies worden gevraagd, en het niet reëel is de parlementaire democratie als ethisch onfeilbaar te beschouwen, lijkt het wenselijk dat er een zekere externe controle plaats kan vinden op de ethische kwaliteit van wet- en regelgeving. Daarvoor is het nodig een universeel moreel kader te formuleren waarin de verschillende groepen in de samenleving, met elk hun eigen morele en ethische opvattingen, zich voldoende kunnen herkennen. Vervolgens dienen van dit kader criteria te worden afgeleid om wet- en regelgeving te toetsen op ethische kwali-teit. Het formuleren van een overkoepelend moreel kader en het daarvan afleiden van de criteria zijn beschouwd als nieuwe taken van een reeds bestaande subdiscipline van de toegepaste ethiek, te weten de legislatieve ethiek.
	Het ethische kader dat vervolgens is geformuleerd is gegrondvest in de opvatting van de moderne democratie als resultante van een sociaal contract, waarbinnen in aanvang vrije en gelijkwaardige burgers maatschappelijke afspraken maken gericht op het realise-ren van gezamenlijke doelen. Er is gesteld dat de maatschappelijke ordeningen, de wetten en regels, vervolgens zodanig dienen te zijn dat wordt voldaan aan de uitgangspunten van dit contract, namelijk dat allen er baat bij hebben, er niet nodeloos of buitenproportioneel door worden geschaad, en dat de baten en lasten zoveel mogelijk gelijkelijk zijn verdeeld. Op grond hiervan zijn een tweetal criteria afgeleid die minimale voorwaarden formuleren ten aanzien van welke mate van schade en welke mate van ongelijke verdeling van baten en lasten als gevolg van wet- en regelgeving acceptabel zijn in het licht van het maatschappe-lijk contract. Een derde criterium dat is geformuleerd heeft betrekking op de billijkheid en het correct volgen van de voorgeschreven procedures voor de vaststelling van wetten en maatregelen.
	De geformuleerde criteria zijn vervolgens toegepast op een maatregel die sinds 1 januari 2012 in Nederland van kracht is, namelijk die volgens welke patiënten in de twee-delijns geestelijke gezondheidszorg een eigen bijdrage voor hun behandeling moeten beta-len tot €200,- per behandeling, bovenop het eigen risico van €220,-, terwijl dit eerste van patiënten in de somatische gezondheidszorg niet wordt gevraagd. Toepassing van de crite-ria bracht een aantal tekorten van de maatregel aan het licht evenals van het parlementaire proces voorafgaand aan de invoering van de maatregel. Zo is geconcludeerd dat in 2010 de maatregel aanvankelijk werd gepresenteerd als een maatregel in het kader van budgettaire discipline terwijl in feite sprake was van een fundamenteel vraagstuk over de noodzake-lijkheid van geestelijke gezondheidszorg. Mede door procedurele vermenging van deze bestuursaspecten en versluiering van de fundamentele onderliggende vraag kwam een democratisch besluitvormingsproces op grond van zuiver inhoudelijke gronden niet tot stand. Het belang van duidelijkheid ten aanzien van het aspect van het maatschappelijk contract dat bij voorgestelde wet- en regelgeving aan de orde is, is daarom benadrukt.
	Vervolgens is geconcludeerd dat de eigen bijdrage voor de tweedelijns GGZ het reële risico met zich meebrengt dat patiënten met een laag besteedbaar inkomen alsook patiënten die hun eigen zorgbehoefte niet goed kunnen inschatten, als gevolg van de eigen bijdrage zullen afzien van door de samenleving als noodzakelijk beschouwde zorg. Dit bete-kent dat financieel en sociaal kwetsbare groepen door de eigen bijdrage buiten de maat-schappelijke afspraken dreigen te vallen, hetgeen een ernstige schending is van het maat-schappelijk contract. Met name het feit dat de overheid, in de persoon van de verantwoor-delijk minister, zich in 2011 van deze gevolgen geen rekenschap geeft, is de overheid aan-gerekend als tekort.
	Tenslotte is geconcludeerd dat de eigen bijdrage alleen voor de GGZ leidt tot een ongerechtvaardigd onderscheid tussen patiënten in de GGZ en in de somatische zorg. Van patiënten in de GGZ wordt wel een eigen bijdrage gevraagd en van patiënten in de somati-sche zorg niet, terwijl in beide sectoren patiënten worden behandeld voor erkende ziekten die leiden tot verhoogde mortaliteit, waarbij ook de grenzen tussen bepaalde als somatisch en als psychiatrisch geclassificeerde ziekten soms zeer diffuus zijn. De argumentatie van de ministers ter rechtvaardiging van dit onderscheid schoot tekort. Hun argumenten beschrij-ven mogelijk verschillen tussen sectoren maar niet tussen patiënten en het is dus niet ge-rechtvaardigd daartoe patiënten verschillend te belasten.
	Ten aanzien van het parlementaire proces is geconcludeerd dat verschillende facto-ren het in 2011 mogelijk hebben gemaakt dat de maatregel ondanks deze ethische tekorten heeft kunnen passeren. Dit betreft politieke factoren, met name het bestaan van coalitieaf-spraken, en functionele aspecten van het parlementaire proces zelf, die bemoeilijken dat een substantief ethisch debat over de onderbouwing van de maatregel tot stand komt. Er is ook gesteld dat Kamerleden geen ethici zijn en dat het de vraag is wat op dit gebied van hen mag worden verwacht. Want terwijl ethische kennis in het parlement beslist aanwezig is, zoals blijkt uit het opschorten van de maatregel op verzoek van de Tweede Kamer in 2010, worden belangrijke fundamentele ethische kwesties door de Kamer niet of maar beperkt aangeroerd. Een aantal aanbevelingen zijn gedaan die mede op het oog hebben de sensitivi-teit van Kamerleden voor aan de orde zijnde ethische aspecten te vergroten.
	In een korte terugkoppeling naar het legislatief ethische proces zelf is tenslotte gesteld dat het onderzoek naar de maatregel het belang van de legislatieve ethiek lijkt te bevestigen. Wel zal deze vorm van toegepaste ethiek nog duidelijker moeten worden afge-grensd van bijvoorbeeld de rechtsfilosofie alsook van andere ethische disciplines. In een korte reflectie op de eerder geformuleerde criteria is nog het belang toegevoegd van zuive-re argumentatie en de juistheid van de gebruikte informatie in het proces van wet- en re-gelgeving, aangezien tekorten hierin er mede aan bij hebben gedragen dat de Tweede ka-mer de eigen bijdrage in 2011 heeft laten passeren."
Premium differentiation in the basic health care insurance: an ethical discussion on 'fining' unhealthy lifestyles,"['Cate, K. ten']","['Bovenkerk, B']",2012-09-21T17:00:55Z,en,"['Ethics, premium differentiation, health care, lifestyle, moral responsibility, solidarity']",Applied Ethics,"Summary 

An increasing number of people think that people should be held responsible for their own health, for example by means of making unhealthily living people pay a higher health insurance premium. This thesis is written as a plea against the vision behind such an opinion. In this thesis, I distinguish different types of responsibility and explain to what type of responsibility premium differentiation on the basis of lifestyle makes an appeal. I assess whether the conditions for holding people responsible in that way rightfully, are met in case of unhealthy behaviour and reach the conclusion that this will not be the case most of the time. A closer look at premium differentiation reveals that there are more ethical objections to this idea, for instance that it will be morally loaded and will compromise the ideal that all people are given the opportunity to live life according to their own convictions and values, one of the most important ideals our democracy is based on. Furthermore, I assess whether preserving solidarity, doing justice, containing costs and improving people’s health are sound reasons to aim for measures holding people responsible for their own health, such as premium differentiation. The final conclusion is that there are no good reasons to propose premium differentiation, only reasons against it. It is unfair, unfeasible, arbitrary, morally loaded, unjust, ineffective and it can – from a moral point of view – have undesirable effects on the way society treats its sick and needy."
The Political Legitimacy of the Virtuous Firm: A reflection on the complex relation between the practice of corporate social responsibility and political legitimacy.,"['Tempels, T.H.']","['Verweij, M.F.']",2012-09-21T17:00:58Z,en,"['corporate social responsibility, political legitimacy, failed states, democracy, ethics']",Applied Ethics,"In thesis the question whether there are limits to the scope of CSR when taking into account the concept of political legitimacy is explored. In order to answer this question the concepts of CSR and political legitimacy are extensively discussed. Based on this discussion a reflection is made upon the possible problems that can arise when corporations practice CSR in both strong (democratic) states and weak (failed) states. The reflection shows that there are limits to the scope of CSR when taking into account the element of political legitimacy, for CSR becomes problematic when the care for public issues and the provision of public goods evolves into a form of (co-)government in which the company is wielding political power through her provision of public goods. At that moment the company transcends its role of a good fellow citizen and actually becomes an authority with political power. Since this exercise of power is neither mandated by the people nor checked, this is conflicts with the idea of democratic legitimacy. Apart from this conclusion several recommendations are made to improve the political legitimacy of CSR in the case of corporate (co-) government."
