title,authors,supervisors,date,language,keywords,program,abstract
A Hypermodern Quest for Simpler Times: Book-jumping into Children’s Classics,"['Sleumer, L.E.']","['Hoorenman, Dr. J.E.M.']",2021-06-02T18:00:19Z,en,"[""Book Jumping, Hypermodernism, Shared Memory, Literary Heritage, Children's Literature, Teen Literature""]",Literatuur vandaag,"The book-jumping trope, in which a character from one book jumps into another book, has been used in children’s literature increasingly often since the start of the twenty-first century. Simultaneously, scholars like Gilles Lipovetsky observed that society had changed away from postmodernism towards a new era, which Lipovetsky calls the hypermodern era. Lipovetsky determined that hypermodern individuals have a desire for content depicting shared memory sites. Moreover, David Rushkoff observed that children in the early twenty-first century particularly enjoy media depicting shared memory. However, previous research has not assessed the way the book-jumping trope can answer to these specific wishes. This research tries to determine how the travelling of characters of contemporary children’s stories into literary classics reflect the way authors and readers at the start of the twenty-first century engage with their hypermodern society.
	To answer this question, I have analysed the content and writing style of three books aimed at a younger audience that display the book-jumping trope: Pages & Co. Tilly and the Bookwanderers by Anna James, The Book of Lost Things by John Connolly, and The Book Jumper by Mechthild Gläser. The main finding of these analyses is that the three books use the book-jumping trope, particularly by employing devices like pastiche and metafiction, not just to introduce young readers to the classics but also to help young readers to identify more easily with the worlds and worldviews in these works they might not recognize. The more contemporary context, then, helps the reader form a bridge between the desired past and the hypermodern present, as it provides a relatable context to the young reader."
"Ser un Zorro y Ser una Zorra: la Presentación de Género de los Personajes en su Contexto Familiar en Caramelo de Sandra 
Cisneros","['Shaw, M.C.J.']","['García-Manso, M.L.']",2021-06-02T18:00:18Z,es,"['género, roles de género, familias mexicano-americanas, literatura chicana, \nCaramelo, Sandra Cisneros']",Spaanse taal en cultuur,"Esta Tesis de Bachelor se centra en la presentación de los roles de género en 
Caramelo, or Puro Cuento (2002) de Sandra Cisneros. Para ello, aplicaré al análisis 
entendimientos contemporáneos adoptados en la disciplina de estudios de género. Además,
me basaré en la investigación sobre el género en familias inmigrantes para comprender mejor 
el contexto en que se integra la historia familiar de los Reyes, protagonistas de Caramelo. Con 
una metodología de ‘close-reading’, analizaré las creencias y las acciones relacionadas con el 
género en la novela. La pregunta de investigación es: ¿cómo se presentan los roles de género 
en Caramelo de Sandra Cisneros? El análisis revelará que los personajes en Caramelo viven 
con ideas esencialistas sobre los roles de género e intentan actuar de acuerdo con estos. 
Además, hay diversos personajes, a menudo de las generaciones más jóvenes, que divergen de 
estas normas, rompiendo con las ideas tradicionales de lo que significa ser mujer u hombre."
"The ""I"" in Interactive Digital Narrative: An analysis of limited user agency in the interactive Netflix movie Kimmy vs. the Reverend","['Panopoulou, J.']","['Kustritz, A.']",2021-06-02T18:00:17Z,en,"['Interactive digital narrative, user agency, interactive movies, Netflix']",New Media and Digital Culture,"Over the years, games and movies have merged more into hybrid forms of media. An example of such a hybrid form is interactive digital narrative, which is a specific form of narrative in a digital medium that allows user to participate and to influence the narrative. While interactive digital narratives should enable full and unrestricted user agency, this seems impossible because of the technical limitations that are afforded by the medium. Beside this afforded limitation, user agency should also be limited or in moderation in order to create a pleasurable experience for the user. This research tends to find ways of creative limited agency in interactive digital narratives and specifically in the interactive Netflix movie Kimmy vs. the Reverend that may offer a playful alternative to the tension between full and limited agency. By using the walkthrough method to analyse the forms of user agency in the movie and comparing them to the discussion about limited and unlimited user agency in interactive digital narratives, this research identifies different forms of user agency in the movie. Besides the limited agency that is narrative related, the movie also contains non-narrative related agency. The analysis of the movie is concluded with the finding of Easter eggs, which is derived from the field of video games, as a creative new hybrid form of limited user agency in interactive movies."
Onverbloemd; over de romans en receptie van Nel Noordzij,"['Mourik, C. van']","['Andeweg, Agnes']",2021-06-02T18:00:18Z,nl,[],Nederlandse Literatuur en Cultuur,"Dit onderzoek naar de romans van Nel Noordzij (1923-2003) en naar hun receptie begon met verbazing over het feit dat Noordzijs literaire carrière zo kort heeft geduurd. Hing dat samen met hoe haar werk ontvangen werd? Met name haar romans werden zeer kritisch gerecenseerd. Noordzij hing, nadat ze in een decennium 23 keer had gepubliceerd, haar pen aan de wilgen. De vraagstelling die ten grondslag ligt aan deze scriptie is als volgt: welke verklaringen kunnen worden gegeven voor het feit dat Noordzijs romans zo negatief ontvangen werden? Deze vraag wordt beantwoord door enerzijds de receptie van de romans te analyseren, en anderzijds de twee romans te onderzoeken die de meeste weerstand opriepen: Met de hand op een boomtak en Het kan me niet schelen, beide verschenen in 1955. De analyses zijn uitgevoerd door middel van de methode close reading. Naar aanleiding van de analyses concludeer ik dat de negatieve receptie verklaard kan worden door de onvervulde verwachtingen van recensenten. Hun verwachtingen waren voornamelijk gebaseerd op het feit dat Noordzij een vrouwelijke auteur was, en dat haar personages vrouw zijn. Bij het vrouw-zijn hoorden in de jaren vijftig verwachtingen, zoals het je schikken in de traditionele rol van ‘moeder de vrouw’, waaraan de romans van Noordzij niet tegemoetkwamen. Juist doordat Noordzij deze verwachtingen ten aanzien van vrouwelijkheid thematiseerde, speelt ze in haar romans met de verwachtingen van de lezer en dus van de recensent."
News for the Advanced: A Simple Approach to Automatically Detecting Satire,"['Wolde, M.H. ten']","['Nouwen, R.W.F.', 'Wegmann, A.M.']",2021-06-02T18:00:17Z,en,[],Kunstmatige Intelligentie,"Figurative language is seen as the topic that pains Natural Language Processing (NLP) the most. The intention of the figurative language goes beyond the literal meaning of the words. This makes it a real challenge for both humans and computers. Automatic implementations for irony and sarcasm detection are widely researched in English. Satire is a form of figurative language that tries to imitate real news, exposing individuals or organizations to ridicule. Earlier work suggests that an automated assistive tool that detects satire could be the first step in fighting the growing world of fake news. This paper introduces a simple machine learning classifier to automatically detect satire in Dutch headlines, using general features based on textual markers and sentiment. The results of our classifier are promising for further research on automatic figurative language detection in Dutch, but there is some work to do there. Some suggestions for future research are also included"
Partnerships in tourism: Private partnerships between Dutch and Ethiopian tour operators in the context of the COVID-19 crisis,"['Vijzelman, A.A.']","['Leung, Dr. M.H.W.']",2021-06-25T18:00:25Z,en,"['Tourism, development, private partnerships, global value chains, mobility, flow perspective, aspects of movement, resilience, COVID-19']",International Development Studies,"Over the past decades both development scholars and practitioners have called for more partnerships in tourism. In spite of these calls, there is a clear divide between literature focusing on tourism as a tool for development and literature focusing on cross-border private partnerships in tourism. This study aims to bridge this gap by focusing on how partnerships between Dutch outbound tour operators and Ethiopian inbound tour operators shape opportunities and constraints for Ethiopian inbound tour operators, prior to and during the current COVID-19 crisis.
For this purpose, 12 in-depth interviews have been conducted with Ethiopian and Dutch tour operators.
The concept of value chain governance has been used to study partnership flows, their aspects of movement and partnership qualities. The analysis revealed that the value chains in which these partnerships are set, show signs of relational value chains in which power is well balanced and mutual dependence exist.
Nonetheless, the findings show that this general image should be nuanced by the ‘depth’ of partnerships, the channelling force of institutions and, most importantly, by the exclusion of fully Ethiopian-owned tour operators from these value chains. This exclusion has been found to relate to the importance of European trade fairs and, most prominently, to the prevalence of generalisations and stereotypes leading to a lack of trust towards Ethiopian business owners.
Furthermore, regarding these partnerships and COVID-19, it has been found that building resilience prior to the crisis was closely related to these partnerships. Nonetheless, partners have become completely detached during the COVID-19 crisis. Subsequently, the adopted adaptation strategies during the COVID-19 crisis have been analysed and possible governance implications for the recovery of these value chains have been discussed."
Animal Welfare Risk Assessment Plan for Sport Ponies at an Equestrian Facility in The Netherlands,"['Berg, S.N. van den']","['Kapteijn, C. M.']",2021-06-25T18:00:20Z,en,[],Geneeskunde van gezelschapsdieren,"With the lack of legislation and the proven welfare problems within the equine industry, there is a need to monitor and improve the welfare of horses. The aim of this RAP was to identify environmental risks regarding housing and nutrition that may affect the welfare of six performance ponies housed at a Dutch equestrian facility. On the basis of the guidelines of The European Food Safety Authority (EFSA), risk assessment consisting of exposure assessment, consequence characterization and risk characterization was done. Within a certain period of time, on site data were collected describing housing and husbandry factors to which the ponies were exposed. On the basis of literature, the potential hazards, benefits and their consequences on horse welfare are explained and discussed. The hazards at this facility regarding housing and nutrition with the highest priority were ‘individual housing’, ‘box housing’ and ‘order of feed’. The benefits at this facility regarding housing and nutrition with the highest priority were ‘automatic drinking device’, ‘overview through barred walls’, ‘high ceiling’ and ‘straw bedding’. Factors both listed as a hazard and a benefit were ‘automatic drinking device’, ‘feeding times’, ‘overview through barred walls’, ‘straw bedding’, ‘group turnout’ and ‘ground distribution’. Except for ‘feeding times’, the benefits of these factors outweighs the risks. The results of this RAP can be used as a science based framework to implement changes in housing and nutrition management to improve the welfare of the ponies at Steenhof Stables."
"Look twice before you LEAP 2.0
Comparing insights from interviews with involved parties with insights from interdisciplinary
research. (honoursthesis)","['Cup, V.H.']","['Sterk, Florentine']",2021-06-24T18:00:17Z,en,[],Liberal Arts and Sciences,"The Liberian Education Advancement Program (LEAP) is an intervention in Liberia to improve the quality of education, whereby the government outsources the management of public schools to different operators. The interdisciplinary thesis by Van den Brink et al. (2021) developed a theoretical model illustrating what the program should look like to be deemed effective. This current research created a practical model of factors influencing the effectiveness of LEAP based on six semi-structured interviews with involved parties from three different groups: one researcher, four operators and one principal. In this paper these two models were compared to analyse to what extent they correspond in the way in which they regard the effectiveness of LEAP. Currently, the way the effectiveness of LEAP is viewed by the involved parties does not match the model of effective interventions in education of Van den Brink et al. (2021). Meanwhile, the practical model gives an overview of many other factors influencing the effectiveness of LEAP which were not included in the model of Van den Brink et al. (2021).This might be due to the scope of the interdisciplinary research resulting from the included disciplines or due to the different kind of sources used."
Look twice before you LEAP,"['Cup, V.H.']","['Sterk, Florentine']",2021-06-24T18:00:17Z,nl,[],Liberal Arts and Sciences,
Een sneeuwvlok is (als) een relatie: effecten van (a)symmetrie en vorm op metafoorverwerking,"['Staal, B.J.']","['Pander Maat, H.L.W.']",2021-07-05T18:00:15Z,nl,"['begrijpen van figuurlijke taal, woordconcreetheid, grammaticale asymmetrie, metafoor en vergelijking, verwerkingsgemak en figuurlijkheid']",Nederlandse taal en cultuur,"Met een metafoor kunnen we een concept beschrijven in termen van een ander concept. Zo beschrijven we in de metafoor ‘een relatie is een sneeuwvlok’ het concept relatie in termen van het concept sneeuwvlok. Wat we niet doen, is sneeuwvlok beschrijven in termen van een relatie. Er is
daarom een richting of asymmetrie te zien in de betekenisrelatie tussen de twee concepten die we metaforisch met elkaar willen verbinden. Maar welke factoren bepalen de richting van deze betekenisrelatie, en wat houdt verandering van deze relatie in voor verwerking van de metafoor? In een breed experimenteel onderzoek probeer ik deze vragen te beantwoorden. Ik bouw voort op o.a. Shen en Porat (2017), die stellen dat de grammaticale structuur in een metafoor asymmetrisch is. Deze asymmetrische structuur forceert een asymmetrische richting in betekenisrelatie tussen twee concepten, doordat deze concepten verschillende thematische rollen moeten vervullen in de zinsstructuur. Concepten kunnen daarnaast abstracter (i.e. relatie) of concreter (i.e. sneeuwvlok) zijn. Hierdoor ontstaat tussen concepten een asymmetrie (i.e. relatie – sneeuwvlok) of symmetrie (pen – zwaard). Deze conceptuele (a)symmetrie kan wel of niet aansluiten op de asymmetrie die in de zinsstructuur aanwezig is. Ook kunnen twee concepten in een categorievorm (i.e. ‘een pen is een zwaard’) of analogievorm (i.e. ‘een pen is als een zwaard’) staan. Uit eerder onderzoek is gebleken dat metafoorvorm de richting van de betekenisrelatie meer of minder kan beperken (i.e. asymmetrischer of symmetrischer kan maken). In een experiment toets ik of de betekenisrelatie inderdaad sterk een richting oploopt, en ik kijk hoe conceptuele (a)symmetrie en metafoorvorm deze richting kunnen beïnvloeden. Ik gebruik meerdere offline en online meetmethodes om verschillende aspecten van metafoorverwerking te meten. Uit de resultaten van het experiment blijkt dat als twee concepten wisselen van thematische rol, de betekenisrelatie verandert en de metafoor moeilijker verwerkt wordt. Daarnaast speelt conceptuele asymmetrie (i.e. concreetheid) vooral een rol bij de figuurlijkheid van een metafoor, terwijl metafoorvorm voornamelijk het verwerkingsgemak van een metafoor beïnvloedt. Dit experiment is een Nederlandse aanvulling op eerder onderzoek naar metafoorverwerking. Met de uitkomsten weten we meer over de complexiteit van metaforisch taalgebruik. Ook laat het experiment zien dat het belangrijk is om verschillende meetmethodes te gebruiken als we metaforen en verwerking daarvan adequaat willen bestuderen."
