title,authors,supervisors,date,language,keywords,program,abstract
Colloidal Iron Oxide Nanoparticles supported on Titania as Fischer-Tropsch Catalyst,"['Versluis, W.C.']","['Krans, N. A.', 'Jong, K.P. de']",2018-10-06T17:01:38Z,en,[],Nanomaterials Science,
Stability of Ni-Mo Electrocatalysts Employed in Water Splitting,"['Riemersma, R.L.']","['Weckhuysen, prof.dr.ir.B.M', 'Meirer, dr.F', 'Wijten, J.H.J']",2018-10-06T17:01:38Z,en,"['Electrocatalysts, Electro-catalysts, Electrocatalysis, Electro-catalysis, stability, HER, Hydrogen Evolution Reaction, Ni-Mo, Nickel, Ni, Molybdenum, Mo, Water Splitting, Leaching, Roughening']",Nanomaterials Science,"The stability of Ni-Mo electro-catalysts, electro-deposited on a titanium surface, during
electro-catalytic water splitting was researched. An optimum in efficiency was observed during the
first hours of catalysis using chronopotentiometry and linear sweep voltammetry. This optimum
was caused by changes at the catalyst surface that occurred during contact with the electrolyte.
Using XPS depth profiling, SEM-EDX and ICP-AES molybdenum was shown to leach into the
electrolyte and sodium or potassium from the electrolyte were shown to be incorporated. This led
to roughening of the catalyst surface as determined with SEM, AFM and DLC measurements. As
a result there was an increase in active surface sites causing the optimum in overpotential. The
subsequent increase of overpotential was caused by corrosion of the material. The hydrogen production
per minute that was measured with GC was higher than could be accounted for by the HER. The
excess in production is likely related to conversion of molybdenum to molybdate which leaches
into the electrolyte. Increased leaching was observed for increased current densities. Leaching
was shown to be higher for catalysis in TBAOH and KOH electrolyte than for catalysis in NaOH
electrolyte."
De relatie tussen scenografie en aanwezigheid: een dramaturgische analyse van de video-installatie INSIDE OUT,"['Beem, C. van']","['Germano, I.']",2018-10-07T17:00:52Z,nl,"['scenografie, aanwezigheid, dramaturgische analyse, video-installatie, immersie, dans']",Media en cultuur,"In dit onderzoek wordt door middel van een dramaturgische analyse van de video-installatie INSIDE OUT van Conny Janssen Danst de relatie tussen scenografie en aanwezigheid belicht. De onderzoeksvraag die wordt beantwoord, luidt: Hoe wordt in de video-installatie INSIDE OUT door de scenografie de aanwezigheid van dansers gesuggereerd? Er wordt geconcludeerd dat verschillende elementen van de scenografie de illusie van een dansvoorstelling met fysiek aanwezige dansers creëren en de toeschouwer stimuleren zich te verbeelden dat hij of zij zich tussen de dansers op het podium begeeft."
De rol van vertelperspectief en sympathie bij narratieve overtuiging en identificatie. Een kwantitatief onderzoek met het empathisch vermogen van de proefpersonen als onafhankelijke variabele.,"['Brink, F.M.R. van den']","['Hoeken, J.A.L.']",2020-09-02T18:00:17Z,nl,"['Narratieve overtuiging, identificatie, empathisch vermogen, kwantitatief, overtuigingskracht, vertelperspectief']",Communicatie- en informatiewetenschappen,"Verhalen zijn in staat de opinies, attitudes en het gedrag van mensen te beïnvloeden. Door deze persuasieve kracht worden verhalen steeds vaker bewust ingezet om te overtuigen. Ondanks dat de beleving van verhalen multidimensionaal is, richt huidig onderzoek zich op de dimensie ‘identificatie’. Wanneer proefpersonen zich sterk met een personage identificeren zijn ze geneigd eerder overtuigd te raken van diens standpunten (De Graaf, Hoeken, Sanders, & Beentjes, 2012). In dit onderzoek werden vier versies van één verhaal geschreven waarbij de identificatie werd beïnvloed door zowel het vertelperspectief, als de mate waarin een personage sympathiek overkomt, te manipuleren. Proefpersonen (n= 139) lazen een van de vier versies. De eerste twee versies waren vanuit het perspectief van Thomas geschreven, dit was tevens ook het personage dat in de versies 1 en 3 sympathiek, en versies 2 en 4 onsympathiek werd weergegeven. De laatste twee versies werden vanuit het perspectief van Bjorn, het neutrale personage, geschreven. De hoofdonderzoeksvraag luidde ‘In hoeverre beïnvloeden vertelperspectief en sympathie de identificatie met een personage, en de daaruit volgende attitudes? Naast deze twee factoren van identificatie, is er in dit onderzoek ook gekeken naar de rol van het empathisch vermogen van proefpersonen bij de identificatie. De deelvraag luidde ‘In hoeverre heeft het empathisch vermogen van proefpersonen invloed op de identificatie? De resultaten tonen dat zowel vertelperspectief als sympathie identificatie kan beïnvloeden. Enkel het vertelperspectief beïnvloedde de overtuigingskracht van verhalen. Lezers met een hoog empathisch vermogen identificeerden zich sterker met het neutrale personage."
"HEINEKEN INTERNATIONALISEERT: IN JAPAN, VOLKSREPUBLIEK CHINA, EN ZUID-KOREA","['Slob, S.N.E.']","['Schalk, Ruben']",2018-10-07T17:00:55Z,nl,"['Heineken, internationaliseren, OLI-paradigma, Aziatische markt']",Geschiedenis,"Dit artikel heeft de buitenlandse expansie van Heineken in Zuid-Korea, Japan, en Volksrepubliek China geanalyseerd. Het onderzoek is daarmee een bijdrage aan het debat tussen Alfred D. Chandler, die succes van ondernemingen vooral toewijst aan succesvol management, en andere opvattingen, waarin bijvoorbeeld lage transactiekosten centraal staan. Aan de hand van verschillende theoretische modellen is er geanalyseerd hoe Heineken succesvol kon zijn op de Aziatische markt, vooral het OLI-paradigma van Dunning is hierbij gebruikt. Er is gekeken naar het voordeel in eigendom, de invloed van de locatie op keuzes van Heineken en op het internalisatievoordeel van Heineken. Uit de analyse blijkt dat Heineken inderdaad voordeel heeft met hun eigendom, maar dat de keuzes van Heineken voornamelijk voortkomen uit een reactie op locatie specifieke kenmerken."
Translanguaging and the perception of exclusion in ELF context,"['Veer, L.W. van der']","['van den Doel, Rias', 'Supheert, Roselinde']",2018-10-07T17:00:56Z,en,['Translanguaging; Unilateral Idiomaticity; Perception of exclusion; International students; Educational environment'],Interculturele communicatie,"This study has contributed to the field of linguistics and intercultural communication by providing more insight on the possible relationship between translanguaging and the perception of exclusion in other ELF users with a different L1. The purpose of this study was to determine if there is a relationship between translanguaging and the perception of exclusion. The results could lay a foundation for future research in this field that can help improve the informal international educational environment. A substantial amount of research has been conducted in the field of translanguaging focusing on the different theories, (in)effectiveness and analysis of translanguaging (Blackledge & Creese, 2010; Blackledge & Pavlenko, 2004;Briggs & Smith, 2017;Canagarajah, 2007; Cogo, 2016; García, 2010; García & Li Wei 2014; House, 2013; Kappa, 2016; Prodromou, 2007). However, this research mostly left out the effects of translanguaging on interlocutors with a different first language (L1). The interlocutors with a different L1 could feel excluded from the conversation due to incomprehensible conversation. During this study, seven semi-structured interviews were conducted with international students who had spent at least 5 months in the Netherlands. The interviews were recorded, transcribed and coded according to the relevance. The results from this limited study suggest that there is a negative influence of translanguaging on the perception of exclusion of ELF users with a different first language. This relationship is dependent on four contextual factors: the awareness of the linguistic repertoires, the intended collaborative actions to bridge differences, the interpersonal relationship and the level of uncertainty. It is advised that future research on the effects of translanguaging on the perception of exclusion takes these new insights into consideration."
Het verschil tussen lid zijn en lit zijn: een sociolinguïstische vergelijking van Studententaal en Straattaal,"['Hensen, Y.B.T.']","['Nortier, J.M.']",2018-10-07T17:00:56Z,nl,[],Nederlandse taal en cultuur,"Een groot deel van het onderzoek naar Jongerentaal richt zich op Straattaal, terwijl Studententaal opvallend onderbelicht blijft. Toch is Studententaal al een oud fenomeen en heeft ook deze variëteit zich door de toename van de onderwijsparticipatie verder ontwikkeld. Deze thesis geeft daarom een opzet voor een onderzoekbare karakterisering van Studententaal, door het te vergelijken met Straattaal. Hiervoor zijn zowel focusgesprekken afgenomen met studenten in hun woonomgeving, als een online vragenlijst voorgelegd aan in totaal 190 respondenten. Studententaal werd als term als bekend aangegeven door de respondenten en werd volgens hen door studenten gesproken, hoofdzakelijk in de leeftijdsklasse die doorgaans wordt gekoppeld aan jongeren (11-25 jaar). De variëteit bleek een goed voorbeeld te zijn van een Nederlandse Type 2-taal (Nortier, 2018), aangezien het spreken van de taal doorgaans in verband werd gebracht met netheid, het behoren tot een elite en de mogelijkheid om hoger op de sociale ladder te komen. Tegelijkertijd lijkt dit in contrast te staan met de daadwerkelijke semantische thematiek ervan: veel Studententaal richt zich op de sociale schaduwzijde van het studentenleven. Het gebruiken van Studententaal lijkt dus enerzijds de sociaal-elitaire identiteit van de sprekers te bevestigen en verstevigen, maar tegelijkertijd een vorm van zelfspot te zijn. De thesis wordt afgesloten met enkele suggesties voor vervolgonderzoek."
Internal Content Alignment in a Multinational Organisation: Global Intranet Content Appreciation Within ING Group,"['Bosman, S.']","['Supheert, R.']",2018-10-07T17:00:57Z,en,['Internal Communication; content alignment; intranet; multinational organisation'],Interculturele communicatie,"This paper aims to examine the appreciation and preference of content published on the intranet portals of ING Group. In a large, international organisation, successful Internal Communication has direct influence on achieving the organisation’s goals (Yates, 2006). With a new, centralised intranet to be introduced, ING Head Office in Amsterdam wanted to investigate the ways in which the published content was received by employees throughout the world. 
The focus of this study is on the presentation of the content in terms of the formats and the content themes on the intranet page of Global Head Office, and the content themes on local intranet pages of the individual Business Units in all countries with an ING presence. 34 participants were orally interviewed by two researchers in a total of 19 interview sessions, either in person or via a conference call. The interviews were conducted using a semi-structured approach and the participants’ answers were analysed qualitatively. 
On the Global Intranet, the visual presentation of content was preferred over textual formats. As for the content themes, innovation and (financial) results were preferred on the Global Intranet page. On the local intranet page, though, the people stories were most appreciated. 
Ideally, the internal communication of ING should make (more) use of the visual presentation of content. Still, all formats should suit the type of content and the goal of the message."
"The Israeli national identity. Media content analysis of the public opinion in Israel regarding the Armenian genocide, 2000s - 2010s","['Weenen, E. van']","['Freitag Drabbe Kunzel, dr. G. von']",2018-10-07T17:00:58Z,en,"['national identity, public opinion, Israel, Holocaust, Israeli-Palestinian conflict, Armenian genocide, Mavi Marmara incident']",International Relations in Historical Perspective,"This thesis examines to what extent the Israeli public opinion complies with the Israeli foreign policy during the 2000s and 2010s regarding the Armenian genocide. The research is carried out by means of media content analysis, using news and opinion articles published by the Jerusalem Post. The time frame was chosen because of the Mavi Marmara incident in 2010, which caused the relationship between Turkey and Israel to deteriorate. It was found that the Israeli policy on the issue, which entails non-recognition, could be convincingly explained by the balance-of-threat theory since Israel views Turkey as a necessary ally in a predominantly hostile environment. By means of the media content analysis it was discovered that the Israeli national identity played a large role in the shaping of the public opinion regarding the Armenian genocide and with respect to the policy of the Israeli state. The collective memory of the Holocaust and the significance of the Israeli-Palestinian conflict were both of critical importance in shaping the public opinion. When comparing the 2000s with the 2010s, it was found that after 2010 the frame used by the Jerusalem Post was more in accordance with the public opinion than with the policy of the state whereas this was not the case before this period. Overall, the analysis showed that the Israeli public opinion did not comply with the foreign policy. The credibility of the findings is however limited by the time frame and due to the sole use of the Jerusalem Post as a source for the media content analysis."
Advertising & Colonialism: A cross cultural analysis intoshared cultural values between Hong Kong and the United Kingdom,"['Brewster, C.E.']","['Roselinde Supheert, Koen Sebregts']",2018-10-07T17:00:58Z,en,['advertising; television; colonialism; cultural imperialism; hofstede'],Interculturele communicatie,"Hong Kong is an interesting case study for intercultural communication since Western and Eastern
societies seem to differ in cultural characteristics, and Hong Kong’s culture is influenced by both,
namely Mainland China and the United Kingdom. The aim of this study was twofold. The primary
research question focused on the visible shared cultural values of Hong Kong and the United Kingdom
in television advertisements which can be related to their colonial history. The secondary research
question focused on whether Hofstede’s dimensions (i.e. power distance, uncertainty avoidance,
individualism versus collectivism and masculinity versus femininity) are suitable for analysing
television ads. The methods used were a conventional content analysis (inductive research) and a
directed content analysis (deductive research). For the latter, Hofstede’s dimensions were
operationalised based on Pollay’s advertising appeals. Mainland China was included to the analysis to
function as a benchmark. The analysed advertisements were from restaurant chain McDonalds and
focused on (Chinese) New Year. The findings of the conventional analysis showed that there was a
focus on the following dimensions: masculinity and femininity, symbolism, history and tradition (long
term orientation versus short term orientation which is Hofstede’s fifth dimension), individualism
versus collectivism and power distance. The results of the directed content analysis demonstrated that
the collectivistic dimension was clearly visible in each ad of every country and that Hong Kong and
the UK had similar scores on the masculinity dimension. In answering the primary research question,
it was found that there was no clear evidence of shared cultural values in the TV ads. Furthermore,
Hofstede’s dimensions are in general suitable for analysing television advertisements, which relates to
the secondary question. The results showed the importance of Hofstede's long term orientation versus
short term orientation dimension in analysing TV ads. Future research conducting similar comparative
studies can benefit by including this dimension."
