title,authors,supervisors,date,language,keywords,program,abstract
How does partially privatized public space affect local residents?,"['Redeker, M.']","['van Aalst, I.']",2021-08-23T18:01:08Z,en,[],Human Geography,
REASSESSING HAEMATOLOGICAL AND BIOCHEMICAL PARAMETERS FOR CYNOMOLGUS MACAQUE AND RHESUS MACAQUE,"['Hage, P.S.']","['Langermans, J.A.M.']",2021-08-25T18:00:27Z,en,['Cynomolgus monkey; clinical chemistry; haematology; Rhesus monkey; Pregnancy; Housing; Age; Sex; bodyweight; Pregnancy;'],Geneeskunde van gezelschapsdieren,"Cynomolgus macaques and rhesus macaques are important for scientific studies on life-threatening diseases for humans. Nonhuman primates are the closest comparison to humans, as they are comparable in terms of genetics, anatomy, psychology and behaviour. Haematological and biochemical parameters are important parameters for pathology, toxicology and physiology studies. The Biomedical Primate Research Centre (BPRC) conducts research into life-threatening human diseases, using rhesus and cynomolgus macaques. The reference values of the haematological and biochemical parameters have previously been determined, assuming that all values were normally distributed. Currently more data is available, which gives the opportunity to check and possibly update the reference values. It is also examined whether different conditions, such as sex, age, indoor/outdoor housing, obesity and pregnancy have an influence on these values. The study collected data of 1702 rhesus and cynomolgus macaques of which a total of 4083 measurements are available. A total of 24 haematological and 22 biochemical parameters were determined. Because the values of most parameters did not show normal distribution, non-parametric methods were used to calculate differences. The animals were divided into 4 different groups: juvenile female (age under 4), juvenile male (age under 4), and adult female (age 4 years and older) and an adult male (age 4 years and older). These 4 groups were compared to analyse the effects of age and sex. For rhesus macaques, age and sex have significant effects on many of the haematological parameters. In cynomolgus macaques this was less clear, likely due to the fewer available observations. 

Analysis of all data show that sex, age, bodyweight, housing with or without outdoor access and pregnancy affect several haematological and biochemical parameters. These findings must be taken into account when screening animals for their health or in studies. This revised extensive and systematic reference values for biochemical and haematological parameters for cynomolgus and rhesus macaques at the BPRC will facilitate health monitoring and further refinements of biomedical studies employing cynomolgus and rhesus macaques as animal models."
A Machine Learning Approach for Requirements Traceability in Model-Driven Development,"['Rasiman, R.S.']","['Dalpiaz, F.', 'España, S.']",2021-08-25T18:00:19Z,en,"['Requirements Traceability, Machine Learning']",Business Informatics,"[Context & Motivation] Requirements Traceability (RT) aims to follow and describe the lifecycle of a requirement. A multitude of standards require RT practices because they provide benefits in project management, project visibility, maintenance, and verification and validation. 
[Problem] Many of these RT practices are carried out manually, which poses significant risks. Manual tracing techniques are prone to mistakes, vulnerable to changes, time-consuming, and difficult to maintain. The task of recovering traces should not be done manually but should instead be automated. However, this is an issue since existing automatic tracing tools have shortcomings, as evidenced by the low tool penetration.
[Results] We propose to tackle this problem by using machine learning (ML) techniques. This research presents the design of a tracing tool for automatically recovering traces between JIRA issues and commits in a model-driven development (MDD) context. Using process and text-based data, we created 154 features to train a ML classifier. This classifier was then validated using four real MDD industry datasets. We were able to get an average F2-sore of 73.48 with the best tested configuration, for a situation where we could recommend traces to a developer. An F0.5-score of 77.32 was obtained in the scenario of automatically maintaining traces of a current project.
[Contribution] The findings of this study demonstrate that state-of-the-art trace recovery techniques can successfully be implemented in an MDD-context, bridging the gap between academia and industry."
A Framework for Data Quality Management in the Delivery & Consultancy of CRM Platforms,"['Albrecht, R.']","['Overbeek, Sietse J.', 'van de Weerd, Inge']",2021-08-25T18:00:17Z,en,['Data quality; Management; CRM; Consultancy'],Business Informatics,"Contemporary enterprises depend heavily on data. An important operational aspect of enterprises that relies upon its utilisation of high-quality data is CRM, where poor quality of data can negatively influence its adoption. Furthermore, contemporary CRM platforms are increasingly interconnected and complex due to varying and
growing needs of customers. Hence, delivery & consultancy of such CRM platforms becomes increasingly complex as well. This research proposes a CRM data quality management framework that can assist CRM delivery & consultancy teams to improve data quality management practices within their projects and ultimately
improve data quality within CRM solutions for their clients. The main research question reads as follows: How can a data quality management framework be designed
to assist with the delivery and consultancy of CRM platforms? To answer the main research question, a literature study investigates data quality definition
and measurement in the contect of CRM, existing data quality challenges in CRM platforms and their potential solutions, and existing data quality management practices, from which best practices for the context of CRM delivery & consultancy are extracted. A case study comprising expert interviews and documentation analysis at an IT consulting company investigates CRM delivery & consultancy projects and how these can benefit from the incorporation of data quality management practices. The design of the framework is validated by means of a design theory and a questionnaire, which are discussed in confirmatory mini focus groups consisting of CRM delivery & consultancy experts. The results translate into a framework that provides a high-level overview of data quality management practices incorporated in CRM delivery & consultancy projects. It involves the recognition of variety in clients and projects by introducing the establishment of a unique data quality management plan at the start of the project. Furthermore, it includes the following components: client profiling; project definition; preparation; migration/integration; data quality definition; assessment; and improvement."
Exploratory Analysis on Linguistic Patterns of Fake and Real News Related to the COVID-19 Pandemic,"['Lucassen, R.E.']","['Giachanou, A.']",2021-08-25T18:00:17Z,en,"['Topic modelling, Gensim, Python, Emotion analysis, VADER, Sentiment analysis, LIWC']",Applied Data Science,"Since the first COVID-19 case, the world has been simultaneously dealing with a pandemic and the consequences of fake news shared about it. We believe that fake and real news have different linguistic characteristics. Therefore, this study explores the linguistic and semantical differences between fake and real COVID-19 news on social media. We use a dataset collected by Patwa et al. (2020) that contains real and fake social media posts. First, we use LDA topic modelling on the collection to extract topics regarding COVID-19. In total, the model found 21 topics with a high coherence score of 0.725. The number of fake and real news articles per topic shows which topics need more careful attention by the public. 

We use VADER to analyse the differences in sentiment polarity between fake and real news. The results show that fake news is statistically significantly more negative than real news overall. Additionally, specific topics (e.g., the topics “Misinformation COVID-19” and “Donald Trump”) showed more negativity within fake news than real news. Lastly, we looked at linguistic and emotional differences between real and fake news using the English LIWC dictionary. Using the Mann-Whitney test, we show that overall fake news shows statistically significantly more anger than real news. Within topics, we found further dissimilarities between fake and real news using grouped LIWC categories."
"Analysing the Social-Economic Impact of Wireless
Mobile Services During and Before COVID-19 Using
Topic Modelling and Sentiment Analysis on Tweets","['Hadi, W.']","['Qahtan, Hakim']",2021-08-25T18:00:18Z,en,[],Applied Data Science,"Social media platforms can be used as a data source for measuring public opinion on various topics such as wireless mobile services. Twitter is a suitable platform that is able to map the sentiments. In this research the influence of wireless mobile services on values such as user satisfaction (social effect), affordability (economic effect) and willingness (social effect) is researched. This research is conducted through a created system that uses topic modeling and sentiment analysis. HDP, LDA and LSI are the topic models used to map the various topics. While Multinomial Logistic Regression, Naive Bayes, Decision Trees and Random Forest are the sentiment models that map the sentiment per value. All these models are evaluated for their performance with the aim of choosing the best model for the system. This research will also determine the sentiment over time for each value and the sentiment for the companies Mint Mobile and Infinity Mobile. These companies have different policies, the aim of this analysis will therefore be to provide insight into the effect of company policy on user satisfaction, affordability and willingness. The analysis has shown that the overall sentiment for user satisfaction, affordability and willingness is negative. This research also showed that the pandemic has played a major role in this negative sentiment. For both willingness and affordability, a clear trend break can be observed at the start of the pandemic. Finally, it is also observable that for all values , the company with a more flexible policy(Mint Mobile) has a less negative sentiment than the company (Infinity Mobile) with a traditional policy."
Early warning of incidents during protest demonstrations using Twitter,"['Wouters, J.']","['Veltkamp, Remco', 'Brinkhuis, Matthieu']",2021-08-25T18:00:19Z,en,[],Business Informatics,"While most protest demonstrations remain peaceful, some of them become violent, resulting in possibly dangerous situations. Because there is a positive correlation between social media use and protest participation, we propose to analyze incidents during protest demonstrations using social media data. In this study, a Twitter dataset is collected related to a Dutch demonstration where protesters did not comply with COVID-19 rules of the government. Following, an exploratory data analysis is performed to identify the phases of Twitter coverage after an incident during a protest demonstration. Additionally, machine learning models are trained to distinguish incident-related from non incident-related tweets. Furthermore, analysts at the Dutch national police force are interviewed to identify the information need when automatically detecting incidents during protest demonstrations. Lastly, an early warning system is created that automatically extracts tweets and detects incidents during protest demonstrations. Findings show four phases of Twitter coverage can be identified after an incident during a protest demonstration, Support Vector Machines (SVM) perform best in distinguishing incident-related from non incidentrelated tweets and analysts at the Dutch national police force want to obtain incident information as soon as possible. The developed system was able to detect incidents during a protest demonstration by using Twitter data, but could be improved."
A Web Crawler for Automated Document Retrieval in Health Policy,"['Donovan, M.J.']","['Velegrakis, Y. I.', 'Vreman, R. A.']",2021-08-25T18:00:18Z,en,[],Applied Data Science,"Document retrieval in Health Policy Research is labor-intensive and inefficient.
To investigate the efficacy and transparency of health policy processes
such as drug approval, reports are manually collected from the websites of
health regulatory bodies. This paper discusses the configuration of a web
crawler to automate this process. The usage of Apache Nutch to crawl the
European Medicines Agency (EMA) and retrieve European Public Assessment
Reports (EPAR) is detailed. The crawler is designed to be successful in the
context of EMA but Nutch provides capabilities for wider applications which
are also documented. The crawler was successful in gathering the correct URLs
creating a database of the target reports. The scalability of this web crawler
is apparent in terms of the Nutch capabilities however, some of the configurations
remain context specific. The extensible nature of the crawler properties,
although valuable, require extensive knowledge to implement. This paper provides
a detailed description of how to crawl EMA and provides guidance on
how this configuration can be applied to other contexts. Future research into
the range of Nutch capabilities is recommended to ensure the tool is being
used to full capacity."
Lowering triple store latency through application object caching: optimisation of a caching algorithm,"['Vreugdenhil, R.']","['Pieters, Toine', 'Troost, Ivar']",2021-08-25T18:00:16Z,en,"['triples, caching, cache, algorithm, application, latency, optimisation']",Applied Data Science,
Vakdidactiek als basis voor vakintergratie; Een onderzoek naar de overlap in vakdidactische kennis van docenten van de gammavakken.,"['Heiden, T.M.J. van der']","['Tuithof, Hanneke', 'Dorsman, Leen']",2021-08-26T18:00:28Z,nl,"['Vakdidactiek, vakintegratie, gammaonderwijs, educatie, geschiendenis, economie, aardrijkskunde, maatschappijleer, voortgezet onderwijs, gamma, VO,']",Geschiedenis: educatie en communicatie,"In dit onderzoek kijk ik naar de overlap in vakdidactische kennis over de begrippen urbanisatie en ongelijkheid bij bovenbouw docenten van de vakken geschiedenis, aardrijkskunde, economie en maatschappijleer in het voortgezet onderwijs. De reden voor dit onderzoek komt voort uit de voorstellen van de onderwijsraad die meer clustering wil van de gammavakken en de invulling die curriculum.nu geeft aan haar leergebieden. Ook wetenschappelijk is er nog weinig onderzoek gedaan naar de vakdidactiek van deze vakken, en waar dit al wel gebeurt, gaat het vooral om de vakken geschiedenis of aardrijkskunde. Ik heb op basis van een analyse van de examenprogramma’s de keuze gemaakt voor de begrippen urbanisatie en ongelijkheid. De redenen hiervoor zijn omdat deze (1) in alle vier de vakken voorkomen en (2) bij alle vakken een redelijk gelijke algemene definitie heeft, maar inhoudelijk zijn er belangrijke nuanceverschillen. Ik heb de vakdidactische kennis omtrent deze begrippen onderzocht door content representation (CoRe) vragenlijsten af te nemen bij 25 docenten voor het begrip urbanisatie en 17 docenten voor het begrip ongelijkheid. Het grootste deel van deze docenten heeft al meer dan tien jaar ervaring in het onderwijs en hiermee al een ver ontwikkelde vakdidactische kennis.

Als belangrijkste resultaat komt uit dit onderzoek dat er een overlap zit in de vakoverstijgende doelen die de docenten zichzelf stellen als het gaat om de twee begrippen. Docenten gebruiken deze container begrippen om zicht te richten op burgerschapsdoelen en handvatten voor de leerlingen om naar hun eigen leefomgeving te kijken. 

Doordat docenten deze containerbegrippen gebruiken voor hun vakoverstijgende doelen hebben de CoRe’s helaas minder van de specifieke vakdidactische kennis aan het licht gebracht dan in eerste instantie gehoopt. Wel geeft de overlap in vakoverstijgende doelen bij deze docenten een mooi startpunt voor eventuele vakintegratie. De docenten van deze vakken hebben een gedeelde visie op de rol van onderwijs buiten hun eigen vak om en dit kan een goede basis vormen voor vakintegratie of vakoverstijgende projecten. Aan het einde van dit onderzoek doe ik een aantal aanbevelingen voor eventuele onderwerpen die deze vakoverstijgende lijn kunnen volgen en hier tevens vakinhoudelijke diepgang aan kunnen geven."
