title,authors,supervisors,date,language,keywords,program,abstract
Een vergelijkend historisch onderzoek naar het imago van Marilyn Monroe in de jaren vijftig in de Verenigde Staten en in Nederland,"['Woelkens, M.A.C.']","['Pafort-Overduin, C.', 'van Oort, T.']",2014-01-27T18:00:35Z,nl,"['Marilyn Monroe, Richard Dyer, Lisa Cohen, jaren vijftig']","Theater-, film- en televisiewetenschap","Wat was het imago van Marilyn Monroe in de jaren vijftig in de Verenigde staten en hoe verschilt deze van haar imago in Nederland? Aan de hand van het onderzoek naar Monroe door Richard Dyer en Lisa Cohen in de jaren vijftig in de Verenigde Staten, wordt er met een soortgelijk onderzoek gekeken of dit imago ook in Nederland van toepassing was. Wat zijn overeenkomsten en wat zijn verschillen en wat zegt dit over Nederland in de jaren vijftig?"
Het filmaanbod in de Nederlandse bioscopen en de relatieve populariteit van films in de Tweede Wereldoorlog,"['Jong, G.G.J. de']","['Pafort-Overduin, C.']",2014-01-27T18:00:36Z,nl,"['filmaanbod, bioscopen, nederland, relatieve, relatief, populariteit']","Theater-, film- en televisiewetenschap","In deze thesis wordt aan de hand van kwantitatief onderzoek het aanbod en relatieve populariteit van films tijdens de tweede wereldoorlog in Nederland onderzocht. Duitse films blijken, ondanks in de literatuur anders vermeld, minder populair dan films van andere afkomst."
"Filmisch genot en verlangen in de
patriarchale samenleving

De male gaze theorie van Laura Mulvey toegepast
op TURKS FRUIT","['Hemmen, N.M.']","['Pafort-Overduin, C.']",2014-01-27T18:00:38Z,nl,[],"Theater-, film- en televisiewetenschap",
Soil Organic Carbon sequestration in agricultural soils: the combined impact of no tillage continuous cropping and no tillage crop-pasture rotation on the level of soil organic carbon in the unfractionated soil and three size fractions and on the C:N ratio in an Uruguayan Agriudoll.,"['Zierfuss, T.']","['Barendregt, A.', 'Hernández, J.', 'Dekker, S.C.']",2014-01-28T18:00:41Z,en,['SOM SOC carbon sequestration no-tillage crop pasture rotation'],Sustainable Development,"Sequestration of atmospheric carbon in agricultural soils in the form of soil organic carbon (SOC) can help fight climate change and improve soil fertility. This can be achieved by changing current agricultural management practices to new practices that store more carbon in the soil. Two promising practices are no-tillage and crop pasture rotation. This thesis evaluated the combined effect of these two practices by comparing no-tillage continuous cropping, no-tillage crop pasture rotation with a short (two year) pasture phase and no-tillage crop pasture rotation with a long (four year) pasture phase and their on the level of soil organic carbon in the unfractionated soil and the soil fractions coarse particulate organic matter (coarse POM), fine particulate organic matter (fine POM) and mineral associated organic matter (MAOM). Additionally it tried to measure the C:N (carbon to nitrogen) ratios to confirm and explain possible enhanced humification under no-tillage short and long crop pasture rotation (from here on all mentioned treatments were performed without tillage unless stated otherwise). The samples were taken at 0-5 cm, 5-10 cm and 10-20 cm depth at an eighteen year old experimental site at Paysandu (Uruguay) on a Typic Agriudoll. The carbon and nitrogen measurements were performed with dry combustion and factorial mixed ANOVA was used for the statistical analysis.

Significant differences between the three agricultural practices were only found in the 5-10 cm layer in the coarse and total POM-C (‘-C’ refers to the carbon in the fraction) fractions. This confirms that total POM-C and especially coarse POM-C are sensitive to changes in agricultural management. Crop pasture rotation with a four year pasture phase had the highest coarse POM-C concentration (0.34 g/kg), followed by the short crop pasture rotation with a two year pasture phase (0.26 g/kg) and continuous cropping with the lowest carbon level (0.20 g/kg). For total POM-C the concentrations were 0.90 g/kg for long crop pasture rotation, 0.62 g/kg for short crop pasture rotation and 0.58 g/kg for continuous cropping. So in the sensitive SOM fractions in the 5-10 cm layer long crop pasture rotation had the highest SOC level, followed by short crop pasture rotation and continuous cropping with the lowest SOC level.

There were differences between the total SOC concentrations of the three rotation systems, but they were not significant. The experiment needs more time for the effects to accumulate. That total SOC concentrations will keep accumulating in the coming years is indicated by the significant changes in the sensitive coarse and total POM-C fractions. Based on comparable scientific literature, it is estimated that sequestration at the experimental site will take place for about 22 more years and that the current changes will double.
The pasture phases of short and long crop pasture rotation had several significantly higher SOC concentrations in the soil fractions than the cropping phases. This supports that under no-tillage pastures have a positive effect on the carbon level. Furthermore long crop pasture rotation had higher coarse and total POM-C concentrations than short crop pasture rotation and the fourth year of pasture also had significantly higher concentrations than the second year of pasture of long crop pasture rotation. So a long (four year) pasture phase included in a crop rotation system is thus better regarding coarse and total POM-C concentrations than a short (two year) pasture phase.
It was not possible to confirm the occurrence of enhanced humification under short and long crop pasture rotation because the nitrogen measurement failed.

The recommendations for future research are measuring nitrogen to confirm enhanced humification under the crop pasture rotation systems, measuring the carbon saturation deficit to know more about the future development of the SOC level, using the fractionation method again, because it yielded significant results and using at least three replications to get significant result from the 0-5 cm layer and fine POM-C."
A Thousand Hills of Health Insurance - Including the poorest groups in Rwanda through community based health insurance,"['Zeekaf, A.M.J.', 'Zeekaf, A.M.J.']","['Lindert, P. van']",2014-01-28T18:00:44Z,en,"['CBHI, health insurance systems, barriers to access health care, equity, inclusion of the\npoorest groups, pro-poor policies, financial sustainability, urban-rural disparities, Rwanda']",International Development Studies,"Community based health insurance is a hot-topic in the academic world of development experts. There are a lot of different insurance systems, empirical studies are scarce and comparative studies are especially hard to carry out as no health insurance system and no context is the same. Based on field research done in Rwanda and a theoretical comparative study of health insurance system in five other developing countries, the status of the health insurance system in Rwanda is analyzed, with a special focus on the poorest groups in society. The research which focuses on three different geographical spaces in and around Kigali tries to find the bottlenecks in the community bases health insurance system. In the developing world Rwanda’s health insurance system is famous for reaching adhesion rates covering almost the entire nation and with that reaching the poorest groups in society.

Results of the field research and the theoretical comparative study show that the poorest groups in Rwanda are more included in the health insurance system than poor groups in other developing countries. Although one-third of the poorest groups is still not insured in Rwanda, specific pro-poor policies have beneficiated many of the intended target groups. The achievement of such high adhesion rates, even if they are lower than what the government claims them to be, is remarkable for a developing country. Although Rwanda has several context specific advantages that make health insurance policies and specific pro-poor policies easier to implement, different parts of the Rwandan system could be tried in other developing countries."
Critical assessment of the EU labeling scheme for buildings,"['Leni, A.']","['Patel, M.K.', 'Rosales Carreón, J.']",2014-01-28T18:00:40Z,en,"['energy, SWOT analysis, Energy Performance Certificate (EPC), Greece, United Kingdom']",Energy Science,"The aim of this study was to investigate the whole procedure followed for issuing an Energy Performance Certificate (EPC) and to indicate the barriers that emerge throughout this procedure. A literature review showed that more research should be done regarding the quality of the certificates and the whole procedure in which buildings are certified as well as the way in which their energy efficiency can be improved. Greece and the United Kingdom were chosen to be investigated due to the different geographical location and, thus, the different climate between them.
Mainly qualitative research methodology was utilized in this study. A quantitative analysis was carried out as well but not extensively due to lack of data. The information and data used in this research were collected through a literature review. A comparative assessment was conducted in order to present similarities and differences between the two countries. A SWOT analysis was carried out to identify the strengths and weaknesses and, thus, the barriers to issue EPCs. 
The comparative assessment showed that the EPCs that are issued in the United Kingdom are stronger than those in Greece as they are based on more accurate calculations and the various building categories (new/existing and domestic/non-domestic) affect the form of the certification. A qualitative analysis showed that the ambition level in the United Kingdom is higher. In turn, the outcome of the SWOT analysis was that again the United Kingdom outweighed as there was found stronger features than in Greece even though the weaknesses did not differ much.
Finally, the barrier that was found to hamper more the proper implementation of the EPCs lies within the regulations. In particular, the recommendation reports that accompany the EPCs contain non-mandatory measures on improvements of the energy efficiency of a building. What is recommended is that the owners should be in a way legally bound to follow the advice that is given in the reports. Additionally, concerning the audits, stricter penalties is recommended to be given in cases where EPCs are not available."
The Role of Resilience in the Reconfiguration of Organisational Communities:An Explorative Case Study of the Recorded Music and Motion Picture industries,"['Starre, B.T. van der']","['Mossel, A. van', 'Rijnsoever, F. van']",2014-01-28T18:00:43Z,en,[],Science and Innovation Management,"This study investigates what determines the nature of reconfiguration in industries under changing environmental conditions. Analogous to recent results of empirical research and modelling in ecological literature, it postulates that regime change in industries is idiosyncratic and dependent on the resilience of that industry, in which resilience is defined as the capacity of a system to absorb shocks as to retain essentially the same function, structure, identity, and feedbacks. This resilience is determined by the interaction between environmental conditions and the particular characteristics of the industry. To analyse what industry characteristics influence resilience, industries are defined  as organisational communities, which are networks of interacting organizational populations that are functionally integrated through interdependencies. Their reconfiguration is measured by change in its populations and the interdependencies between populations. To explore the relationship between these characteristics and resilience, this study constructs a historical narrative of two industries facing similar environmental conditions. The music and motion picture industry are organisational communities that both involve reproducible information goods with high uncertainty of market success. Both communities have a similar configuration in 1998. Both organisational communities have been reconfigured by the emergence of digital technologies with very different results. Based on the histories of these two communities it is proposed that community resilience is partially dependent on community structure. How dense and diverse a community’s populations are and how they are interdependent determines subsequent reconfigurations of the community. This study manages to discern patterns in community configuration that signal a high or low propensity to change. This provides a first indication of how community characteristics  influence resilience and provides warning signs of changing resilience. The focus of devising policy for organisational communities may not necessarily lie in the reinforcement of stability of these communities, but rather consider its resilience related to the desired configuration."
Precipitation changes during the Maya collapse reflected in cuticle morphology,"['Hennekam, J.J.']","['Wagner-Cremer, Prof. F.', 'Hoek, Dr. W.Z.']",2014-01-28T18:00:46Z,en,"['cuticle analysis, climate reconstruction, Maya collapse, palaeobotany, Mexico']","Earth, Life and Climate","Cuticle analysis is used as a paleo-precipitation proxy in boreal and subtropical environments. Here, this method has been applied successfully in the tropical Maya Lowlands (Tabasco, Mexico). Multiple proxies have already indicated the presence of severe drought episodes during the time of the Maya Collapse. By applying cuticle analysis on fossil leaf material originating from the Maya Lowlands, a new independent proxy is used for investigating these drought episodes. Epidermal cell density of fossil leaf remains from the family Fabaceae are used to achieve a reconstruction of past precipitation changes between 620 and 1013 AD. The result of this research corresponds well with speleothem records from Yok Ballum Cave (Belize) and the sediment record of Lake Chichancanab (Yucatan Peninsula, Mexico). By analysing the results, we conclude that climatic change in form of a decrease in precipitation was occurring during and after the demise of the Maya Civilisation."
Commercial gentrification in Prague: blessing or burden for local residents?,"['Verwaaijen, M.']","['Hooimeijer, P.']",2014-01-28T18:00:39Z,en,"['commercial gentrification, specialty retail stores, living environment, local residents, Prague']",Human Geography and Planning,"In urban academic research, there is an ongoing debate whether commercial gentrification benefits or disadvantages local residents. Two pertinent questions have arisen from this debate. First, do local residents benefit from local specialty stores or are they excluded from them? Second, do these specialty stores contribute to local residents’ assessment of the quality of the living environment? This article seeks to examine the differences in use of specialty stores by local residents and gentrifiers, and in addition, users’ assessment of the quality of the living environment in Prague, Czech Republic. The results show that local residents and gentrifiers only slightly differ in their use of specialty stores, they all benefit from the stores. Furthermore, users of specialty stores are more positive in their assessment on the quality of the living environment. These findings therefore support the position in the debate that commercial gentrification can have positive implications for local residents."
Naar een energieke provinciale regierol,"['Murk, E.A.']","['Spit, T.J.M.']",2014-01-28T18:00:43Z,nl,"['energietransitie, regierol, regio, provincie, Drenthe, Zuid-Holland, governance, planologie, ruimtelijke ordening, casestudie']",Planologie,"Nederland bevindt zich in een energietransitie: de transitie van fossiele energie naar hernieuwbare energie. Hernieuwbare energiebronnen hebben een expliciete relatie met de ruimtelijke ordening. Dit vraagt om een andere regierol van de overheid. Onderzocht is de regierol die de provincies Drenthe en Zuid-Holland innemen, de mate van governance van de regierol en het succes van deze regierol. Een positieve bijdrage van de provinciale rol aan de energietransitie ontstaat wanneer er al vroeg in het beleidsproces wordt ingezet op governance en er binnen de regierol aandacht wordt besteed aan het creëren van draagvlak en de communicatie met actoren."
