title,authors,supervisors,date,language,keywords,program,abstract
Ridentem dicere verum quid vetat? Literaire analyse van drie verhalen in de Camera Obscura,"['Schrevel, G.A. De']","['Smulders, W.H.M.']",2012-01-04T18:01:35Z,nl,"['Nicolaas, Beets, Hildebrand, Camera Obscura, onaangenaam mensch, kegge, oude kennis']",Nederlandse literatuur,"Structuralistische analyse van drie verhalen in de 'Camera Obscura' van Nicolaas Beets ('Een onaangenaam mensch in den Haarlemmerhout', 'Een oude kennis' en 'De familie Kegge')."
"JOHAN KAART
Komisch talent in de vooroorlogse Nederlandse film","['Stokman, N.']","['Parfort-Overduin, C.']",2012-03-20T18:01:43Z,nl,[],"Theater-, film- en televisiewetenschap",
Institutionele kritiek....toen en nu,"['Reijken, J.M.']","['Bavelaar, Dr.H.']",2012-03-20T18:01:42Z,nl,"['Institutionele kritiek', 'kunstinstituties', 'kunstdiscours', 'kunsteducatie']",Kunstgeschiedenis,"De institutionele kritiek wordt ingedeeld in drie fasen. De eerste fase speelde zich af in de jaren 60 en 70 van de twintigste eeuw met kunstenaars als Hans Haacke en Daniel Buren, die de gevestigde zekerheden in de kunstwereld ter discussie stelden. In de tweede fase wilden kunstenaars als Andrea Fraser en Alicia Framis niet alleen blootleggen maar ook veranderen. De derde fase onstond na de eeuwwisseling toen de kunstwereld zich genoodzaakt zag rekenschap af te leggen van de politiek-maatschappelijke rol van de kunst. Hierbij ging het vooral om het theoretische discours en kunstenaars werkten vaak internationaal, projectmatig en interdisciplinair. De institutionele kritiek speelt in het huidige kunstdebat geen dominante rol meer. Daartoe zou er meer aansluiting gezocht moeten worden bij nieuwe ontwikkelingen in de kunstwereld, zoals het gebruik maken van de nieuwe media en van educationele programma's, belangrijke instrumenten van het hedendaagse curatorschap. De nieuwe media stellen de grenzen en structuren van het museum ter discussie en zijn vaak geworteld in contexten buiten de institutie. Ook al is de institutionele kritiek geen specifiek artistiek doel meer, zij kan wel een rol spelen, bijvoorbeeld waar zij vragen stelt betreffende de status en rol van het kunstobject en de institutionele processen. Nieuwe mediakunst kan gezien worden als een nieuw platform voor de onderhandeling over grenzen: voor het kunstwerk, de kunstenaar, het publiek en het instituut. Ook bij het vinden van een goede weg in de informatievoorziening kan de institutionele kritiek een rol spelen, bijvoorbeeld door de educatieve programma's via de sociale media te verrijken met anderssoortige kennis en beleving vanuit het publiek."
Gestolen of Gevonden; een onderzoek naar appropriatie in Video- en Nieuwe Mediakunst.,"['Ananias, R.']","['Rossem, Van, Patrick']",2012-03-20T18:01:44Z,nl,"['appropriatie, avant-gardistische film, video, nieuwe media, Internetkunst, Videogamekunst']",Moderne en hedendaagse kunst,"Inleiding

Deze thesis vormt een semantisch onderzoek naar het gebruik van bewegende beelden afkomstig uit massamedia en massacultuur in Video- en Nieuwe Mediakunst. Het beeld wordt vanuit dit perspectief opgevat als een teken, zoals voorgesteld door taalwetenschapper Ferdinand de Saussure. Mensen organiseren hun visie op de wereld en de realiteit door het benoemen van zijn verschillende elementen. Tekens worden geordend om semantische constructies te vormen, en relaties uit te drukken. Een semantische benadering van beeld-appropriatie roept vragen op over de manieren waarop betekenis wordt gecreëerd met hergebruikte beelden. Welke nieuwe betekenissen ontstaan door de representatie binnen een kunstwerk?
Daarnaast is uitvoerig aandacht besteed aan de invloed van technologische ontwikkelingen op de mogelijkheden tot appropriatie van bewegend beeld. Er hebben massale veranderingen plaatsgevonden in mogelijkheden tot beeldrepresentatie, - toe-eigening en- bewerking. Deze ontwikkelingen hebben de manifestatie van beelden uit populaire cultuur in de beeldende kunst sterk beïnvloed. De volgende hoofdstukken beschrijven daarom de semantische en technische aspecten van beeld-appropriatie, en hun diverse verschijningsvormen in hedendaagse beeldende kunst."
Geïntegreerde Vredesoperaties; Puzzelen met 101 stukjes,"['Goossens, M.M.']","['van Ginneken, A.H.M.']",2012-03-20T18:01:41Z,nl,"['Vredesoperaties, geintegreerd, integratie,3D, 3D-benadering, VN, Darfur, Oost-Timor, Timor, Verenigde Naties, VN.']",Internationale betrekkingen in historisch perspectief,Vredesoperaties zijn veelvuldig onderwerp van discussie. Niet alleen of vredesoperaties als militaire interventie in een andere soevereine staat te rechtvaardigen zijn. Maar ook ten aanzien van de uitvoering van vredesoperaties. De ontwikkeling van vredesoperaties heeft in het begin van de eenentwintigste eeuw vorm gekregen in het geintegreerde missieconcept. Deze scriptie gaat in op wat het geintegreerde missieconcept beoogd en welke implicaties dit heeft voor verschillende actoren binnen een vredesoperatie. Doormiddel van twee casestudies zal het geintegreerde missieconcept getoetst worden. Dit om antwoord te vinden op de vraag of dat geintegreerde vredesoperaties succesvoller zijn dan niet geintegreerde vredesoperaties.
Eindwerkstuk Communicatie - Onderzoek naar de pragmatische en hedonische kwaliteit van kinderwebsites,"['Gaveel, A.S.']","['Jochmann - Mannak, H.E.']",2012-03-20T18:01:42Z,nl,"['pragmatische kwaliteit, hedonische kwaliteit, kinderwebsites, taakuitvoering, gebruiksvriendelijkheid, speelse elementen']",Communicatie- en informatiewetenschappen,"In dit onderzoek kijken we naar de pragmatische en hedonische kwaliteit van kinderwebsites. Hierbij proberen we verbanden te leggen tussen het toevoegen van speelse elementen aan kinderwebsites en het effect op de taakuitvoering, gebruiksvriendelijkheid en hedonische kwaliteit. Uit het onderzoek komt naar voren dat kinderwebsites met veel speelse elementen mooier gevonden worden door de kinderen, maar niet het meest effectief zijn bij het vinden van informatie op het internet. Daarnaast blijkt dat er voor kinderen een verband is tussen hoe gebruiksvriendelijk een website is en de waarde die zij geven aan de hedonische kwaliteit."
Game Noir: L.A. Noire en Heavy Rain als remediaties van film noir,"['Simpson, E.L.']","['Lammes, S.']",2012-03-20T18:01:41Z,nl,"['remediation,computergames,la noire,heavy rain,film noir,']","Theater-, film- en televisiewetenschap","Bolter en Grusin hebben in hun artikel 'Remediation' uit 1996 de wisselwerking tussen media getheoretiseerd. Volgens deze theorie is remediation een proces waarbij een nieuw medium de inhoud van een ouder medium overneemt en deze transformeert. In dit eindwerkstuk wordt 'remediation' ingezet om nader te bestuderen hoe twee media-uitingen, de computergames L.A. Noire en Heavy Rain, de kenmerken van het filmgenre film noir hebben verwerkt in hun setting en gameplay en hoe de twee games in dat opzicht van elkaar verschillen. Eerst wordt er uitgelegd wat remediation inhoudt, vervolgens worden de voornaamste kenmerken van film noir vastgesteld en wordt er een analyse gemaakt van hoe deze kenmerken in de twee games verwerkt zijn en tot slot wordt er een vergelijking gemaakt wat betreft de remediatie van film noir."
Spelen voor je gamen kunt: Een onderzoek naar play in onderwerpen op forums voor en na publicatie van Diablo-games,"['Huijser, W.']","['Lammes, S.']",2012-03-20T18:01:43Z,nl,[],"Theater-, film- en televisiewetenschap",
Dynamic Load Balancing for High Dimensional Systems,"['Janssen, J.S.']","['Bhulai, dr. S.', 'Dajani, dr. K.', 'Ciucu, dr. F.']",2012-03-27T17:00:57Z,en,"['Randomized load balancing, SQ(d), supermarket model, Cloud computing,\nMarkov decision processes, structural properties of the relative value function,\npartial information models, heuristics.']",Mathematical Sciences,"Load balancing is very relevant in networking, where incoming requests (jobs) have
to be divided over various servers by dispatchers. The goal is mostly to minimize
response times. Research in this field becomes ever more relevant by the current
trend where users generate an increasing amount of internet traffic and data centers
become larger and larger.
A commonly used load balancing algorithm that uses randomization and performs
well, is SQ(d). It sends an arriving job to the shortest of d queues, chosen uniformly
at random. In most research this d is kept fixed and its performance is analyzed
asymptotically in the number of servers. In this thesis we keep the number of servers
finite and apply the theory of Markov decision processes (MDPs) to the load balancing
problem. We model the SQ(d) algorithm as a Markov reward process and
make it an MDP by introducing communication costs and allowing d to vary. Since
MDPs are not scalable, we came up with a heuristic coined Dynamic SQ(d), that
outperforms algorithms widely used in practice, such as SQ(2) and Join the Shortest
Queue, for a fairly broad range of parameter values."
The impact of cattle ranching on the biodiversity in the Brazilian rain forest. Management implications,"['Blokhuis, C.']","['Rietkerk, M.']",2012-03-27T17:01:08Z,en,"['biodiversity, cattle ranching, Brazilian rain forest, deforestation, fragmentation, edge-forest interactions, microclimate conditions']",Liberal Arts and Sciences,"In Brazil, cattle ranches form the largest cause of deforestation activities. My research paper aimed at analysing the effects of cattle ranching on biodiversity in the Brazilian rain forest. I looked at several aspects of deforestation that affect biodiversity: forest fragmentation, edge-forest effects, changes in microclimate conditions and nutrients, and alternating species interactions. For management, I advised that for preserving or regaining biodiversity, management should have a holistic approach, aiming at existing forest, pastures, and abandoned lands."
Formulas for Choosing the Most Economically Advantageous Tender - a Comparative Study (Part 1),"['Stilger, P.S.']","['Balder, Prof. dr. E.J.']",2012-03-27T17:00:54Z,en,[],Mathematical Sciences,"Choosing a supplier is a significant part of any procurement process.
Usually, if the award criteria is not only price, it involves an evalua-
tion of bids and ranking them by their score. The score is calculated
according to a formula that takes as an input price, quality and their
respective weights. The main objective of this research is to review
and compare different formulas used in the procurement process. I
study both relative and absolute formulas with particular emphasis
on strengths and weaknesses of these 2 approaches."
Accelerating finite differences for solving a barotropic ocean model on the GPU,"['Bleichrodt, F.']","['Bisseling, Prof. dr. R.H.']",2012-03-27T17:00:55Z,en,[],Scientific Computing,"The two-dimensional barotropic vorticity equation is one of basic equations of ocean 
dynamics. It is  important to have efficient numerical solution techniques to solve this 
equation. In this paper, we present an implementation of a numerical solution of this equation 
using a  Graphics Processing Unit (GPU). The speed-up of the calculation on the GPU with 
respect  to that on a CPU depends on the grid size but reaches a factor 50 for the highest 
resolution cases ($4800 \times 4800$) tested.  It may therefore be efficient  to use 
GPU's in future high-resolution ocean modeling studies."
Two Topics in Mathematics and Procurement (Part 2),"['Stilger, P.S.']","['Balder, Prof.dr. E.J.']",2012-03-27T17:00:55Z,en,[],Mathematical Sciences,"In the 1st part of the paper, I study a method of detecting anomalous
bids in public procurement. I will then give a detailed treatment of
principal component analysis. Next, a statistical method based on
principal components to detect anomalous bids will be described. I
show that under certain assumptions, this statistic follows the non-
central $X2$  distribution. Finally, I give an example based on the data
from a real tender to show how this statistic can detect anomalous
bids. In the 2nd part, I investigate whether bidding performance of 6
companies in 5 tenders organized by 1 tendering entity is influenced
by learning using random effects logistic regression."
The Nash-Moser theorem and applications,"['Wang, R.L.M.']","['Crainec, M.', 'Ban, E.P. van den']",2012-03-27T17:00:56Z,en,"['Nash-Moser inverse function, tame Frechet manifolds, stable smooth mappings, stability of groupiod actions, global analysis']",Mathematical Sciences,
Het hemelse riool,"['Huiskes, N.A.C.', 'Blokhuis, C.']","['van der Lecq, R.']",2012-03-27T17:01:06Z,nl,[],Liberal Arts and Sciences,"Een interdisciplinaire benadering van de vervuiling van de Ganges, waarbij milieutechnische oplossingen ingaan op de vraag hóe de rivier duurzaam verbeterd kan worden, en de hindoeïstische traditie de noodzakelijke ethische motivatie verschaft die de vraag beantwoordt waaróm de rivier op duurzame wijze beschermd moet worden."
From the sodomite towards the homosexual,"['Blaauwbroek, R.E.']","['Ruberg, W.G.']",2012-03-27T17:01:08Z,en,[],Geschiedenis,
Relationele agressie bij kinderen in groep 7 en 8 van het regulier en speciaal basisonderwijs,"['Kuijpers, A.A.T.J.']","['Douma, J.C.H.', 'Jongmans, M.J.']",2012-03-29T17:00:38Z,nl,"['Relationele agressie', 'basisonderwijs', 'speciaal basisonderwijs']",Orthopedagogiek,"Achtergrond: Relationele agressie is een relatief nieuw begrip waar nog maar weinig onderzoek naar verricht is. Handelingen die erbij komen kijken zijn het opzettelijk negeren of buitensluiten van anderen, het verspreiden van geruchten over anderen en dreigen een vriendschap te beëindigen. Het lijkt een wederzijds effect te hebben, degene die relationeel agressief gedrag vertonen hebben ook de meeste kans om het slachtoffer te zijn. Onderzoek is van belang om risicofactoren van relationele agressie te ontdekken en preventief te werk
kunnen gaan. Doel: Onderzoeken wat de mate van relationele agressie is van kinderen in groep 7 en 8 van het (speciaal) basisonderwijs en welke factoren daarmee samenhangen. Methode: Bij leerkrachten en leerlingen van groep 7 en 8 van 10 basisscholen en 9 speciaal
basisscholen in Nederland is een vragenlijst afgenomen waarin gevraagd werd naar het vertonen van relationele agressie en het slachtofferschap (alleen bij leerkracht), sociale status en competentiebeleving van de leerlingen (alleen bij leerlingen). Resultaten: Leerlingen op
het speciaal basisonderwijs vertonen meer relationeel agressief gedrag dan leerlingen op het regulier basisonderwijs. Leerling- en leerkrachtinformatie liet zien dat leerlingen met een controversiële dan wel afgewezen sociale status meer relationeel agressief gedrag vertonen. Dat kinderen die een negatiever zelfbeeld en gevoel van eigenwaarde hebben, meer relationele agressie vertonen, wordt in dit onderzoek minimaal bevestigd. Daarnaast blijkt dat de mate waarin iemand slachtoffer is van relationele agressie significant positief samenhangt met het vertonen van relationele agressie. Conclusie: Het is van belang om leerlingen met een
controversiële en afgewezen sociale status en leerlingen op het speciaal basisonderwijs in de gaten te houden zodat er verontrustende signalen opgevangen kunnen worden en daarin actie ondernomen kan worden."
Onzekerheid door perseveratie van motorisch gedrag,"['Darthenay, M.L.']","['Hout, M.A. van den', 'Giele, C.L.']",2012-03-30T17:00:48Z,nl,"['OCS, semantische satiatie, onzekerheid, obsessief checken']",Klinische en Gezondheidspsychologie,"OCS patients check repeatedly to decrease their uncertainty about the object of checking, ironically this repeated checking seems to increase the uncertainty. There is reason to believe that the perseverative checking breeds uncertainty through semantic satiation. The theory states that perseverative checking leads to dissociative uncertainty and slowing in decision making, through the effect of semantic satiation. Giele (2011) found that normal subjects indeed had slower responses to a decision-making test, after repeating 20 checks, compared to repeating 2 checks. An objection to this finding was that the slowing in decision-making is a result of fatigue, instead of the effect of semantic satiation. To rule out this possible effect of fatigue, the subjects in this study were given the same kind of experiment, with the exception that they had to perform the same amount of checks in each condition. In accordance with the hypotheses and the results from Giele (2011), participants would be expected to have a shorter reaction time after 15 repetitions, the so-called “Long” conditions, compared to the 2 repetitions, the so-called “Short” conditions. However the interaction effect, between relatedness and repetition showed opposite results. Participants were found to be significantly faster in judging a related image, after 15 repetitions, than in every other condition. These results give no implication for the semantic satiation theory. But then the mean reaction-time found in the “Unrelated-Long” condition is inexplicable, which makes it premature to reject the theory of semantic satiation."
Executing motor tics in response to experimentally generated urges reduces subjective inconvenience but potentiates their physiological impact.,"['Beetsma, D.J.V.']","['van den Hout, M.']",2012-03-30T17:00:47Z,en,"[""Tourette's syndrome, tics, Obsessive-compulsive disorder""]",Klinische en Gezondheidspsychologie,"OCD patients attempt to alleviate uncertainty (is the door closed) by perseveration, such as extensive checking rituals, with counterproductive, paradoxical results: feelings of uncertainty usually increase. In a similar vein, Tourette Syndrome patients respond to premonitory urges with tics, and claim that these urges are relieved by executing the tic. Analogue to findings in OCD, it was hypothesized whether similar paradoxical effects occur in TS. In healthy participants, it was investigated whether deliberately executing a motor tic in response to experimentally induced sensations in the same region sensitizes to these sensations, both subjectively as well as physiologically. Against hypothesis, findings suggest that tics are rewarded as they subjectively reduce the subjective annoyance of future urges as well as the tendency to respond to them. However, physiological measures indicate that executing tics ultimately results in increased physiological activity in the tic region compared to a control condition, possibly representing a sensitisation to the stimuli, or a failure to habituate to future urges."
"How does sound influence visuo-motorics in professional pianists, an EEG-study.","['Sedee, J.C.']","['Delogu, F.']",2012-03-30T17:00:50Z,en,"['Congruency effect, music, pianists, EEG, facilitation, interference, GBA, Mu-rhythm']",Neuropsychologie,"Abstract: The congruency effect has mainly been studied in linguistics, but the existence in music has never been investigated. By the use of electroencephalography (EEG) this exploratory study aims at studying the influence of sound on visuo-motor integration in professional pianists, while focussing on the congruency effect. Auditory and visual stimulus pairs of single music notes were presented with different stimulus onset asynchronies (SOA) of 100ms and 300ms. Trials were presented in two different block, in which one required a motor response (active) and the other did not require a motor response (passive). The congruency effect has been investigated by focussing on two EEG-components: the N400 and Gamma Band Activity (GBA). In the shortest SOA condition (-100ms), incongruent stimulus pairs evoked a higher peak of the N400 compared to congruent stimulus pairs. Focussing on GBA, in the passive block a higher level of activity was found in frontal regions compared to parietal regions. Conceivably, our results indicate a possible presence of the congruency effect in music and a difference in level of GBA between frontal and parietal regions while presenting (in)congruent stimulus pairs of single music notes."
De romantische kunstenaar in de Nederlandse literatuur tussen 1900 en 2006,"['Tijssens, R.A.P.']","['Smulders, W.H.M.']",2012-03-29T17:00:51Z,nl,"['Heinich, Doorman, Campert, Hermans, Couperus, romantische kunstenaar, genie']",Nederlandse literatuur,"Deze scriptie draait om de romantische kunstenaar in de Nederlandse literatuur. De basis van het onderzoek wordt gelegd door de theorie van het regime de singularité van Nathalie Heinich en wordt aangevuld door een bespreking van de relevante hoofdstukken uit De romantische orde van Maarten Doorman. Na deze bespreking volgt de methode die G.F.H. Raat gebruikt in zijn bespreking Hermans' bundel Paranoia: De vervalste wereld van Willem Frederik Hermans. 
Deze methode wordt toegepast op de volgende drie romans, te weten Langs lijnen van geleidelijkheid (1900)
van Louis Couperus, Geyerstein’s dynamiek (1982) van W.F. Hermans en Het satijnen hart
(2006) van Remco Campert."
Cursus Middeleeuwse Manuscripten,"['Meulen, M.A.V. van der']","['Martine Meuwese, Bart Jaski']",2012-03-28T17:00:41Z,nl,"['middeleeuwen, manuscripten, cursus']",Europese Letterkunde van de Middeleeuwen en de Renaissance,"Cursus voor buitenstaanders over middeleeuwse manuscripten in drie delen:
1.	Vervaardiging van manuscripten
2.	Het middeleeuwse schrijven
3.	Verluchting in middeleeuwse manuscripten
Inclusief PowerPoint Presentaties"
