title,authors,supervisors,date,language,keywords,program,abstract
Identification of Cervical Vertebral Column Variations and Pathology in The Adult Ataxic Horse. A Computed Tomography and Radiographic Evaluation.,"['Jansen, F.']","['Back, W.']",2014-01-30T18:06:08Z,en,['horse; cervical; vertebrae; osteoarthritis; sclerosis; subchondral osteolysis; osteophyte formation; intravertebral sagittal ratio; intervertebral disc space.'],Gezondheidszorg paard,"Summary
Objective: Anatomy and disorders like osteoarthritis, cervical vertebral stenosis and intervertebral disc degeneration of the equine cervical vertebral column analyzed with Computed Tomography (CT) has received little attention in literature. The aim of this study is to get a better understanding of the equine cervical vertebral column, comparing radiography and CT as different imaging techniques.
Methods: Nineteen radiographic studies and twenty-six CT scans were analyzed for the presence of osteoarthritis. In CT, osteoarthritis was defined by sclerosis, subchondral osteolysis and osteophyte formation. Moreover, intravertebral sagittal ratio and intervertebral disc space was measured in both imaging modalities, of which the results were compared. In sub analysis of intervertebral disc space, the impact of neck position, measuring side and age were compared.
Results: The quantity of osteoarthritis was higher in CT (94,8%) than in radiographic images (29,5%). The intravertebral sagittal ratios (ISR) in radiographic images (0.54-0.57 ± 0.059-0.082) and CT (0.52-0.56 ± 0.046-0.089) did not significantly differ from each other (t(38) = 0.4518, p = 0.654), 95% CI [-0.0348, 0.0548]. The intervertebral disc spaces width (IDS) in radiographic images were dorsally smaller (4,75-6,57 ± 0,75-1,16) than in CT images (5,41-7,24 ± 0,79-1,90), but the ventral results of radiography (4,28-5,33 ± 0,60-0,77) and CT (3,64-5,45 ± 0,57–1,57) were comparable. The IDS in neutral positions are larger (4,14mm – 8,1mm) than the IDS width in flexed positions (3,52mm – 6,68mm). The widest IDS in both positions and both sides of measuring was analyzed at C6-C7 articulations. There was a difference in IDS results of location of measuring (dorsal side 5,72mm – 8,1mm; ventral side 3,52mm – 6,56mm), but not with age (e.g. cervical column in flexed position: 16 years old horse with the smallest IDS width (4,25mm) and another 16 years old horse with the largest IDS width (6,82 mm)).
Conclusion: CT showed more osteoarthritic changes compared to radiography, therefore CT could be more superior to get detailed information about the equine cervical vertebral column and its pathology. Moreover, the ISR could also be used in detecting cervical vertebral stenosis in CT images. The IDS results were the highest in CT images, at neutral cervical column positions, at dorsal measuring sides, but there was no difference with age."
A potential link between gastrointestinal protozoa and diarrhea in the primates of Stichting AAP examined by mircroscopic examination and multiplexPCR,"['Schmitz, L.E.H.R.']","['Nijsse, Rolf', 'Uiterwijk, Mathilde']",2014-01-30T18:06:09Z,en,"['primates, feces, protozoa, Giardia, Cryptosporidium, Entamoebe, Stichting AAP']",Geneeskunde van gezelschapsdieren,"The purpose of this master research internship was to examine whether the primates at Stichting AAP, excrete and so have, the pathogenic gastrointestinal protozoa Giardia spp., Cryptosporidium spp. and Entamoeba histolytica/dispar. It also was examined if it is possible to determine how many of these protozoa they have in their feces. In this research the feces was examined for Giardia spp., Cryptosporidium spp. and Entamoeba histolytica/dispar, because only these protozoa are known to cause diarrhea in NHP (Non Human Primates) (Levecke, 2010). Giardia spp. and Cryptosporidium spp. are both very common in NHP and cause in general not much harm, but can have clinical importance. Entamoeba histolytica can cause more serious symptoms and a sudden outbreak of diarrhea. The presence and clinical impact on primates is still unknown (Levecke et al., 2007). 
Additionally it was examined whether there was a link between the presence of each of these three species of protozoa and the fecal consistency. For seven weeks feces of the primates was tested for the three species of protozoa. The primates at Stichting AAP were housed both individually and in groups. There were also changes between the individuals and groups. This research included 32 primates. The animals were all housed on deep litter.
Diarrhea, mush and normal feces were collected and examined during seven weeks, two to three times a week. The samples were taken randomly out of the enclosures of the primates. Fecal samples were collected when the enclosures of the primates were cleaned. The collection and further processing of the feces samples was done as sterile as possible and, the keepers were instructed how to do this. 
In this study all three species of examined pathogenic protozoa were found in the feces samples of the primates. These protozoa were found in solid, mush and diarrhea feces samples in more or less the same percentages. Also after statistical analysis, with this research could not be proven that there was a link between one of the protozoa found and the diarrhea of the primates. 
By microscopic examination samples were found with Giardia spp., Entamoeba spp. and Cryptosporidium spp. By multiplexPCR only samples with Entamoeba histolytica/dispar and very few samples with Giardia were found. Also other influences like shifts and medication/sedation that can cause the diarrhea are mentioned, but to examine these possible influences further research is necessary."
Expression of genes in the PI3K/Akt pathway in canine cortisol-secreting adrenocortical tumors,"['Brink, J. van den']","['Kool, M.M.J.']",2014-01-30T18:06:11Z,en,"['expression,genes,PI3K/Akt/mTOR,pathway,canine,cortisol-secreting,adrenocortical,tumors']",Geneeskunde van gezelschapsdieren,"Conventional surgical and medical treatment of canine cortisol-secreting adrenocortical tumors is associated with a high risk of complications and negative side effects. The need for novel, more effective treatment options is increasing.  The development of ‘Targeted drugs’ might provide new treatment options. The PI3K/Akt/mTOR signaling pathway have been studied in the last years in order to find more effective cancer therapies. In human tumors, dysregulation of multiple components of this pathway  has been observed frequently in adrenocortical tumors. Therefore, it is an interesting pathway in canine cortisol-secreting adrenocortical tumors. In this study, the mRNA expression of ErbB1, ErbB2, ErbB3,ErbB4, ID1, ID2, Snail, Slug, Cyclin D1, PTEN, BCL2 and COX 2 was investigated in 20 canine adrenocortical carcinomas, 10 adenomas, and 10 healthy adrenal glands. All tumors were cortisol secreting. These 12 target genes and also 14 reference genes were quantified by means of a quantitative RT-polymerase chain reaction (qPCR). Mann Whitney U tests revealed that there was a significant up-regulation of ErbB2 and Snail in the group of carcinomas, compared to the normal adrenal tissue. The carcinomas showed a significant down-regulation of ErbB3 and ErbB4 in comparison with normal adrenals. The adenomas showed a significant down-regulation of ErbB4 and Cyclin D1. ErbB2 was significantly up-regulated in the carcinomas compared to the adenomas. In samples with a fold change of 0,1 or lower for ErbB2, mutation analysis was performed on exon 15 of bRAF, as mutations in this gene are known to result in a down-regulation of ErbB2. There were no amino-acid chaning mutations found in exon 15 of bRAF in this study, so this cannot be an explanation of the low ErbB3 expression in the sequenced samples. The expression of the genes did not represent an obvious activation of the PI3K/Akt/mTOR pathway."
"Prevalence of acromegaly, Cushing’s disease and pancreatitis in cats with diabetes.","['Vlamings, T.W.']","['Kooistra, H.S.']",2014-01-30T18:06:10Z,en,"['Diabetes, Acromegaly, Cushing, Pancreatitis, Cats, Feline']",Geneeskunde van gezelschapsdieren,"The regulation of cats with diabetes is a difficult path with countless factors that can complicate matters. Recognizing acromegaly, Cushing’s disease or pancreatitis in an early stage can aid in both the therapeutic path ahead as well as the prognosis. 138 cats with diabetes in the Netherlands have been examined for aforementioned diseases, they have undergone physical examination and lab tests have been done on their blood and urine. Particularly in the case of acromegaly, the high prevalence found in this study (31,1%) is in line with recent research. What immediately draws notice is the increased prevalence in male cats (39,1%) compared to female specimens (11,4%). Which could prove to be additional leverage in veterinary practice in the decision whether or not to test a cat when the diagnosis of diabetes has been made. Diagnosing pancreatitis and Cushing’s disease is challenging, and the absence of an affordable yet reliable test made it difficult to provide significant data regarding these conditions."
Hepatic copper accumulation in Labrador retriever & Wilson’s disease in human patients,"['Roelen, Y.S.']","['Spee,Bart', 'Fieten, Hille']",2014-01-30T18:06:10Z,en,"[""Copper;Labrador; Biomarker; CCS; SOD1; Wilson's Disease; Modifier gene; ATP7A""]",Geneeskunde van gezelschapsdieren,
In vitro feeding of Dermacentor reticulatus and Rhipicephalus sanguineus ticks,"['Bertens, J.M.P.']","['Jongejan, F.']",2014-01-30T18:06:14Z,en,"['Rhipicephalus sanguineus, Dermacentor reticulatus, in vitro feeding, Reverse Line Blot Hybridisation,']",Geneeskunde van gezelschapsdieren,"The objective of this research is to make a Standard Operating Procedure (SOP) for in vitro feeding of Rhipicephalus sanguineus. In order to do so, it is necessary to find out under which conditions R. sanguineus can be fed. 
It is known, that it is easier to feed Dermacentor reticulatus in vitro. That is why first the D. reticulatus was used for the in vitro feeding. When the in vitro feeding of D. reticulatus was going well, the same setting and conditions were used to try to feed R. sanguineus ticks in vitro.  This way, the possibility to make a SOP for feeding the R. sanguineus in vitro will be checked. If it is possible to find the optimal conditions in which R. sanguineus ticks will always feed well, this tick species can also be used to do research for tick-borne diseases. 
Because the feeding failed, it is not possible to make a Standard Operating Procedure for in vitro feeding of Rhiphicephalus sanguineus. Further investigation is necessary. However, the research showed that using perfume made of ethanol probably does not give good results and might even be toxic for the ticks. Also the quality of the ticks is of great importance, it is better to use them only once for the in vitro feeding instead of week after week. And thirdly, to prevent the units from cracking and leaking, they also should be used once, and not be rinsed with ethanol before placing the units in the blood."
The effects of zearalenone on embryo quality in Japanese black and Holstein cows and the monthly variation of zearalenone concentration in TMR and urine samples during seasonal changes in cattle.,"['Klip, F.C.']","['Vos, P.L.A.M.']",2014-01-30T18:06:12Z,en,"['Mycotoxin, zearalenone, deoxinivalenol, monitoring']",Gezondheidszorg landbouwhuisdieren en vet. volksgezondheid,"Fusarium species make multiple mycotoxins of which the most important are deoxinivalenol (DON) and zearalenone (ZEA). ZEA and its metabolites α-zearalenol (α-ZOL) and β-zearalenol (β-ZOL) have reportedly an effect on the reproductive system because they act as an estradiol agonist. Chronic DON exposure in cattle can reduce phagocytic and neutrophilic activity. 
The objective of the first experiment was to determine if there was any correlation between the embryo quality after superovulation treatment and ZEA concentration in the urine of Japanese black and Holstein cattle. The urine ZEA concentration was determined using an ELISA kit, superovulation treatment and embryo flushing was done without any additions. Quality of the embryos was defined as the percentage of transferable embryos, percentage degenerated embryos and percentage unfertilized embryos. The ZEA concentration in the urine was measured because this has proven to be a biomarker for ZEA exposure (Takagi et al. 2011). A commercially available ELISA kit was used because this is a reliable method to monitor the urine ZEA concentration (Takagi et al. 2011). De ZEA concentration is expressed as the ration to urinary creatinine (Crea).
No significant correlations were observed between the urinary ZEA concentration of Japanese Blacks and the total number of embryos r=-0,015 P=0,956, transferable embryos r=0,191 P=0,479, degenerated embryos r=-0,108 P=0,689 or unfertilized embryos r=-0,372 P=0,156. In the Holstein group also no significant correlations were discovered. Holstein ZEA concentration and the total number of embryos r=0,053 P=0,815, transferable embryos r=0,011 P=0,960, degenerated embryos r=0,141 P=0,532 or unfertilized embryos r=-0,015 P=0,948.
In the second experiment the ZEA concentration in the TMR and urine was checked monthly. The goal was to determine a correlation and/or significant difference in the ZEA in TMR and urine throughout the year. During this research the same ELISA kit was used to determine the ZEA but also the DON concentration. The third and final objective was to determine if there was a correlation between the SSC and DON concentration. SSC data were collected from the farm records to find a correlation with the DON. No DON was detected in the urine and TMR samples by the ELISA and LC/MC/MC. The individual urinary ZEA concentration by itself had no correlation with the individual SSC in the Holstein herd r=-0.027 P=0.86. 
In this experiment no correlation was found between the urinary and TMR samples that were collected the same month r=0,167 P=0,604. However, there was a significant difference in the Urinary ZEA concentration between December and April, December and July P&lt;0,05. Nevertheless this result is questionable because of many variables decreasing the standardization. The two experiments were conducted under field conditions to examine the effect of these 2 mycotoxines."
"The mini-FLOTAC, a comparison with the CSF, McMaster and passive flotation technique for coproscopical examination of dog feces","['Palmbergen, C.J.C.']","['Nijsse, R.']",2014-01-30T18:06:14Z,en,"['mini-FLOTAC, FLOTAC, dog, canine, gastro-intestinal parasites, CSF, McMaster, passive flotation, anthelmintic resistance, veterinary medicine']",Geneeskunde van gezelschapsdieren,"The canine gastrointestinal parasite Toxocara canis forms a threat to the public health and this parasite forms the foundation for the European Scientific Counsel Companion Animal Parasites (ESCCAP) to advice dog owners to treat their dogs at least 4 times a year. Anthelmintic therapy is usually carried out without coproscopical examination, which could result in unnecessary shedding of anthelmintic residues that could enhance anthelmintic drugs resistance. As anthelmintic resistance is a growing problem in different veterinary fields, an easy to use and sensitive coproscopical examination technique is needed. Recent studies about the mini-FLOTAC technique, from the FLOTAC family, indicate that this technique could improve canine coproscopical examination in both the veterinary practice and the laboratory. The aim of this study is to examine if the mini-FLOTAC is a suitable alternative to use in laboratories and/or veterinary practices for the coproscopical examination of dog feces. To answer this question the sensitivity, repeatability, user-friendliness and the costs made for the CSF (labelled as the golden standard), were compared to the mini-FLOTAC, the passive flotation and the McMaster technique. The results showed no significant difference in the detectionlimit of the mini-FLOTAC compared to the CSF and the mini-FLOTAC showed an equal repeatability. The findings of this study indicate that the mini-FLOTAC is a promising technique for canine coproscopical examination in the veterinary practice or low-budget laboratory."
"Piglet vitality and mortality within 48h of life from farrowing sows treated with carbetocin, oxytocin or without intervention.","['Holland, A.J.']","['Jonker, F.H.', 'van Nes, A.']",2014-01-30T18:06:15Z,en,"['Carbetocin, oxytocin, piglet vitality, piglet mortality']",Gezondheidszorg landbouwhuisdieren en vet. volksgezondheid,"Stillborn piglets remain a major problem in intensive pig farming. To reduce mortality rates during birth process drugs are frequently used to decrease the length of the farrowing process. The aim of the present study was to compare piglet vitality and mortality within 48h of life when farrowing sows were treated with carbetocin, oxytocin or without intervention (control). Seventy-five (Camborough) and seventy-five (Topic 30) end of gestation sows from the first to the eleventh parity were used. Sows were housed in individual farrowing crates at two different intensive pig farms. The sows were randomly treated after the fourth piglet was born. Neonatal vitality was scored by judging piglets first breath, skin color, meconium staining and first standing resulting in a group of low vitality or high vitality score. Statistical analysis was carried out with the Statistical Package for the Social Sciences (SPSS) program. The binary logistic regression analysis was used to examine which variables had significant value in the present study. The variables farm and treatment were always included in the final model. Results showed treatment to have no significant influence on the piglet vitality score (P>0.05). Piglets of sows treated with carbetocin had also no significant effect on mortality within 48h of life (P>0.05) but piglets of sows treated with oxytocin were less likely to survive the first 48h of life (P&lt;0.05). In conclusion, piglets born from oxytocin treated sows were less likely to live after the first 48h of life. Stillbirth rates did not deviated significantly between the different treatments. The present study recommend intensive pig farms not to use uterine contraction stimulating drugs on a routine basis for accelerating parturition after the fourth piglet is born."
Prevalence of Chiari-like malformation and Syringomyelia in Cavalier King Charles Spaniels in the Netherlands between 2004 and 2012,"['Eggelmeijer, W.A.']","['Mandigers, P.J.J.']",2014-01-30T18:06:13Z,en,['Cavalier King Charles Spaniel;Chiari-like malformation; Syringomyelia;prevalence;Chiari-malformation;progression'],Geneeskunde van gezelschapsdieren,"Chiari-like malformation (CM), or chiari malformation, is most likely the result of a reduced volume of the caudal fossa due to an inappropriately small occipital bone.1 This condition occurs frequently in Cavelier King Charles spaniels (CKCS). The estimated prevalence is 
approximately 95%. Recent data suggest that CM in CKCS is inherited.
One hypothesis is that due to the herniation of the cerebellum (the chiari-like malformation) an abnormal cerebrospinal fluid (CSF) flow exist which in turn might cause in about 50% of the affected dogs a dilatation of the central canal and fluid-containing cavities (syrinx) within the parenchyma of the spinal cord. The latter is a condition known as syringomyelia (SM). Approximately 70% of the CKCS develops SM. It is stated that approximately 10% of dogs with CM and SM exhibit clinical signs. The clinical symptoms consists of episodes of so called phantom scratching towards the neck and face, especially elicited by excitement. As the condition progresses, severe pain attacks and ataxia of the pelvic and thoracic limbs occur."
Mathematical modeling of the transmission dynamics of hepatitis B using phylogenetics,"['Schaijk, L. van']","['Bootsma, M.C.J.']",2014-03-20T18:01:00Z,en,[],Mathematical Sciences,
Enjoying nature from inside the house. A comparison between the landscape decorations on canvas painted between 1675 and 1750 with the theory of Gerard de Lairesse,"['Stegeman, M.']","['Hecht, Prof.']",2013-11-28T05:03:27Z,en,['Landscapes; landscape decorations; Gerard de Lairesse'],Art History of the Low Countries in its European Context,The thesis contains a comparison between the theory of Gerard de Lairesse on landscape decorations published in his book 'The Art of Painting' in 1707 (Dutch version) and the landscape decorations on canvas painted between 1675 and 1750.
