title,authors,supervisors,date,language,keywords,program,abstract
Demografie en Mobiliteit,"['Huisman, R.J.']","['Geertman, S.G.M.']",2014-11-26T18:02:27Z,nl,"['Demografie, mobiliteit, bevolkingsomvang, bevolkingssamenstelling, vergrijzing, ontgroening, arbeidsparticipatie, studenten, G4, periferie, intermediaire zone, bevolkingskrimp, bevolkingsgroei, mobiliteitsgroei, autobestuurder, autopassagier, openbaar vervoer, langzaam verkeer, AOW-leeftijd, pensioenleeftijd, onzekerheid, adaptief plannen']",Planologie,"In dit onderzoek staan demografie en mobiliteit centraal. Stagnatie van groei van de Nederlandse bevolkingsomvang en krimp van regionale bevolkingsomvang; maar ook verandering van de bevolkingssamenstelling zijn belangrijke demografische ontwikkelingen en hebben zo hun impact op de mobiliteitsomvang. Demografische ontwikkelingen verschillen regionaal van elkaar, zo blijft de bevolking in de Randstad groeien, terwijl zij in de periferie afneemt. Vergrijzing in de periferie is duidelijker aanwezig dan in de Randstad en in de Randstad is men hoger opgeleid dan in de periferie. Door nieuwe trends in demografische ontwikkelingen, zoals krimp en vergrijzing, neemt de onzekerheid met betrekking tot onder meer infrastructuurinvesteringen toe.
De centrale vraag van dit onderzoek luidt:
Tot wat voor ruimtelijk gedifferentieerde mobiliteitswijzigingen leiden demografische veranderingen tot 2040 en tot wat voor mobiliteits(beleids)implicaties leidt dit?
Aangezien demografische ontwikkelingen in elk gebied anders zijn, is Nederland in zeven regio’s verdeeld waarbij regio’s zijn gehomogeniseerd op (1) de afstand tot de Randstad en (2) de verstedelijking binnen de regio. Daarnaast zijn twintig verschillende homogene bevolkingsgroepen onderscheiden. Onderscheid is gemaakt naar onder meer leeftijd, arbeidsparticipatie en opleidingsniveau. Door middel van kwantitatief onderzoek van mobiliteitsdata van 1985 tot en met 2009 (OVG, MON ) zijn patronen achterhaald die gekoppeld kunnen worden aan de (regionale) bevolkingsgroepen. Met behulp van demografische voorspellingen (PEARL ) voor de toekomst is zo ook een voorspelling gedaan voor de mobiliteit in de toekomst.
Door stagnatie van de groei van inwonertallen, stagneert de mobiliteitsgroei eveneens. De bevolkingssamenstelling speelt echter ook een belangrijke rol. Met name het opleidingsniveau en arbeidsparticipatie van vrouwen zijn factoren voor mobiliteitsgroei.
Op jaarbasis wordt een terugval in de groei verwacht van 1,1% in de periode 1985 tot en met 2009 naar 0,3% groei op jaarbasis voor de periode tot en met 2040. In de vier grote steden groeit de mobiliteit tot en met 2040 met 0,8% op jaarbasis harder dan het landelijk gemiddelde, terwijl die in het landelijk gebied van de periferie zal krimpen. Al met al wordt een mobiliteit geprognotiseerd van 211 miljard kilometers op jaarbasis in de periode 2040 versus zo’n 189 in 2009. Met name hoogopgeleiden en ouderen zijn debet aan de groei. Aangezien de autobestuurdersmobiliteit harder groeit dan de overige mobiliteit, neemt het aandeel autobestuurdersmobiliteit (nog meer) toe. De auto blijft dus dominant. Wijzigingen met betrekking tot de gerechtigde AOW-/pensioenleeftijd leveren een extra groei van zo’n twee procent op en versterken de dominantie van de autobestuurdersmobiliteit.
Uiteindelijke beleidsaanbevelingen zijn dat (1) een verandering van paradigma van groei naar òf groei, òf krimp, òf stabilisatie onvermijdelijk is. Daarnaast neemt (2) de onzekerheid toe. Groei is niet meer vanzelfsprekend en er dient nu met drie uiteenlopende scenario’s rekening gehouden te worden. Geheel in de tijdsgeest past hier meer adaptief plannen bij. De overheid moet een visie hebben en het proces oppakken in samenwerking met anderen. Flexibel ingrijpen is nodig wanneer negatieve effecten dreigen te ontstaan.
Zowel bij groei en krimp spelen issues met zowel leefbaarheid als financiering een belangrijke rol. In de steden is uitbreiding van capaciteit complex, met name door de hoge dichtheden en het intensieve ruimtegebruik. Hierdoor stijgen de aanlegkosten van infrastructuur. Daarnaast brengt het almaar faciliteren van mobiliteit leefbaarheidsproblemen met zich mee. Het platteland kent daarentegen ‘het omgekeerde probleem’: de realisatie van extra infrastructuur is relatief eenvoudig, maar niet nodig. In combinatie met schaalvergroting van voorzieningen en de neergaande tendens in het openbaar vervoergebruik, dient men zich in dit gebied zorgen te maken over de financiering van het openbaar vervoer. Wat betreft de financiering van infrastructuur in dit gebied speelt de bevolkingsafname een rol. De niet-parallel lopende afname van mobiliteit leidt hier tot hogere kosten voor infrastructuur per inwoner.
Het stabilisatiescenario vormt eveneens een uitdaging. Niet perse vanwege eventuele problemen omtrent de leefbaarheid of financiering, maar vanwege de toename van onzekerheid. Het is onbekend of de mobiliteit daadwerkelijk stabiel blijft, of dat zij groeit dan wel krimpt. Een adaptief planningsproces is dan noodzakelijk. In kleine stappen ‘no regret’ maatregelen nemen. Het Rijk kan deze planningswijze stimuleren door middelen beschikbaar te stellen voor ‘no regret’ maatregelen."
Morphodynamics of bedforms in a supercritical-flow regime: a depth-resolved numerical modelling approach,"['Vellinga, A.J.']","['Eggenhuisen, J.T.', 'Cartigny, M.J.B.']",2014-11-26T18:02:25Z,en,"['morphodynamic, supercritical, flow, bedform, bedforms, cyclic step, cyclic steps, RANS, depth-resolved, numerical, model']","Earth, Life and Climate","Both open-channel flows and density currents are able to create supercritical-flow bedforms. The 
morphodynamics of these supercritical-flow bedforms are, however, still poorly understood. This is 
mainly due to a lack of measurements of flow processes occurring within these types of flows. Cyclic 
steps have successfully been simulated in open-channel flow using a depth-resolved numerical 
model. The equilibrium conditions at which certain supercritical-flow bedforms are stable are 
investigated. The temporal variation in Froude number is indicative of at which conditions cyclic 
steps are in a macroscopic equilibrium at a variability of grain sizes, discharges and sediment 
concentrations. The depth-resolved model provides insight into the dynamic interaction between 
velocity structure, shear stresses, and sediment concentrations within the flows and resulting erosion 
and deposition patterns, which, in their turn affect the flow-properties again. The velocity structure 
downstream of a hydraulic jump displays highest flow velocities near the bed, whilst lowest or even 
negative velocities are located at the top of the flow, causing the flow to remain exerting shear 
stresses on the bed even after the hydraulic jump. The sediment concentrations within the flow only 
decrease after a 30 second, or half a meter lag, causing most of the deposition to take place at the 
last two-thirds of subcritical region of the flow. The resulting depositional pattern consists of 
upstream-dipping backset laminations deposited on the stoss-side of the bedform, cross-cut by the 
erosive surface of the lee-side of the cyclic step, this interplay between erosion and deposition also 
causes an upstream migration of the cyclic steps."
Quiet acceptance vs. the 'polder model'. Stakeholder involvement in strategic urban mobility plans: a comaprative study between Sweden and the Netherlands,"['Linde, L.B.A. van der']","['Spit, T.J.M.']",2014-11-26T18:02:23Z,en,"['Urban mobility planning, horizontal policy coordination, vertical policy coordination, stakeholder involvement, participation, Sweden, the Netherlands, comparative case-study,  Sustainable Mobility Paradigm, New Institutional Theory']",Planologie,"Urban mobility planning is an important policy issue for municipalities nowadays. In order to achieve a more sustainable transport system, municipalities a) need to coordinate their policies within the government system and b) involve external actors to get input and knowledge and increase public acceptability of policy measures. This thesis therefore researched the involvement of governmental and non-governmental actors in strategic urban mobility plans. This research is a comparative case-study between Malmö (Sweden) and Utrecht (the Netherlands) and uses the New Institutional Approach. Main conclusions were that governmental stakeholder involvement practices are quite similar in both countries: they both strive for policy coordination in urban mobility planning. In terms of non-governmental stakeholder involvement, Dutch municipalities involve non-governmental stakeholders more and earlier on in the process than municipalities in Sweden. Both formal institutions (i.e. laws and rules) and informal institutions (norms, values and culture) play a role in these differences."
"De serviceflat van de toekomst
Onderzoek naar concepten voor serviceflats om de gedeeltelijke leegstand tegen te gaan","['Brosens, A.C.J.']","['Geertman, S.C.M.']",2014-11-26T18:02:25Z,nl,"['serviceflats, concepten, gedeeltelijke leegstand, toekomstbestendigheid']",Planologie,"Serviceflats, in de jaren zestig en zeventig was het een populaire woonvorm voor ouderen. Een serviceflat is een complex zelfstandige woningen met een bouwwijze die gericht is op beschermd wonen, met een complexgewijs aangeboden servicepakket en een integraal contract voor wonen en dienstverlening. De laatste jaren hebben serviceflat steeds meer te maken met verschillen problemen. Zo is er sprake van een gedeeltelijke leegstand, hebben ouderen geen behoefte meer aan het verplichte servicepakket en zijn de appartementen gedateerd. Naar aanleiding hiervan is er onderzocht wat mogelijk haalbare concepten zijn voor serviceflats die ervoor kunnen zorgen dat de gedeeltelijke leegstand wordt teruggedrongen en de serviceflats (weer) toekomstbestendig worden. Door middel van literatuuronderzoek en kwalitatief onderzoek, waarbij er interviews gehouden zijn met deskundigen op het gebied van ouderen en serviceflats en is er gesproken met zes vertegenwoordigers van serviceflats, is dit onderzocht. Als eerste is het van belang dat serviceflats een goede prijs kwaliteit verhouding hanteren, daarnaast zal er in de toekomst vooral vraag zijn naar huurappartementen en is het noodzakelijk om de appartementen te renoveren of op te plussen. Het is belangrijk om de serviceflat goed te positioneren in de markt waarbij de term serviceflats het beste vervangen kan worden door appartementencomplexen met service en diensten op maat en zorg op afroep. De concepten die in het onderzoek gevormd zijn als volgt: individueel servicepakket; verschillende organisaties op begane grond serviceflat; activiteiten/harmonie; veiligheid/bescherming; zorg in serviceflat; (tijdelijk) andere doelgroep. Voor het beste resultaat kunnen deze concepten het beste in combinaties geïmplementeerd worden in de serviceflats."
Environmental Innovation and Networks: The influence of network and interaction characteristics on environmental innovative performance of companies,"['Werff, M.E. van der']","['Chappin, M.M.H.']",2014-11-26T18:02:26Z,en,"['Environmental, innovation, network, interaction']",Innovation Sciences,"Companies involved in environmental innovation (EI) can be instrumental in achieving a more sustainable society. These companies are often confronted with complex and disciplinary knowledge that lies outside their own core business. This takes them to interacting with other actors in their networks. Though the relevance of networks and interaction has been researched in literature, still little is known about the specific characteristics of these concepts and their influence on environmental innovations. This research investigated the relation between network characteristics (network size and cognitive diversity) and interaction characteristics (interaction frequency, formality, informality) and environmental innovative performance. Additionally, the moderating effect of  absorptive capacity on the first relation (network characteristics on EI performance) was taken into account. This was researched for the technological industry in The Netherlands, for the period of 2011 - 2013. An online questionnaire was used to collect the data after which a multiple OLS regression analysis was executed to investigate the relations. The most important findings were that for companies involved in environmental product innovations larger networks are beneficial to EI performance. Diversity of partners, interaction frequency, and formal interaction were found not to be important for those companies. Informality was shown to have a negative effect on EI performance. For companies involved in environmental process innovations larger networks are also more beneficial. Diversity of partners can be discouraged. Frequent interaction can result in higher EI performance. Formal interaction is found not to be important. Informal interaction was again shown to have a negative effect on EI performance. These findings show that there are significant differences between product and process innovations, that could be researched further. Moreover, the context of environmental innovation provided some interesting differences from what was expected based on regular innovation. This indicates that this new context must be taken into account when researching environmental innovation."
Flow Separation in Sharp-Bend-Flow,"['Ardesch, A.R.']","['Kleinhans, prof. dr. M.G.', 'Parsons, prof. dr. D']",2014-11-26T18:02:25Z,en,"['Flow separation, shear layer, transverse water surface tilt, adverse pressure gradient, Hydralab-III, LS-PIV']",Earth Surface and Water,"In sharp-bend-flow the hydrodynamic phenomena are different than in straight channel flow. Flow separation and hdelical flow are the most important sharp-bend-flow phenomena and they have a major morphological effect. Literature states that the transverse water surface tilt is an important factor in determining the internal processes of flow separation and helical flow and that flow depth and roughness influence the transverse tilt. Literature also states that the effects of flow separation are flow recirculation, contraction of the main flow, a shear layer, shear layer-induced vorticity, interaction between hydraulic phenomena and separation-sediment interaction. The exact causes and internal processes of flow separation remain unknown. Experimental laboratory data-sets of surface flow structures were analyzed and several maps were made to try to fill the knowledge gap.
The results showed that an increase in flow depth and/or Froude number both lead to an increase in transverse water level tilt, thus promoting helical flow and flow separation by creating an adverse pressure gradients. The flow separation creates a sharp transition in flow velocity that starts halfway the inner bend and diffuses downstream while creating vorticity. Flow recirculation was not significant in the constant width bend, but outer bank widening was likely the cause of considerable flow recirculation. The larger the flow depth the smaller the extent of the recirculation zone. The shear layer “flaps” with a period of approximately 13 seconds over 6% of the flow width. An increase in flow depth resulted in a downstream movement of the shear layer and an increase in the Froude number caused the downstream end of shear layer to bend towards the inner bend."
De toegevoegde waarde van Planning Support Systems voor burgerparticipatie: Een case study van de App Burgerschouw,"['Mateboer, C.D.']","['Geertman, S.']",2014-11-26T18:02:26Z,nl,['Planning Support Systems; PSS; GIS; participatie; burgers; case study; openbare ruimte; beheer'],Planologie,"De hoofdvraag van het onderzoek luidt: Hoe kunnen Planning Support Systems een inhoudelijke en procesmatige toegevoegde waarde bieden voor participatie van burgers in het beheer van de openbare ruimte? Hiervoor is de App Burgerschouw geëvalueerd: een app waarbij burgers kunnen aangeven hoe zij de kwaliteit van de openbare ruimte beoordelen. Interviews zijn uitgevoerd bij burgers, beleidsmedewerkers en experts. Conclusie: PSS kunnen op drie gebieden (macht, democratie en kennis) bijdragen aan participatie, maar er blijken in de praktijk nog veel struikelblokken te zijn. Grootste voordelen van het gebruik van een digitale tool zijn: burgers krijgen inzicht in beleid, vergroten enthousiasme, snelheid (verwerking, update gegevens, informatie overdracht) en kostenvoordeel. Grootste bedreigingen: beperkte bekendheid, digitale kloof, doorvoeren van de resultaten in beleid."
Debris flows on Mars: An experimental analysis,"['Braat, L.']","['Kleinhans, M. G.', 'de Haas, T.']",2014-11-26T18:02:24Z,en,"['debris flow, alluvial fan, mars, experiments, morphology']",Earth Surface and Water,"Morphological indications for debris flows on Mars were discovered by several authors since the discovery of gullies by Malin and Edgett in 2000. Although most processes related to debris flows are well understood, mechanisms that define dimensions of debris-flow deposits are still uncertain. The aim of this thesis is to find relations between debris-flow morphology and initial and boundary condition (volume, slope, angle, channel dimensions, sediment composition, water content and flow characteristics) by the use of small-scale experiments. These relations will be used to the gain information about Martian conditions. 206 debris-flow experiments were performed to develop a large dataset in which the sensitivity to different initial and boundary conditions was tested. Secondly, 3 alluvial fans were built by multiple debris flows to find more morphologic characteristics (fan slope, fan dimension, sorting patterns and debris-flow dimensions on the fan). Recognizable morphologies similar to the experiments were found on Martian fans strengthening the hypothesis that they were formed by debris flows. From comparison with the data it was found that the studied Martian debris flows contain approximately less than 6wt% clay, 10-30wt% coarse material and more than 27wt% water."
Energy use and climate inhomogeneity in greenhouses,"['Dam, A.N. van']","['Nieuwlaar, Evert', 'Broek, Machteld van den']",2014-11-26T18:02:26Z,en,"['Energy, greenhouses, climate, inhomogeneity']",Energy Science,"In the horticultural sector in the Netherlands a large amount of natural gas is used to optimize the climate inside the greenhouses. The idea is that growers use higher temperature setpoints for their climate computer to compensate for the cold or wet spots inside the greenhouse. The aim of this research was to estimate the energy impact of climate inhomogeneity in greenhouses and to investigate which factors could be responsible for climate inhomogeneity. There are static and dynamic cold spots. The static cold spots have infrastructural causes: faults in design, heating design, ventilation and screens. The dynamic places are caused by natural forces like outside temperature, solar irradiance and wind. Temperature measurements, with the use of wireless sensors, of two greenhouse are analysed to look for correlations with influencing factors. The energy impact was difficult to determine."
"Negative energy balance:
The association between elevated milk fat to protein ratio in days postpartum, pregnancy per AI to first service and postpartum diseases in dairy cattle.","['Burgwal, N.S. van de']","['Vos, P.L.A.M.']",2014-11-26T18:02:43Z,en,"['dairy cows, fat to protein ratio (FPR)>1.5, pregnancy per artificial insemination (AI) to first service, postpartum diseases']",Gezondheidszorg landbouwhuisdieren en vet. volksgezondheid,"Abstract
	The first objective of this study was to find a possible association between elevated milk fat to protein ratio (FPR) in days postpartum and pregnancy per artificial insemination (AI) to first service. To find a possible association between postpartum diseases and FPR in dairy cattle, was the second objective of this study. 
	Data collected from 1200 Holstein Frisian milking cows were used in this study. Daily milk fat to protein ratios were collected from each cow up to 21 days in milk (DIM) for the first objective. A FPR>1.5 measured in more than 1,2,3,4 or 5 days within 21 DIM were collected. Pregnancy loss and time to pregnancy within 300 DIM were collected. For the second objective, data was collected in the first 30 days after parturition for presence of the postpartum diseases metritis, ketosis, displaced abomasum (DA), indigestion and mastitis. 
	In statistical analysis no significance was found for FPR in more than 1, 2, 3, 4 or 5 days within 21 DIM. For this reason, one or more days was chosen for further analysis since the number of cows were most equally distributed between low and high FPR and pregnancy per AI to first service. Chi-square and multiple logistic regression analysis were used to find a possible association between the variables. 
	No significant outcome between FPR>1.5 for one or more days during the first 21 DIM and pregnancy to first AI. An association was found for the postpartum diseases DA, metritis and ketosis with FPR>1.5. No significant association was found between mastitis and FPR>1.5, and indigestion and FPR>1.5.  
	 In this study FPR was not found to be a significant indicator to predict pregnancy per AI to first service. Postpartum diseases are associated FPR and therefore can aggravate negative energy balance (NEB) during early lactation."
"Longitudinal and seasonal changes in the relative abundance of Amblyomma tick infestations in relation to the prevalence of heartwater (Ehrlichia ruminantium infection) in goats in the area of Mnisi (Mpumalanga), South Africa","['Busser, S.C.']","['Jongejan, Prof. F.']",2014-11-26T18:02:45Z,en,"['Ticks, Tick-borne diseases, South Africa, Amblyomma hebraeum, heartwater, Ehrlichia ruminantium, goats, Mnisi']",Geneeskunde van gezelschapsdieren,"The present study was conceived with the main objective of establishing more insight in the epidemiology of heartwater and investigating the longitudinal and seasonal changes in the relative abundance of Amblyomma tick infestations on indigenous goats in the area of Mnisi (Mpumalanga), South Africa. One hundred eighty out of 184 goats examined for tick infestation in November 2013 were infested by ticks. Two Ixodid tick species were found, with Amblyomma hebraeum being the predominant tick encountered followed by Rhipicephalus (Boophilus) microplus. In total 2732 ticks were collected, of which the majority were immature ticks (557 adults, 1449 nymphs and 726 larvae). Compared to a previous study by F. van der Steen (2013), wherein collections were carried out during winter (June and July 2013), a substantial increase in the number of A. hebraeum adults was observed. The tick:goat ratio for A. hebraeum adults during November was 2.8:1 compared to 0.2:1 during June and July. A. hebraeum adults were present on goats in all villages and most numerous in the village of Share. R. (B.) microplus ticks were present on goats in small numbers. PCR and RLB assays were applied to study the prevalence of E. ruminantium infection in A. hebraeum ticks. The rates of infection ranged from 25% (17 out of 68) in A. hebraeum adults and 23,5% (4 out of 17) in pooled nymphal samples recovered from goats during November 2013 to 13% (3 out of 23) in adult A. hebraeum ticks and 11,8 % (2 out of 17) in pooled nymphal samples collected during June and July 2013 as reported by F. van der Steen (2013). Severe damage to feet, peri-anal region, udders and teats caused by the ticks was observed at 47 out of 53 households. The observed damage, infection rates of A. hebraeum and the fact that goats can act as important alternative hosts for cattle ticks underscore the necessity of including goats in tick control programmes designed for cattle at the same locality. The results of this study combined with a previous study by F. van der Steen (2013) and future studies can provide an important insight in the longitudinal and seasonal changes in the relative abundance of Amblyomma tick infestations in relation to the prevalence of heartwater in goats in the area of Mnisi. These insights can be used as a basis for the development of well-targeted tick control programmes."
