title,authors,supervisors,date,language,keywords,program,abstract
"Should I stay or should I go?
Housing pathways of highly educated British-Nepalese 
young adults in London","['Shrestha, N.']","['Liempt, Dr. Ilse van']",2020-10-23T18:00:09Z,en,"['Housing pathways, Transitional Practices, British-Nepalese migrants, Life \nCourse Geographies, Independence, Young Adults, London']",Human Geography,"In numerous western societies, leaving the parental home is seen as a crucial 
element in the life course development of young adults. Transitional practices however vary 
across different populations. Focusing on the city of London, I will investigate the housing 
pathways and transitional practices of highly educated British-Nepalese young adults. Drawing 
on in-depth interviews with 11 highly educated British-Nepalese young adults and 8 British-
Nepalese parents, I will display how these housing pathways are significantly shaped by 
cultural forces and interpersonal relationships. Aiming to contribute to a more inclusive body 
of life course literature, I present how the individual housing decisions of these young adults 
are different from the British norm and more embedded in family structures. Moreover, I 
demonstrate that highly educated British-Nepalese young adults and their parents have 
different opinions on how the idea of independence is defined."
Baroclinic energy conversion as driver for Rossby wave breaking,"['Boosman, W.']","['Delden, A.J. van', 'Baatsen, M.L.J.']",2020-10-22T18:00:15Z,nl,"['Atmospheric dynamics, Rossby waves, Baroclinic instability, Potential temperature, Energy conversion']",Climate Physics,"The topic of extreme weather in the mid-latitudes remains a subject of discussion. The response of Rossby waves (and the jetstream that tracks them) to a warming climate is very uncertain, while this large scale flow is known to be the driver for synoptic weather.
A comprehensive theory on Rossby wave growth and breaking is hard to determine due to its nonlinear nature. This study advocates for the use of vertical velocity relative to isentropic surfaces to describe the conversion of available potential energy into kinetic energy. It is found that large areas of baroclinic energy conversion (BEC) can be found in the mid-latitudes in the middle as well as the upper troposphere. Intense regions of (BEC) can be found along the meridional moving jetstream in the vicinity of relative vorticity minima and maxima, meaning this could play an important role in amplifying Rossby waves. In an Eulerian frame it is found that regions of BEC coincide with jetstreaks. Results from the Lagrangian framework suggest that BEC might be the energy source of the formation or strengthening of jetstreaks."
Demand for high-skilled workers concentrates in large cities,"['Rouwendal, H.']","['Balland, P.A.']",2020-10-23T18:00:09Z,en,"['scale, skills, concentration, cities, vacancies']",Urban and Economic Geography,"Cities are skill magnets. Over the last decades college graduates have sorted themselves in large cities, resulting in growing spatial inequality. But why do high-skilled individuals increasingly move to large cities? This study utilizes online vacancies as a new data source to test the hypothesis that demand for high-skilled workers disproportionately concentrates in large cities. We advance scaling analysis by using the number of jobs instead of population size as scaling measure. Results
strongly confirm our hypothesis. In general, labour demand concentrates in cities, but findings reveal significant differences between low- and high-skilled workers. Spatial concentration of demand in cities increases as skill levels increase. Demand for workers with a master’s degree disproportionally concentrates in larger cities compared to demand for workers with a high school diploma. Findings suggest that the growth of spatial inequality is connected to education and skill-levels."
Creating Remote Situation Awareness of Indoor First Responder Operations using SLAM,"['Smit, B.']","['Verbree, E.', 'Voûte, R.', 'van Oosterom, P.J.M.']",2020-10-27T19:00:19Z,en,['Mapping; Tracking; SLAM; Real-Time; 3D; Situation Awareness; Common Operational Picture; CoP ; First Responders; Fire Brigade; Emergency Management; Spatial Information; HoloLens; Navigable space; Remote; Visualization'],Geographical Information Management and Applications (GIMA),"First responders operate in complex and dynamic environments to mitigate the effects of incidents. To maintain an overview of the operation, they are aided by spatial information to create a Common Operational Picture (COP). Such a COP aids decision making processes by displaying for example unit movements or incident effects, thereby creating situation awareness. Situation awareness exists of three levels: (1) perception, (2) comprehension, and (3) projection. The higher the level is, the better the quality of decisions are, thereby increasing performance. Although spatial data elements prove useful for increasing first responder performance, most services are limited to outdoor uses. Static data sources of buildings such as floor plans or BIM models are often non-existent or unavailable. Furthermore, they do not represent the dynamic nature of first responder operations, in which the situation changes and pathways may be blocked. Therefore, demand exists for dynamic methods of creating indoor situation awareness.

This thesis successfully proposes a novel method to create remote situation awareness in real-time for indoor first responder operation environments. It does so by demonstrating a Proof of Concept (PoC). Required data elements are identified from literature and stakeholder interviews. This directed the PoC in collecting ‘mapping’ and ‘tracking’ data elements within indoor first responder operation environments by using Simultaneous Localization and Mapping (SLAM) algorithms. These data elements are transferred from the indoor environment to a remote operation coordinator, where the data elements are visualized in a comprehensible way to facilitate the remote coordinator with situation awareness.

The PoC is evaluated on reliability, meaning the accuracy, precision and robustness of the system. Reliability is important, as system operators need to know to what extent they can trust the system. First, both mapping and tracking data elements are found to be accurate, representing the real-world well with minimal drift. Second, the detail in which this real-world is represented, also called precision, is rather low, as features appear jagged. Third, the system is robust if certain limitations are respected, as the system was able to work continuously and without notable lag in different indoor environments. A major threat to the robustness of the system is tracking loss, which was found to appear if the explorer is navigating narrow spaces or stairs.

Besides reliability, situation awareness is evaluated. The evaluation is based on stakeholder meetings with safety regions, in which the PoC is demonstrated. We found that collecting and visualizing ‘mapping’ and ‘tracking’ data elements does indeed build situation awareness in a reliable way. The object-oriented visualization method was perceived best, as it enables first responders to easily identify floors, walls, stairs and obstructive objects. Furthermore, the combined presentation of the mapped environment and the first responder poses (position + orientation) was found meaningful, as it enables first responders to comprehend the situation better. Therefore, the second level of SA (comprehension) is reached, which is the extent to which the PoC contributes to the real-time creation of situation awareness in indoor first responder operation environments.

Future research may focus on mitigating the effects of tracking loss, extending the PoC capabilities to multiple devices or devices with another nature, and focusing on extracting continuous navigable space from the mapping elements."
SDSS and the Technical-Communicative Rationale: Communicating Flood Risk Information to Laymen that have Plural Perspectives,"['Venema, N.T.']","['Snel, K.A.W.', 'Geertman, S.C.M.']",2020-10-27T19:00:18Z,en,"['Spatial Decision Support Systems, Flood Risk Management, Cultural Theory of Risk, Spatial Planning']",Geographical Information Management and Applications (GIMA),"This research investigates how a Spatial Decision Support System (SDSS) that is dedicated to communicate flood risk information can be analytically and communicatively supportive for laymen in flood prone areas that have varying preferences for communication methods. To divide residents into groups, the cultural theory of risk is used, by which residents’ perspectives can be classified into fatalist, hierarchist, individualist and egalitarian. Floodlabel.net, a prototype SDSS that aims to inform residents about their personal flood risk, is used as a case. Residents from Zwolle, Venlo and Dordrecht in the Netherlands are interviewed to get insights into the analytical support, communicative support and task-technology fit of floodlabel.net from a resident’s perspective. Since the four groups of cultural theory are mutually exclusive, it is impossible to develop one communication method that appeals all types of residents. However, this research concluded that improvements for floodlabel.net regarding the analytical and communicative support could be beneficial for bringing residents in general and residents from a specific group of cultural theory to action. Yet, a platform such as floodlabel.net should always be assisted by other communication methods for an optimal flood risk communication."
An empirical study examining “Ambidextrous Leadership and Innovative Workplace Behaviors”,"['Fantoul-Perivolioti, A.']","['Ceri-Booms, M.']",2020-10-24T18:00:15Z,en,['innovative workplace behaviors; ambidextrous leadership; follower’s openness to new experiences; follower’s conscientiousness.'],"Social, Health and Organisational Psychology","So far, researchers have attempted to determine the antecedents associated with Innovative Workplace Behaviors (IWBs). Within the organizational context, this kind of behaviors are initiated to a great extent by leaders. The current study investigates whether Ambidextrous Leadership (AL) is a significant leadership style which fosters IWBs of followers. The underlying conditions of particular follower’s personality traits are examined. More specifically, the focus lies on the moderating role of follower’s openness to new experiences and  conscientiousness. The findings of this study highlight how specific moderators enable the relationship between AL and IWBs. A sample of 103 Greek and Dutch employees from different organizational contexts provided evidence that not all of the relationships between the aforementioned variables were proved to be significant. Hence, AL as a leadership style does not necessarily lead to IWBs of followers. Accordingly, limitations and suggestions for future research are provided for this purpose."
"Anchoring, Stress and Gender:  
An Examination of the Effects of Gender and Perceived Stress Level on the Use of Self
Generated Anchors","['Ballard, S.H.A.']","['Heil, L.']",2020-10-24T18:00:17Z,en,[],"Social, Health and Organisational Psychology","Several different explanations have been suggested as the mechanism behind the anchoring 
heuristic. The first to be proposed was anchoring and adjustment, although since its 
introduction it has largely fallen out of favour and has been replaced by theories of selective 
accessibility and attitude change. Despite this, evidence has recently emerged indicating a 
separate mechanism for self-generated anchors when compared to the classic paradigm of 
externally provided anchors. In their case it seems that the anchoring and adjustment 
explanation is applicable, and furthermore that the extent of adjustment could be manipulated 
in experiments by acutely inducing stress. This paper looked at whether this same pattern 
could be found due to everyday variations in perceived stress. In addition, as previous 
research has found women to have greater stress responses and different tendencies in 
decision making, it was investigated whether perceived stress may mediate a relationship 
between gender and adjustment, and whether gender has a direct effect on adjustment. Data 
was gathered via a survey which was distributed using snowball sampling (N = 184) and 
made using the online software Qualtrics. The PSS-10 was used to measure stress levels, and 
five estimation questions prompting the use of self-generated anchors were sourced from 
previous research and used to measure extent of adjustment. None of the proposed 
relationships between gender, stress, and adjustment were found in the data gathered. Further 
research is undoubtedly required to conclusively determine whether this was due to an actual 
absence of effect, or to methodological limitations in the present research."
WHO SHOULD TELL YOU TO VACCINATE? THE ROLE OF THE ​PROVIDER OF INFORMATION ​ IN THE ​ATTITUDE TOWARDS THE CORONA VACCINE ​ : ​NEED FOR CONFORMITY ​ AS A MODERATOR?,"['Roos, N.I. de']","['Heil, L.']",2020-10-24T18:00:17Z,en,[],"Social, Health and Organisational Psychology","In order to control the current Corona pandemic, the Dutch population will have to get vaccinated. New attitudes towards the Corona vaccine will originate, this study focussed on influencing those attitudes. The current research attempts to prove the importance of the ‘provider of information’, examining whether people form a more positive ‘attitude towards the Corona vaccine’ after receiving information from someone of close social proximity versus someone of distant social proximity. In addition, it was tested whether the extent to which someone has the ‘Need for Conformity’ (NfC) plays a role in this. The ‘provider of information’ was determined by means of a manipulation text that randomly assigned the sample into two conditions (friend/family vs. RIVM). Expected was that the participants in the friend/family condition would have a more positive attitude towards the Corona vaccine than the participants in the RIVM condition. Also, it was expected that the reported 'NfC' would positively affect the reported ‘attitude towards the Corona vaccine’. In addition, a moderating effect of 'NfC' on the effect of ‘provider of information’ on ‘attitude towards the Corona vaccine’ was expected, the higher the 'NfC', the stronger the effect of the ‘provider of information’. All hypotheses were rejected in the current study. However, ‘trust in government agencies’ and ‘political orientation’ emerged as significant covariates in the model. In addition, several significant correlations were found and there are a number of exploratory findings. Implications for further research are discussed."
Timing the Level of Citizen Participation in Spatial Planning Processes,"['Loonen, L.C.M.']","['Meijer, Dr. ir. Marlies Meijer MSc']",2020-10-27T19:00:24Z,en,"['citizen participation, spatial planning process, level of participation, timing']",Spatial Planning,"Despite the fact that experience has been gained with participatory planning processes since the collaborative turn in planning theory, planning officials still struggle with the timing and level of participation. This research was set up to contribute to a better understanding of the timing of the level of citizen participation. Citizen participation provides citizens influence on a planning project, but the amount of influence is not always the same. From different sources (Arnstein, 1969; Castell, 2016; Leyenaar, 2009), six levels of participation have been derived that correspond with the amount of influence citizens get in a planning project: information, consultation, advising, dialogue, co-production and co-decision. Furthermore, six phases are distinguished in the participatory planning process: agenda setting, analysis, formulating policy, decision making, implementation and evaluation (Howlett & Giest, 2015; Macintosh, 2004). The level of participation can be different for each phase in a planning process. This raises the question how planning officials decide about timing citizen participation and its level in a participatory planning process.

To answer this question, it was important to first indicate in which phase planning officials apply which level of participation. To gain a deeper understanding why they choose a certain level of participation in each phase, insight was gain  into the considerations planning officials make regarding timing the level of citizen participation. This study qualitatively analyzed the views and considerations of planning officials by interviewing eighteen planning officials that have experience with citizen participation in spatial planning processes. An extensive literature review on citizen participation formed the basis for the semi-structured interviews. Questions were asked on what their experiences are with citizen participation, what their views are on the level of participation in different phases in a planning process and what we can learn from their experiences in terms of timing the level of citizen participation. Besides general questions on their views and opinions on citizen participation, the interviewees were asked to divide points over the different levels of participation in each phase of the planning process. This exercise provided insight into which considerations planning officials make when designing a participatory planning process and how they justify their choices.

Throughout the interviews it became clear that participation in a spatial planning project does not exist of single moments, but can be seen as a participation trajectory alongside and connected to the process of a spatial planning project. Three main trajectories have been distinguished by analyzing the results: trajectory I: increasing influence, trajectory II: consistent average influence and trajectory III: consistent high influence. The first one can be described as a participatory trajectory in which the influence of citizens increases throughout the first three or four phases of a planning process. It seems that first an understanding of the context and a relation with the citizens has to be established, after which more attention is given to actual input. The second mentality resembles a more consistent average influence for citizens throughout the planning process, which is mainly based on the context specificity of spatial planning projects. However higher levels of participation are deemed less suitable, due to the power relations in place. In the third trajectory, higher levels of participation are believed to empower citizens within these power relations and are therefore deemed desirable, if the context allows it.  

However, it remains difficult to provide guidance for the level of participation per phase, due to the context dependency and personal view of the planning officials. It is therefore not possible to establish unambiguously how officials decide about timing the level of citizen participation in a participatory planning process, because the context of the project and personal preferences and reasoning predominate in the decisions they take. In conclusion, this research shows that it is not desirable, perhaps not even possible, to create one clear participation trajectory for all projects. Each project is unique and therefore participation is embedded differently in each project. However, a better understanding of the timing of citizen participation and its level in each phase can contribute to better planning practices. Therefore it is advised to step into the post-collaborative era as described by Castell (2016), in which the potential of participation is still celebrated and utilized, but with a critical look at the level of influence, conditions, forms and outcomes of participatory processes in relation to their context. 

To further improve participation processes, more research is advised. Further research could zoom in on specific scales of spatial planning to deepen the findings of this research. Furthermore, it would be of interest to ask citizens when and how they want to be involved in spatial planning projects. In this research, we have seen the views of planning professionals on the timing and level of citizen participation with all their experiences, but the subject is still inviting citizens to participate. So it would be of value to ask them at which moment in the process they consider their input to be valuable and how they want to be involved. Besides theoretical or practical guidelines, I believe proper evaluations on the participation trajectory would improve the knowledge of planning officials on how to deal with citizen participation, it’s timing and the level of influence they give to citizens throughout the planning process. They would be able to learn more from their experiences when given time to profoundly evaluate the participatory process. With this research and the abovementioned recommendations, contributions are made to better prepare planning officials for the participation requirements that will be obliged in the Dutch Environment and Planning Act."
De speed pedelec: Wie zijn de gebruikers?,"['Salm, M.L.M. van der']","['Lierop, Dr. D.S. van']",2020-10-27T19:00:24Z,nl,"['speed pedelec, speed-pedelec, elektrische fiets, duurzame mobiliteit, Light Electric Vehicles, gebruikerstypen, factor-clusteranalyse']",Human Geography,"Wereldwijd zoeken steden naar oplossingen voor files, luchtverontreiniging en geluidsoverlast
veroorzaakt door auto’s. De speed pedelec, een snelle elektrische fiets met gemotoriseerde
trapondersteuning tot maximaal 45 km/u, kan een belangrijke bijdrage leveren aan een
duurzamer mobiliteitssysteem. Deze studie laat zien dat de speed pedelec leidt tot meer
fietsverplaatsingen, veelal ter vervanging van de auto De speed pedelec is een relatief nieuw
vervoersmiddel en wordt door een kleine, doch snel groeiende groep mensen in Nederland
gebruikt. Het doel van dit onderzoek is om inzicht te krijgen in de gebruikers van de speed
pedelec, hun motieven om de speed pedelec te gebruiken en de belemmeringen die zij ervaren.
De onderzoeksvraag luidt:
Wie zijn gebruikers van de speed pedelec, wat zijn hun motieven en wat betekent dit voor
toekomstig beleid in Nederland?
De groep gebruikers wordt in segmenten opgedeeld op basis van hun motieven en
belemmeringen. De segmenten geven informatie over de heterogeniteit van de gebruikersgroep:
het laat zien dat de groep gebruikers divers is en uit verschillende typen rijders bestaat met elk
hun eigen behoeften. Deze kennis kan worden gebruikt om de speed pedelec een integraal
onderdeel te maken van het vervoersbeleid in Nederland.
Onder Nederlandse speed pedelec rijders is een enquête uitgezet met vragen over de fysieke
omgeving, sociaal-demografische factoren, persoonlijk attitudes en de sociale omgeving. In de
literatuur is bewezen dat deze vier dimensies van invloed zijn op fietsgedrag en daarom worden
deze dimensies gebruikt om een multi-dimensionale segmentatie van speed pedelec-gebruikers
te maken. De uitkomsten van de enquête vormen de invoer voor een statistische analyse die
gebruik maakt van een factoranalyse, gevolgd door een clusteranalyse. De analyse onthult vier
gebruikersgroepen: fanatieke rijders, efficiënte rijders, bezorgde rijders en relaxte rijders. De
vier groepen verschillen significant in meningen en gedrag De vier typen speed pedelec-rijders
hebben uiteenlopende meningen over gezondheid en buiten zijn, persoonlijke mobiliteit,
competitiviteit, het negatieve imago bij andere weggebruikers en de mate van identificatie met
de speed pedelec. Het verschil in fietsgedrag betreft de doeleinden waar de speed pedelec voor
wordt gebruikt, de fietsfrequentie in de herfst en winter en de gemiddelde rijsnelheid. Naast de
verschillen zijn er ook overeenkomsten tussen de gebruikersgroepen. De meeste gebruikers
vinden de infrastructuur op hun route onvoldoende ontwikkeld voor de speed pedelec en zijn
ontevreden over de verkeerswetgeving voor speed pedelecs.
De kennis over de verschillende typen speed pedelec rijders kan door beleidsmakers gebruikt
worden om hun beleid beter af te stemmen op de wensen van de verschillende typen gebruikers.
Het is aan te bevelen de huidige verkeerswetgeving aan te passen aan de behoeften van de
verschillende typen rijders en keuzevrijheid te introduceren: rijden op de rijbaan tussen de
auto’s of met aangepaste snelheid op het fietspad. Voor efficiënt gebruik van de speed pedelec
zijn doorgaande routes van huis tot werkplek, gecombineerd met veilige stalling essentieel.
Informatiecampagnes kunnen helpen om het negatieve imago van de speed pedelec bij andere
weggebruikers te verminderen en laagdrempelige testmogelijkheden kunnen het brede publiek
het gemak van de speed pedelec laten ervaren."
