title,authors,supervisors,date,language,keywords,program,abstract
Facebook or Studybook,"['Wied, D.E. de']","['Werning, S.']",2016-11-11T18:00:55Z,en,"['Facebook, Students, Social Network, Education, Online Collaboration, Academic use of Facebook, How students use Facebook, How students perceive Blackboard']",Liberal Arts and Sciences,"This exploratory qualitative research explores, through means of semi-structured interviews, how seven bachelor and seven master students apply Facebook in their academic experience. Results indicate that master students receive more academic benefits from the platform, citing reasons such as increased communication and collaboration, but the majority of students was generally positive about the influence Facebook had on their academic lives. However, the small sample size and selection process make it difficult to form conclusions."
'The religious shift',"['Kok, C.J.A.M.']","['Rijpma, A.']",2016-11-11T18:00:53Z,nl,"['Nederlandse industrie, religie, verschuivingen']",Taal- en cultuurstudies,Een onderzoek naar de religieuze verschuivingen binnen de kerkelijke stromingen ten gevolge van urbanisatie tijdens de industriële periode in Nederland.
De Europese Unie in het aardrijkskundeonderwijs?!,"['Diepeveen, S.A.D.']","['Paul, L.P.']",2016-11-25T18:00:41Z,nl,[],Geografie: educatie en communicatie,"Summary

This thesis focuses on the European Union in the subject of geography. The study aims to give an insight into different points of view within the field of geography education in the Netherlands regarding the EU. To answer the research question, two different kinds of research methods were used, namely a content analysis and interviews.

The research question: How, and to what extent do geography teachers bring attention to the European Union in geography lessons?

Firstly, a theoretical framework is explored. This outlines the existing knowledge of ‘the European Union in geography education’ and ‘the education setting’. These theories are used as a framework for the content analysis of the digital learning materials (for age 12-15 years) produced by the European Union. They are also used in compiling the questionnaire list for the interviews conducted with the ‘Nationaal Expertisecentrum Leerplanontwikkeling’ (SLO), Koninklijk Aardrijkskundig Genootschap (KNAG), ‘de Onderwijsraad’, geography method writers and publishers, geography teacher educators, and geography teachers.

The different parties in this study are aware of the importance of the role of the European Union in the subject of geography. As students growing up in a European context, pupils must be aware of the role of the EU. The SLO and geography teachers question the reason for the subject being removed from school exams, as they believe the EU should be addressed in the curriculum. These different parties see new opportunities for the European Union to be a part of geography education in addressing themes such as critical citizenship, debate, ‘the culture of Europe’ and ‘the future of the European Union’.

The learning materials produced by the European Union contain geographical elements, such as, ‘human-nature’, ‘relations between areas’ and ‘genesis and development’, and therefore could be used in geography lessons. However, the quality of the materials is very poor. The materials are a set of unstructured lessons; no didactical advice is provided for teachers, they contain a lot of different materials, and are not written for pupils aged 12-15. The material is also very positive about the EU and provides no critical insight for students or teachers. In addition, the materials don’t address current and interesting themes such as migration policy, bureaucratic policy of the EU. According to the interviews conducted with geography teachers, these themes are interesting to teach.

Geography teachers were found to give importance to the European Union during their lessons. At lower levels of secondary education, more attention is given to the subject, whereas less is given at upper levels. Teachers have more opportunities to discuss current EU topics at lower levels than at upper levels of secondary education. At upper secondary level, teachers are bound to the exam curriculum. In the havo, the EU’s agriculture policy is addressed. Teachers found this an uninteresting subject regarding the EU, citing other themes such as migration and ‘the future of the European Union’ as much more interesting items to discuss in class.

Interviews revealed that geography teachers strictly follow set subject methods, and use these as lesson plans throughout the school year. Method writers, however, are given much more freedom, and are only bound by rules from the publishers based on didactical and prize principles.

Teachers are aware of the importance of the European Union and discussed the pros and cons of the EU during their lessons. They reported detecting a negative image of the EU in the Netherlands. Therefore, their task is to present pupils with the positive aspects of the EU in order to give their students a balanced and nuanced viewpoint."
Voor je buurt of voor jezelf? Een onderzoek naar de processen van digitale in- en uitsluiting op civic crowdfundingplatform Voor je Buurt.,"['Bruijn, M.K. de']","['Hoofd, dr. I.M.']",2016-12-06T18:00:32Z,nl,"['civic crowdfunding, digitale vaardigheden, internetvaardigheden, digital divide, digitale ongelijkheid, sociale ongelijkheid']",Nieuwe media en digitale cultuur,"Voor je Buurt is een civic crowdfundingplatform dat met meerdere gemeenten en organisaties in Nederland samenwerkt en een plek biedt waar burgers worden ondersteund in het realiseren van initiatieven met een lokale impact. Op dit digitale platform kunnen burgers campagne voeren en elkaar om financiële ondersteuning vragen voor de uitvoering van een project. Iedereen mag meedoen, maar de vraag is of iedereen ook kan meedoen. Met de opkomst van de nieuwe informatie- en communicatietechnologie (ICT) is er namelijk een nieuw soort ongelijkheid in de samenleving ontstaan, de digitale ongelijkheid, ook wel digital divide genoemd. Deze ongelijkheid betreft een kloof tussen de zogeheten haves en have-nots van toegang tot ICT en de digitale vaardigheden voor het gebruik van die technologieën. Met het ontstaan van deze kloof dreigen de mensen die gevoelig zijn voor sociale uitsluiting nog verder achtergesteld te raken, terwijl de mensen met een sterke positie in de maatschappij een nog grotere voorsprong krijgen. 

Deze thesis bekijkt aan de hand van digitale vaardigheden en het sociaal, economisch en cultureel kapitaal welke processen van digitale in- en uitsluiting zich voordoen op Voor je Buurt om een uitspraak te doen over de vraag of dit platform alleen die mensen dient die zich in sterke posities bevinden. Met name de reeds bevoordeelde mensen, met een groot sociaal, economisch en cultureel kapitaal en de benodigde internetvaardigheden, hebben de capaciteiten om dit platform in te zetten. Zij kunnen Voor je Buurt gebruiken om de eigen positie te versterken, terwijl de sociaal uitgesloten groepen met minder grote kapitalen en minder internetvaardigheden, die mogelijkheid niet hebben. Hoewel het platform wel moeite doet om de gebruikers zoveel mogelijk te ondersteunen bij het opzetten van een project en het uitvoeren van een succesvolle campagne, zorgt dit er niet voor dat werkelijk iedereen gebruik kan maken van Voor je Buurt."
Een (bitter) zoete toekomst? Onderzoek naar de geografische effecten van de liberalisering van de Europese suikersector,"['Oude Lenferink, R.E.']","['van Grunsven, L']",2015-09-21T17:01:47Z,nl,"['Suikersector, liberalisering, GLB EU']",Economische geografie,
"De deeleconomie in het Verenigd Koninkrijk: Een onderzoek naar de factoren die het ontstaan van de deeleconomie beïnvloeden en de ruimtelijke spreiding van de
deeleconomie in het Verenigd Koninkrijk","['Mulder, M.']","['Smit, M']",2015-09-21T17:01:58Z,nl,"['Verenigd Koninkrijk, Nederland, deeleconomie, het ontstaan, veranderde technologische, sociale en economische omstandigheden, definiëring, ruimtelijke spreiding, clustering, overheidsregulering']",Economische geografie,"Het aanbieden van spullen en diensten via online platforms, waardoor consumenten elkaar gebruik laten maken van hun onderbenutte consumptiegoederen is een wereldwijd opkomend economisch verschijnsel. Ook in het Verenigd Koninkrijk groeit de deeleconomie snel. De deeleconomie is een snelgroeiend fenomeen, maar weinig is bekend over de factoren die van invloed zijn op het ontstaan van de deeleconomie en welke demografische groepen en op welke geografische locaties het meeste participeren in de deeleconomie. Vandaar dat deze studie ingaat op die thematiek. Ten eerste is een literatuurstudie gedaan, die heeft geresulteerd in een overzicht van verschillende definities en vormen van de deeleconomie, factoren die het ontstaan van de deeleconomie beïnvloeden, locatiespecifieke kenmerken die van invloed kunnen zijn op het ontstaan van participatie en de invloed van beleid en regulering. Uit het empirische onderzoek blijkt dat het vormen van een definitie van de deeleconomie een lastig proces is geweest in het Verenigd Koninkrijk en Nederland,omdat een definitie zowel alles moet bevatten maar ook rekening moet houden met het feit dat de deeleconomie groeit, verandert en divers is. Deze studie bevestigt dat veranderde technologische, sociale- en economische factoren van invloed zijn op het ontstaan van de deeleconomie.De meest genoemde factor is internettechnologie. Nabijheid en netwerken zijn van belang voor het ontstaan en de ontwikkeling van bedrijven. Bij de deeleconomie speelt enerzijds geografische nabijheid geen rol voor bedrijven die opereren op internationaal niveau. Zij werken wereldwijd samen met partners en communiceren met gebruikers via internet. Echter speelt geografische nabijheid wel een rol bij bedrijven waar men op lokaal niveau producten en/of diensten uitwisselt. Een genuanceerd verschil blijkt te bestaan wanneer naar het gebruik van de deeleconomie tussen stedelijke en rurale gebieden, tussen Noord- Engeland, de Midlands en Zuid- Engeland en tussen de twaalf bestuurlijk erkende regio’s wordt gekeken Uit dit empirische onderzoek is gebleken dat overheden in het Verenigd Koninkrijk en in Nederland stimulerend beleid voeren ten aanzien van de deeleconomie. Beleidsaanbevelingen zijn eigen participatie aan de deeleconomie, stimulerende en beperkende wet- en regelgeving en eigen bevolking stimuleren."
Duurzame inzetbaarheid: De relatie tussen in staat gesteld worden en bereid zijn om de eigen inzetbaarheid te verhogen.,"['Raaij, R. van']","['Loyens, K.M.']",2017-01-30T18:39:51Z,nl,"['duurzame ontwikkeling, een leven lang leren, employability, fit, misfit, zelfontplooiing, zelfontwikkeling,']","Organisaties, verandering en management","Continue leren en het ontwikkelen van kennis en nieuwe vaardigheden is binnen de huidige ‘kenniseconomie’ steeds belangrijker. Het sleutelbegrip binnen dit onderzoek is ‘duurzame inzetbaarheid’. In dit onderzoek staat de inzetbaarheid van vaste medewerkers binnen HEINEKEN Nederland Supply centraal. Dit onderzoek richt zich op de vraag in hoeverre de persoonlijke behoeften van medewerkers met betrekking tot zelfontwikkeling en zelfontplooiing aansluiten bij de initiatieven die de organisatie biedt om dit te stimuleren.
Uit de resultaten van dit onderzoek blijkt dat er in een bepaalde mate spraken is van een misfit tussen de persoonlijke behoeften van medewerkers en de initiatieven die de organisatie aanbiedt voor het stimuleren van duurzame inzetbaarheid. Medewerkers beschrijven een aantal ervaren belemmeringen die volgens hen de ontwikkeling van hun inzetbaarheid in de weg staan. Om die reden worden er in dit onderzoek een aantal aanbevelingen gegeven voor het stimuleren van een werkcontext waarin duurzame inzetbaarheid in meerdere mate gestimuleerd wordt."
THE DISPLEASURES OF HYBRIDITY. A CRITICAL APPROACH TO CINEMA BY AND ABOUT PEOPLE WHO MIGRATED FROM THE REGIONS OF TURKEY AND NORTHERN KURDISTAN TO GERMANY,"['Dagci, F.E.']","['Quinan, C.']",2015-09-04T17:00:39Z,en_US,"['Cinema, migration, diaspora, representation, image, metaphor, real, postcolonial theory']",GEMMA: Master degree in Women's and Gender studies,"The thesis provides a critical perspective onto cinema by/about people who migrated from Turkey and Northern Kurdistan to Germany and their descendants – the post-migrants.
As the topic deals with issues of cinema, I first discuss the virtual-real character of images with Slavoj Žižek's take on the Lacanian triad, the imaginary, the symbolic and the real. This leads me to theorize the virtual character of power to underscore that the production of images are a key factor in the creation of European hegemony. I then hint to the danger of victimizing (post-) migrants in the global North as solely located at the margins, which obscures moments of possible complicity in hegemonic forces.
In my analysis of current academic literature on the cinema under consideration, I found a predominant teleological narrative of progress to freedom and self-re(-)presentation, which is a frame that re(-)produces colonial concepts of time and development. Despite that more recently produced films are widely theorized to resist the hegemonic notion of monocultural nationality through a celebration of hybridity, I show that this can also be understood as a contribution to the 'ethnic' branding and a re(-)shaping of European virtual power.
In the analysis section, a critical examination of Fatih Akın's film Im Juli (2000) in contrast with Yüksel Yavuz's Kleine Freiheit (2003) provides an alternative to the unquestioned application of the myth of equal mobility in Europe. By applying conceptual metaphor theory to Hark Bohm's film Yasemin (1988) and Akın's Crossing the Bridge (2005) I then contrast a multicultural with a feminist decolonial notion of the bridge-metaphor. Finally, I provide a counter-reading of cinematic history in making continuities of Orientalist narratives on (post-)migrant femininities and masculinities visible. The critical economic analysis of discourses on (post-)migrants offers an unconventional reading together of cinematic images and German labor market and citizenship policies.The thesis provides a critical perspective onto cinema by/about people who migrated from Turkey and Northern Kurdistan to Germany and their descendants – the post-migrants.
As the topic deals with issues of cinema, I first discuss the virtual-real character of images with Slavoj Žižek's take on the Lacanian triad, the imaginary, the symbolic and the real. This leads me to theorize the virtual character of power to underscore that the production of images are a key factor in the creation of European hegemony. I then hint to the danger of victimizing (post-)migrants in the global North as solely located at the margins, which obscures moments of possible complicity in hegemonic forces.
In my analysis of current academic literature on the cinema under consideration, I found a predominant teleological narrative of progress to freedom and self-re(-)presentation, which is a frame that re(-)produces colonial concepts of time and development. Despite that more recently produced films are widely theorized to resist the hegemonic notion of monocultural nationality through a celebration of hybridity, I show that this can also be understood as a contribution to the 'ethnic' branding and a re(-)shaping of European virtual power.
In the analysis section, a critical examination of Fatih Akın's film Im Juli (2000) in contrast with Yüksel Yavuz's Kleine Freiheit (2003) provides an alternative to the unquestioned application of the myth of equal mobility in Europe. By applying conceptual metaphor theory to Hark Bohm's film Yasemin (1988) and Akın's Crossing the Bridge (2005) I then contrast a multicultural with a feminist decolonial notion of the bridge-metaphor. Finally, I provide a counter-reading of cinematic history in making continuities of Orientalist narratives on (post-)migrant femininities and masculinities visible. The critical economic analysis of discourses on (post-)migrants offers an unconventional reading together of cinematic images and German labor market and citizenship policies."
Samen sterker staan: de kracht van het verband. Een onderzoek naar de ingevoegde episodes in de Wrake van Ragisel,"['Schoten, P.C. van']","['Besamusca, A.A.M.']",2015-09-16T17:01:11Z,nl,"['Wrake van Ragisel, Walewein, Lancelotcompilatie, La Vengeance Raguidel']",Nederlandse taal en cultuur,
Een cognitief-psychologisch perspectief op Davidsons opvatting van wilszwakte,"['Horsman, S.']","['Kalis, A.']",2015-09-04T17:00:40Z,nl,[],Liberal Arts and Sciences,
