title,authors,supervisors,date,language,keywords,program,abstract
"Spanglish, swearing and slang: Translating Junot Díaz’s “Fiesta 1980”","['Oosterveer, N.A.J.']","['Kosters, O.R.']",2016-11-07T18:00:25Z,en,"['Translation, Translation Studies, Spanglish, Swearing, Slang, Junot Díaz, Multilingualism']",Vertalen,"This thesis explores three elements that can cause translation problems when trying to translate the works of Dominican-American author Junot Díaz: Spanglish (the mixture of Spanish and English), swearing and slang. These elements are studied in depth in the theoretical framework, both as phenomena as such and, as far as possible, as translation problems. The theoretical knowledge is then applied in the analysis of one of Díaz’s short stories, “Fiesta 1980”. Several solutions for the translation problems discovered in the analysis are considered in a separate chapter. The insights acquired by the reflective texts are then used to create a Dutch annotated translation of “Fiesta 1980”."
The Trade-off between Real-world and Simulation Scenario-based Training in the Dutch Navy,"['Spelt, H.A.A.']","['Binsch, O', 'Schutte, I']",2016-11-30T18:00:41Z,en,"['Psychophysiology; stress; arousal, simulation scenario-based training, real-world scenario-based training, Royal Netherlands Navy, cognitive appraisal, state anxiety']",Toegepaste cognitieve psychologie,"Dealing with stressful situations is an essential skill in military actions, since high levels of stress-arousal result in emotional, cognitive and/or physiological stress arousal and often impair performances. In the Navy, scenario-based training (SBT) is used to reduce the negative effects of stress. However, it remains challenging to adapt these trainingscenarios to real-life events. This study investigates the trade-off between real-world SBT and simulation SBT in Navy officer trainees by means of stress-related arousal, namely cognitive appraisal, heart rate and state anxiety, and influences of environmental factors on motion sickness, sleep quality, daily load, difficulty of the task and length of stressortime in both tasks. We expected both scenarios to induce stress-related arousal, but more stress-related arousal in the real-world SBT than in the simulation SBT. Results revealed that both SBTs evoked anxiety. Participants perceived both SBTs to cost the same amount of effort; however the weather and other shipping appear to be more impeding during the simulation SBT. Furthermore, findings indicate more motion-sickness and more/longer stressors in the real-world SBT. Although the scenarios differ significantly, results show equivalent heart rates and cognitive appraisals. These findings indicate that SBTs indeed can be seen as motivated-performance situations evoking stress-related arousal  and there is a trade-off between the two SBTs arising from task complexity and environmental factors."
A comparison study between 2 VR interviews and a real interview,"['Martodihardjo, Y.A.V.']","['van der Smagt, M', 'Stuit, S']",2016-11-30T18:00:40Z,en,"['Vritual Reality, Embodied conversational agent, HMD, interview, verbal behavior']",Toegepaste cognitieve psychologie,"A Dutch tech company, Ordina, was developing a VR training application for job interviewees. By order of that company, we were firstly requested to find the best medium to present the application, a head-mounted display (HMD) or a Desktop monitor. The best medium, in this case, elicits the highest perceived immersion. To find the best medium we conducted a job interview under three different conditions during the development of the application. The three conditions were the Desktop condition, the HMD condition, and the real life control condition. The first factor that differed across all conditions was the presentation method. To measure the perceived immersion of the participants we used the Slater-Usoh-Steed Questionnaire and the Presence Questionnaire. We expected that the Real condition had the highest perceived immersion, followed by the HMD condition with the Desktop condition being the lowest. In contrast to our expectation, the results from the questionnaires showed that participants had an equally high perceived immersion in the Real and HMD condition. However, as expected, it also revealed that the Desktop condition had the lowest perceived immersion. Secondly, the company requested that we create a conversational partner who was able to elicit human-like verbal behavior in participants. To see if our conversational partner could achieve this, we analyzed the verbal behavior from the job interviews mentioned above. The second factor that differed was the conversational partner. This partner was an embodied conversational agent in the HMD and Desktop version or a real human in the real version. To measure the verbal behavior of the participants, we used the participants’ total words spoken, words longer than six letters, disfluencies, and types. We expected the highest scores on all verbal behavior variables for the real interview. Besides, we expected the HMD and Desktop to have the same scores on the verbal behavior variables. The results from the verbal behavior variables showed that the Real condition indeed had the highest scores. As expected, the results also showed that the Desktop and HMD versions had the same scores. We advise investing most resources in developing the conversational agent with the primary focus on natural language processing. The reason for this is that the verbal behavior variables indicated that participants in both the HMD and Desktop version did not behave similarly to the Real condition. Participants' behavior might resemble real conversations more by developing the natural language processing of the application."
Roodlichtnegatie door langzaam verkeer bij bruggen,"['Rietkerk, G.J.']","['Donker, S']",2016-11-30T18:00:41Z,nl,['Roodlichtnegatie; fietsers; voetgangers; bruggen; factoren; aandacht; interventie; bebording'],Toegepaste cognitieve psychologie,"Uit onderzoek blijkt dat roodlichtnegatie bij bruggen voor komt in ongeveer een derde van de gevallen. Verschillende factoren zijn van invloed op roodlichtnegatie, waaronder geslacht, leeftijd, weersomstandigheden en het gedrag van overige weggebruikers. Ook aandacht kan van invloed zijn op de waarneming van een weggebruiker, en daarmee wellicht op roodlichtnegatie. Huidig onderzoek is in twee studies opgesplitst waarin roodlichtnegatie met behulp van camerabeelden is geanalyseerd. In studie I is onderzocht wat de mate is van roodlichtnegatie bij een brug in Nederland, welke factoren hier van invloed op zijn en hoe groot de proportie bewuste roodrijders is. In studie II is middels voor- en nameting gekeken of verplichte borden, waarmee geïmpliceerd wordt om te stoppen voor de slagbomen, zorgen voor minder roodlichtnegatie. Uit de eerste studie blijkt dat 31% van de weggebruikers het rode licht negeert, waarvan minimaal drie op de vijf weggebruikers dit bewust doet. Logistische regressieanalyse toont aan dat de kans op roodlichtnegatie groter is voor mannen, voor jongeren, op maandag t/m vrijdag en wanneer andere weggebruikers het rode licht negeren. Daarnaast verkleint de kans op roodlichtnegatie naarmate de tijd dat het licht brandt verstrijkt. De tweede studie toont aan dat roodlichtnegatie niet verschilt na het plaatsen van de borden. Een nadere analyse wees echter uit dat er, na controle voor overige variabelen, een grotere kans is op roodlichtnegatie in de nameting ten opzichte van studie I. Dit verschil is niet gevonden tussen de voormeting en studie I. Geconcludeerd kan worden dat roodlichtnegatie ook bij bruggen veel voor komt en dat factoren overeenkomen met bestaande literatuur. Hoewel nader onderzoek dit moet uitwijzen, lijkt de invloed van de verplichte borden negatief te zijn en voor meer roodlichtnegatie te zorgen."
Fail to notice or distracted? An emperical study of hazard perception among adolescents.,"['Geus, E. de']","['Janssen, C', 'Donker, S']",2016-11-30T18:00:38Z,en,['Adolescent cyclists; hazard percpetion; distraction; eye tracking'],Toegepaste cognitieve psychologie,"This study examined the difference in hazard perception and visual search between adolescent and adult cyclists, as well as the impact of distraction hereon. This because previous car research showed that young-inexperiened drivers compared to adult-experienced drivers, are worse in hazard perception and scan traffic less widely. Previous research also showed that visual search of car drivers is impaired by distraction. In this study, adult and adolescent cyclists completed a hazard perception test, which consisted of traffic videos from the perspective of a cyclist, in a control and distraction condition. Participants were asked to press a button whenever they thought a situation was hazardous, eye movements were analyzed using an eye tracker. Results showed that overall, adults pressed the button more often during the hazard perception test than adolescents. Besides that, in the control condition, adults pressed the button more for hazardous situations and therefore scored higher on this aspect of the test than adolescents. There was no difference between age groups in terms of fixations on hazardous situations. However, there was an effect of distraction, when distracted by a secondary task, both groups fixated less in hazardous areas. Surprisingly, results of visual search showed that in the distraction condition adolescents scanned the videos more broadly from side to side compared to adults, in the control condition no difference emerged. The results suggest that on some points, adolescents have poorer hazard perception skills than adults and that distraction has an impact on hazard perception of both groups. Limitations and implications are discussed."
Sleep and its effect on food related self-control,"['Hooijdonk, I.E.M. van']","['Benjamins, J', 'Hogendoorn, R']",2016-11-30T18:00:39Z,en,['Sleep; Sleep deprivation; Food choices; Self-control.'],Toegepaste cognitieve psychologie,"During the last decades the obesity rate has grown dramatically. That is why a lot of research has been done on possible causes. One such plausible link has been found in sleep deprivation. Sleep deprivation has been linked to an impaired prefrontal cortex (PFC) and executive functioning, of which self-control is an important part. This is why the main purpose of this study was to investigate the effect of sleep on food-related self-control. The manipulation of sleep was controlled by the Munich Chronotype Questionnaire (MCTQ), online sleep diaries, by wearing an actigraph device and through performing the Psychomotor Vigilance Task (PVT). Food choices as well as self-control were measured using a choice task with simultaneous eye-tracking measurements. As expected, no deviations were found in sleep patterns between control and experimental weeks, but reaction times were significantly slower during the wake condition in the experimental week. However, participants chose healthy products more often and rated these also higher in both conditions. No significant effects were found in reaction times of the responses during the choice task between the sleep and wake condition. When dividing the group into restrained and non-restrained eaters, only the non-restrained eaters seemed to be affected by sleep deprivation. These contrasting results strengthen the fact that more research has to be done."
Comparing different sleep diaries with activity tracker data,"['Klein, J. de']","['Benjamins, J', 'Spruijt, S']",2016-11-30T18:00:40Z,en,['TCP; Sleep diary; Slaap dagboek; Actigraphy; Actigrafie'],Toegepaste cognitieve psychologie,"Insomnia is one of the most prevalent sleep disorders, and can have serious mental and physical consequences. Through recent technological and societal developments, new sleep monitoring and treatment methods such as the use of mobile applications are on the rise. As this field is relatively new, this present study aims to compare and evaluate 1) a standardized sleep diary (CSD), 2) a mobile application diary with 3) activity tracker data to assess which one is best suited for use in a mobile setting. Fifteen participants completed each diary for four nights while simultaneously wearing an activity tracker. The findings suggest that both diaries are good at assessing total sleep time, but are inconsistent on other parameters. Nevertheless, we conclude that the CSD performed the best in this scenario. A user experience questionnaire showed that the mobile application diary was rated considerably better and than the CSD however, and so it seems to be well suited for its intended purpose."
When your beer smiles at you,"['Loeffen, E.G.P.']","['Donker, S', 'Stuit, S']",2016-11-30T18:00:40Z,en,['Emotions in packaging design; latent emotions; facial features; emotions in labels'],Toegepaste cognitieve psychologie,"Studies from a wide variety of disciplines have long noted that people tend to attribute human features to nonhuman forms and events. Cartils, a branding and packing design consultancy, was interested in if this phenomenon could be used in packaging design and what influence this would have on the consumers. This study examined the effect of the presence of latent facial features and emotions in packaging design on prominence and appeal. The first part of this study examined which abstract shapes and emotions should be present in label designs, using a search task and a questionnaire. Based on the results, in part two of this study six beer label designs were created, representing a happy, angry and neutral emotion. These design were tested on prominence and appeal, using a three search tasks and a questionnaire, existing of order ranking and interview questions. Results showed to that angry designs stood out the most, but happy designs appealed the most. Further research was recommended to further investigate these effects of emotional packaging, and besides to Cartils was advised to use the methods of the present study for testing label designs in the future."
The effect of hunger status and weight on the preference of food,"['Eykman, M.C.G.']","['Maarseveen, J', 'Keizer, A']",2016-11-30T18:00:38Z,en,['Hunger; Weight; Preference; Food; Satiety'],Toegepaste cognitieve psychologie,"Obesity has become a global problem. One of the most important factors contributing to obesity is eating in the absence of hunger. Eating in the absence of hunger in obese individuals may be caused by an unchanged preference for high-energy foods. The objective of this study was to investigate the effect of hunger/satiation and weight on the preference of food. 136 participants did an online task rating food images on preference. In a sub experiment, 27 participants did the rating task in two conditions; hungry and satiated. Results showed an interaction effect of hunger status and weight on the preference of food. The difference in preference ratings between hunger and satiety is higher in the lighter-weight people and there is only a small difference in preference between hunger and satiety in the heavier-weight people. The sub experiment showed an effect of hunger status on preference. There was also an interaction effect of weight and energy content on preference. Results of this study suggest that both hunger status and weight play an important role in food preference. This could be used to develop a new strategy for reducing and preventing obesity."
Zegt men 'ik' of zegt men 'ich'? - Het verloop van de Uerdinger Linie op Nederlands grondgebied opnieuw uitgelicht,"['Boots, M.']","['Simonovic, M.']",2016-12-09T18:00:30Z,nl,"['taalverandering, Limburgs, Limburg, dialect, isoglosse, dialectologie, taalstatus, Nederlands']",Nederlandse taal en cultuur,"Deze scriptie betreft een onderzoek naar taalverandering wat betreft woordkeuze bij dialectsprekers. Het gaat hier om de linguïstische variatie die door de Uerdinger Linie wordt benadrukt, namelijk het verschil tussen het gebruik van de woorden ik en ich bij dialectsprekers. Schrijnen (1920) heeft de ligging van de Uerdinger Linie in Nederland onderzocht en op de landkaart uitgetekend. In de dorpen en steden ten noorden van deze linie gebruikt men vormen als ik ook of ik ouk wanneer men hun lokale dialect spreekt en in de dorpen en steden ten zuiden van de linie gebruikt men vormen als ich ooch en ich ouch in hun lokale dialect. Hoppenbrouwers (1990) geeft aan dat er de laatste honderdvijftig jaar een heus civilisatieproces in Nederland heeft plaatsgevonden, waar de toegenomen mobiliteit en verstedelijking een centrale rol in hebben gespeeld. In dit onderzoek wordt getoetst of men in het gebied net ten zuiden van de Uerdinger Linie in Nederland, zoals Schrijnen (1920) de linie heeft getrokken, de ich-variant nog in alle generaties wordt gebruikt wanneer men dialect spreekt. Dit gebeurt aan de hand van de volgende hoofdvraag: 
Is de ligging van de Uerdinger Linie, waar deze door Nederland loopt, zoals omschreven in Schrijnen (1920) nog in overeenstemming met het actueel taalgebruik?
 In de hypothese wordt gesteld dat de maatschappelijke veranderingen die volgens Hoppenbrouwers (1990) hebben geleid tot dialectverandering mogelijk ertoe geleid hebben dat de ich-variant in onbruik raakt bij de jongere generaties en er wat betreft de Uerdinger Linie een taalverandering gaande is. 								Er is in het gebied net ten zuiden van de Uerdinger Linie een dialectenquête afgenomen bij in totaal 115 proefpersonen. Het onderzochte gebied is opgedeeld in zes clusters, namelijk: Budel, Maarheeze, Nederweert, Helden-Panningen, Baarlo en Tegelen. De 115 proefpersonen zijn gespreid afkomstig uit alle clusters en er is ook rekening gehouden met de leeftijd, er zijn namelijk vier leeftijdscategorieën gemaakt. Bij alle proefpersonen is onderzocht welke van de twee varianten ze gebruiken en er is een aantal vragen gesteld om mogelijke redenen voor hun taalgebruik vast te leggen. Uit het onderzoek is gebleken dat over het gehele gebied de ik-variant per generatie terrein wint, waardoor het antwoord op de hoofdvraag negatief is. De uitkomsten zijn per cluster verschillend, waardoor de onderzoeker een generalisatie van de resultaten over het gehele gebied heeft uitgesloten. In Nederweert houdt de ich-variant in alle generaties stand, met als voornaamste predictor de invloed van het Weertse stadsdialect (dat zich ook ten zuiden van de Uerdinger Linie begeeft), terwijl dit in de vijf andere clusters niet het geval is. In de Brabantse clusters Budel en Maarheeze lijkt het dialect de grootste verandering door te maken, waarschijnlijk door invloeden van het Nederlands en andere Brabantse dialecten, maar ook door het gebrek aan waarde voor het lokale dialect. In de clusters Baarlo en Tegelen wordt een sterke invloed van het Venlose stadsdialect (dat zich ten noorden van de linie begeeft) als predictor gezien, terwijl er in Helden-Panningen niet één voorspeller bovenuit steekt. In alle clusters lijken andere factoren te zijn die het dialect beïnvloeden, maar over het gehele gebied is er één factor die veel genoemd wordt: de invloed van het Standaardnederlands. De onderzoeker acht voor een definitief oordeel of de positie van de Uerdinger Linie herzien moet worden vervolgonderzoek noodzakelijk, een onderzoek waarin meer proefpersonen worden gebruikt. Ook lijkt het de onderzoeker relevant om een soortgelijk onderzoek uit te voeren in België en Duitsland, de andere twee landen waar de Uerdinger doorheen loopt. Dit om te achterhalen of een eventuele dialectverandering in Nederland op zichzelf staat."
