title,authors,supervisors,date,language,keywords,program,abstract
The impact of a parenting training on parental monitoring in rural Ethiopia,"['Roelandts, L.']","['Garandeau, C.', 'Haan, M. de']",2016-08-02T17:00:28Z,en,['Parenting training; parental monitoring'],Maatschappelijke Opvoedingsvraagstukken,"This study aimed to determine the impact of the pilot of ‘We are Parents’, a parenting training from the Dutch non-profit organization Red een Kind, on parental monitoring. The pilot was conducted in rural Ethiopia and given by local ‘facilitators,’ (i.e., trainers), who were trained by Red een Kind. Parental monitoring is often low in rural Ethiopia; parents often do not know about their children’s whereabouts or activities. In this study, several aspects of parental monitoring were investigated: general monitoring behaviors, monitoring of the social and school life of the child and monitoring related to the risk behaviors of the child. To measure the impact of ‘We are Parents’ on monitoring behaviors of the participants, a mixed method approach was used. A quantitative questionnaire with Likert-scale items was administered to 31 participants before and immediately after the training. Qualitative interviews were held with the facilitators and 10 randomly selected participants after the training. Paired samples t-tests were run to compare pre-training and post-training scores on the three parental monitoring dimensions from the questionnaire. Significant increases in scores in monitoring the social and school life of the child (p= .034) and in monitoring the risk behaviors of the child (p &lt; .001) were found. No significant increase in general monitoring was found (p= .494). In the qualitative interviews, facilitators and participants reported an increase in general monitoring behaviors and an increase in monitoring the social and school life of their children. These findings indicate that ‘We are Parents’ may help improve parental monitoring."
"De literaire oppervlakte. Een computationele benadering van de narratologische
analyse van focalisatie.","['Smeets, R.J.H.']","['Pieterse, S.A.']",2016-08-01T17:00:48Z,nl,"['ideologiekritiek, Digital Humanities, focalisatie, narratologie, AntConc, CATMA, Vijftig tinten grijs, Alleen maar nette mensen, Neerlandistiek, E.L. James, Robert Vuijsje']",Nederlandse letterkunde,
Performance norms and Organizational commitment; Lange werkdagen van medewerkers op de Zuidas.,"['Gruijthuijsen, G.J.D.P.']","['Jette Westerbeek, Anouk Smeekens']",2016-08-01T17:00:50Z,nl,[],Liberal Arts and Sciences,
The Phenomenological Space of Timbre,"['Ceuster, D.M. de']","['Kamp, M.']",2016-08-01T17:00:48Z,en,[],Musicology,
'Publieke' Omroep? De veranderende functie van de publieke omroep in het licht van de publieke sfeer,"['Laarman, E.']","['Vuyk, K.']",2016-08-02T17:01:06Z,nl,"['Publieke omroep, media, hervorming, publieke sfeer, Habermas']",Taal- en cultuurstudies,"De afgelopen jaren is er door de overheid en de publieke omroepen fel gedebatteerd over hoe de Nederlandse publieke omroep eruit zou moeten zien. Bepaalde politieke partijen zijn voorstander van een 'complementaire' publieke omroep, die alleen dat biedt dat de commerciële links laat liggen. Andere partijen en de omroepverenigingen zijn van mening dat dit de doodsteek betekent voor het omroepbestel en willen een breed aanbod waarmee de hele samenleving kan worden bereikt.

Om dit debat wat duiding te geven ga ik in op het nut van een publieke omroep vanuit de filosofische theorie van de publieke sfeer, oftewel: publieke media zijn belangrijk omdat ze een platform bieden waarop een breed scala aan meningen kan worden gedeeld, waardoor gebruikers zelf een mening kunnen vormen en zodoende beter voorbereid kunnen deelnemen aan het publieke debat. Aan de hand van deze theorie analyseer ik de dialoog die plaatsvond tussen regering, NPO en de Raad voor Cultuur naar aanleiding van de nieuwe concessieperiode 2016-2020. Ook laat ik aan de hand van de visie van Omroep MAX zien dat niet het gehele omroepbestel eensgezind is.

Aan de hand van mijn analyse concludeer ik dat de visie van de Raad voor Cultuur het dichts bij de wetenschappelijke theorie ligt, op de voet gevolgd door die van de NPO. De regering laat echter in haar correspondentie belangrijke aspecten van de publieke sfeer achterwege, die mogelijk zijn te verklaren vanuit de politieke kleur van het huidige kabinet Rutte II. Tot slot ga ik in de discussie in op de toekomst van de publieke sfeer indien de publieke omroep niet genoeg met haar tijd mee gaat."
"Het probleem van het stotteren. Geschiedenis van een spraakafwijking in Nederland, 1900-1980.","['Mets, F.D.']","['Ruberg, Willemijn']",2016-08-02T17:01:07Z,nl,"['stuttering, speech therapy, psychiatry, expertise, disability studies, the Other, impairment.']",Cultuurgeschiedenis,"In this thesis I’ve researched the way stuttering was seen by speech therapists and psychiatrists in the Netherlands during the twentieth century and the way they thought about how it should be treated. First I point out important developments in the history of medicine and psychiatry, after which I connect these to the most dominant theories from Europe and the USA on the causes and treatment of stuttering during the ages, with special attention to the nineteenth and twentieth century. This shows that there has been an ongoing scientific debate about whether stuttering is a physical or a psychological speech disorder. After that I turn my attention to the field of speech therapy in the Netherlands, starting at the early twentieth century. Most foreign theories can be seen in the Dutch practices as well. During the 1930’s and after World War II, the debate changed. Speech therapists started to realise that there is not one definitive answer to ‘the problem of stuttering’, but that the only factor of vital importance is the personality of the speech therapist himself.
I focus in this thesis on theories, not on practices, but I also show the way in which speech pathology in the Netherlands became an independent profession, sharing the stutterer with the psychiatrist. The last part of this thesis deals with the stutterer as seen from the point of the disability studies, as ‘the Other’. I argue that stutterers were thought to be disabled and therefore disadvantaged on the labour market. The founding of special schools for speech flawed children is an important example of this. I also state that, in line with the disability studies, that stuttering is a speech disorder when there is a norm that sees fluent speech as ‘normal speech’. The stutterer has to conform to that norm, which creates the opportunity for the speech therapist to come to the fore as an expert."
Leeshandelingen in het voortgezet onderwijs. Een onderzoek naar de invloed van het toepassen van leeshandelingen op resultaat.,"['Verkade, C.P.']","['Halsema-Land, J.F.H']",2016-08-02T17:01:05Z,nl,"['Leeshandelingen, instructie, interesse, sleutelfragmenten, scharnierwoorden']",Communicatie- en informatiewetenschappen,"In dit onderzoek wordt nagegaan of het toepassen van leeshandelingen tijdens het maken van een Nederlands examentekst van invloed zijn op resultaat. Ook is er nagegaan of de mate van interesse van invloed is op het effect van leeshandelingen. Aan de hand van een corpusanalyse wordt onderzocht welke van de leeshandelingen koppen snellen, begin-einde-alinea, sleutelfragmenten en scharnierwoorden het meest voorkomen in de lesmethode Nieuw Nederlands en de eindexamens van 2015 en het eerste blok van 2016. De leeshandelingen die behoren tot de leesstrategie intensief lezen, sleutelfragmenten en scharnierwoorden, komen het vaakst voor in zowel de lesmethode als in de examens. De resultaten van de corpusanalyse zijn toen verwerkt in een instructie die informatie bevat over hoe een scholier de leeshandelingen correct moet toepassen. Aan de hand van een experiment onder 76 scholieren uit leerjaar vijf van het vwo blijkt dat er een significant beter resultaat wordt gehaald bij vragen over sleutelfragmenten door scholieren met een instructie over leeshandelingen. De mate van interesse van een scholier blijkt niet van invloed te zijn op het effect van leeshandelingen.  Een suggesties voor vervolgonderzoek is het toepassen van tijdsdruk aan het experiment om de setting zo realistisch mogelijk te maken."
"Adam de la Halle’s Monophonic Songs Revisited: The Reference to Dedalus in ""Helas! Il n’est mais nus qui aint""","['Boogaard, L.H.M. van den']","['Marinescu, R.C.I.']",2016-08-02T17:01:08Z,en_US,"['Adam de la Halle, monophonic song, Dedalus, Icarus, late medieval song tradition, authorial persona, trouvère']",Muziekwetenschap,"This thesis shows that Adam de la Halle’s monophonic songs have unjustly been overlooked in musicological scholarship so far and should be (re)considered in the context of the late-medieval French song tradition. In demonstrating this, Adam’s monophonic song “Helas! Il n’est mais nus qui aint” is presented as a case study. Although this late thirteenth-century song refers to the myth of Dedalus, musicologists have focused exclusively on how this myth is referred to in four late fourteenth-century ballades and have never taken Adam’s song into account. Yet, my analysis of the text-music relationships in “Helas! Il n’est mais nus qui aint” shows that the reference to Dedalus and Icarus shapes this entire song and effectively contributes to the understanding of Adam’s authorial persona as a particularly well-educated cleric-trouvère, and of how Adam's contemporaries and successors perceived his oeuvre."
Cultuureducatie - Cultuurcoördinatie. Over de rol van de interne cultuurcoördinator in het primair onderwijs.,"['Perk, F.J. van der']","['Vuyk, dr. C.M.']",2016-08-02T17:01:05Z,nl,[],Kunstbeleid en -management,"Een tamelijk recente ontwikkeling in de historiek van cultuureducatie binnen het primair onderwijs is het opleiden van interne cultuurcoördinatoren. In dit beleidsevaluatieonderzoek wordt het huidige cultuurbeleid afgemeten aan de beroepspraktijk van de interne cultuurcoördinator. De cursus Interne Cultuurcoördinator is in 2004 ontwikkeld om de binnenschoolse cultuureducatie in het primair onderwijs te versterken. De interne cultuurcoördinator doet dit door cultuurbeleid vast te leggen voor de school, doorlopende leerlijnen te ontwikkelen voor elke culturele discipline en contacten te onderhouden met diverse netwerken en overige externe partijen. De bijdrage van de interne cultuurcoördinator aan de integratie van cultuur in de dagelijks lespraktijk is dan ook met name te vinden in de ontwikkeling van deze leerlijnen, het maken van lesvoorbeelden en het selecteren van buitenschoolse activiteiten die aansluiten bij de visie van de school. De waarde die door de directie van de school wordt toegekend aan cultuureducatie bepaalt echter hoeveel tijd en ruimte de interne cultuurcoördinator krijgt om zijn/haar taak uit te voeren. Interne cultuurcoördinatoren ervaren tevens vervoer, budget, tijd, het enthousiasmeren van collega-leerkrachten en onzekerheid bij collega-leerkrachten als knelpunten in hun werkzaamheden. Binnenschoolse cultuureducatie is dan ook nog grotendeels leerkrachtafhankelijk."
"Hun vinden van wel, zij van niet. Taalkundigen en docenten VO over hun in subjectpositie.","['Ginkel, E.H.M. van']","['Simonovic, M.']",2016-08-02T17:01:07Z,nl,[],Nederlandse taal en cultuur,"Tegenover het gebruik van hun als onderwerp bestaat een negatieve attitude. Toch wordt het veelvuldig gebruikt in het Nederlands. In dit eindwerkstuk is zowel gekeken naar de bevindingen van taalkundigen wat betreft het succes van ¬hun als onderwerp en naar de opvattingen van docenten Nederlands in het voortgezet onderwijs. Dit is gedaan aan de hand van de volgende onderzoeksvraag: Sluiten de opvattingen van taalkundigen over hun als onderwerp aan bij het onderwijs dat gegeven wordt in het voortgezet onderwijs? Om deze vraag te kunnen beantwoorden, zijn eerst analyses van een aantal taalkundigen besproken. Hieruit kwam naar voren dat hun, in tegenstelling tot zij en ze, enkel naar levende wezens kan verwijzen, dat hun efficiënt is en dat hun als onderwerp in veel dialecten tot de standaardtaal behoort. Om dit te kunnen vergelijken met de opvattingen van docenten Nederlands in het voortgezet onderwijs, is er een enquête gehouden onder die docenten. Hieruit bleek dat aan de ene kant het gebruik van hun in subjectpositie sterk wordt afgekeurd door de docenten, zowel in de klas als erbuiten. Aan de andere kant waren er ook docenten die vinden dat een taal verandert, dus dat hun in subjectpositie op den duur best tot de standaardtaal zou kunnen gaan behoren. Toch waren alle ondervraagde docenten van mening dat hun in subjectpositie in geschreven taal altijd fout is. Een voorzichtige conclusie van dit onderzoek is dan ook dat, wat betreft het gebruik van hun in subjectpositie, de opvattingen van taalkundigen niet aansluiten bij het onderwijs dat gegeven wordt in het voortgezet onderwijs."
