title,authors,supervisors,date,language,keywords,program,abstract
Go with the Flow: Probing the Strongest Magnetic Field in the Universe,"['Hermsen, F.A.W.']","['Snellings, R.J.M.']",2018-07-27T17:00:54Z,en,"['physics, particle physics, nuclear physics, hadrons, mesons, charm quarks, D mesons, flow, directed flow, quarks, gluons, quark-gluon plasma, electromagnetism, monte carlo simulation, simulation, CERN, ALICE, ROOT, LHC, lead, collisions, heavy ions']",Natuur- en Sterrenkunde,"Recent studies have predicted the extreme magnitudes of the electromagnetic fields generated in non-central heavy-ion collisions, as well as the effect they may have on collision-produced charged particles in terms of directed flow. Probing these fields would improve our ability to study the simultaneously produced quark-gluon plasma, a state of matter presumed to be one of the earliest forms in which our Universe existed. In this thesis, we develop two separate toy Monte Carlo simulations in order to predict the future measurability of this directed flow. We focus on √sNN = 5.02 TeV Pb+Pb collisions that are to take place during LHC Runs 2 & 3 at the ALICE experiment. Our results indicate that 30-50% central collisions should be most effective at demonstrating directed flow, from which discovery-level confidence could be obtained during LHC Run 3. Simplifying assumptions may impact the validity of our claims, yet they can still serve as a first-order estimation."
Simulating pathways and beaching effects of plastic originating from the Dutch coast,"['Rijn, J.P. van']","['Sebille, E. van']",2018-07-27T17:00:55Z,en,"['marine debris, beaching, Markov model, ocean circulation']",Natuur- en Sterrenkunde,"In this thesis, we look at the pathways of plastic originating from the Dutch shore and are interested in where this plastic ends up. We use global buoy trajectory observations and model data to construct transition matrices to model the ocean at the surface layer. With these transition matrices, we simulate a plastic tracer distribution over time by means of a Markov model. We also construct a model to simulate beaching effects based on the proximity of tracer to a coast and investigate its effects. It was found that most plastic released from the Dutch coast moves northwards towards the Barents Sea and remains circulating in the gyre formed there, while a considerable portion of plastic moves towards and remains in circulation east of Denmark. When beaching is taken into account, we see that the highest concentration of plastic washed ashore accumulates on the (east) Danish shore, while considerable amounts end up on the Norwegian and Dutch coasts as well. Remarkably, very little plastic washes up on the UK coast.

Since there is little empirical data on the scale of beaching, we vary the intensity of our beaching model to explore how this affects the results. To grasp these variations will allow for easier retroactive calibration of our model as more data on beaching becomes available. It was found that increasing the scaling factor in our model increased the total amount of beaching and showed a slight proportional beaching increase for areas closer to the point of origin of the plastic."
D$^{*+}$ Meson Production in Pb-Pb Collisions at $\sqrt{s_{\text{NN}}}$ = 5.02 TeV in Centrality Class 10-30\% with ALICE at the LHC,"['Verplanke, W.E.A.']","['Grelli, A.', 'Mischke, A.']",2018-07-27T17:00:54Z,en,[],Natuur- en Sterrenkunde,"In this thesis, the systematic uncertainties were studied for the measurements of D$^{*+}$ mesons. This includes raw yield extraction, particle identification (PID), Monte Carlo \textit{p}$_{\text{T}}$ shape, cut variations and B feed-down, evaluated for the D$^{*+}$ analysis in Pb-Pb collisions at $\sqrt{s_{\text{NN}}}$ = 5.02 TeV in centrality class 10-30\% with ALICE in the LHC. This is done for the transverse momentum region  3 \textless \textit{p}$_{\text{T}}$ \textless 50 GeV/\textit{c}. D$^{*+}$ mesons are reconstructed in the hadronic
channel $D^{*+} \longrightarrow D^0 \pi_s^{+} \longrightarrow K^{-}\pi^{+}\pi_s^{+}$ by means of the invariant mass analysis method. A Monte Carlo simulation is performed to check if the data sample collected by the ALICE detector is reliable and to correct for detector inefficiencies. The nuclear modification factor $R_{\mathrm{AA}}$ and the invariant yield d\textit{N}/d\textit{p}$_{\text{T}}$ are calculated and plotted for the \textit{p}$_{\text{T}}$ range, together with the systematics. The $R_{\mathrm{AA}}$ is suppressed roughly 75\% for every \textit{p}$_{\text{T}}$ bin. \textit{p}$_{\text{T}}$ bins [3,4] and [10,12] differ significantly (more than 3$\sigma$) from this suppression, indicating \textit{p}$_{\text{T}}$ dependence. For the $R_{\mathrm{AA}}$, the systematic uncertainties dominate for $p_{\mathrm{T}}$ region 24-50 GeV/\textit{c}. For the d\textit{N}/d\textit{p}$_{\text{T}}$, the systematic uncertainties do not dominate for any \textit{p}$_{\text{T}}$ bin."
Electric-?field-driven ionic transport on the nanoscale,"['Asselt, R. van']","['Roij, R.H.H.G. van', 'Graaf, J. de', 'Werkhoven, B. L.']",2018-07-27T17:00:53Z,en,"['PNPS, conical nanopore, density difference, electric current']",Natuur- en Sterrenkunde,"In this thesis, we study the behaviour of a fluid containing both positive and negative charged ions, when this electrolyte is forced by an external electric fi?eld through a conical nanopore with a negative charged wall, by solving the Poisson-Nernst-Planck-Stokes (PNPS) equations numerically. We fi?nd that an external potential difference over this nanopore causes ionic transport which creates an electric current. We ?find the ion densities, total electric current. velocity and total potential as a function of the potential difference over the nanopore by varying this quantity for two different length scales of the geometry. We consider length scales such that in one of the geometries the Debye layers, caused by the charged pore wall, do not overlap in the pore. In the other geometry, we choose length scales such that these layers overlap in the pore. We ?find that the asymmetry in the geometry causes asymmetries with respect to the potential difference and that the length scale of the geometry has a huge impact on  these, quantitative, asymmetries. Furthermore, we surprisingly find that peaks in the difference between the density of the positively and negatively charged ions do not shift into the pore if we increase the half-angle."
Study of the ground state of the one-dimensional Heisenberg spin-1/2 chain,"['Ruiter, K.R. de']","['Schuricht, D.']",2018-07-27T17:00:52Z,en,"['Heisenberg model, spin-1/2 chain, one-dimensional, Bethe ansatz']",Natuur- en Sterrenkunde,"We discuss the ground state of the Heisenberg spin-1/2 chain in one dimension, considering nearest neighbor interactions. In the thermodynamic limit the energy is calculated analytically in several ways. We start by applying the Bethe ansatz to calculate the exact ground state energy of the XXX Heisenberg model. Next we study small perturbations of the spin anisotropy, the parameter for the interaction in the z-direction for the XXZ model, by applying time-independent perturbation theory. In addition we expand an exact integral expression of the energy of the XXZ model around the spin anisotropy in the thermodynamic limit. The results are compared to  numerical solutions, which are obtained by means of exact diagonalization up to twelve lattice sites. We find that for ten or more lattice sites the numerics agree well with the expectation from the analytical calculations. Finally the concept of integrability is discussed in the context of the Heisenberg model."
Multiplicity dependence of particle production in pp collisions with PYTHIA,"['Hofman, B.']","['Christakoglou, Dr. P.']",2018-07-27T17:00:53Z,en,"['Particle Physics, ALICE, Quark Gluon Plasma, QGP, pp, Multiplicity, colour reconnection, CR, PYTHIA']",Natuur- en Sterrenkunde,In this thesis we compare the transverse momentum of speciﬁc particle species for PYTHIA datasets in pp events with a center of mass energy of 7 TeV. We compare the results for a PYTHIA dataset where the colour reconnection (CR) mechanism is switched on and a PYTHIA dataset where the CR mechanism is switched oﬀ. The overall mean pT for events CR events is signiﬁcantly higher than for no CR events. The eﬀects of CR seems to be more prominent in heavier particles. The data seems to suggest a linear mass dependence for the increase in pT.
Improving the neutral meson raw yield extraction in ALICE,"['Horik, R.T. van']","['Peitzmann, T.']",2018-07-27T17:00:55Z,en,[],Natuur- en Sterrenkunde,"In this bachelor thesis a new method of extracting the raw yield for neutral mesons ($\pi^0, \eta$) in ALICE is introduced. The measurement is done by the Electromagnetic Calorimeter of the ALICE detector in p-Pb collisions. The data from this measurement is used to create invariant mass distributions. Each of these mass distributions are fitted with a Gaussian function for their p$_{\mathrm{T}}$-bin. The parameters $ \mu$, $\sigma$ (and $\lambda$ for $ \pi^0$) from these Gaussians are fitted with polynomial functions to describe them as a function of p$_{\mathrm{T}}$. Due to this constraint the fluctuations of these parameters around the binpoints become less. This gives a new extracted signal. Now instead of numerical integrating the background subtracted signal this thesis will use an analytical, continuous integration from $\mu \pm$ 2$\sigma$, 3$\sigma$ and 4$\sigma$ to extract the raw yield. So there are two new raw yields, those that are integrated with and those without constraint. The values per binpoint are comparable to the values of the numerical yield, so both methods can be used. In the end the analytical raw yields combined with the numerical yields give a more realistic view at the deviation and the RMS value, since other methods are used to calculate the raw yield."
Dynamics of sandbars in the nearshore zone of coastal seas: the role of time dependent angle of wave incidence,"['Andel, J.P.C. van']","['Swart, Prof. Dr. H.E. de', 'Nnafie, Dr. A.']",2018-07-27T17:00:52Z,en,[],Natuur- en Sterrenkunde,
"Eﬀect of turbulence modelling, light intensity and tidal ﬂow on phytoplankton in estuaries","['Biemond, W.T.']","['de Swart, Huib']",2018-07-27T17:00:56Z,en,"['phytoplankton blooms, hydrodynamics, ecological modelling, estuaries']",Natuur- en Sterrenkunde,"This study focusses on hydrodynamics and phytoplankton dynamics in estuaries, the transition areas between rivers and seas. Gaining insight into phytoplankton behaviour, in particular the formation of blooms, is important to improve management of estuaries. For this, both complex numerical models as well as idealised models are employed. In this study, an existing idealised numerical model is extended to gain knowledge about the inﬂuence of several factors on the phytoplankton blooms in well-mixed (i.e. salinity does not vary in the vertical direction) estuaries. The formulation of turbulent vertical exchange processes, as represented by the vertical eddy viscosity (Aν) and vertical eddy diﬀusivity (κν) is the ﬁrst factor investigated. Here, κν and Aν are given a parabolic distribution in the vertical, instead of keeping it constant. The observed diﬀerences with the reference experiments are small, about 1 %. The most remarkable diﬀerence is that a lower equilibrium phytoplankton concentration is found, which is explained by the development of a lower nutrient concentration in the ﬁrst weeks of the experiment, which causes less growth in the ﬁrst weeks. The second factor that was modiﬁed is the light intensity: it was given a diurnal variation, with the same mean value as in the original model, instead of keeping it constant in time. This results in a lower phytoplankton concentration, which is explained by the fact that phytoplankton is normally limited by nutrients, but due to the low light intensity at night there is an extra limitation on the growth. By combining these two factors, the eﬀect caused by the diurnal light cycle dominates. No additional eﬀects are observed. The last inﬂuence investigated is the role of involving explicit tidal ﬂow in these well-mixed estuaries. A time-dependent velocity proﬁle was used to model the tidal ﬂow. The model did not work with these settings: the tidal ﬂow ﬂushed most of the nutrients to the sea what prevented a phytoplankton bloom from occurring. Analysis demonstrated that the addition of tidal ﬂow requires proper adjustments of the conditions imposed at the seaward boundary."
"English in Dutch Online Advertising: A comparison of appreciation and persuasion effects between advertisements completely in English, completely in Dutch, and in Dutch with English words and phrases","['Pijning, I.']","['Haas, N. de']",2018-07-29T17:00:45Z,en,"['advertising, digital, foreign language, English, Dutch']",Engelse taal en cultuur,"The purpose of this study is to investigate the difference in appreciation and persuasion effects of digital advertisements written completely in English, completely in Dutch, or in Dutch with English words and phrases. An overview of previous research on the subject of using foreign languages in advertisements is given, along with information about related concepts such as digital marketing goals and prescriptiveness in language attitudes. Based on previous research, it is determined that there is as of yet no consensus about the effects of the use of English in advertisements aimed at Dutch consumers. Moreover, as previous research was almost all done using traditional media outlets, a need for research on digital advertising media becomes clear. Using a between-subjects design, the concepts of appreciation, purchase intention, and click intention in relation to three versions of a Facebook advertisement are measured among Dutch young adults. The results of the study show that there is no difference in appreciation and persuasion between the three linguistic versions of the Facebook advertisement. This points the academic discussion in the direction that the use of English has neither a positive nor a negative effect on the appreciation and persuasion effects of this advertisement on Dutch young adult consumers. Further research into possible effects of foreign language use in digital advertisements is recommended."
