title,authors,supervisors,date,language,keywords,program,abstract
Resource controllers en de mate waarin zij verschillen in sociale vaardigheden,"['Berg, F.M.C. van den']","['Vermande, M.', 'Vreeke, L.J.']",2017-08-29T17:01:47Z,nl,"['resource control, resource control types, social dominance, social skills, prosociale skills, social manipulation.']","Clinical Child, Family and Education Studies","According to the Resource Control Theory (RCT) dominance (in terms of resource control) can be gained through two different strategies: prosocial and coercive strategies. Based on the use of these two strategies, five resource control types can be differentiated: prosocial controllers, coercive controllers, bistrategics, noncontrollers and typicals. Research has shown that bistrategics are the most dominant. They are assumed to have social skills, but that has not been investigated yet. The goal of this study was to see if bistrategics have the most social skills (in terms of prosocial skills and social manipulation).
In the present study 619 11- to 14-year-old adolescents participated (53% boys) who where in the first grade of secondary school. The adolescents were classified in the resource control types by peer ratings. The results showed that bistrategics score high on resource control, although they did not score higher than coercive controllers. Neither did the bistrategics score higher on social skills than the other resource control types. However, coercive controllers did show a higher use of social manipulation than bistrategics. It seems likely to assume that gaining dominance is influenced by more than social skills and that there are more ways to measure dominance. Implications for further research are discussed."
"Learner centeredness in Mauritian classrooms:
The teachers’ and parents’ views and the daily practices regarding teaching styles in pre-primary schools in Mauritius","['Bouts, R.C.G.']","[""Rood, R. van 't""]",2017-08-29T17:01:48Z,en,['Mauritius; pre-primaire educatie; kind gerichte educatie; docent gerichte educatie; visie van ouders en docenten'],"Youth, Education and Society","Aansluitend bij huidige literatuur wordt kindgerichte educatie hoog gewaardeerd door instanties in Mauritius als de ‘Mauritius Institute of Education’ en de ‘Early Childhood Care and Education Authority’. Onderzoek toont dat kindgerichte educatie een positief effect heeft op de ontwikkeling van het kind; het zorgt voor een sterker sociaal-cognitief vermogen en hogere economische verdiensten op latere leeftijd. Deze studie kijkt naar de mate waarin deze kindgerichte educatie wordt toegepast in pre-primaire educatie (3- tot 5- jarigen) en erkend door ouders en docenten in Mauritius. Voor het onderzoek zijn in totaal 12 scholen geobserveerd, 15 docenten geïnterviewd en hebben 25 ouders geparticipeerd in focus groepen. Daarbij zijn vragenlijsten ingevuld door zowel ouders als docenten (n=41). Uit de resultaten kwam een verschil in onderwijsstijlen tussen particuliere en publieke scholen naar voren. Sommige privéscholen laten een kindgerichte aanpak zien, andere privéscholen tonen een docentgerichte aanpak. Openbare scholen laten beide onderwijsstijlen zien, neigend naar docentgerichte klaslokalen. Echter, de interviews en focus groepen tonen bij zowel ouders als leerkrachten een voorkeur voor kindgericht onderwijs. Er kan worden geconcludeerd dat het doel van de onderwijsinstellingen in Mauritius om op kindgerichte wijze onderwijs te bieden nog niet bereikt is. Aangezien de docenten zich bewust zijn van het concept van kindgerichte educatie, maar deze manier van lesgeven in het algemeen nog niet toepassen, lijkt er meer begeleiding nodig te zijn bij de implementatie van kindgerichte educatie. Daarnaast wordt verwacht dat het beter betrekken van ouders bij dit proces ook zal bijdragen aan het behalen van dit doel."
De school als village: samen opvoeden met het basisonderwijs,"['Boon, W.A.']","['Londen-Barentsen, M. van']",2017-08-29T17:01:46Z,nl,['pedagogische civil society; basisonderwijs; contactladder; (mede)opvoeders; (in)directe betrokkenheid'],Maatschappelijke Opvoedingsvraagstukken,"Achtergrond: Gemeente Ede vindt het belangrijk om ouders te ondersteunen in hun normale leefomgeving bij kleine en grote vragen. Het versterken van de eigen kracht van gezinnen kan plaatsvinden door het versterken van de pedagogische civil society (PCS). De vier treden van de contactladder maken de verschillen in intensiteit van contacten tussen (mede)opvoeders in een PCS inzichtelijk: (1) ontmoeting, (2) dialoog, (3) samenwerken aan een positief pedagogisch buurtklimaat en (4) netwerkvorming. Het onderwijs, als actor in de PCS, kan zowel direct (opvoedend) als indirect (faciliterend, ondersteunend) bijdragen aan de versterking van de PCS. Doelstelling: Het doel van dit onderzoek is in de eerste plaats om inzicht te krijgen in de directe en indirecte betrokkenheid van het basisonderwijs bij de versterking van de PCS in gemeente Ede. Ten tweede wordt onderzocht welke kansen er liggen voor het basisonderwijs om de PCS verder aan te wakkeren. Methode: Dit wordt onderzocht door middel van schoolpleingesprekken, semigestructureerde interviews en vragenlijsten, die afgenomen zijn bij ouders en schoolmedewerkers op twee basisscholen. De contactladder wordt gebruikt als meetinstrument. Resultaten: Ouders stellen vragen aan zowel (mede)opvoeders als schoolmedewerkers. Contacten via school zijn vaak kort en oppervlakkig,
waardoor op de scholen veel ontmoeting plaatsvindt en weinig netwerkvorming. De directe betrokkenheid van het basisonderwijs bij de versterking van de PCS kenmerkt zich door het zien van de school als medeopvoeder, contacten tussen ouders en schoolmedewerkers, opvoedkundige thema-avonden en ouderbetrokkenheid bij de school. De indirecte betrokkenheid van het basisonderwijs kenmerkt zich door contacten tussen ouders op ongeorganiseerde en georganiseerde momenten. Conclusie: Het basisonderwijs draagt op een directe manier bij aan de versterking van de PCS door (mede)opvoeder te zijn. De school heeft een aanvullende rol in de opvoeding. Ouders gaan met hun vragen naar schoolmedewerkers. De indirecte bijdrage van het basisonderwijs aan de versterking van de PCS kenmerkt zich doordat ouderontmoetingen plaatsvinden via school. Deze ontmoetingen zijn zowel positief als negatief. De scholen kunnen meer inzetten op het stimuleren en faciliteren van ontmoetingen tussen ouders onderling."
De Relatieve Invloed van Alcohol-Specifieke Regels en Aanwezigheid van Alcohol Thuis op Alcoholgebruik van Adolescenten en het Belang van de Kwaliteit van de Ouder-kind Communicatie,"['Pieters, A.N.C.']","['Koning, I.']",2019-03-27T18:00:34Z,nl,"['adolescenten, alcoholgebruik, alcohol-specifieke regels, aanwezigheid alcohol thuis, kwaliteit ouder-kind communicatie.']",Jeugdstudies,"De huidig studie onderzocht de relatieve invloed van alcohol-specifieke regels en aanwezigheid van alcohol thuis op het alcoholgebruik van adolescenten (jaarprevalentie en wekelijks drinken) en in hoeverre dit effect gemodereerd werd door de kwaliteit van ouder-kind communicatie. Er is een longitudinaal onderzoek uitgevoerd waarbij gebruik is gemaakt van twee meetmomenten uit de longitudinale dataset impliciete alcohol cognities (IMPAC). In totaal zijn 884 adolescenten (M = 15.2 jaar, SD = 1.41) meegenomen in de analyses. Er zijn logistische en multipele regressieanalyses uitgevoerd. Resultaten toonden aan dat een lagere jaarprevalentie en minder wekelijks alcoholgebruik van adolescenten sterker werd beïnvloed door striktere alcohol-specifieke regels, dan aanwezigheid van alcohol thuis. De aanwezigheid van alcohol thuis had geen significant effect op het alcoholgebruik. Interacties met de kwaliteit van ouder-kind communicatie lieten zien dat grotere aanwezigheid van alcohol thuis leidde tot meer wekelijks drinken, als er een lage kwaliteit ouder-kind communicatie was. Kortom, interventies voor de preventie van alcoholgebruik onder adolescenten moeten zich richten op zowel het stellen van strikte alcohol specifieke regels als de rol van de aanwezigheid van alcohol in de thuissituatie."
Inconsistencies of Fine’s Prism Models,"['Beernaert, R.']","['Bacciagalluppi, G.']",2019-03-30T18:00:41Z,en,"['Fine, Feintzeig, Fletcher, quantum statistics, hidden variable theory, prism models']",Wiskunde,"The concept of a prism model was introduced by Arthur Fine to be used for local and realistic descriptions of quantum statistics. Recently Feintzeig and Fletcher have shown that a wide class of generalizations of the classical probability model are incapable of replicating the quantum statistics for certain experiments. We employ a modiﬁcation of their strategy to see under what conditions prism models cannot replicate quantum statistics. In doing so we diﬀerentiate two interpretations: one which we can show to be inconsistent in replicating the statistics of certain experiments, and one which commits to unavoidable rejection rates for certain experiments."
L’apprentissage du vocabulaire : l’usage d’outils visuels et la différence entre l’apprentissage individuel et coopératif: Recherche en classe de FLE aux Pays-Bas,"['Hadouchi, S.']","['Drijkoningen, F.A.C.', 'Le Bruyn, B.S.W.']",2019-05-06T17:00:36Z,fr,[],Franse taal en cultuur: educatie en communicatie,
"Coalition Politics & Peaceful Foreign Policy

A COMPREHENSIVE ANALYSIS OF THE DUTCH DECISION-MAKING PROCESS WITH REGARD TO THE GULF CRISIS (1990-1991)","['Schmidt, L.']","['de Vita, Lorena']",2018-10-02T17:00:34Z,en,[],International Relations in Historical Perspective,"On 2 August 1990 Iraq invaded Kuwait. Four days later the Iraqi government announced that Kuwait had been annexed as the nineteenth province of Iraq. These actions precipitated an international crisis that culminated in a war led by the United States against Iraq in January and February 1991.

Why would states wage war against each other? And why wouldn’t they? This study is an attempt to fill an important gap in two distinct yet closely related theories: the democratic peace theory and coalition cabinet theories. On the general level, the study examines the influence of coalition party ideas on foreign policy. By looking at the Dutch decision-making process with regard to the Gulf crisis (1990-1991) this research will give interesting insights on how ideas shape foreign policy. Moreover, this research contains new information about the debates and the decision-making process with regard to the Gulf crisis in the Netherlands. It will be argued that ideas of parties in coalition governments play an important role in shaping peaceful foreign policy."
"Spreiding van kennis, macht en inkomen. De invloed van marktelites op het wetsvoorstel vermogensaanwasdeling van het kabinet-Den Uyl.","['Beekman, M.']","['Beers, M.']",2019-06-25T17:01:00Z,nl,[],Geschiedenis,"In 1973 kwam in Nederland het linkse kabinet-Den Uyl aan de macht. Dit kabinet wilde een aantal progressieve maatschappijhervormende voorstellen invoeren, waar de vermogensaanwasdeling (VAD) er één van was. Dit was een regeling die bedrijven verplichtte om op collectieve wijze werknemers te laten delen in de winst. In 1975 diende het kabinet het wetsvoorstel in en vervolgens werd het bediscussieerd in de Tweede Kamer. Uiteindelijk werd het wetsvoorstel echter niet doorgevoerd. Deze gebeurtenis wordt in deze scriptie onderzocht door gebruik te maken van de theorie van de ‘cyclus van een markteconomie’ van Bas van Bavel. Hij stelt dat in een markteconomie een kleine marktelite steeds meer economische macht verkrijgt en dit kan omzetten in politiek invloed. In deze scriptie wordt daarom onderzocht in hoeverre marktelites invloed uitoefenden op het tegenhouden van de VAD. De werkgeversorganisatie VNO/NCW wordt onderzocht als marktelite. In het bijzonder wordt er gekeken naar de invloed van marktelites op de KVP-fractie. De KVP leverde als gedogende partij namelijk veel kritiek op de VAD. Om de onderzoeksvraag te beantwoorden worden handelingen uit de Tweede Kamer, archiefstukken van de KVP en stukken van de werkgeversorganisatie VNO/NCW onderzocht.
Uit het onderzoek blijkt dat de weerstand van de marktelites groot is. Bedrijven en VNO/NCW keren zich tegen de collectieve opzet van een VAD die de regering beoogt. Een meer individuele, ondernemingsgewijze opzet in de vorm van een raamwet zouden ze echter wel accepteren. De marktelites hebben duidelijk invloed gehad op de KVP. De KVP maakt zich vooral druk om het effect van de VAD op het investeringsklimaat, ook komen veel kritiekpunten van de KVP overeen met VNO/NCW en krijgt de KVP-commissie een aantal keer bezoek van bedrijven die hun zorg uiten over de VAD. Hoewel ook de vakbond FNV kritiek uit op het wetsvoorstel, sluit zij zich wel aan bij de collectieve opzet van de regering. Dat er uiteindelijk geen vermogensaanwasdeling doorgevoerd werd, kan echter niet alleen verklaard worden door de invloed van marktelites. Ook de standvastige houding van minister-president Den Uyl speelde een rol. Als hij had toegegeven aan de eis van VNO/NCW een individuele VAD in de vorm van een raamwet op te stellen, was er misschien wel een vermogensaanwasdeling gekomen. Dit zou dan echter wel precies op de manier zijn zoals de marktelites die wilden. Dit onderzoek onderstreept dus dat marktelites ook in moderne markteconomieën invloed uitoefenen op politieke besluitvorming. Er is echter wel behoefte aan verder onderzoek naar het functioneren van de marktelites."
Wiping the Habit,"['Dekker, C.M.']","['Sterk, F']",2019-05-02T17:00:29Z,en,"['toilet paper, LAS, thesis']",Liberal Arts and Sciences,An interdisciplinary research on the alteration of the environmentally harmful human activities revolving around the use of toilet paper.
"The Post-Yugoslav War Novel: Lost Homes, Lost Cities","['Božinović, D.']","['Rigney, Ann']",2018-10-02T17:00:31Z,en,"['Yugoslavia, nostalgia, war, memory, counter-narrative, multidirectionality, multiscalarity, city, fiction, politics']",Comparative Literary Studies,
