title,authors,supervisors,date,language,keywords,program,abstract
"""Monkey""-business? Een onderzoek naar de crowdsourcingspraktijk van hedendaagse kunstmusea in Nederland en de betekenis ervan voor het discours over de autoriteit","['Hofman, I.']","['Bavelaar, H.']",2013-07-29T17:02:14Z,nl,"['crowdsourcing, musea, kunstmusea, autoriteit, beeldende kunst, democratisering, Keen, Odding, kunsttentoonstelling']",Kunstbeleid en -management,"Dit onderzoek bestudeert hoe het fenomeen van crowdsourcing zich manifesteert in de tentoonstellingspraktijk van hedendaagse kunstmusea in Nederland. Crowdsourcing is een modern verschijnsel dat op velerlei terreinen in de samenleving haar ingang heeft gevonden en beantwoord aan de behoefte van democratisering, onthiërarchisering en individualisering. Echter, omtrent kunstmusea bestaat een diepgewordeld discours over de autoriteit in de bepaling van de waarde en kwaliteit van kunst, waar het museum tevens haar bestaansrecht aan ontleent. Het betrekken van het publiek in de totstandkoming van tentoonstellingen, leidend tot democratisering van museumcontent, kan dan ook leiden tot verval van museale doelstellingen en taken - ondanks dat crowdsourcing over het algemeen een bejubeld fenomeen is m.b.t. bezoekersaantallen, educatie en betrokkenheid van het publiek. In dit onderzoek wordt op zoek gegaan naar de grondslagen van het discours over de autoriteit, hoe dit discours op de tocht is komen te staan door maatschappelijke democratiseringstendensen in de twintigste eeuw en hoe musea hierop inspelen. Bovendien wordt het fenomeen crowdsourcing getransformeerd tot een hanteerbaar instrument voor de museumsector, waarna en casusstudies worden uitgevoerd naar vijf recente crowdsourced tentoonstellingen, te weten Expose, ZomerExpo, Hipstamatic, Vang een Beeld! en MaakMee. Tot slot worden twee tegengestelde opvattingen omtrent crowdsourcing als instrument voor de totstandkoming van tentoonstellingen behandeld, waar respectievelijk Arnoud Odding en Andrew Keen de aanjagers van zijn. Geconcludeerd wordt dat het traditionele discours over de autoriteit niet doorbroken wordt, maar opnieuw vormgegeven wordt met de integratie van het publiek binnen het discours. De experts worden niet zozeer vedreven, maar moeten hun functie opnieuw gaan vormgeven, waarbij zij zich moeten herpositioneren tegenover een publiek dat actief betrokken wordt in de totstandkoming van tentoonstellingen."
"Schilders van Tachtig in Amsterdam. De ateliers van Willem Witsen, Isaac Israëls en George Hendrik Breitner in de hoofdstad","['Knotter, N.W.']","['Kisters, S.']",2013-07-29T17:02:12Z,nl,"['atelier', 'Willem Witsen', 'Isaac Israëls', 'George Hendrik Breitner', 'stadsgezicht', 'Amsterdams Impressionisme']",Taal- en cultuurstudies,"Aan het einde van de negentiende eeuw waren verschillende kunstenaars actief in Amsterdam die de stad en haar bewoners als onderwerp van hun kunst gebruikten. Zo ook Willem Witsen (1860-1923), Isaac Israëls (1865-1934) en George Hendrik Breitner (1857-1923). Hoewel zij alle drie de stad als inspiratiebron zagen, gebruikten zij dit onderwerp op verschillende manieren in hun werk. Dit is ook terug te zien in hun ateliers."
"Actieve burgers en leiderschap,
De rol van leiders bij burgerinitiatieven in Nederland","['Boshuis, W.']","['Haan, I. de']",2013-07-29T17:02:13Z,nl,"['Leiderschap, burgerinitiatieven, collective action, Brummen, wijkraden.']",Politiek en maatschappij in historisch perspectief,"In het kader van onderzoeksproject collective action van de Universiteit Utrecht, is in deze scriptie onderzoek gedaan naar de rol van leiderschap bij burgerinitiatieven in Nederland. Leiderschap zoals dat bestaat in de wijkraden van de gemeente Brummen heeft daarbij als casus gediend. De vraag die centraal staat is in hoeverre leiderschap verantwoordelijk is of kan zijn in het succes of falen van een burgerinitiatief."
The Frisian identity invented through folktales,"['Jong, H.W. de']","['Kaiser, B.M.']",2013-07-29T17:02:13Z,en,"['Identity, Frisian, folktales, Nationalism, Romanticism, nineteenth century, Joep Leerssen, Jurjen van der Kooi']",Literatuurwetenschap,In the nineteenth century Frisian folktales became a popular subject of interest in the intellectual Frisian climate. This was the result of different cultural and political developments in the Frisian society in this period. The interest in folktales is motivated by the search for a Frisian cultural identity. It was believed that folktales embodied the authentic Frisian soul. The folktales were used to construct a Frisian identity. In this thesis is examined through six original Frisian folktales how the Frisian identity is expressed.
Europe Inside Out. European citizenship as a question of inclusion versus exclusion.,"['Dupont-Nivet, D.']","['Segers, Dr. M.L.L']",2013-07-29T17:02:15Z,en,"['European identity, European citizenship, transnationalism, nationalism, European asylum policy, Dublin II Regulation, inclusion/exclusion']",Taal- en cultuurstudies,
Gangnam is mijn stijl! Conceptualisering van PSYs Gangnam Style.,"['Stroobant, R.M.']","['Titus, B.']",2013-07-29T17:02:15Z,nl,"['PSY, Gangnam Style, Oppan Gangnam Style, conceptualisering, Paul Hodkinson, Harold Lasswell, communicatiemodel, K-pop, Korean Wave, analyse,']",Muziekwetenschap,
"Comment mettre en valeur l’apprenant ‘bilingue’, profiter de son savoir et le tout sans déstabiliser l’enseignant?","['Groenendijk, L.C.']","['Le Pichon-Vorstman, E.M.M.']",2013-07-29T17:02:13Z,fr,[],Franse taal en cultuur,
Sie oder Du?,"['Verheijden, F.J.A.']","['Sudhoff, S.']",2013-07-29T17:02:12Z,de,"['Anredeformen, Werbung,']",Duitse taal en cultuur,Die Anredeformen in der Alttagskommunikation haben sich seit der fünfziger geändert. Diese Bachelorarbeit untersuch wie sie sich geändert haben und ob diese  Änderungen sich in der Werbung widerspigeln
"Samenwerkend leren: overrated?
De invloed van type didactiek op woordenschatverwerving","['Klinkhamer, A.G.C.', 'Mersch, S.N. van der', 'Pouw, D.']","['Meijer, E.R.']",2013-07-29T17:02:32Z,nl,"['Vocabulaire, leren, samenwerkend leren, zelfstandig leren, rijke taken, vreemde talen, vreemdetalendocenten, PGO, onderzoek, woordjes, leerrendement, lesontwerp, Frans, Engels']",Engelse taal en cultuur: educatie en communicatie,Tegenwoordig is het meestal zo dat leerlingen woordjes individueel thuis leren en er in de les verder weinig of gaan aandacht aan wordt besteed. Wat is het leerrendement als je woordjes niet thuis laat leren maar aanbiedt in de les middels taken waarbij samenwerkend geleerd moet worden? Als toekomstige vreemdetalendocenten zijn wij geïnteresseerd in of samenwerkend leren hierbij als handvat kan dienen en effectiever is dan zelfstandig leren en hoe je als docent zo efficiënt mogelijk woordjes aanbiedt/laat leren. Resultaten van dit onderzoek zouden kunnen dienen als handreiking voor praktiserende vreemdetalendocenten en mogelijk inspireren bij het maken van lesontwerpen.
"Verrek, Feedback: Onderzoek ter controle van de effectiviteit van het feedbackprofessionaliseringstraject op UniC (Deelonderzoeken Docentcognitie en Docentgedrag)","['Berg, L.M. van den', 'Kalkman, F.', 'Dragt, W.M.E.', 'Zantboer, C.L.']","['Zande, P.A.M van der']",2013-07-29T17:02:31Z,nl,['Feedback'],Leraar Voorbereidend Hoger Onderwijs in Engels,"Om de kwaliteit van het onderwijs te verhogen zijn de Hogeschool Utrecht, Universiteit Utrecht en een aantal middelbare scholen een samenwerkingsverband aangegaan. Onder de noemer ProFeed Project is men samen bezig met het professionaliseren van het gedrag van docenten. Eén van de scholen die hieraan deelneemt is UniC in Utrecht. De pijlers van deze school zijn Authenticiteit, Zelfstandigheid en Verbondenheid. Dit komt in de onderwijspraktijk bijvoorbeeld tot uiting in de persoonlijke begeleiding en het onderwijs op maat. Binnen de visie van UniC is een docent dus niet alleen vakexpert, maar ook begeleider, coach en mentor (www.unic-utrecht.nl). Dit komt met name naar voren in de lesopzet van UniC. Leerlingen bevinden zich in een domein, waar ze, onder begeleiding van docenten, zelfstandig aan hun werk gaan. Voor de nodige vakinhoudelijke uitleg kunnen leerlingen een paar uur in de week ‘geclaimd’ worden en krijgen ze les op een manier die vergelijkbaar is met lessen op een reguliere school. Om de leerlingen te begeleiden op een manier die passend is bij UniC, is goed feedback gedrag van docenten onmisbaar. Volgens Scager en Thoolen (2005), moet een coachende docent kunnen ondersteunen, structureren, sturen, motiveren en inspireren (Sol en Stokking 2008, 32), daarbij blijkt feedback een van de krachtigste variabelen in het onderwijs. Volgens het ProFeed projectplan is het effect ervan echter afhankelijk van het type feedback en hoe deze feedback wordt gegeven. Onderzoek laat zien dat de kwaliteit van feedback die door docenten wordt gegeven nogal varieert.
Sinds het schooljaar 2011/2012 wordt er een professionaliseringsproject aangeboden aan de docenten die hier lesgeven om zich tot coachende docent te kunnen ontwikkelen. Hieraan gekoppeld is een driejarig onderzoeksproject. Tijdens het eerste jaar is men bezig geweest met onderzoeken hoe het effect van deze professionalisering gemeten kan worden. Het tweede jaar, waar dit onderzoek zich op het moment in begeeft, houdt zich vooral bezig met het verfijnen van de meetinstrumenten en het daadwerkelijke meten van de resultaten van de eerste lichting geprofessionaliseerde docenten. Zo kijken we of de docenten andere vormen van feedback, bewust dan wel onbewust, toepassen. We proberen bijvoorbeeld een zo nauwkeurig mogelijke codering toe te passen in de videoanalyse. Het derde jaar bouwen de onderzoekers voort op het reeds gedane onderzoek. Dit onderzoek zal zich dus vooral richten op de kwaliteit van dit professionaliseringstraject."
