title,authors,supervisors,date,language,keywords,program,abstract
"Infidelity, self-esteem, and jealousy: the moderating role of relationship-contingent selfesteem in young adulthood","['Jeuken, Lieke']","['Kluwer, Esther']",2022-08-03T00:01:17Z,EN,[],"Social, Health and Organisational Psychology",
How Standard Beauty Ideals Offered by Fashion Brands affect Body Dysmorphic Disorder and Self-Esteem in Men,"['Schneider, Janik']","['Cicco, Francesca di']",2022-08-03T00:01:12Z,EN,['body dysmorphic disorder; body image; self-esteem; men’s health; fashion'],"Social, Health and Organisational Psychology","The present study investigated beauty ideal-related implications for men by exploring the effects of body positive and body idealistic images, as presented by fashion brands and social media, on body dysmorphic disorder (BDD). BDD is heavily linked to negative body image and low self-esteem, and will therefore be measured on these variables. Efforts to include men in the body positive movement have been rather spare. The movement’s purpose was to empower women of all shapes and sizes by posting images of models that are more representative of the general public. Therefore, it is hypothesized that body idealistic images have negative effects on both body image and self-esteem, whereas body positive images have positive effects. Subsequently, it was hypothesized that these body idealistic images pose a greater threat to BDD. Lastly, it was hypothesized that body image related issues are indifferent amongst men and women. Participants were exposed to either nothing, body idealistic images or body positive images followed by questionnaires that would measure body image, BDD, self-esteem and sociocultural attitudes towards appearance. Results indicated that body idealistic images have a negative effect on men’s self-esteem, and body positive images have a positive effect. This study does not indicate whether body idealistic images pose a greater threat to BDD, but it has shown that there are no gender differences. Taken together, the results indicate that men should receive equal treatment in online portrayed beauty ideals for the sake of their self-esteem."
Bridging the Theory-practice Gap: Pre-service Teachers’ Voices on Internship Experiences,"['Levy Morchio, Denise']","['Georgiou, D.']",2022-08-03T00:01:08Z,EN,['Teacher Education; Connecting Theory and Practice; Internship; Early Childhood Education; Preservice Teachers'],Educational Sciences,"The gap between theory and practice has been widely reported in teacher education and internships have been identified as a privileged way to bridge this gap. Nevertheless, there is not enough research on how early childhood pre-service teachers translate educational theory into their teaching practice during internships, especially in university programs that follow an evidence-based educational approach. This study explores the case of Chile, where university-level training for early childhood teachers is mandatory, and examines how early childhood pre-service teachers integrate theory and practice during internships. Semi-structured interviews were conducted with N = 10 Chilean pre-service early childhood teachers from two university-level programs. The results indicate that pre-service teachers are able to make meaningful connections between theory and practice during internships, both by applying the acquired theoretical knowledge during training and by reflecting on their teaching practice during university courses. Enabling and hindering factors such as the support and feedback provided by supervisors and mentors are critical in the pre-service teachers’ experience. This study contributes to research and practice with a comprehensive overview of the key elements involved in the process of integrating theory and practice during teaching internships."
Determining Chlorophyll-a degradation and its accuracy as a particle-tracer for bioturbation compared to luminophores,"['Beinum, Julia van']","['Soetaert, Karline']",2022-08-09T00:00:51Z,EN,['Bioturbation rates; Bioturbation potential; Chlorophyll-a degradation; Luminophores; Macrobenthos; Ecosystem functioning'],Marine Sciences,"By mixing sediment particles, marine bioturbating animals have an essential influence on ecosystem functioning. To estimate how animals affect ecosystem functions, it is necessary to test widely used methods for accuracy and improve bioturbation quantification methods. In this study Chlorophyll-a (Chl-a) and luminophores were used as particle-tracers to quantify bioturbation rates (Db) in muddy and sandy sediments of the Dutch Eastern Scheldt. The muddy site (Zandkreek) held 7.45 times more biomass and 3.64 times higher abundance compared to the sandy site (Dortsman). Luminophore- based bioturbation rates corresponded well with sediment oxygen consumption and the biological trait derived Bioturbation Potential index (BPc), which were all significantly higher in muddy Zandkreek. In contrast, estimated Chl-a-based bioturbation rates measured were not significantly different between sediment types and corresponded poorly with BPc and oxygen consumption. Also, in both sediment types Chl-a-based bioturbation rates were an order of magnitude higher than the luminophore-based bioturbation rates. Anaerobic Chl-a degradation (kd) was 50% and 25% lower than aerobic Chl-a degradation in sandy and muddy sites respectfully, but the large confidence interval highlights the variability in kd. Furthermore, kd values in this study were an order of magnitude smaller compared to kd values previously determined in other bioturbation studies. The variability in Chl-a degradation causes uncertainty in Chl-a-based bioturbation rates, owing to the linear scaling between the two variables in biodiffusive mixing models. Because Chl-a degradation varies under a range of environmental (redox) conditions, the use of Chl-a as a particle tracer in bioturbation quantification should, therefore, be considered with caution."
Should You Dare to Be Different? The Effect of Perceived Personal Distance in Early-Stage Investment Decision Making.,"['Deursen, Daan van']","['Balen, Timo van']",2022-08-09T00:00:55Z,EN,"['Start-up investment, investor decision making, cultural distance, personal distance.']",Business Development and Entrepreneurship,"Research focused on the effect of intercultural differences between investors and entrepreneurs in startup investment decision making has so far only considered cultural differences to be caused by differences in race, ethnicity or country of origin. This study argues that such a definition of culture is incomplete, and expands this concept by including the dimension of personal distance – described as differences related to thinking, value and communication – into the investment decision framework. Next to investigating the way in which the level of personal distance an investor perceives towards an entrepreneur affects their decision to invest, this study researches whether awareness of personal distance further influences this relationship. By means of an online experiment, a sample of Dutch business students were asked to evaluate the level of perceived personal distance towards a fictional entrepreneur and evaluate their decision to invest in his start-up. In this two-by-two between subjects design, participants where actively assigned to one of four conditions based on different levels of personal distance and awareness. Ultimately, this study accepts the hypothesis that perceived personal distance negatively affects the amount investors are willing to invest in a start-up, and that making investors explicitly aware of a low level of personal distance positively impacts this relationship. Further, this study shows indication of a similar, negative effect of perceived personal distance on the an investor’s likelihood of investment, but is not yet able to provide significant proof of such a relationship in light of a low sample size. The acceptance of two hypotheses results into strategical implications for entrepreneurs looking for start-up investment: they are encouraged to look for personally similar investors and highlight interpersonal similarities to increase their chances of receiving investment. On a theoretical note, this study calls for the including of personal distance as a dimension of cultural distance in the investment decision making framework, as well as revisiting the rejected hypothesis in a direct follow up study with an increased sample size."
Non-fungible token and Cryptocurrency: Substitutes or Complements?,"['Lipka, Richard']","['Xu, Yilong']",2022-08-09T00:00:54Z,EN,['Non-fungible token; cryptocurrency; difference-in-difference; regulation'],Financial Management,"On the 14th of March 2022, a vote was held by the European Commission, deciding on the future of half of the crypto market in Europe. This paper aims to investigate the relationship between non-fungible token and cryptocurrency. We want to know, weather non-fungible token and cryptocurrency are substitutes or complements. A review of the literature reveals, that this is not the first time that researchers attempt to analyse the relationship between NFTs and cryptocurrency however, this paper introduces a difference in difference methodology, which has never been used in this field before. Difference in difference is a statistical method used to establish solid cause and effect relationships. We can therefore say with confidence, that the results of this study depict a causal effect. The policy shock from the European Commission will show us, how the markets and in particular investors react to a changing sentiment in the crypto community. In previous studies, researchers believe to have found evidence of a complementary type of relationship between NFTs and cryptocurrency. The findings of this paper confirm these results and clearly show an increase in the number of buyers and an increase in sales volume, of selected non-fungible tokens after the shock."
The effect of Total Early-Stage Entrepreneurial Activity on Eudaimonic Well-Being1,"['Meer, Tom van der']","['Content, Jeroen']",2022-08-09T00:01:01Z,EN,"['udaimonic well-being, TEA, panel data, inverted U-shape']",Business Development and Entrepreneurship,"Panel data, consisting of data on 105 countries from 2005 till 2017, has been deployed to assess the effect of total early-stage entrepreneurial activity (TEA) and opportunity driven entrepreneurship on national levels of eudaimonic well-being (EWB). Additionally, moderation analyses were performed to determine whether corruption influences these relationships. Pooled OLS, fixed effects, random effects regression were used to test the hypotheses, plus some additional statistical procedures where necessary. Robust evidence was found in favour of an effect of TEA on EWB in the form of an inverted U-shape, with the maximum of EWB occurring at a TEA of 22,39%. No significant evidence was found supporting an effect of opportunity driven entrepreneurship on eudaimonic well-being, confirming findings from previous research. To explain these results self-determination, social comparison, and social contagion theory are utilised, hence, the economic questions were assessed through a psychological lens. Additionally, corruption did not moderate either of the relationships. Stimulating entrepreneurship levels within society has been found to increase GDP growth, however, there seems to be a limit to which stimulating entrepreneurship positively affects eudaimonic well-being. The contribution of the current research is providing a clearer picture regarding the effect of entrepreneurship on national well-being. The effect of TEA on national levels of EWB had, to the knowledge of the author, not been studied before."
Is green always better? The effect of renewables on the energy consumption of German households,"['Mahrholdt, Emanuel']","['Konda, Bruhan']",2022-08-09T00:01:00Z,EN,['Household energy consumption; Energy transition; Green electricity tariffs; Renewable rebound effect; endogenous switching regression; SOEP'],Economic Policy,"The adoption of green electricity tariffs is seen as one of the approaches to support the energy transition away from conventional to renewable energy sources. The anticipated environmental benefits of the tariff switch might nonetheless be mitigated by behavioral biases and counteracting effects, such as moral licensing and the renewable rebound effect. Using micro-data for 2020 from the German Socioeconomic Panel, this study explores the drivers behind the green tariff adoption by households and analyzes their resulting electricity consumption with an endogenous switching regression model. Our findings suggest that socioeconomic and attitudinal factors are mostly responsible for the adoption of green tariffs. The treatment effects for both adopters and non-adopters based on counterfactuals indicated higher consumption of electricity. Thus, the renewable rebound effect found support in this study and has to be accounted for when planning interventions in the field of energy policy."
Cultural distance and subsidiary performance in understudied countries,"['Peeters, Job']","['Kunst, Vincent']",2022-08-09T00:00:56Z,EN,['cultural distance; subsidiary performance; understudied countries; institutional \nquality'],International Management,"Since the last decades, multinational enterprises are increasingly opening up subsidiaries in 
regions outside of the Western world. These countries are different from the well-studied 
Western countries. The questions rises whether cultural difference affect the firm and the 
subsidiary in the same way in these countries. Starting from the theory of New Organizational
Institutionalism, the aim of this thesis is to research whether cultural difference in these lesser
studied countries has the same effect on the performance of subsidiaries as for the Western 
countries. By combining data on subsidiaries form Indian MNEs with the Hofstede-index, I 
analyzed the relationship. No significant relationship was found between the cultural 
difference and the subsidiary performance. Institutional quality was significant as a mediator. 
Having prior experience in the region did not serve as a mediator for cultural distance."
"Stocks, inflation, and market power. Investigating stocks' inflation hedging ability in the European market.","['Reichling, Dennis']","['Hayat, Raphié']",2022-08-09T00:00:49Z,EN,['Inflation; Equity; Stocks; Market power; Portfolio; Hedging;'],Banking and Finance,"This empirical research investigates the ability of stocks to hedge against inflation in European markets. In line with that, this work aims to identify whether companies' market power affects stock excess returns. Also, this research answers whether portfolios with different inflation hedging abilities perform differently and if investors 
would be willing to pay a premium on diversified portfolios with raised inflation exposure. These research questions are approached to be answered by conducting a time series regression analysis regarding stocks’ exposure to macroeconomic and microeconomic factors. The empirical findings suggest that, while stocks, on average, do not have a hedging ability against changes in inflation, selected stocks do. Also, regarding inflation exposure, market power does not affect stock excess returns. Additionally, portfolios with low inflation hedging abilities perform better than good inflation hedged portfolios. Lastly, creating an additional inflation risk factor in the asset pricing environment suggests that investors would be willing to pay a higher price for portfolios with a raised inflation exposure."
