title,authors,supervisors,date,language,keywords,program,abstract
Van `integratiediscours’ naar `burgerschapsdiscours’,"['Thijs, W.B.']","['Scholten, Rutger_jan']",2011-03-08T18:00:17Z,nl,"['Antropologie', 'Multiculturalisme', 'Integratiediscours', 'Burgerschap', 'Politiek', 'Verkiezingen 2010']",Multiculturalisme in vergelijkend perspectief,
Raíces Perdidas: Alejo Carpentier y su Écue-Yamba-Ó,"['Eikenaar, J.']","['Folger, R.A.']",2011-03-04T18:00:39Z,es,"['Alejo, Carpentier, Afrocubanismo, Cuba, Écue']",Taal- en cultuurstudies,
"Schepping, schepper en schepsel","['Wingerden, W.G. van']","['Stralen, J.J.M. van']",2011-03-04T18:00:40Z,nl,"['C.S. Lewis, creation, schepping, Tolkien']",Taal- en cultuurstudies,
Lesen auf Niveau,"['Slotema, S.']","['van der Knaap, Dr. E. W.']",2011-03-14T18:00:34Z,de,[],Duitse taal en cultuur: educatie en communicatie,
The concept of Authenticity: deconstructing the underlying dichotomy between on- and offline environments.,"['Mandemakers, L.A.D.']","['Kotkamp, E.']",2011-03-16T18:00:44Z,en,"['authenticity, community, dichotomy, Heidegger, Borgmann, Gilmore and Pine, Boyle']",Nieuwe media en digitale cultuur,"Real. Original. Genuine. True. Pure. Authentic. Words that have come to have a different meaning in
the past years. The concept of authenticity is seen in every television ad, internet commercial or
heard in radio programs. Theorist in economic theory and a technologoy philosophy discourse can find no meaningful interaction in online environments, and consider them not authentic. Yet can online culture be so easily dismissed as inauthentic or ‘fake’?
The most adamant statement that is being done by both older and newer theorists is that somehow
relationships or connections between people online are worth less that offline versions.There are claims that online relationships are ’fake’, yet there is an underlying, more serious predisposition present in these claims. There seems to be a basic understanding of technology being
opposite to authenticity.

In this research paper I will follow the concept of authenticity in the light of these two different movements within discourses. These movements within economic theory and the philosophy of technology each root their concept of authenticity in an innate dichotomy between on- and offline environments. But in order to properly assess authenticity in online culture, this dichotomy has to be deconstructed."
"Het verband tussen persoonlijkheid, cognitieve emotieregulatie, competentiebeleving en de mate  van sociale angst bij kinderen.","['Bakker, E.H.']","['Mulder, S.']",2011-03-21T18:00:28Z,nl,[],Kinder- en jeugdpsychologie,"Achtergrond. Internaliserende problemen zoals sociale angst ontstaan vaak rond de basisschoolleeftijd. Onderzoek naar verschillende samenhangers van sociale angst is noodzakelijk en belangrijk voor het verbeteren van preventie en interventiestrategieën. Methode. Een cross-sectioneel onderzoek is uitgevoerd met data van ‘Plezier op school’. 192 Kinderen hebben vragenlijsten ingevuld die betrekking hebben op de variabelen sociale angst, cognitieve emotieregulatie, persoonlijkheid en competentiebeleving. De variabelen zijn geanalyseerd met behulp van lineaire regressie analyses. Verder is er gekeken of de relatie tussen persoonlijkheidstrekken en sociale angst wordt gemodereerd door sekse. Ook is gekeken of de relatie tussen gevoel van eigenwaarde en sociale angst word gemedieerd door competentiebeleving van sociale acceptatie. Resultaten. De variabelen gevoel van eigenwaarde, extraversie, neuroticisme, jezelf de schuld geven en rumineren hangen samen met sociale angst. Neuroticisme, vriendelijkheid en gevoel van eigenwaarde verklaren daarbij de meest unieke variantie met sociale angst. Betreffende de meditatie en moderatie analyses zijn geen effecten naar voren gekomen. Discussie. Geconcludeerd kan worden dat er een verband bestaat tussen persoonlijkheid, cognitieve emotieregulatie en competentiebeleving en sociale angst, met persoonlijkheid als belangrijkste samenhanger. Interventie van sociale angst bij kinderen zal zich vooral moeten richten op het leren omgaan met bepaalde persoonlijkheidstrekken om zo sociale angst te verminderen. Toekomstig onderzoek zal zich onder andere meer moeten richten op longitudinaal onderzoek naar sociale angst in de kindertijd."
In de tussentijd. Een esthetiek van duration in performance.,"['Verhoog, A.E.']","['Bleeker, M.A.']",2011-03-16T18:00:47Z,nl,"['performance', 'duration', 'theaterwetenschap', 'tijd', 'Kris Verdonck', 'Merlin Spie']",Theaterwetenschap (Theatre Studies),"In deze scriptie wordt het verschijnsel van een esthetiek van duration in performance, in het bijzonder in performance-installaties, behandeld. Via een bespreking van de reflecties op tijd van de Franse filosoof Henri Bergson en diens concept Pure Duration wordt ingegaan op de idee van een duratieve esthetiek van performance (zoals o.a. besproken door Adrian Heathfield) op welke werken dit van toepassing kan zijn en op de (bijbehorende) esthetische ervaring, waarbij performance-installaties van Kris Verdonck en Merlin Spie als casestudies worden ingezet. Uitgaande van 'duration als perturbance' wordt vervolgens onderzocht wat implicaties van een esthetiek van duration (kunnen) zijn met betrekking tot het denken over performance en haar kritische potentieel. Op deze wijze wordt opgebouwd naar een pleidooi voor het toepassen van het concept van een duratieve esthetiek en het idee van duration (als temporaliteit van performance) binnen het veld van de Performance Studies - specifiek met betrekking tot de studie van ‘hybride’ werken zoals die van Spie en Verdonck."
Virginia Woolf and the Soul of Technology,"['Engelenburg, A. van']","['Pascoe, D.', 'Medeiros, P. de']",2011-03-17T18:00:27Z,en,"['Woolf, technology, telephone, photography, car, aeroplane, electricity, soul, civilization']",Literary Studies: Literature in the Modern Age,"Over the last decades, a lot has been written about Virginia Woolf, but her reflections on and use of technology have been largely overlooked. Nevertheless, Woolf frequently uses technology in her novels and reflects on technological developments in her diaries. In this thesis I have analysed these reflections and their place in the greater structure of Woolf's work. This analysis shows that technologies like, electric light, the car and photography have influenced Woolf to a large extend and even structured the development of her views on civilization and the human soul."
Zelfpresentatie in microbloggen - Hoe de status updates in Facebook worden ingezet voor persoonlijke zelfpresentatie en hoe dit tot uiting komt,"['Hazenberg, K.']","['Schäfer, M.T.']",2011-03-16T18:00:44Z,nl,"['microbloggen, Facebook, status updates, zelfpresentatie (technieken)']",Nieuwe media en digitale cultuur,
Dokter Hoe gebruiksvriendelijk bent u eigenlijk?,"['Kloe, A.M. de']","['Lentz, L.', 'Elling, S.']",2011-03-16T18:00:43Z,nl,"['website-evaluatieonderzoek, InFocus, (synchrone) hardopdenkmethode']",Communicatiestudies,"Het doel van dit website-evaluatieonderzoek naar de website Dokter Hoe is antwoord te geven op twee onderzoeksvragen: 1) wat is de gebruiksvriendelijkheid van de website Dokter Hoe, en 2) welke verschillende bevindingen zijn er tussen de evaluatiemethoden synchrone hardopdenkmethode en InFocus."
Sponsoring op televisie,"['Lange, D. de']","['Keilbach, J.']",2011-03-16T18:00:45Z,nl,[],Film- en Televisiewetenschap,Masterthesis over televisie sponsoring in Nederland. Centrale vraag hierbij: in hoeverre wordt de inhoud van een commercieel programma gestuurd door sponsoring?
Puritanism in Robinson Crusoe,"['Floor, J.C.']","['Franssen, P.J.C.M.', 'Kosters, O.R.']",2011-03-17T18:00:30Z,en,[],Engelse taal en cultuur,
Als je alleen met je ogen kunt spreken,"['Rheeden, J. van']","['Koole, T.']",2011-03-22T18:00:52Z,nl,[],Communicatie- en informatiewetenschappen,Een onderzoek naar op wat voor momenten uitingen worden verklankt wanneer iemand een langere productietijd heeft.
